time [sec],V [mV],I [mA]
2 08:52:19.11,3496.952,-1748.808
2 08:52:22.59,3499.973,-1748.598
2 08:52:25.68,3502.984,-1748.687
2 08:52:28.91,3506.027,-1748.188
2 08:52:32.52,3509.029,-1748.359
2 08:52:35.68,3512.036,-1748.564
2 08:52:39.18,3515.131,-1748.438
2 08:52:42.76,3518.195,-1748.466
2 08:52:46.22,3521.209,-1748.645
2 08:52:49.81,3524.255,-1748.812
2 08:52:53.33,3527.267,-1748.714
2 08:52:57.08,3530.298,-1748.311
2 08:53:00.68,3533.308,-1748.69
2 08:53:04.57,3536.332,-1748.693
2 08:53:08.45,3539.394,-1749.065
2 08:53:12.17,3542.409,-1748.603
2 08:53:15.95,3545.431,-1749.039
2 08:53:19.96,3548.431,-1748.41
2 08:53:23.91,3551.492,-1748.746
2 08:53:27.80,3554.498,-1748.527
2 08:53:31.87,3557.509,-1749.115
2 08:53:35.56,3560.515,-1748.604
2 08:53:39.52,3563.531,-1748.671
2 08:53:44.16,3566.554,-1748.48
2 08:53:47.93,3569.56,-1748.627
2 08:53:52.16,3572.57,-1748.822
2 08:53:56.69,3575.586,-1748.68
2 08:54:00.72,3578.589,-1748.633
2 08:54:05.25,3581.594,-1748.797
2 08:54:09.68,3584.652,-1748.826
2 08:54:14.30,3587.668,-1748.665
2 08:54:18.93,3590.687,-1748.648
2 08:54:23.33,3593.698,-1748.002
2 08:54:27.97,3596.736,-1748.646
2 08:54:32.38,3599.741,-1748.908
2 08:54:37.09,3602.827,-1748.574
2 08:54:42.14,3605.84,-1749.138
2 08:54:46.86,3608.854,-1749.181
2 08:54:51.60,3611.858,-1748.328
2 08:54:56.85,3614.945,-1748.474
2 08:55:02.10,3618.032,-1748.936
2 08:55:07.09,3621.048,-1748.114
2 08:55:11.70,3624.066,-1748.899
2 08:55:17.10,3627.082,-1748.965
2 08:55:22.56,3630.122,-1748.649
2 08:55:27.75,3633.237,-1748.892
2 08:55:32.95,3636.272,-1748.66
2 08:55:38.55,3639.301,-1749.188
2 08:55:44.05,3642.348,-1748.786
2 08:55:49.90,3645.389,-1748.989
2 08:55:55.33,3648.406,-1749.032
2 08:56:00.92,3651.482,-1748.625
2 08:56:07.50,3654.561,-1748.81
2 08:56:12.96,3657.579,-1748.972
2 08:56:19.02,3660.594,-1748.955
2 08:56:25.17,3663.624,-1748.658
2 08:56:30.59,3666.683,-1748.964
2 08:56:37.05,3669.705,-1748.635
2 08:56:43.42,3672.709,-1748.123
2 08:56:49.36,3675.715,-1748.677
2 08:56:56.38,3678.716,-1749.053
2 08:57:02.55,3681.735,-1749.044
2 08:57:09.47,3684.788,-1748.429
2 08:57:15.95,3687.798,-1748.86
2 08:57:22.57,3690.804,-1748.386
2 08:57:29.39,3693.852,-1749.113
2 08:57:37.10,3696.889,-1747.362
2 08:57:44.66,3699.891,-1748.412
2 08:57:50.91,3702.955,-1748.5
2 08:57:59.30,3705.956,-1748.271
2 08:58:06.59,3708.957,-1748.09
2 08:58:15.00,3711.995,-1748.721
2 08:58:22.63,3715.002,-1748.546
2 08:58:30.53,3718.044,-1748.848
2 08:58:39.24,3721.047,-1749.753
2 08:58:48.27,3724.064,-1748.885
2 08:58:56.56,3727.085,-1748.429
2 08:59:06.24,3730.107,-1748.474
2 08:59:16.22,3733.175,-1748.304
2 08:59:26.46,3736.186,-1748.502
2 08:59:36.78,3739.195,-1748.608
2 08:59:48.69,3742.222,-1749.331
2 09:00:00.57,3745.225,-1748.587
2 09:00:13.44,3748.228,-1748.78
2 09:00:27.07,3751.302,-1748.984
2 09:00:43.44,3754.398,-1748.807
2 09:01:01.10,3757.427,-1748.625
2 09:01:20.73,3760.469,-1748.884
2 09:01:43.60,3763.515,-1748.788
2 09:02:09.02,3766.576,-1748.86
2 09:02:37.71,3769.588,-1748.844
2 09:03:05.34,3772.658,-1748.733
2 09:03:36.94,3775.659,-1749.282
2 09:04:09.93,3778.679,-1748.504
2 09:04:43.28,3781.738,-1748.113
2 09:05:17.87,3784.756,-1748.256
2 09:05:50.58,3787.761,-1748.206
2 09:06:24.87,3790.822,-1748.505
2 09:07:02.07,3793.845,-1748.309
2 09:07:36.41,3796.848,-1748.501
2 09:08:10.45,3799.848,-1748.344
2 09:08:44.99,3802.858,-1748.738
2 09:09:21.45,3805.859,-1749.55
2 09:09:56.77,3808.877,-1748.919
2 09:10:31.44,3811.885,-1749.713
2 09:11:06.35,3814.901,-1748.798
2 09:11:41.61,3817.902,-1748.401
2 09:12:15.53,3820.91,-1748.622
2 09:12:46.29,3823.924,-1748.832
2 09:13:22.50,3826.967,-1748.288
2 09:13:56.39,3830.032,-1748.732
2 09:14:27.76,3833.053,-1749.303
2 09:15:00.44,3836.062,-1748.124
2 09:15:31.89,3839.096,-1748.589
2 09:16:04.70,3842.119,-1748.408
2 09:16:33.90,3845.123,-1748.49
2 09:17:06.15,3848.123,-1748.174
2 09:17:36.52,3851.168,-1749.02
2 09:18:06.97,3854.171,-1748.533
2 09:18:35.50,3857.214,-1748.511
2 09:19:08.69,3860.216,-1748.515
2 09:19:40.33,3863.258,-1748.16
2 09:20:11.80,3866.358,-1748.838
2 09:20:43.18,3869.399,-1748.899
2 09:21:15.25,3872.46,-1748.379
2 09:21:48.54,3875.486,-1748.517
2 09:22:20.88,3878.512,-1749.022
2 09:22:52.98,3881.543,-1748.541
2 09:23:25.29,3884.61,-1748.391
2 09:24:01.63,3887.698,-1748.794
2 09:24:38.78,3890.717,-1748.919
2 09:25:12.96,3893.735,-1748.639
2 09:25:48.47,3896.738,-1748.891
2 09:26:24.08,3899.751,-1749.4
2 09:27:01.52,3902.783,-1748.824
2 09:27:37.01,3905.813,-1748.784
2 09:28:14.62,3908.861,-1748.154
2 09:28:51.86,3911.865,-1748.439
2 09:29:30.16,3914.882,-1747.852
2 09:30:07.89,3917.887,-1749.078
2 09:30:45.74,3920.894,-1748.816
2 09:31:26.80,3923.915,-1748.466
2 09:32:07.55,3926.95,-1748.656
2 09:32:46.50,3930.018,-1748.512
2 09:33:32.87,3933.022,-1748.624
2 09:34:14.35,3936.027,-1748.767
2 09:34:56.25,3939.049,-1748.372
2 09:35:45.98,3942.053,-1749.318
2 09:36:30.73,3945.093,-1748.024
2 09:37:20.74,3948.094,-1748.5
2 09:38:03.34,3951.112,-1748.702
2 09:38:47.60,3954.123,-1748.835
2 09:39:41.94,3957.129,-1748.514
2 09:40:27.95,3960.155,-1748.396
2 09:41:16.07,3963.168,-1748.49
2 09:42:03.12,3966.18,-1748.5
2 09:42:50.90,3969.194,-1749.011
2 09:43:37.91,3972.202,-1748.746
2 09:44:23.54,3975.215,-1748.007
2 09:45:06.06,3978.222,-1748.683
2 09:45:49.32,3981.227,-1748.535
2 09:46:35.23,3984.282,-1748.489
2 09:47:16.13,3987.318,-1748.587
2 09:47:57.10,3990.341,-1749.182
2 09:48:38.88,3993.367,-1748.661
2 09:49:18.85,3996.382,-1748.597
2 09:49:59.34,3999.405,-1748.173
2 09:50:41.51,4002.429,-1748.911
2 09:51:24.40,4005.522,-1748.585
2 09:52:04.54,4008.551,-1748.401
2 09:52:43.09,4011.56,-1746.955
2 09:53:25.74,4014.616,-1747.477
2 09:54:06.82,4017.623,-1748.411
2 09:54:48.10,4020.643,-1748.395
2 09:55:29.74,4023.705,-1748.274
2 09:56:14.01,4026.766,-1748.823
2 09:56:59.43,4029.825,-1748.595
2 09:57:42.64,4032.85,-1748.758
2 09:58:30.71,4035.854,-1748.219
2 09:59:20.63,4038.862,-1748.644
2 10:00:10.92,4041.899,-1747.904
2 10:01:01.15,4044.929,-1748.336
2 10:02:01.15,4047.535,-1749.235
2 10:02:48.16,4050.545,-1748.1
2 10:03:48.16,4052.976,-1748.91
2 10:04:42.97,4056.012,-1748.543
2 10:05:42.97,4058.338,-1748.721
2 10:06:41.43,4061.374,-1748.408
2 10:07:41.43,4063.738,-1748.503
2 10:08:41.43,4066.009,-1748.661
2 10:09:41.43,4068.583,-1748.818
2 10:10:41.43,4070.88,-1748.999
2 10:11:41.43,4073.213,-1748.37
2 10:12:41.43,4075.551,-1748.839
2 10:13:41.43,4078.039,-1748.273
2 10:14:41.43,4080.113,-1748.468
2 10:15:41.43,4082.355,-1748.046
2 10:16:41.43,4084.723,-1748.436
2 10:17:41.43,4087.1,-1748.851
2 10:18:41.43,4089.643,-1748.874
2 10:19:41.43,4092.005,-1748.777
2 10:20:41.43,4093.944,-1748.372
2 10:21:41.43,4096.331,-1748.993
2 10:22:41.43,4098.925,-1749.354
2 10:23:41.43,4100.684,-1748.616
2 10:24:34.05,4103.714,-1748.529
2 10:25:34.05,4105.626,-1748.556
2 10:26:34.04,4108.644,-1748.336
2 10:27:34.04,4110.677,-1748.428
2 10:28:31.21,4113.687,-1749.033
2 10:29:31.21,4116.129,-1748.761
2 10:30:31.21,4118.309,-1749.179
2 10:31:22.72,4121.311,-1748.801
2 10:32:22.72,4124.012,-1748.742
2 10:33:21.03,4127.023,-1748.374
2 10:34:19.49,4130.043,-1748.542
2 10:35:19.49,4132.553,-1748.99
2 10:36:11.61,4135.58,-1748.903
2 10:37:05.26,4138.581,-1748.827
2 10:37:55.87,4141.59,-1748.525
2 10:38:51.45,4144.592,-1748.722
2 10:39:44.44,4147.621,-1748.664
2 10:40:31.72,4150.622,-1748.689
2 10:41:23.08,4153.627,-1748.31
2 10:42:11.36,4156.631,-1748.694
2 10:42:58.14,4159.654,-1748.656
2 10:43:42.56,4162.667,-1748.613
2 10:44:30.54,4165.67,-1748.625
2 10:45:07.20,4168.674,-1748.317
2 10:45:45.29,4171.715,-1749.206
2 10:46:25.33,4174.721,-1748.899
2 10:47:01.73,4177.746,-1748.611
2 10:47:39.49,4180.806,-1748.05
2 10:48:13.55,4183.859,-1748.853
2 10:48:46.71,4186.86,-1747.282
2 10:49:17.92,4189.879,-1748.687
2 10:49:48.78,4192.899,-1748.958
2 10:50:17.73,4195.909,-1748.377
2 10:50:44.89,4198.934,-1749.174
2 10:50:49.07,4199.183,-1749.137
2 10:50:49.08,4198.93,-1716.76
2 10:50:49.11,4194.18,-1156.238
2 10:50:49.13,4189.75,-675.915
2 10:50:49.15,4186.039,-304.035
2 10:50:49.18,4182.652,-2.717
2 10:50:49.67,4179.616,2.441
2 10:50:51.44,4176.58,2.008
2 10:50:55.33,4173.528,2.145
2 10:51:00.67,4170.517,2.181
2 10:51:07.53,4167.398,2.156
2 10:51:17.87,4164.388,1.98
2 10:51:31.79,4161.38,3.137
2 10:51:50.19,4158.334,1.637
2 10:52:16.57,4155.32,2.18
2 10:52:54.43,4152.298,3.63
2 10:53:52.20,4149.291,2.63
2 10:54:52.20,4147.499,1.91
2 10:55:52.20,4145.99,2.22
2 10:56:52.20,4144.165,2.085
2 10:57:52.20,4142.974,2.331
2 10:58:52.20,4142.274,2.257
2 10:59:52.20,4141.51,2.073
2 11:00:49.07,4140.707,1.154
2 11:00:49.08,4140.754,1.127
2 11:00:49.13,4135.967,606.2
2 11:00:49.15,4131.732,1079.211
2 11:00:49.17,4128.07,1444.267
2 11:00:49.20,4124.486,1740.118
2 11:00:49.47,4121.457,1748.494
2 11:00:51.09,4118.359,1749.676
2 11:00:54.48,4115.349,1749.021
2 11:00:59.13,4112.314,1749.383
2 11:01:05.13,4109.31,1750.253
2 11:01:12.97,4106.298,1749.395
2 11:01:21.67,4103.239,1749.554
2 11:01:32.30,4100.177,1748.785
2 11:01:42.87,4097.167,1749.078
2 11:01:56.04,4094.15,1748.521
2 11:02:10.90,4091.089,1749.533
2 11:02:26.54,4088.081,1748.506
2 11:02:43.71,4085.058,1748.875
2 11:03:02.52,4082.015,1749.127
2 11:03:20.83,4078.992,1748.966
2 11:03:41.96,4075.96,1749.296
2 11:04:00.94,4072.947,1748.731
2 11:04:22.24,4069.934,1749.393
2 11:04:45.45,4066.92,1749.34
2 11:05:07.97,4063.912,1749.185
2 11:05:29.02,4060.908,1748.989
2 11:05:50.71,4057.89,1748.92
2 11:06:14.47,4054.857,1748.983
2 11:06:37.89,4051.838,1748.83
2 11:07:02.02,4048.807,1748.828
2 11:07:25.27,4045.796,1749.238
2 11:07:52.15,4042.796,1749.409
2 11:08:15.69,4039.785,1748.735
2 11:08:43.85,4036.753,1749.157
2 11:09:11.23,4033.746,1748.93
2 11:09:40.67,4030.665,1748.245
2 11:10:12.40,4027.659,1749.146
2 11:10:45.94,4024.629,1748.717
2 11:11:20.05,4021.573,1748.781
2 11:11:58.14,4018.516,1749.074
2 11:12:40.45,4015.497,1748.88
2 11:13:21.57,4012.493,1749.39
2 11:14:09.24,4009.473,1749.229
2 11:14:58.98,4006.435,1749.195
2 11:15:52.54,4003.432,1749.609
2 11:16:48.05,4000.422,1749.269
2 11:17:47.63,3997.39,1748.483
2 11:18:47.63,3995.056,1748.925
2 11:19:41.77,3992.047,1748.957
2 11:20:41.77,3989.927,1749.189
2 11:21:38.89,3986.913,1748.807
2 11:22:38.89,3985.074,1749.36
2 11:23:38.89,3982.477,1749.061
2 11:24:38.89,3980.212,1749.105
2 11:25:38.89,3978.372,1749.289
2 11:26:35.80,3975.37,1749.505
2 11:27:35.80,3973.573,1748.653
2 11:28:35.80,3971.022,1749.278
2 11:29:35.80,3968.856,1749.109
2 11:30:35.80,3966.902,1749.456
2 11:31:35.80,3964.525,1748.521
2 11:32:35.80,3962.17,1749.892
2 11:33:35.80,3960.023,1749.444
2 11:34:35.80,3957.474,1748.864
2 11:35:35.80,3955.601,1749.28
2 11:36:34.05,3952.566,1748.897
2 11:37:34.05,3950.411,1749.024
2 11:38:31.60,3947.394,1749.246
2 11:39:31.60,3945.387,1748.333
2 11:40:30.38,3942.329,1748.942
2 11:41:30.38,3940.102,1749.517
2 11:42:26.77,3937.064,1748.497
2 11:43:26.77,3934.78,1748.648
2 11:44:11.20,3931.776,1749.42
2 11:45:09.86,3928.768,1749.26
2 11:46:03.47,3925.762,1748.724
2 11:46:56.48,3922.747,1748.644
2 11:47:48.92,3919.731,1749.247
2 11:48:37.91,3916.698,1748.657
2 11:49:28.56,3913.695,1748.922
2 11:50:15.43,3910.668,1749.264
2 11:51:00.50,3907.659,1749.266
2 11:51:49.60,3904.607,1749.017
2 11:52:31.69,3901.598,1749.322
2 11:53:11.50,3898.593,1748.813
2 11:53:56.07,3895.582,1748.583
2 11:54:39.01,3892.546,1749.378
2 11:55:21.52,3889.498,1750.044
2 11:56:02.65,3886.425,1748.374
2 11:56:44.90,3883.42,1748.894
2 11:57:27.05,3880.368,1748.439
2 11:58:08.67,3877.367,1748.975
2 11:58:49.72,3874.366,1749.15
2 11:59:30.25,3871.35,1749.602
2 12:00:12.10,3868.336,1748.987
2 12:00:51.50,3865.317,1748.932
2 12:01:33.17,3862.298,1747.573
2 12:02:14.41,3859.276,1749.752
2 12:02:56.14,3856.264,1749.296
2 12:03:37.15,3853.242,1749.115
2 12:04:17.32,3850.238,1749.123
2 12:05:01.26,3847.187,1749.163
2 12:05:45.14,3844.177,1748.069
2 12:06:28.60,3841.154,1749.074
2 12:07:12.34,3838.14,1749.078
2 12:07:56.20,3835.119,1749.341
2 12:08:41.87,3832.115,1748.921
2 12:09:23.18,3829.093,1748.986
2 12:10:10.99,3826.079,1748.302
2 12:10:58.10,3823.058,1750.302
2 12:11:45.32,3820.056,1748.127
2 12:12:26.66,3817.026,1748.654
2 12:13:15.67,3814.01,1749.128
2 12:14:03.30,3810.987,1749.128
2 12:14:53.11,3807.986,1750.022
2 12:15:40.68,3804.96,1748.749
2 12:16:29.64,3801.936,1749.517
2 12:17:18.77,3798.88,1748.365
2 12:18:06.35,3795.829,1749.008
2 12:18:55.28,3792.751,1749.171
2 12:19:44.35,3789.726,1748.61
2 12:20:33.27,3786.725,1749.617
2 12:21:19.70,3783.655,1748.384
2 12:22:05.83,3780.634,1748.851
2 12:22:49.27,3777.61,1748.967
2 12:23:35.58,3774.592,1748.978
2 12:24:20.00,3771.583,1747.181
2 12:25:05.25,3768.567,1748.194
2 12:25:47.46,3765.559,1749.448
2 12:26:27.53,3762.532,1748.825
2 12:27:10.86,3759.526,1748.631
2 12:27:50.05,3756.519,1748.757
2 12:28:25.39,3753.516,1748.044
2 12:29:08.23,3750.464,1748.819
2 12:29:44.26,3747.414,1748.94
2 12:30:24.05,3744.407,1749.303
2 12:31:01.80,3741.397,1748.846
2 12:31:35.88,3738.394,1748.92
2 12:32:12.67,3735.355,1749.987
2 12:32:48.62,3732.314,1749.727
2 12:33:23.86,3729.25,1749.027
2 12:33:59.19,3726.219,1749.062
2 12:34:30.93,3723.186,1749.186
2 12:35:05.12,3720.096,1748.848
2 12:35:38.95,3717.093,1749.127
2 12:36:09.32,3714.088,1749.037
2 12:36:40.52,3711.082,1749.416
2 12:37:14.39,3708.078,1749.006
2 12:37:47.98,3705.039,1748.855
2 12:38:21.77,3702.007,1748.986
2 12:38:55.09,3698.982,1749.45
2 12:39:33.74,3695.98,1749.376
2 12:40:14.04,3692.962,1748.684
2 12:40:51.41,3689.933,1749.504
2 12:41:30.07,3686.908,1750.549
2 12:42:08.64,3683.857,1749.409
2 12:42:47.43,3680.795,1749.006
2 12:43:26.79,3677.787,1749.345
2 12:44:03.96,3674.708,1749.289
2 12:44:39.85,3671.687,1749.005
2 12:45:16.94,3668.651,1749.043
2 12:45:50.15,3665.633,1749.101
2 12:46:20.34,3662.63,1749.485
2 12:46:53.70,3659.614,1749.241
2 12:47:21.98,3656.591,1748.579
2 12:47:51.96,3653.586,1749.262
2 12:48:16.40,3650.585,1748.817
2 12:48:42.43,3647.559,1748.644
2 12:49:05.59,3644.521,1748.979
2 12:49:27.46,3641.498,1749.258
2 12:49:46.83,3638.472,1748.724
2 12:50:06.75,3635.425,1749.432
2 12:50:23.42,3632.396,1748.957
2 12:50:38.63,3629.383,1749.003
2 12:50:54.47,3626.336,1749.396
2 12:51:06.88,3623.296,1748.736
2 12:51:20.33,3620.264,1749.555
2 12:51:32.74,3617.262,1748.792
2 12:51:43.89,3614.241,1748.672
2 12:51:55.66,3611.237,1748.489
2 12:52:06.23,3608.236,1749.504
2 12:52:15.73,3605.226,1749.011
2 12:52:25.16,3602.186,1749.083
2 12:52:34.97,3599.116,1749.116
2 12:52:44.19,3596.115,1748.755
2 12:52:51.77,3593.059,1748.511
2 12:53:00.72,3590.034,1748.459
2 12:53:08.70,3587.002,1749.349
2 12:53:16.16,3583.984,1749.04
2 12:53:24.88,3580.982,1748.327
2 12:53:32.34,3577.959,1749.501
2 12:53:39.75,3574.937,1748.756
2 12:53:46.87,3571.924,1749.308
2 12:53:53.83,3568.873,1748.47
2 12:54:00.06,3565.801,1748.39
2 12:54:07.71,3562.713,1749.06
2 12:54:14.40,3559.706,1749.384
2 12:54:20.62,3556.681,1748.526
2 12:54:27.07,3553.637,1748.83
2 12:54:33.50,3550.622,1748.57
2 12:54:39.92,3547.611,1747.671
2 12:54:45.77,3544.606,1748.412
2 12:54:51.85,3541.597,1748.852
2 12:54:57.79,3538.51,1749.27
2 12:55:03.89,3535.483,1748.065
2 12:55:09.17,3532.475,1748.953
2 12:55:15.15,3529.459,1748.333
2 12:55:20.82,3526.408,1748.589
2 12:55:26.37,3523.363,1749.494
2 12:55:31.20,3520.353,1748.46
2 12:55:37.16,3517.352,1749.374
2 12:55:42.54,3514.286,1748.634
2 12:55:47.87,3511.2,1749.159
2 12:55:53.17,3508.198,1748.813
2 12:55:57.83,3505.193,1749.506
2 12:56:03.34,3502.18,1749.359
2 12:56:08.40,3499.091,1747.478
2 12:56:13.15,3496.078,1749.743
2 12:56:17.99,3492.98,1748.67
2 12:56:23.34,3489.964,1748.244
2 12:56:27.89,3486.96,1749.944
2 12:56:32.67,3483.924,1749.202
2 12:56:37.77,3480.907,1749.294
2 12:56:42.44,3477.849,1748.689
2 12:56:47.20,3474.847,1750.546
2 12:56:51.77,3471.827,1748.819
2 12:56:56.24,3468.753,1749.068
2 12:57:00.85,3465.721,1749.34
2 12:57:04.66,3462.709,1748.808
2 12:57:09.19,3459.674,1748.74
2 12:57:13.58,3456.645,1750.635
2 12:57:18.44,3453.625,1748.643
2 12:57:22.54,3450.619,1748.968
2 12:57:26.58,3447.612,1749.407
2 12:57:31.47,3444.557,1748.392
2 12:57:35.24,3441.517,1749.017
2 12:57:39.47,3438.495,1749.345
2 12:57:43.54,3435.461,1749.297
2 12:57:47.64,3432.443,1749.214
2 12:57:51.65,3429.423,1749.559
2 12:57:55.71,3426.409,1748.708
2 12:57:58.99,3423.407,1750.918
2 12:58:03.13,3420.406,1750.019
2 12:58:07.13,3417.378,1749.156
2 12:58:11.01,3414.359,1748.59
2 12:58:14.54,3411.336,1748.967
2 12:58:18.40,3408.333,1749.171
2 12:58:22.10,3405.286,1749.726
2 12:58:25.58,3402.284,1748.335
2 12:58:29.34,3399.274,1748.725
2 12:58:32.80,3396.264,1748.821
2 12:58:36.15,3393.207,1748.33
2 12:58:39.98,3390.203,1748.78
2 12:58:43.54,3387.197,1749.721
2 12:58:46.89,3384.19,1749.05
2 12:58:50.13,3381.179,1749.279
2 12:58:53.47,3378.161,1749.722
2 12:58:56.95,3375.103,1748.69
2 12:59:00.08,3372.051,1749.418
2 12:59:03.55,3369.042,1749.529
2 12:59:06.60,3366.021,1749.29
2 12:59:09.52,3363.011,1748.734
2 12:59:12.77,3359.962,1749.022
2 12:59:15.95,3356.913,1748.978
2 12:59:19.22,3353.903,1749.164
2 12:59:22.06,3350.888,1749.697
2 12:59:25.48,3347.888,1749.35
2 12:59:28.15,3344.861,1748.695
2 12:59:31.26,3341.859,1749.036
2 12:59:34.00,3338.83,1749.629
2 12:59:37.08,3335.79,1748.882
2 12:59:39.82,3332.783,1749.102
2 12:59:42.89,3329.757,1748.675
2 12:59:45.57,3326.754,1749.119
2 12:59:48.43,3323.717,1748.889
2 12:59:51.18,3320.664,1749.006
2 12:59:53.90,3317.662,1748.824
2 12:59:56.73,3314.646,1749.141
2 12:59:59.54,3311.534,1748.945
2 13:00:02.01,3308.502,1749.012
2 13:00:04.64,3305.479,1748.564
2 13:00:07.21,3302.425,1749.024
2 13:00:09.87,3299.406,1749.845
2 13:00:12.22,3296.402,1747.605
2 13:00:14.97,3293.307,1748.271
2 13:00:17.26,3290.279,1747.661
2 13:00:19.90,3287.203,1748.45
2 13:00:22.51,3284.2,1748.577
2 13:00:24.75,3281.105,1748.98
2 13:00:27.36,3278.033,1749.015
2 13:00:29.59,3275.033,1747.557
2 13:00:31.84,3272.014,1748.899
2 13:00:34.26,3268.92,1749.009
2 13:00:36.54,3265.904,1749.347
2 13:00:38.83,3262.876,1749.248
2 13:00:40.87,3259.842,1749.255
2 13:00:43.18,3256.782,1749.286
2 13:00:45.41,3253.768,1748.808
2 13:00:47.67,3250.722,1749.051
2 13:00:49.71,3247.662,1749.218
2 13:00:51.96,3244.645,1749.345
2 13:00:53.99,3241.633,1748.945
2 13:00:56.18,3238.498,1748.966
2 13:00:58.17,3235.368,1749.088
2 13:01:00.00,3232.362,1749.292
2 13:01:02.04,3229.336,1749.023
2 13:01:04.29,3226.317,1746.794
2 13:01:05.96,3223.316,1748.953
2 13:01:08.12,3220.298,1748.517
2 13:01:09.97,3217.279,1750.127
2 13:01:11.86,3214.242,1748.602
2 13:01:13.62,3211.216,1749.098
2 13:01:15.44,3208.199,1748.551
2 13:01:17.37,3205.128,1748.914
2 13:01:19.01,3202.114,1748.083
2 13:01:20.91,3199.072,1749.308
2 13:01:22.68,3196.02,1749.361
2 13:01:24.35,3192.955,1748.647
2 13:01:26.00,3189.941,1748.907
2 13:01:27.87,3186.913,1749.204
2 13:01:29.58,3183.894,1749.067
2 13:01:31.24,3180.878,1748.792
2 13:01:32.89,3177.866,1748.335
