time [sec],V [mV],I [mA]
0.0,3178.772,-0.57
0.05,3183.854,-566.894
0.07,3188.865,-1044.694
0.09,3193.292,-1420.727
0.11,3196.432,-1658.315
0.15,3199.461,-1819.769
0.61,3202.476,-1747.142
1.26,3205.499,-1748.031
2.01,3208.572,-1748.245
2.9,3211.598,-1749.569
3.69,3214.636,-1747.991
4.81,3217.659,-1747.354
5.68,3220.677,-1747.346
6.75,3223.68,-1749.485
7.8,3226.767,-1746.949
8.76,3229.781,-1749.215
10.05,3232.784,-1748.16
11.15,3235.813,-1749.062
12.14,3238.832,-1748.298
13.37,3241.857,-1747.243
14.46,3244.867,-1749.252
15.79,3247.925,-1748.307
17.01,3250.995,-1747.551
18.23,3254.033,-1748.926
19.55,3257.04,-1747.977
20.86,3260.062,-1748.637
22.14,3263.067,-1748.83
23.41,3266.095,-1747.016
24.84,3269.143,-1747.444
26.08,3272.146,-1748.563
27.62,3275.194,-1747.68
28.95,3278.255,-1748.206
30.53,3281.289,-1749.444
31.98,3284.393,-1749.177
33.49,3287.414,-1749.937
34.95,3290.476,-1747.784
36.53,3293.481,-1748.714
38.1,3296.531,-1747.519
39.52,3299.555,-1749.179
41.23,3302.562,-1748.237
42.89,3305.585,-1748.265
44.39,3308.598,-1749.19
46.14,3311.626,-1746.97
47.92,3314.717,-1748.203
49.63,3317.727,-1747.522
51.52,3320.761,-1747.92
52.99,3323.766,-1749.09
54.73,3326.777,-1747.716
56.54,3329.778,-1749.414
58.52,3332.824,-1747.661
60.21,3335.841,-1747.955
62.19,3338.85,-1749.495
64.11,3341.894,-1749.293
65.94,3344.944,-1746.796
67.83,3347.97,-1748.849
69.91,3350.989,-1749.313
71.92,3354.044,-1747.716
74.18,3357.059,-1748.215
75.96,3360.059,-1749.394
78.18,3363.064,-1746.873
80.25,3366.106,-1749.772
82.45,3369.132,-1747.848
84.45,3372.138,-1748.699
86.58,3375.139,-1749.096
88.9,3378.19,-1748.076
91.01,3381.2,-1749.431
93.25,3384.213,-1748.9
95.51,3387.247,-1747.515
97.95,3390.275,-1746.554
100.19,3393.338,-1747.164
102.88,3396.373,-1748.481
105.09,3399.464,-1749.012
107.41,3402.476,-1749.618
110.1,3405.487,-1746.667
112.56,3408.52,-1746.823
115.09,3411.526,-1749.241
117.62,3414.531,-1747.066
120.21,3417.585,-1749.539
122.88,3420.587,-1747.068
125.81,3423.615,-1747.372
128.41,3426.62,-1748.199
131.02,3429.64,-1748.958
133.83,3432.652,-1748.459
136.63,3435.656,-1747.205
139.55,3438.689,-1748.104
142.3,3441.7,-1747.879
145.16,3444.705,-1748.26
148.19,3447.73,-1748.08
151.25,3450.754,-1747.536
154.25,3453.815,-1747.514
156.96,3456.82,-1749.062
160.48,3459.839,-1747.751
163.41,3462.84,-1747.19
166.24,3465.842,-1748.741
169.73,3468.851,-1747.55
172.89,3471.89,-1747.602
176.35,3474.914,-1747.871
179.25,3477.955,-1747.624
183.01,3480.993,-1748.296
186.36,3484.003,-1746.731
189.93,3487.045,-1749.064
193.4,3490.05,-1748.333
197.08,3493.107,-1748.823
200.53,3496.167,-1749.068
203.9,3499.176,-1748.307
207.74,3502.259,-1747.599
211.54,3505.267,-1749.222
215.28,3508.28,-1747.988
219.05,3511.327,-1748.571
222.88,3514.347,-1749.012
227.13,3517.354,-1747.78
231.09,3520.357,-1748.573
234.5,3523.389,-1748.007
238.43,3526.406,-1747.694
242.76,3529.439,-1747.163
246.96,3532.451,-1748.096
250.81,3535.457,-1747.855
255.22,3538.46,-1748.682
259.5,3541.482,-1747.818
263.88,3544.543,-1747.289
268.0,3547.585,-1748.433
272.77,3550.648,-1747.238
276.85,3553.744,-1747.328
281.57,3556.761,-1748.321
286.51,3559.776,-1748.865
290.49,3562.806,-1748.592
295.74,3565.829,-1747.995
300.57,3568.848,-1749.176
304.64,3571.869,-1749.538
310.02,3574.889,-1748.94
314.53,3577.948,-1748.842
319.95,3580.954,-1748.456
324.57,3583.987,-1749.315
329.91,3586.988,-1747.53
334.7,3590.013,-1747.591
340.1,3593.013,-1748.758
345.11,3596.06,-1747.69
350.26,3599.078,-1749.019
355.61,3602.087,-1747.233
360.95,3605.091,-1747.681
366.37,3608.112,-1747.128
371.9,3611.136,-1749.24
377.72,3614.166,-1748.902
382.97,3617.182,-1747.577
388.78,3620.211,-1747.861
394.6,3623.231,-1748.009
400.26,3626.262,-1748.827
405.85,3629.281,-1748.129
411.93,3632.302,-1748.221
417.2,3635.31,-1747.021
423.34,3638.345,-1747.625
429.55,3641.356,-1747.522
436.1,3644.37,-1748.128
443.18,3647.388,-1747.172
449.71,3650.403,-1749.025
455.84,3653.416,-1748.019
461.83,3656.43,-1746.881
469.09,3659.49,-1747.729
475.56,3662.525,-1747.301
482.24,3665.534,-1748.649
488.74,3668.539,-1747.68
495.98,3671.551,-1749.262
502.86,3674.559,-1747.384
509.88,3677.617,-1749.696
517.52,3680.624,-1746.812
524.51,3683.625,-1750.614
532.07,3686.66,-1750.438
539.12,3689.686,-1748.412
546.93,3692.732,-1748.642
554.46,3695.757,-1749.948
563.16,3698.826,-1749.213
570.74,3701.836,-1747.672
579.59,3704.843,-1747.029
588.56,3707.855,-1748.584
597.33,3710.882,-1747.345
606.8,3713.89,-1747.594
615.92,3716.92,-1748.576
