time [sec],V [mV],I [mA]
6395.51,3194.071054,-3.377132
6395.55,3197.325468,-319.593102
6395.57,3202.928066,-797.574699
6395.59,3208.699226,-1237.442136
6395.61,3213.309050,-1549.054623
6395.63,3216.399431,-1727.948189
6395.69,3219.402313,-1810.687900
6396.06,3222.483873,-1748.840809
6396.66,3225.525141,-1748.615980
6397.40,3228.531122,-1748.738766
6398.18,3231.558084,-1748.573542
6398.96,3234.583139,-1748.959184
6399.90,3237.627268,-1748.854637
6400.78,3240.651369,-1749.064088
6401.76,3243.739605,-1749.109626
6402.79,3246.762276,-1749.031782
6403.82,3249.830961,-1749.022245
6404.95,3252.835035,-1748.777390
6405.95,3255.917788,-1748.801947
6407.03,3258.938789,-1749.043584
6408.14,3262.010098,-1749.232888
6409.19,3265.048742,-1749.524593
6410.33,3268.129826,-1748.971462
6411.49,3271.158695,-1749.121666
6412.62,3274.274111,-1749.280572
6413.91,3277.294397,-1748.946667
6414.94,3280.320406,-1748.997331
6416.28,3283.357620,-1749.249220
6417.34,3286.406755,-1749.287605
6418.84,3289.460659,-1749.173284
6420.18,3292.511463,-1748.934031
6421.25,3295.600653,-1749.131203
6422.78,3298.648596,-1749.289155
6424.01,3301.651716,-1748.960137
6425.37,3304.680109,-1749.224067
6426.80,3307.686090,-1749.003053
6428.17,3310.703278,-1749.161839
6429.53,3313.708067,-1749.009728
6430.91,3316.721678,-1749.381304
6432.42,3319.753885,-1749.079347
6433.91,3322.819233,-1748.658538
6435.29,3325.825930,-1748.799801
6436.79,3328.891754,-1748.887181
6438.33,3331.920624,-1749.229074
6440.04,3335.034847,-1749.045134
6441.64,3338.043928,-1749.364853
6443.33,3341.052771,-1748.767853
6444.73,3344.082117,-1748.941302
6446.52,3347.142935,-1749.243975
6448.01,3350.159645,-1749.185801
6449.76,3353.197098,-1748.887539
6451.55,3356.200218,-1748.919964
6453.15,3359.211683,-1748.939395
6454.98,3362.211943,-1749.252319
6456.62,3365.214348,-1749.359250
6458.40,3368.221045,-1749.088049
6460.17,3371.224642,-1749.095798
6461.98,3374.249935,-1749.219298
6463.74,3377.278805,-1749.235749
6465.71,3380.379200,-1748.894334
6467.91,3383.417368,-1749.126196
6469.87,3386.429310,-1749.207973
6471.72,3389.444113,-1749.077678
6473.69,3392.487049,-1749.270201
6475.74,3395.494461,-1749.164224
6477.90,3398.520947,-1749.130726
6479.72,3401.583672,-1749.143124
6481.93,3404.614687,-1748.955131
6484.09,3407.661438,-1749.193192
6486.15,3410.715342,-1749.052525
6488.37,3413.795471,-1749.323130
6490.43,3416.843176,-1748.923659
6492.89,3419.878483,-1748.899579
6495.11,3422.902822,-1748.807549
6497.11,3425.906181,-1749.197841
6499.43,3428.954601,-1749.113202
6501.83,3431.971312,-1749.029636
6504.32,3435.033321,-1748.915434
