time [sec],V [mV],I [mA]
136.06,3404.239,-1749.613
138.99,3407.309,-1749.579
142.13,3410.34,-1749.637
145.03,3413.417,-1749.906
148.12,3416.457,-1749.981
151.0,3419.48,-1749.529
154.18,3422.51,-1749.545
156.87,3425.552,-1749.486
160.31,3428.566,-1750.168
163.55,3431.611,-1749.469
166.89,3434.647,-1749.524
170.04,3437.672,-1749.241
173.38,3440.717,-1749.728
176.63,3443.721,-1749.825
180.04,3446.779,-1749.649
183.33,3449.818,-1749.608
187.16,3452.875,-1749.718
190.49,3455.898,-1749.791
194.02,3458.911,-1749.549
197.48,3461.94,-1749.612
201.15,3464.992,-1749.799
204.54,3468.037,-1749.375
208.42,3471.047,-1749.61
212.02,3474.141,-1749.396
215.9,3477.144,-1749.781
219.83,3480.165,-1749.473
223.74,3483.167,-1750.03
227.34,3486.2,-1749.568
231.5,3489.215,-1749.565
235.51,3492.224,-1749.385
239.3,3495.236,-1749.608
243.36,3498.29,-1749.629
247.53,3501.292,-1749.675
251.76,3504.31,-1749.883
256.13,3507.335,-1749.578
259.96,3510.366,-1749.718
264.05,3513.445,-1749.387
268.55,3516.465,-1749.975
272.51,3519.465,-1749.618
277.15,3522.506,-1749.74
281.94,3525.536,-1750.063
286.71,3528.588,-1749.809
290.76,3531.59,-1749.862
295.45,3534.59,-1749.489
299.71,3537.637,-1749.464
304.77,3540.654,-1749.765
309.48,3543.71,-1749.717
314.44,3546.726,-1749.659
319.3,3549.747,-1749.732
324.01,3552.764,-1749.774
329.03,3555.775,-1749.559
333.64,3558.801,-1749.619
338.81,3561.812,-1749.701
344.0,3564.857,-1749.799
349.28,3567.953,-1749.542
354.46,3570.97,-1749.394
359.64,3573.972,-1749.52
364.97,3576.973,-1749.802
369.82,3580.018,-1749.472
375.54,3583.04,-1749.365
381.21,3586.125,-1749.47
386.55,3589.198,-1749.789
392.1,3592.251,-1749.58
397.89,3595.283,-1749.502
403.76,3598.286,-1749.646
408.97,3601.3,-1749.547
414.84,3604.371,-1749.674
420.59,3607.388,-1749.781
427.01,3610.401,-1749.336
432.77,3613.437,-1749.777
438.94,3616.439,-1749.528
444.81,3619.478,-1749.687
451.53,3622.516,-1749.928
457.03,3625.568,-1749.618
463.63,3628.569,-1749.631
470.76,3631.614,-1749.595
477.67,3634.646,-1749.706
483.86,3637.654,-1749.49
491.12,3640.672,-1749.351
498.18,3643.712,-1749.852
506.23,3646.729,-1749.483
514.1,3649.758,-1749.669
521.91,3652.791,-1749.586
529.22,3655.797,-1749.504
538.0,3658.808,-1749.6
545.6,3661.818,-1749.66
554.21,3664.841,-1749.523
563.16,3667.858,-1749.492
572.02,3670.883,-1749.476
581.12,3673.903,-1749.503
590.61,3676.951,-1749.692
600.49,3679.991,-1749.532
610.5,3683.041,-1749.282
620.52,3686.084,-1749.73
630.68,3689.133,-1749.537
641.92,3692.177,-1749.801
652.85,3695.225,-1749.615
664.27,3698.258,-1749.629
675.54,3701.271,-1749.797
687.44,3704.273,-1749.511
699.2,3707.296,-1749.849
712.35,3710.318,-1749.723
725.63,3713.331,-1749.506
738.82,3716.351,-1749.882
753.33,3719.365,-1749.634
766.84,3722.398,-1749.711
782.12,3725.415,-1749.889
799.51,3728.424,-1749.756
815.13,3731.438,-1749.355
832.78,3734.474,-1749.702
850.93,3737.492,-1749.663
871.1,3740.494,-1749.77
888.87,3743.496,-1749.594
912.72,3746.512,-1749.867
935.96,3749.553,-1749.357
960.14,3752.6,-1749.809
984.94,3755.608,-1749.687
1010.16,3758.625,-1749.828
1039.28,3761.674,-1749.793
1068.97,3764.699,-1749.495
1099.35,3767.73,-1749.562
1129.3,3770.746,-1749.751
1162.61,3773.757,-1749.784
1194.11,3776.78,-1749.507
1226.18,3779.787,-1749.383
1260.42,3782.849,-1749.465
1293.57,3785.849,-1749.466
1327.55,3788.853,-1749.837
1359.29,3791.886,-1749.743
1396.19,3794.921,-1749.561
1429.6,3797.953,-1749.812
1463.74,3800.974,-1749.8
1498.27,3804.005,-1749.57
1532.83,3807.032,-1749.379
1566.07,3810.039,-1749.477
1602.18,3813.047,-1749.396
1634.89,3816.081,-1749.742
1669.42,3819.093,-1749.841
1702.44,3822.228,-1749.684
1737.32,3825.242,-1749.563
1771.17,3828.3,-1749.589
1804.45,3831.334,-1749.602
1839.31,3834.339,-1749.822
1871.54,3837.347,-1749.567
1904.67,3840.368,-1749.453
1942.7,3843.375,-1749.592
1978.24,3846.397,-1749.617
2014.49,3849.428,-1749.631
2049.38,3852.438,-1749.436
2086.15,3855.445,-1749.571
2125.13,3858.461,-1749.516
2160.42,3861.531,-1749.315
2199.0,3864.539,-1749.772
2238.32,3867.569,-1749.812
2276.57,3870.578,-1749.8
2317.04,3873.586,-1749.685
2363.27,3876.627,-1749.663
2404.41,3879.674,-1749.73
2450.14,3882.703,-1749.598
2492.78,3885.71,-1749.483
2537.15,3888.759,-1749.558
2586.15,3891.789,-1749.703
2635.24,3894.819,-1749.57
2685.48,3897.909,-1749.36
2741.94,3900.964,-1749.314
2801.94,3903.542,-1749.754
2856.92,3906.587,-1749.518
2916.92,3909.019,-1749.348
2975.08,3912.08,-1749.832
3035.08,3914.386,-1749.39
3095.08,3916.809,-1749.225
3155.08,3919.043,-1749.8
3215.08,3921.323,-1749.677
3275.08,3923.814,-1749.765
3335.08,3926.268,-1749.497
3395.08,3928.734,-1749.516
3455.08,3930.913,-1750.014
3515.08,3933.116,-1749.626
3575.08,3935.462,-1749.502
3635.08,3937.969,-1749.427
3695.08,3940.496,-1749.701
3755.08,3942.934,-1749.602
3815.08,3945.532,-1749.857
3875.08,3947.945,-1749.68
3933.39,3950.978,-1749.36
3993.39,3953.372,-1749.629
4053.39,3955.943,-1749.749
4103.99,3958.949,-1749.823
4161.37,3961.986,-1749.788
4216.72,3964.99,-1749.841
4272.23,3968.003,-1749.345
4325.84,3971.038,-1749.465
4376.94,3974.039,-1749.38
4429.55,3977.048,-1749.642
4475.53,3980.075,-1749.375
4521.76,3983.145,-1749.855
4564.78,3986.173,-1749.48
4611.0,3989.19,-1749.486
4655.59,3992.213,-1749.725
4697.87,3995.229,-1749.562
4740.55,3998.279,-1749.704
4784.75,4001.334,-1749.449
4826.15,4004.353,-1749.19
4867.12,4007.409,-1749.289
4906.32,4010.49,-1749.404
4952.78,4013.544,-1749.729
4995.28,4016.551,-1749.465
5034.42,4019.637,-1749.262
5077.07,4022.684,-1749.553
5120.11,4025.714,-1749.376
5162.37,4028.8,-1749.751
5213.23,4031.871,-1749.566
5254.46,4034.905,-1749.507
5306.29,4037.91,-1749.386
5351.53,4040.95,-1749.367
5404.82,4043.985,-1749.934
5462.71,4047.009,-1749.686
5521.65,4050.035,-1749.669
5581.65,4052.522,-1749.57
5636.82,4055.524,-1749.58
5696.82,4057.921,-1749.716
5755.66,4060.925,-1749.721
5815.66,4063.278,-1749.728
5875.66,4065.125,-1749.791
5935.66,4067.429,-1749.315
5995.66,4069.839,-1749.712
6055.66,4071.862,-1749.666
6115.66,4074.061,-1749.536
6175.66,4076.34,-1749.727
6235.66,4078.189,-1749.791
6295.66,4080.537,-1749.586
6355.66,4082.342,-1749.55
6415.66,4084.229,-1749.859
6475.66,4086.35,-1749.688
6535.66,4088.111,-1749.483
6595.66,4090.006,-1749.623
6655.66,4092.051,-1749.491
6715.66,4093.899,-1749.49
6775.66,4095.378,-1749.541
6835.66,4097.077,-1749.647
6895.66,4099.39,-1749.461
6955.66,4100.659,-1749.775
7015.66,4102.94,-1749.843
7075.66,4104.658,-1749.975
7135.66,4106.469,-1749.743
7195.66,4108.294,-1749.799
7255.66,4110.044,-1749.556
7315.66,4111.825,-1749.857
7375.66,4114.106,-1749.628
7435.66,4115.899,-1749.522
7495.66,4117.542,-1749.26
7555.66,4119.328,-1749.637
7615.66,4121.457,-1749.734
7675.66,4123.394,-1749.535
7735.66,4125.688,-1749.633
7795.66,4127.756,-1749.505
7855.66,4129.481,-1749.538
7915.66,4131.925,-1749.493
7975.66,4134.417,-1749.456
8035.66,4136.389,-1749.701
8095.11,4139.405,-1749.845
8155.11,4141.526,-1749.631
8215.11,4143.856,-1749.743
8269.59,4146.914,-1749.656
8329.59,4149.454,-1749.749
8387.6,4152.48,-1749.534
8445.13,4155.535,-1749.467
8495.7,4158.598,-1749.374
8550.46,4161.616,-1749.309
8605.46,4164.624,-1749.267
8652.16,4167.651,-1749.539
8695.16,4170.667,-1749.451
8737.91,4173.691,-1749.633
8777.5,4176.692,-1749.857
8817.5,4179.707,-1749.582
8853.78,4182.756,-1749.306
8887.75,4185.758,-1749.67
8924.37,4188.761,-1749.364
8956.05,4191.79,-1749.511
8986.91,4194.798,-1749.345
9015.35,4197.882,-1749.444
9027.16,4198.882,-1749.884
9027.17,4198.778,-1717.597
9027.2,4194.682,-1156.111
9027.22,4190.727,-674.788
9027.24,4187.377,-301.786
9027.27,4184.238,0.422
9027.97,4181.137,5.429
9029.99,4178.119,5.46
9033.76,4175.117,5.553
9039.56,4172.033,5.422
9047.8,4169.018,5.498
9056.27,4166.015,5.589
9069.28,4163.005,5.291
9086.1,4160.0,5.516
9109.73,4156.998,5.459
9142.3,4153.948,5.568
9192.8,4150.929,5.381
9252.8,4149.523,5.356
9312.8,4147.772,5.336
9372.8,4146.427,5.409
9432.8,4145.357,5.759
9492.8,4144.305,5.448
9552.8,4144.008,5.394
9612.8,4143.132,5.279
9627.16,4142.712,5.215
9627.17,4142.697,5.229
9627.22,4138.332,601.608
9627.24,4134.606,1073.916
9627.26,4131.338,1440.675
9627.29,4128.325,1739.266
9628.07,4125.32,1748.946
9631.06,4122.272,1749.286
9636.31,4119.193,1749.568
9642.5,4116.176,1749.576
9651.37,4113.154,1749.335
9661.26,4110.131,1749.541
9672.45,4107.102,1749.419
9687.38,4104.098,1749.642
9703.68,4101.096,1749.427
9722.84,4098.092,1749.77
9743.66,4095.048,1749.474
9771.26,4092.001,1749.812
9797.04,4088.896,1749.559
9828.82,4085.796,1749.297
9865.82,4082.791,1749.526
9901.47,4079.786,1749.475
9938.78,4076.759,1749.633
9981.74,4073.74,1749.613
10024.29,4070.725,1749.28
10071.86,4067.723,1749.396
10118.77,4064.712,1749.772
10171.97,4061.684,1749.455
10227.77,4058.681,1749.59
10281.53,4055.61,1749.753
10338.57,4052.515,1749.198
10394.52,4049.503,1749.319
10454.52,4046.767,1749.358
10511.9,4043.741,1749.299
10566.93,4040.731,1749.871
10626.93,4038.021,1749.622
10686.93,4035.581,1749.493
10737.71,4032.564,1749.65
10797.71,4030.262,1749.703
10851.34,4027.224,1749.844
10909.84,4024.21,1749.412
10969.84,4021.531,1749.488
11029.84,4018.627,1749.618
11089.84,4016.036,1749.353
11146.95,4012.984,1749.634
11206.95,4010.886,1749.699
11259.68,4007.851,1749.307
11319.68,4005.057,1749.458
11379.68,4002.681,1749.523
11439.65,3999.679,1749.438
11499.65,3997.608,1749.848
11555.38,3994.601,1749.284
11615.38,3991.879,1749.744
11675.38,3989.05,1749.425
11735.38,3986.679,1749.324
11795.08,3983.675,1749.433
11855.08,3981.649,1749.661
11915.08,3979.13,1749.482
11975.08,3976.664,1749.487
12035.08,3974.829,1749.419
12095.08,3972.162,1749.462
12155.08,3970.577,1749.631
12215.08,3968.694,1749.629
12275.08,3966.974,1749.439
12335.08,3964.622,1749.593
12395.08,3962.903,1749.713
12455.08,3960.965,1749.653
12515.08,3958.641,1749.506
12575.08,3956.847,1749.55
12635.08,3954.988,1749.731
12695.08,3952.742,1749.555
12755.08,3950.961,1749.715
12810.57,3947.912,1749.279
12870.57,3945.943,1749.631
12930.57,3943.158,1749.533
12990.57,3940.634,1749.931
13050.57,3938.149,1749.504
13104.98,3935.119,1749.353
13162.55,3932.102,1749.398
13222.51,3929.02,1749.558
13272.59,3926.009,1749.382
13326.93,3922.999,1750.025
13376.68,3919.968,1749.347
13428.46,3916.931,1749.528
13478.95,3913.88,1749.275
13524.92,3910.866,1749.599
13569.07,3907.807,1749.482
13616.82,3904.746,1749.766
13659.74,3901.715,1749.698
13705.44,3898.678,1749.505
13748.85,3895.653,1749.355
13792.25,3892.589,1749.401
13841.0,3889.58,1749.483
13886.41,3886.567,1749.601
13932.09,3883.555,1749.26
13975.18,3880.536,1749.454
14019.71,3877.486,1749.232
14070.08,3874.475,1749.424
14118.68,3871.459,1749.429
14166.97,3868.43,1749.46
14216.96,3865.41,1749.343
14271.25,3862.403,1749.527
14324.79,3859.401,1749.807
14380.06,3856.392,1749.598
14436.74,3853.374,1749.656
14496.31,3850.293,1749.734
14556.31,3847.656,1749.406
14608.88,3844.614,1749.402
14668.88,3842.274,1749.554
14727.79,3839.268,1749.393
14787.79,3836.923,1750.198
14845.99,3833.92,1749.435
14905.99,3831.586,1749.406
14965.99,3829.067,1749.414
15025.99,3826.253,1749.758
15085.99,3824.332,1749.571
15144.29,3821.302,1749.52
15204.29,3819.116,1749.659
15264.29,3816.865,1749.742
15318.76,3813.818,1749.552
15378.76,3811.702,1749.485
15438.23,3808.697,1749.417
15498.23,3806.555,1749.441
15558.23,3803.906,1749.621
15618.23,3801.168,1749.621
15677.17,3798.119,1749.676
15737.17,3796.014,1749.714
15788.09,3793.005,1749.692
15848.09,3790.48,1749.957
15903.88,3787.45,1749.663
15961.97,3784.433,1749.378
16018.4,3781.432,1749.574
16078.4,3778.626,1749.856
16130.8,3775.614,1749.429
16181.9,3772.612,1749.261
16235.93,3769.56,1749.522
16294.5,3766.535,1749.745
16343.64,3763.492,1749.274
16391.12,3760.463,1749.627
16441.71,3757.462,1749.522
16486.68,3754.408,1749.667
16530.69,3751.404,1749.596
16579.52,3748.374,1749.416
16620.32,3745.368,1749.404
16664.84,3742.36,1749.704
16706.63,3739.359,1749.248
16746.91,3736.302,1749.554
16789.44,3733.3,1749.824
16826.32,3730.29,1749.307
16866.26,3727.278,1749.521
16903.72,3724.276,1749.47
16942.77,3721.235,1749.625
16979.59,3718.235,1749.691
17018.28,3715.207,1749.443
17057.28,3712.185,1749.375
17094.36,3709.176,1749.696
17132.25,3706.133,1749.406
17169.6,3703.133,1749.133
17209.21,3700.102,1749.283
17247.26,3697.089,1749.748
17280.78,3694.015,1749.568
17319.88,3690.934,1749.316
17355.81,3687.912,1749.511
17391.4,3684.874,1749.277
17425.1,3681.825,1749.052
17461.21,3678.783,1749.844
17496.04,3675.778,1749.65
17528.1,3672.775,1749.246
17558.74,3669.728,1749.609
17590.02,3666.664,1749.299
17618.01,3663.613,1749.619
17647.96,3660.589,1749.549
17673.68,3657.585,1749.38
17698.96,3654.576,1749.604
17721.83,3651.543,1749.7
17744.33,3648.465,1749.172
17768.27,3645.464,1749.449
17787.88,3642.424,1749.723
17807.63,3639.396,1749.799
17825.98,3636.39,1749.488
17843.38,3633.296,1749.536
17861.22,3630.278,1749.737
17878.04,3627.259,1749.678
17892.58,3624.231,1749.733
17908.22,3621.221,1749.546
17920.47,3618.203,1749.38
17934.76,3615.174,1749.429
17949.22,3612.162,1749.205
17960.47,3609.159,1749.642
17972.48,3606.144,1749.503
17984.67,3603.115,1749.422
17995.2,3600.113,1749.54
18006.44,3597.108,1749.278
18016.91,3594.106,1749.489
18028.09,3591.063,1749.66
18038.37,3588.06,1749.637
18047.97,3585.048,1749.56
18057.27,3582.036,1749.435
18067.6,3578.988,1749.682
18076.45,3575.963,1749.232
18085.24,3572.931,1749.847
18095.28,3569.897,1749.676
18103.2,3566.852,1749.818
18112.27,3563.797,1749.753
18120.2,3560.784,1749.502
18128.62,3557.779,1749.816
18137.12,3554.727,1749.752
18145.28,3551.692,1749.612
18153.06,3548.686,1749.363
18160.93,3545.634,1749.48
18168.33,3542.591,1749.361
18176.22,3539.579,1749.535
18184.02,3536.546,1749.409
18190.74,3533.495,1749.257
18198.8,3530.402,1749.396
18206.15,3527.39,1749.836
18212.84,3524.358,1749.659
18219.86,3521.343,1750.053
18227.34,3518.301,1749.566
18233.36,3515.272,1749.691
18240.09,3512.223,1749.571
18247.1,3509.188,1749.647
18253.58,3506.145,1749.693
18259.79,3503.046,1749.583
18266.39,3500.04,1749.434
18272.53,3496.993,1749.739
18278.72,3493.955,1749.484
18285.37,3490.893,1749.758
18290.85,3487.854,1749.57
18296.65,3484.851,1749.806
18302.78,3481.842,1749.706
18308.48,3478.785,1749.694
18314.1,3475.765,1749.763
18319.48,3472.744,1749.64
18325.4,3469.743,1749.57
18330.86,3466.672,1749.467
18335.77,3463.658,1749.864
18340.79,3460.608,1749.479
18346.37,3457.575,1749.44
18351.24,3454.522,1749.362
18356.37,3451.51,1749.553
18361.46,3448.502,1749.442
18365.91,3445.493,1749.829
18371.04,3442.477,1749.603
18375.52,3439.419,1749.62
18380.31,3436.419,1749.59
18384.92,3433.352,1749.456
18389.68,3430.216,1749.542
18394.45,3427.191,1749.741
18399.38,3424.158,1749.633
18403.71,3421.089,1749.755
18407.81,3418.041,1749.786
18412.37,3414.948,1749.212
18416.52,3411.932,1749.236
18421.75,3408.932,1749.096
18425.46,3405.929,1749.753
18429.97,3402.908,1749.928
18434.18,3399.906,1749.812
18438.09,3396.9,1749.421
18442.12,3393.833,1749.585
18446.27,3390.779,1749.689
18450.34,3387.768,1749.585
18454.22,3384.755,1749.787
18457.96,3381.749,1749.817
18461.39,3378.738,1749.198
18465.54,3375.728,1749.174
18469.57,3372.705,1749.618
18473.28,3369.675,1749.337
18477.25,3366.657,1749.759
18480.57,3363.642,1749.179
18484.44,3360.634,1749.763
18488.09,3357.629,1749.677
18491.64,3354.6,1749.605
18495.47,3351.521,1749.809
18499.07,3348.514,1749.439
18502.3,3345.494,1749.527
18506.07,3342.452,1749.385
18509.31,3339.446,1749.177
18512.79,3336.392,1749.55
18516.33,3333.34,1749.407
18519.6,3330.26,1749.636
18522.99,3327.247,1749.493
18526.2,3324.23,1749.784
18529.37,3321.178,1749.464
18532.51,3318.155,1749.719
18535.58,3315.111,1749.753
18538.97,3312.095,1749.687
18542.25,3309.08,1749.429
18545.21,3306.068,1749.45
18547.88,3303.068,1749.489
18551.04,3300.062,1749.441
18554.0,3297.042,1749.242
18557.35,3294.03,1749.508
18560.14,3290.978,1749.653
18563.0,3287.955,1749.809
18565.82,3284.931,1749.231
18568.92,3281.871,1749.472
18571.57,3278.849,1749.459
18574.49,3275.819,1749.72
18577.0,3272.817,1749.249
18580.1,3269.777,1749.791
18582.49,3266.709,1749.524
18585.06,3263.689,1749.612
18588.0,3260.682,1749.825
18590.48,3257.648,1749.993
18593.15,3254.562,1749.451
18595.6,3251.554,1749.964
18598.28,3248.533,1749.402
18600.67,3245.527,1749.877
18603.13,3242.49,1749.522
18605.44,3239.458,1749.843
18608.06,3236.415,1749.656
18610.38,3233.369,1749.141
18612.8,3230.343,1749.105
18615.26,3227.296,1749.554
18617.49,3224.288,1749.617
18619.89,3221.282,1749.593
18622.05,3218.278,1749.745
18624.29,3215.274,1749.808
18626.54,3212.254,1749.459
18628.72,3209.25,1749.371
18630.67,3206.226,1749.629
18633.0,3203.187,1749.703
18635.19,3200.118,1749.33
18637.21,3197.083,1749.581
18639.16,3194.066,1749.412
18641.37,3191.052,1749.456
18643.28,3188.007,1749.605
18645.29,3185.007,1749.774
18647.16,3181.956,1749.645
18649.15,3178.872,1749.858
18650.92,3175.853,1749.513
18653.07,3172.824,1749.413
18654.87,3169.814,1749.847
18656.77,3166.811,1749.337
18658.66,3163.78,1749.865
18660.17,3160.769,1749.648
18661.97,3157.764,1749.59
18663.84,3154.75,1749.763
18665.47,3151.697,1749.532
18667.26,3148.685,1749.437
18668.96,3145.657,1749.295
18670.47,3142.632,1749.587
18672.26,3139.606,1749.532
18673.89,3136.59,1749.431
18675.41,3133.586,1749.706
18677.12,3130.581,1749.47
18678.55,3127.5,1749.614
18680.08,3124.492,1749.363
18681.25,3121.429,1749.445
18682.84,3118.401,1749.621
18684.39,3115.393,1749.542
18685.78,3112.328,1749.65
18687.41,3109.324,1749.705
18688.75,3106.322,1749.39
18690.04,3103.287,1749.477
18691.46,3100.242,1749.383
18692.77,3097.181,1749.822
18694.09,3094.133,1749.637
18695.58,3091.084,1749.36
18696.89,3088.082,1749.488
18698.14,3085.02,1749.614
18699.51,3081.969,1750.008
18700.61,3078.934,1749.223
18701.98,3075.883,1749.685
18703.17,3072.788,1749.511
18704.35,3069.688,1749.54
18705.62,3066.641,1749.62
18706.62,3063.619,1749.771
18707.81,3060.557,1749.589
18709.0,3057.557,1749.566
18710.17,3054.513,1749.42
18711.32,3051.5,1749.828
18712.29,3048.47,1749.747
18713.25,3045.432,1749.703
18714.41,3042.423,1749.907
18715.47,3039.421,1749.691
18716.52,3036.347,1749.76
18717.54,3033.326,1749.754
18718.58,3030.268,1749.626
18719.51,3027.16,1749.549
18720.49,3024.144,1749.622
18721.45,3021.095,1749.71
18722.43,3018.072,1749.81
18723.31,3015.028,1749.921
18724.21,3012.007,1749.844
18725.13,3008.977,1749.529
18725.98,3005.948,1749.536
18726.85,3002.915,1749.472
18727.47,3000.844,1749.349
