time [sec],V [mV],I [mA]
1827.76,3854.12,-1748.013
1859.13,3857.156,-1748.302
1892.53,3860.176,-1747.788
1923.08,3863.216,-1748.124
1959.84,3866.256,-1747.945
1995.24,3869.286,-1748.157
2027.62,3872.314,-1747.866
2065.21,3875.35,-1747.891
2102.06,3878.378,-1748.189
2137.48,3881.43,-1747.627
2176.26,3884.453,-1748.0
2211.2,3887.507,-1748.054
2252.03,3890.563,-1748.028
2291.42,3893.566,-1747.769
2328.29,3896.578,-1747.879
2368.26,3899.627,-1748.102
2411.78,3902.665,-1748.116
2450.42,3905.679,-1748.014
2489.5,3908.775,-1747.938
2529.21,3911.789,-1747.824
2575.37,3914.806,-1747.918
2620.17,3917.825,-1747.91
2664.25,3920.849,-1748.089
2712.78,3923.878,-1748.022
2762.32,3926.896,-1748.016
2812.22,3929.898,-1748.333
2866.32,3932.949,-1747.973
2918.54,3935.961,-1747.726
2978.54,3938.392,-1747.916
3025.62,3941.442,-1747.755
3084.79,3944.466,-1747.978
3144.79,3947.126,-1747.71
3194.78,3950.161,-1748.038
3254.78,3952.855,-1748.062
3306.98,3955.897,-1747.76
3363.73,3958.947,-1747.861
3416.24,3961.966,-1748.31
3468.95,3964.997,-1748.285
3522.51,3968.045,-1748.096
3575.91,3971.091,-1747.805
3627.7,3974.123,-1748.072
3674.13,3977.155,-1748.099
3722.6,3980.175,-1748.081
3765.57,3983.215,-1747.591
3812.67,3986.238,-1747.937
3857.6,3989.246,-1748.049
3900.48,3992.27,-1747.465
3943.77,3995.275,-1748.488
3985.81,3998.284,-1747.684
4028.69,4001.301,-1747.698
4071.01,4004.309,-1748.01
4112.19,4007.332,-1747.926
4151.91,4010.343,-1748.227
4197.68,4013.405,-1748.276
4236.24,4016.416,-1748.188
4280.3,4019.418,-1748.228
4322.27,4022.427,-1748.099
4365.49,4025.465,-1747.852
4411.84,4028.479,-1748.258
4457.51,4031.483,-1747.545
4504.41,4034.511,-1747.898
4554.85,4037.513,-1748.118
4606.35,4040.522,-1748.077
4660.39,4043.555,-1747.917
4714.0,4046.562,-1748.08
4773.46,4049.584,-1748.368
4833.46,4052.112,-1747.705
4892.01,4055.116,-1748.463
4952.01,4057.794,-1747.81
5012.01,4060.125,-1747.637
5068.92,4063.132,-1747.814
5128.92,4065.092,-1748.036
5188.92,4067.517,-1747.62
5248.92,4069.672,-1748.26
5308.92,4072.011,-1748.037
5368.92,4074.477,-1747.715
5428.92,4076.558,-1748.007
5488.92,4078.676,-1748.015
5548.92,4080.928,-1748.23
5608.92,4083.309,-1748.385
5668.92,4085.398,-1747.919
5728.92,4087.581,-1748.259
5788.92,4089.994,-1747.88
5848.92,4092.256,-1747.991
5908.92,4094.151,-1747.582
5968.92,4096.584,-1747.943
6028.92,4098.669,-1748.224
6088.92,4100.796,-1748.294
6148.92,4102.872,-1747.736
6208.92,4105.726,-1748.181
6268.92,4107.649,-1748.229
6327.06,4110.662,-1748.075
6387.06,4112.816,-1748.39
6447.06,4115.188,-1748.145
6507.06,4117.967,-1747.614
6567.06,4119.967,-1747.836
6622.74,4123.048,-1748.028
6682.74,4125.03,-1747.896
6740.75,4128.043,-1747.92
6800.75,4130.255,-1748.047
6860.75,4133.08,-1748.214
6920.75,4135.445,-1748.192
6976.23,4138.472,-1747.8
7035.06,4141.481,-1747.623
7095.06,4143.791,-1748.442
7144.63,4146.792,-1747.952
7201.82,4149.815,-1748.118
7257.58,4152.833,-1747.969
7311.47,4155.834,-1748.528
7360.74,4158.845,-1748.013
7407.79,4161.926,-1747.977
7461.55,4164.939,-1747.986
7505.2,4168.005,-1748.444
7544.42,4171.013,-1747.569
7583.4,4174.027,-1747.834
7626.1,4177.039,-1748.349
7664.34,4180.053,-1748.109
7697.18,4183.062,-1747.78
7732.27,4186.135,-1748.453
7765.88,4189.147,-1748.059
7797.21,4192.158,-1747.872
7827.84,4195.188,-1748.323
7855.36,4198.191,-1748.026
7864.67,4198.926,-1747.999
7864.68,4198.758,-1715.821
7864.71,4194.328,-1156.028
7864.73,4190.056,-676.958
7864.75,4186.515,-305.547
7864.78,4183.43,-4.711
7865.21,4180.381,0.154
7867.06,4177.362,0.65
7870.52,4174.287,0.321
7876.08,4171.278,0.425
7883.06,4168.245,0.29
7892.01,4165.208,0.894
7907.29,4162.207,0.373
7924.28,4159.147,0.564
7951.49,4156.094,0.695
7985.66,4153.088,0.405
8045.66,4150.135,0.414
8105.66,4148.345,0.832
8165.66,4146.856,0.608
8225.66,4145.537,0.67
8285.66,4144.75,0.299
8345.66,4143.799,0.583
8405.66,4142.906,0.735
8464.67,4142.599,0.729
8464.68,4142.541,0.874
8464.72,4139.315,379.414
8464.74,4135.121,863.253
8464.76,4131.362,1288.464
8464.79,4127.513,1676.638
8465.11,4124.501,1749.03
8466.65,4121.486,1749.408
8470.31,4118.429,1749.2
8475.77,4115.422,1749.625
8482.7,4112.421,1749.722
8491.15,4109.386,1749.766
8501.03,4106.362,1749.463
8513.02,4103.356,1749.705
8527.66,4100.335,1749.777
8542.96,4097.267,1749.549
8561.44,4094.252,1748.974
8582.51,4091.251,1749.431
8605.76,4088.196,1749.416
8632.49,4085.088,1749.734
8659.17,4082.071,1749.565
8691.19,4079.019,1749.476
8721.76,4076.012,1748.914
8755.92,4072.987,1749.346
8789.32,4069.967,1749.622
8826.58,4066.958,1749.458
8864.39,4063.924,1749.618
8900.07,4060.914,1749.631
8935.67,4057.858,1749.883
8969.27,4054.844,1749.119
9008.51,4051.84,1749.45
9041.29,4048.825,1749.393
9077.52,4045.807,1749.686
9111.51,4042.799,1749.348
9146.26,4039.757,1749.12
9180.28,4036.734,1749.303
9214.33,4033.727,1749.984
9246.41,4030.712,1749.594
9277.41,4027.678,1749.162
9308.74,4024.647,1749.825
9344.93,4021.643,1749.319
9378.98,4018.63,1749.848
9411.93,4015.62,1749.618
9449.43,4012.598,1749.167
9487.79,4009.597,1749.353
9528.83,4006.588,1749.273
9574.28,4003.57,1749.727
9622.64,4000.55,1749.036
9679.23,3997.535,1749.636
9739.23,3995.154,1749.718
9790.29,3992.133,1749.374
9850.29,3989.839,1749.549
9910.29,3987.423,1749.517
9970.29,3985.216,1749.387
10030.29,3982.895,1749.287
10090.29,3980.873,1749.187
10150.29,3978.658,1749.269
10210.29,3976.944,1749.405
10270.29,3974.636,1749.312
10330.29,3972.764,1749.516
10390.29,3970.713,1749.445
10450.29,3968.957,1749.539
10510.29,3966.927,1749.115
10570.29,3964.644,1749.737
10630.29,3962.735,1749.312
10690.29,3960.545,1749.33
10750.29,3958.517,1749.702
10810.29,3956.539,1749.617
10870.29,3954.124,1749.049
10930.29,3952.063,1749.655
10990.29,3949.432,1749.694
11050.29,3947.023,1749.607
11109.92,3944.01,1749.611
11169.92,3941.388,1749.287
11229.92,3938.858,1749.436
11289.92,3936.8,1749.514
11334.42,3933.756,1749.379
11393.06,3930.755,1749.222
11450.64,3927.719,1749.442
11504.86,3924.701,1749.544
11558.94,3921.694,1749.761
11612.1,3918.689,1749.147
11663.58,3915.639,1749.439
11711.16,3912.614,1749.253
11761.79,3909.555,1749.553
11806.15,3906.551,1749.574
11851.66,3903.522,1749.368
11892.83,3900.476,1749.74
11939.5,3897.461,1749.527
11980.55,3894.456,1749.696
12023.86,3891.371,1749.289
12072.63,3888.363,1749.52
12113.94,3885.347,1749.495
12157.06,3882.335,1749.255
12198.4,3879.327,1749.927
12239.45,3876.257,1749.313
12283.1,3873.23,1749.37
12328.31,3870.211,1749.471
12371.69,3867.209,1749.845
12420.14,3864.178,1749.641
12461.23,3861.164,1749.272
12508.52,3858.091,1749.383
12554.2,3855.057,1749.612
12602.21,3852.028,1749.46
12647.4,3849.0,1749.691
12697.0,3845.987,1748.907
12746.16,3842.923,1749.8
12798.69,3839.899,1749.499
12845.01,3836.858,1749.627
12896.12,3833.814,1749.598
12952.29,3830.767,1749.721
13002.86,3827.725,1749.243
13050.69,3824.698,1749.638
13109.26,3821.677,1749.526
13160.51,3818.656,1749.589
13215.5,3815.654,1749.5
13269.15,3812.579,1749.467
13323.92,3809.547,1749.682
13381.02,3806.533,1749.302
13435.57,3803.504,1749.447
13488.24,3800.485,1749.054
13542.18,3797.463,1749.289
13594.62,3794.414,1749.403
13651.05,3791.406,1749.387
13699.8,3788.359,1749.391
13754.01,3785.346,1749.148
13808.87,3782.288,1749.357
13859.8,3779.263,1749.63
13910.99,3776.254,1749.707
13957.7,3773.252,1749.681
14002.31,3770.231,1749.103
14054.37,3767.217,1749.073
14098.04,3764.15,1749.449
14142.05,3761.122,1749.615
14184.67,3758.079,1749.299
14228.97,3755.074,1749.565
14269.44,3752.059,1749.211
14307.9,3749.014,1749.652
14349.63,3745.984,1749.597
14388.72,3742.98,1749.311
14428.6,3739.967,1749.504
14465.77,3736.966,1750.015
14503.29,3733.956,1749.459
14538.28,3730.907,1749.393
14574.73,3727.893,1749.446
14609.12,3724.884,1749.786
14644.11,3721.861,1749.126
14676.32,3718.825,1749.361
14710.29,3715.814,1749.547
14744.04,3712.732,1749.437
14779.6,3709.701,1749.512
14811.97,3706.698,1749.685
14845.27,3703.668,1749.644
14883.76,3700.651,1749.104
14921.54,3697.598,1749.59
14960.72,3694.516,1749.309
15002.34,3691.511,1749.133
15044.6,3688.468,1749.38
15085.71,3685.467,1749.526
15123.03,3682.451,1749.615
15162.69,3679.401,1749.599
15203.38,3676.392,1749.458
15241.33,3673.373,1749.698
15273.73,3670.351,1749.461
15308.48,3667.325,1749.571
15343.91,3664.323,1749.467
15375.29,3661.309,1749.269
15404.9,3658.258,1750.058
15433.91,3655.224,1749.786
15460.32,3652.186,1749.788
15484.0,3649.165,1749.576
15507.86,3646.144,1749.385
15532.42,3643.102,1749.495
15552.14,3640.082,1749.711
15571.78,3637.021,1750.211
15587.86,3634.017,1750.14
15604.59,3631.011,1749.515
15619.36,3627.969,1749.542
15633.96,3624.927,1749.755
15647.47,3621.927,1749.395
15659.73,3618.875,1749.044
15671.59,3615.798,1748.83
15683.94,3612.776,1749.92
15694.08,3609.724,1749.291
15704.44,3606.645,1749.489
15714.83,3603.6,1749.527
15723.65,3600.583,1749.832
15732.73,3597.572,1749.411
15741.91,3594.558,1749.164
15750.43,3591.496,1749.609
15758.58,3588.431,1749.523
15766.74,3585.398,1749.47
15774.31,3582.351,1749.254
15782.18,3579.272,1749.637
15789.37,3576.23,1749.068
15796.69,3573.226,1749.478
15803.1,3570.214,1749.742
15810.14,3567.185,1749.09
15817.37,3564.153,1749.563
15823.89,3561.139,1749.855
15830.31,3558.135,1749.143
15836.49,3555.126,1749.606
15842.99,3552.093,1749.292
15848.88,3549.077,1749.34
15854.92,3546.074,1749.62
15861.55,3543.068,1749.099
15867.36,3540.021,1749.436
15873.3,3536.977,1749.601
15879.1,3533.955,1749.475
15884.62,3530.93,1749.46
15890.35,3527.875,1749.356
15896.04,3524.84,1749.372
15901.84,3521.778,1749.139
15907.14,3518.758,1749.321
15912.35,3515.739,1749.344
15917.89,3512.733,1749.474
15923.3,3509.716,1749.591
15928.52,3506.634,1749.307
15933.86,3503.57,1749.351
15939.17,3500.551,1749.462
15944.46,3497.546,1749.327
15949.02,3494.513,1749.797
15953.5,3491.51,1749.39
15958.76,3488.505,1749.737
15963.93,3485.456,1749.415
15968.68,3482.399,1749.078
15973.66,3479.368,1749.209
15978.28,3476.34,1749.734
15983.39,3473.29,1749.519
15987.8,3470.272,1749.721
15992.47,3467.232,1749.577
15996.87,3464.228,1749.532
16001.13,3461.165,1749.509
16006.06,3458.104,1749.266
16010.54,3455.094,1749.314
16015.04,3452.037,1749.377
16019.14,3449.031,1749.338
16023.87,3446.03,1749.609
16027.8,3443.003,1749.322
16031.76,3439.986,1749.656
16036.39,3436.978,1749.343
16040.01,3433.95,1749.496
16044.28,3430.914,1749.26
16048.45,3427.872,1749.258
16052.57,3424.838,1748.978
16056.58,3421.836,1749.535
16060.16,3418.816,1749.43
16064.64,3415.754,1749.297
16068.32,3412.672,1749.399
16072.42,3409.656,1749.595
16075.95,3406.654,1749.705
16079.98,3403.582,1749.619
16083.95,3400.578,1749.552
16087.29,3397.567,1749.577
16090.98,3394.562,1749.881
16094.56,3391.515,1749.768
16098.05,3388.478,1749.601
16101.79,3385.447,1749.383
16105.24,3382.358,1749.433
16108.7,3379.321,1749.274
16112.31,3376.299,1749.569
16115.2,3373.277,1749.845
16118.67,3370.27,1749.448
16122.2,3367.262,1749.453
16125.53,3364.234,1749.664
16128.93,3361.208,1749.616
16131.58,3358.172,1749.474
16134.96,3355.08,1749.429
16138.67,3352.03,1750.047
16141.66,3349.025,1749.84
16144.75,3345.97,1749.035
16147.84,3342.963,1749.992
16150.77,3339.939,1749.424
16153.89,3336.892,1748.922
16156.82,3333.839,1749.643
16159.85,3330.799,1749.584
16162.97,3327.703,1748.986
16165.66,3324.667,1749.534
16168.73,3321.641,1749.732
16171.52,3318.636,1749.394
16174.33,3315.59,1749.612
16176.95,3312.59,1749.375
16179.76,3309.547,1749.412
16182.42,3306.546,1749.431
16185.26,3303.537,1749.308
16187.62,3300.467,1748.991
16190.38,3297.459,1749.039
16192.94,3294.411,1749.341
16195.7,3291.349,1749.324
16197.98,3288.342,1749.725
16200.64,3285.299,1749.521
16203.31,3282.279,1749.349
16205.83,3279.264,1749.858
16208.07,3276.228,1749.746
16210.36,3273.216,1749.924
16212.8,3270.21,1749.343
16215.32,3267.197,1749.654
16217.39,3264.15,1749.384
16219.75,3261.135,1749.514
16222.04,3258.112,1749.334
16224.2,3255.063,1749.539
16226.4,3252.05,1749.411
16228.76,3249.04,1749.188
16230.8,3246.03,1749.526
16233.01,3243.028,1749.177
16235.03,3240.007,1749.265
16237.22,3237.002,1749.594
16239.32,3233.952,1749.779
16241.25,3230.941,1749.741
16243.31,3227.905,1749.62
16245.33,3224.873,1748.82
16247.35,3221.86,1749.355
16249.27,3218.812,1748.893
16251.23,3215.788,1749.619
16253.21,3212.748,1749.682
16255.16,3209.72,1749.845
16256.97,3206.716,1749.146
16258.92,3203.686,1749.29
16260.65,3200.676,1749.907
16262.41,3197.674,1749.476
16264.11,3194.578,1749.799
16266.07,3191.577,1749.392
16267.84,3188.539,1749.557
16269.54,3185.482,1749.152
16271.16,3182.441,1749.773
16272.87,3179.426,1749.321
16274.62,3176.4,1749.591
16276.39,3173.377,1750.05
16277.85,3170.368,1749.719
16279.32,3167.346,1749.839
16280.97,3164.26,1749.263
16282.57,3161.209,1749.515
16284.0,3158.151,1749.788
16285.54,3155.122,1749.134
16286.97,3152.091,1749.524
16288.64,3149.057,1749.826
16289.96,3146.05,1750.119
16291.38,3143.046,1750.115
16292.9,3140.01,1749.608
16294.18,3137.004,1749.593
16295.57,3133.904,1749.436
16296.96,3130.867,1750.011
16298.17,3127.866,1749.473
16299.48,3124.838,1749.703
16300.62,3121.836,1749.39
16301.85,3118.832,1749.529
16303.15,3115.766,1749.311
16304.32,3112.692,1749.493
16305.54,3109.667,1749.791
16306.77,3106.577,1750.002
16307.97,3103.519,1749.208
16309.08,3100.488,1749.699
16310.14,3097.444,1749.319
16311.3,3094.442,1749.409
16312.29,3091.415,1749.416
16313.49,3088.309,1749.373
16314.63,3085.255,1749.858
16315.73,3082.218,1749.182
16316.67,3079.161,1749.369
16317.55,3076.111,1749.42
16318.63,3073.045,1749.573
16319.59,3070.003,1749.349
16320.6,3066.983,1748.813
16321.51,3063.978,1749.57
16322.33,3060.951,1749.203
16323.35,3057.878,1749.028
16324.25,3054.878,1748.83
16325.09,3051.859,1749.128
16326.09,3048.795,1749.446
16326.88,3045.783,1749.098
16327.72,3042.723,1749.457
16328.53,3039.697,1749.349
16329.37,3036.602,1749.698
16330.2,3033.585,1749.479
16330.97,3030.555,1749.628
16331.75,3027.503,1749.149
16332.55,3024.49,1749.458
16333.27,3021.473,1749.792
16334.06,3018.47,1749.431
16334.76,3015.462,1749.467
16335.51,3012.44,1749.549
16336.31,3009.412,1749.423
16336.94,3006.408,1749.256
16337.57,3003.346,1749.796
16338.12,3001.12,1749.558
