time [sec],V [mV],I [mA]
8193.43,3199.991226,2.362293
8193.47,3203.465939,-317.236125
8193.49,3209.036112,-797.074497
8193.51,3214.674950,-1237.727284
8193.53,3219.173431,-1549.325824
8193.55,3222.384214,-1728.100061
8193.60,3225.645781,-1819.088221
8193.94,3228.660822,-1747.884750
8194.48,3231.683254,-1748.268127
8195.27,3234.695435,-1747.880340
8195.96,3237.786531,-1748.788714
8196.90,3240.829706,-1748.147726
8197.83,3243.924141,-1748.174191
8198.73,3246.932507,-1748.477697
8199.68,3249.974489,-1748.546600
8200.66,3253.105164,-1748.166800
8201.71,3256.109238,-1748.723745
8202.73,3259.115934,-1748.340249
8203.81,3262.192965,-1749.523997
8204.83,3265.245438,-1748.347163
8205.97,3268.256903,-1748.305440
8207.12,3271.302462,-1747.920871
8208.25,3274.305582,-1749.366641
8209.35,3277.360439,-1748.168230
8210.51,3280.468702,-1748.295665
8211.80,3283.549786,-1748.962879
8213.00,3286.562204,-1748.906970
8214.25,3289.582491,-1748.221993
8215.50,3292.611599,-1748.907089
8216.72,3295.616865,-1748.679042
8218.06,3298.655510,-1748.214364
8219.24,3301.690102,-1748.873353
8220.58,3304.771662,-1748.294353
8222.00,3307.773113,-1749.553800
8223.34,3310.809135,-1748.220563
8224.81,3313.837290,-1748.423100
8226.20,3316.879749,-1748.291373
8227.66,3319.932699,-1748.484015
8229.09,3322.987080,-1748.545885
8230.54,3325.996876,-1748.499870
8232.22,3329.067230,-1748.799682
8233.49,3332.074404,-1748.254657
8235.05,3335.077524,-1748.206854
8236.58,3338.102818,-1748.878121
8238.22,3341.109991,-1748.369217
8239.84,3344.124556,-1748.372674
8241.46,3347.139597,-1748.246074
8243.08,3350.174665,-1748.510003
8244.56,3353.204250,-1748.696446
8246.36,3356.289625,-1748.805523
8248.06,3359.361887,-1748.370290
8249.95,3362.408638,-1748.511553
8251.54,3365.444422,-1748.474956
8253.32,3368.460655,-1748.144746
8255.23,3371.467352,-1748.813629
8256.85,3374.469042,-1748.603821
8258.80,3377.480745,-1748.438478
8260.53,3380.518198,-1748.727918
8262.46,3383.553743,-1748.728991
8264.47,3386.555672,-1748.571515
8266.21,3389.617443,-1748.305559
8268.28,3392.651796,-1748.594284
8270.22,3395.677328,-1748.728395
8272.22,3398.684263,-1748.648286
8274.14,3401.720762,-1748.809218
8276.26,3404.764175,-1748.551488
8278.26,3407.781363,-1748.328090
8280.61,3410.830975,-1748.579025
8282.64,3413.859367,-1748.265266
8284.85,3416.894436,-1748.639941
8287.21,3419.920206,-1748.554707
8289.41,3422.943354,-1748.370647
8291.43,3425.961256,-1748.735070
8293.60,3429.045439,-1748.399019
8296.12,3432.055712,-1748.746276
8298.57,3435.099840,-1748.646379
8300.80,3438.109875,-1748.640656
8303.22,3441.149235,-1748.802543
8305.45,3444.200277,-1748.574734
8308.13,3447.214365,-1748.477101
8310.44,3450.239658,-1748.719215
8313.01,3453.257561,-1748.349428
8315.36,3456.296206,-1748.708487
8317.99,3459.331036,-1748.783350
8320.76,3462.334871,-1748.939991
8323.33,3465.346098,-1748.477340
8325.92,3468.352318,-1748.666048
8328.52,3471.389294,-1748.169184
8331.16,3474.447966,-1748.383045
8333.92,3477.464914,-1748.416305
8336.68,3480.496407,-1748.465538
8339.54,3483.519077,-1748.435020
8342.19,3486.558676,-1748.423934
8345.23,3489.560843,-1748.395085
8348.01,3492.598534,-1748.692751
8350.88,3495.600939,-1748.360038
8353.88,3498.611927,-1748.551846
8356.89,3501.630306,-1748.514175
8359.80,3504.634380,-1748.413920
8362.89,3507.640600,-1748.604298
8365.85,3510.667324,-1748.571754
8368.85,3513.671398,-1748.517632
8371.88,3516.695261,-1748.375535
8375.16,3519.709826,-1748.348117
8378.44,3522.744417,-1748.140693
8381.51,3525.755644,-1748.294950
8385.02,3528.769970,-1748.680711
8388.20,3531.784296,-1748.442054
8391.48,3534.786463,-1748.699188
8394.98,3537.823677,-1748.581171
8398.53,3540.900469,-1748.410106
8401.89,3543.957472,-1748.768330
8405.32,3546.992302,-1748.461008
8409.00,3550.068617,-1748.351336
8412.43,3553.075790,-1748.388648
8416.23,3556.094170,-1748.498440
8419.84,3559.103251,-1748.383164
8423.45,3562.110186,-1748.096108
8427.18,3565.136433,-1748.567939
8430.97,3568.148851,-1748.459458
8434.82,3571.235657,-1748.375297
8438.71,3574.266195,-1748.388171
8442.49,3577.272415,-1748.186111
8446.73,3580.315828,-1748.327255
8450.63,3583.382130,-1748.624444
8454.95,3586.446524,-1748.303771
8458.76,3589.485168,-1748.812318
8463.11,3592.513561,-1748.617411
8467.26,3595.520973,-1748.642802
8471.35,3598.539352,-1748.676777
8475.72,3601.590395,-1748.753905
8480.08,3604.701042,-1748.387575
8484.63,3607.759476,-1748.710394
8488.79,3610.762358,-1748.486280
8493.49,3613.770247,-1748.539329
8497.94,3616.892815,-1748.627782
8502.48,3619.919062,-1748.686075
8507.61,3623.033047,-1748.700500
8512.23,3626.091957,-1748.804331
8516.87,3629.105091,-1748.219490
8521.67,3632.131100,-1748.779655
8526.63,3635.134697,-1749.018669
