time [sec],V [mV],I [mA]
00:50:24.13,3200.826,3.421
00:50:24.17,3203.938,-311.323
00:50:24.19,3209.128,-790.246
00:50:24.21,3214.443,-1232.268
00:50:24.23,3218.697,-1545.993
00:50:24.26,3222.410,-1776.224
00:50:24.38,3225.411,-1751.148
00:50:24.82,3228.460,-1748.257
00:50:25.50,3231.477,-1748.542
00:50:26.33,3234.504,-1748.395
00:50:27.11,3237.552,-1748.340
00:50:28.14,3240.565,-1748.216
00:50:29.06,3243.618,-1748.714
00:50:29.99,3246.676,-1748.756
00:50:31.07,3249.677,-1749.026
00:50:32.13,3252.712,-1748.593
00:50:33.24,3255.804,-1748.355
00:50:34.22,3258.825,-1748.519
00:50:35.35,3261.898,-1748.858
00:50:36.55,3264.902,-1748.569
00:50:37.72,3267.926,-1748.927
00:50:38.86,3270.960,-1748.348
00:50:40.14,3273.982,-1748.656
00:50:41.33,3277.053,-1749.099
00:50:42.61,3280.130,-1748.608
00:50:43.87,3283.158,-1748.527
00:50:45.22,3286.174,-1748.873
00:50:46.66,3289.178,-1748.950
00:50:47.84,3292.201,-1748.490
00:50:49.14,3295.218,-1748.945
00:50:50.58,3298.258,-1748.510
00:50:52.00,3301.260,-1748.583
00:50:53.27,3304.353,-1748.903
00:50:54.73,3307.377,-1748.875
00:50:56.12,3310.387,-1748.430
00:50:57.68,3313.468,-1748.736
00:50:59.20,3316.526,-1748.513
00:51:00.63,3319.541,-1748.839
00:51:02.29,3322.542,-1748.329
00:51:03.91,3325.573,-1748.868
00:51:05.41,3328.608,-1748.657
00:51:07.03,3331.634,-1748.652
00:51:08.56,3334.647,-1748.473
00:51:10.22,3337.653,-1748.765
00:51:12.04,3340.659,-1748.766
00:51:13.71,3343.714,-1748.742
00:51:15.46,3346.725,-1748.655
00:51:17.15,3349.739,-1748.930
00:51:19.04,3352.785,-1748.411
00:51:20.88,3355.800,-1749.039
00:51:22.60,3358.802,-1748.619
00:51:24.49,3361.808,-1749.183
00:51:26.29,3364.841,-1748.880
00:51:28.23,3367.851,-1748.743
00:51:30.15,3370.860,-1748.557
00:51:31.98,3373.893,-1748.618
00:51:34.05,3376.913,-1748.817
00:51:36.03,3379.954,-1748.599
00:51:37.99,3382.958,-1748.514
00:51:40.02,3386.009,-1748.635
00:51:42.06,3389.035,-1748.622
00:51:44.04,3392.040,-1748.720
00:51:46.35,3395.077,-1748.808
00:51:48.51,3398.080,-1748.676
00:51:50.72,3401.081,-1748.968
00:51:52.89,3404.123,-1748.683
00:51:55.04,3407.127,-1748.808
00:51:57.59,3410.188,-1748.900
00:51:59.71,3413.208,-1748.638
00:52:01.97,3416.239,-1748.978
00:52:04.32,3419.250,-1748.747
00:52:06.83,3422.344,-1748.803
00:52:09.25,3425.355,-1748.878
00:52:11.80,3428.356,-1748.805
00:52:14.28,3431.357,-1748.865
00:52:16.53,3434.411,-1748.818
00:52:19.26,3437.478,-1748.686
00:52:21.85,3440.481,-1749.139
00:52:24.43,3443.499,-1748.653
00:52:27.13,3446.505,-1748.758
00:52:29.80,3449.524,-1749.015
00:52:32.66,3452.563,-1748.632
00:52:35.29,3455.567,-1748.304
00:52:38.03,3458.603,-1748.253
00:52:40.87,3461.662,-1748.619
00:52:43.65,3464.684,-1748.834
00:52:46.57,3467.719,-1748.603
00:52:49.52,3470.750,-1748.723
00:52:52.19,3473.760,-1748.635
00:52:55.37,3476.763,-1749.095
00:52:58.26,3479.779,-1748.528
00:53:01.54,3482.797,-1749.042
00:53:04.56,3485.866,-1748.832
00:53:07.97,3488.929,-1748.532
00:53:11.05,3491.972,-1748.721
00:53:14.04,3494.989,-1748.898
00:53:17.14,3498.015,-1748.604
00:53:20.59,3501.050,-1748.912
00:53:23.71,3504.058,-1748.801
00:53:27.21,3507.114,-1749.238
00:53:30.47,3510.210,-1748.644
00:53:34.12,3513.236,-1748.711
00:53:37.60,3516.256,-1748.673
00:53:41.00,3519.270,-1748.458
00:53:44.58,3522.335,-1748.875
00:53:48.35,3525.346,-1748.715
00:53:51.74,3528.358,-1748.977
00:53:55.27,3531.420,-1748.970
00:53:59.09,3534.424,-1748.806
00:54:02.60,3537.424,-1748.703
00:54:06.50,3540.480,-1748.916
00:54:10.22,3543.513,-1748.857
00:54:14.32,3546.585,-1748.626
00:54:18.31,3549.612,-1748.819
00:54:22.30,3552.629,-1748.876
00:54:26.25,3555.650,-1748.682
00:54:30.46,3558.725,-1748.774
00:54:34.64,3561.764,-1749.031
00:54:38.43,3564.775,-1748.994
00:54:42.91,3567.780,-1748.600
00:54:46.65,3570.790,-1748.654
00:54:51.17,3573.795,-1748.558
00:54:55.28,3576.804,-1748.571
00:54:59.46,3579.814,-1748.535
00:55:04.09,3582.827,-1748.798
00:55:08.46,3585.849,-1748.521
00:55:12.95,3588.852,-1748.834
