time [sec],V [mV],I [mA]
350117.20,3849.237,-1748.648
350147.28,3852.247,-1748.826
350177.27,3855.263,-1748.764
350206.42,3858.274,-1748.958
350235.79,3861.295,-1748.654
350263.39,3864.337,-1749.154
350292.20,3867.378,-1748.970
350323.47,3870.402,-1749.174
350352.71,3873.428,-1748.965
350383.82,3876.505,-1748.747
350415.19,3879.516,-1749.026
350447.08,3882.539,-1749.073
350476.49,3885.559,-1749.106
350510.17,3888.575,-1748.834
350543.04,3891.613,-1748.770
350575.85,3894.636,-1749.182
350605.16,3897.700,-1749.115
350640.73,3900.753,-1748.911
350674.16,3903.797,-1748.734
350707.75,3906.797,-1748.964
350741.22,3909.803,-1748.900
350774.90,3912.815,-1748.862
350811.46,3915.823,-1748.888
350846.16,3918.842,-1748.694
350880.08,3921.856,-1749.062
350918.04,3924.881,-1749.155
350955.38,3927.910,-1749.047
350989.82,3930.938,-1748.783
351027.78,3933.959,-1748.852
351065.10,3936.991,-1749.061
351104.41,3940.030,-1748.816
351141.49,3943.034,-1748.807
351179.33,3946.035,-1748.926
351221.21,3949.056,-1749.035
351261.08,3952.087,-1748.875
351302.84,3955.097,-1748.950
351345.45,3958.117,-1748.803
351387.55,3961.125,-1748.985
351428.69,3964.174,-1749.027
351469.41,3967.200,-1749.100
351507.04,3970.219,-1749.082
351553.97,3973.233,-1748.948
351594.08,3976.272,-1749.064
351636.94,3979.297,-1748.861
351676.98,3982.332,-1748.998
351719.03,3985.335,-1748.812
351758.83,3988.348,-1748.939
351797.61,3991.393,-1748.972
351835.23,3994.456,-1748.859
351874.43,3997.514,-1748.474
351913.89,4000.534,-1749.165
351951.24,4003.588,-1748.978
351994.85,4006.590,-1748.933
352033.99,4009.596,-1748.813
352074.91,4012.622,-1749.034
352113.81,4015.645,-1749.014
352151.16,4018.682,-1748.747
352194.37,4021.685,-1748.922
352234.73,4024.704,-1748.769
352276.93,4027.729,-1748.977
352321.39,4030.803,-1748.805
352365.64,4033.818,-1748.919
352412.99,4036.920,-1749.002
352461.74,4039.975,-1748.698
352509.67,4043.016,-1748.872
352564.58,4046.049,-1748.964
352616.02,4049.051,-1748.323
352675.93,4052.127,-1748.669
352733.08,4055.130,-1749.100
352793.08,4057.567,-1749.091
352847.68,4060.650,-1748.936
352907.68,4062.940,-1748.748
352967.68,4065.355,-1749.057
353027.68,4068.018,-1748.899
353087.68,4070.646,-1748.806
353147.68,4072.895,-1749.090
353207.68,4075.268,-1748.772
353267.68,4077.757,-1748.987
353327.10,4080.800,-1748.642
353387.10,4082.586,-1748.692
353447.10,4084.868,-1749.105
353507.10,4087.535,-1748.679
353567.10,4090.062,-1748.895
353627.10,4092.076,-1748.682
353687.10,4094.481,-1748.772
353747.10,4097.010,-1749.195
353807.10,4099.602,-1748.700
353867.10,4101.577,-1749.183
353919.01,4104.621,-1748.423
353979.01,4106.620,-1748.813
354039.01,4109.278,-1748.853
354099.01,4111.952,-1749.129
354159.01,4114.680,-1748.842
354214.71,4117.683,-1748.767
354274.71,4120.080,-1748.563
354330.25,4123.147,-1748.626
354390.25,4125.715,-1748.433
354439.50,4128.800,-1748.708
354497.58,4131.806,-1748.794
354551.96,4134.844,-1748.935
354606.55,4137.870,-1749.202
354657.29,4140.889,-1748.706
354706.21,4143.895,-1749.015
354753.57,4146.898,-1748.956
354799.87,4149.966,-1748.546
354845.91,4152.975,-1748.867
354891.39,4155.993,-1749.007
354934.31,4159.060,-1749.002
354975.17,4162.078,-1748.863
355018.87,4165.120,-1748.834
355051.35,4168.169,-1749.214
355087.36,4171.176,-1748.703
355122.11,4174.186,-1748.848
355158.91,4177.229,-1748.688
355192.97,4180.236,-1748.757
355226.59,4183.312,-1748.803
355260.09,4186.316,-1749.053
355287.39,4189.367,-1748.827
355318.78,4192.443,-1748.804
355348.89,4195.448,-1748.799
355377.35,4198.449,-1749.004
355382.54,4198.908,-1748.651
355382.55,4198.728,-1716.472
355382.58,4194.205,-1156.611
355382.60,4189.895,-676.423
355382.62,4186.175,-304.333
355382.65,4182.588,-2.666
355382.96,4179.564,2.816
355384.18,4176.540,2.509
355387.15,4173.518,2.574
355391.74,4170.456,3.030
355397.81,4167.436,2.458
355406.05,4164.402,3.095
355417.00,4161.396,2.947
355431.96,4158.374,2.798
355449.68,4155.330,3.207
355474.50,4152.322,3.091
355513.42,4149.280,2.777
355555.02,4146.258,2.807
355615.02,4143.770,2.731
355675.02,4141.424,2.591
355735.02,4139.517,2.844
355795.02,4137.799,3.179
355855.02,4136.527,3.285
355915.02,4135.653,3.601
355975.02,4134.781,3.367
355982.54,4134.365,3.211
355982.55,4134.368,3.291
355982.59,4131.299,368.602
355982.61,4126.856,850.972
355982.63,4122.648,1279.007
355982.65,4119.536,1575.355
355982.69,4116.498,1811.595
355983.23,4113.428,1749.485
355984.84,4110.417,1750.315
355987.93,4107.415,1750.155
355991.93,4104.408,1750.474
355996.67,4101.405,1750.123
356002.34,4098.386,1750.182
356009.70,4095.368,1750.149
356017.10,4092.350,1750.128
356025.06,4089.327,1750.068
356033.95,4086.298,1751.213
356043.90,4083.281,1750.216
356055.40,4080.250,1750.027
356065.63,4077.241,1750.129
356079.17,4074.223,1750.254
356092.35,4071.199,1750.046
356107.13,4068.190,1750.099
356122.52,4065.150,1749.860
356138.77,4062.108,1750.336
356156.62,4059.086,1750.251
356174.83,4056.075,1750.628
356193.58,4053.065,1750.387
356214.86,4050.026,1750.207
356237.81,4047.007,1750.567
356260.05,4043.988,1750.406
356284.68,4040.963,1750.445
356311.92,4037.952,1750.596
356339.31,4034.937,1750.560
356369.68,4031.919,1750.266
356401.65,4028.915,1750.191
356436.19,4025.908,1750.285
356473.56,4022.904,1750.397
356512.71,4019.902,1749.885
356554.23,4016.842,1750.442
356597.23,4013.809,1750.449
356647.31,4010.803,1750.345
356690.61,4007.800,1750.156
356740.22,4004.786,1750.147
356798.36,4001.730,1749.927
356857.42,3998.723,1750.837
356914.27,3995.691,1750.375
356971.41,3992.680,1749.959
357031.41,3990.048,1750.257
357090.73,3987.047,1750.417
357150.73,3984.587,1750.189
357210.73,3982.033,1750.466
357270.73,3979.617,1750.156
357330.73,3976.853,1750.460
357390.73,3974.509,1750.126
357450.73,3972.425,1750.145
357509.35,3969.420,1750.451
357569.35,3967.420,1750.242
357629.35,3964.638,1750.545
357689.35,3963.020,1750.811
357746.25,3959.972,1750.328
357806.25,3957.813,1750.406
357866.25,3955.161,1750.566
357926.25,3952.474,1750.200
357986.25,3949.835,1750.244
358045.31,3946.791,1750.454
358105.31,3944.697,1750.433
358157.59,3941.685,1750.104
358217.59,3939.265,1750.103
358268.26,3936.216,1750.320
358328.26,3933.316,1750.210
358385.65,3930.309,1750.554
358438.49,3927.307,1750.522
358491.55,3924.258,1749.918
358543.53,3921.212,1750.126
358597.32,3918.065,1750.048
358644.11,3915.059,1750.403
358692.22,3912.059,1750.283
358737.46,3909.054,1750.204
358781.46,3906.024,1750.255
358827.10,3903.015,1750.292
358867.87,3900.001,1750.251
358911.47,3896.948,1750.478
358953.13,3893.941,1750.341
358994.49,3890.907,1749.918
359036.29,3887.844,1750.570
359074.74,3884.817,1750.466
359115.00,3881.809,1750.326
359153.02,3878.801,1750.453
359192.42,3875.774,1750.335
359230.91,3872.770,1750.350
359269.03,3869.720,1750.449
359309.04,3866.664,1750.305
359349.46,3863.652,1749.997
359388.85,3860.642,1750.501
359425.51,3857.617,1749.901
359463.57,3854.614,1750.339
359502.39,3851.599,1749.956
359540.36,3848.577,1750.451
359577.49,3845.535,1750.634
359618.57,3842.527,1750.252
359659.31,3839.494,1750.005
359698.88,3836.424,1750.006
359739.88,3833.380,1750.049
359781.06,3830.366,1749.975
359821.63,3827.363,1750.517
359864.36,3824.344,1750.569
359904.59,3821.339,1750.349
359942.03,3818.299,1750.010
359984.79,3815.282,1750.075
360028.50,3812.279,1749.843
360067.27,3809.279,1750.127
360111.83,3806.276,1750.488
360158.56,3803.240,1750.341
360200.04,3800.225,1750.323
360244.70,3797.214,1750.523
360286.51,3794.199,1749.964
360331.73,3791.180,1749.913
360372.63,3788.176,1750.443
360414.75,3785.176,1749.897
360458.83,3782.145,1750.214
360500.01,3779.125,1750.407
360539.86,3776.112,1750.159
360586.08,3773.081,1750.385
360626.79,3770.062,1749.990
360667.54,3767.056,1750.380
360706.78,3764.004,1750.187
360743.21,3760.975,1750.437
360784.06,3757.910,1750.374
360821.66,3754.902,1750.621
360855.47,3751.878,1750.407
360895.34,3748.876,1750.011
360931.83,3745.869,1750.022
360968.48,3742.860,1750.206
361002.99,3739.840,1750.299
361039.45,3736.819,1750.197
361075.36,3733.806,1750.074
361107.30,3730.793,1750.106
361140.15,3727.759,1750.339
361174.17,3724.734,1750.427
361207.18,3721.727,1750.079
361238.15,3718.721,1750.374
361269.36,3715.707,1750.054
361299.49,3712.702,1750.256
361331.75,3709.661,1750.285
361364.28,3706.629,1750.296
361392.59,3703.594,1750.175
361426.58,3700.593,1750.596
361459.29,3697.547,1750.238
361494.89,3694.545,1750.040
361530.19,3691.533,1750.389
361564.51,3688.523,1750.386
361601.72,3685.508,1750.551
361637.06,3682.503,1750.409
361672.87,3679.490,1750.381
361710.90,3676.487,1750.446
361746.38,3673.474,1750.313
361781.93,3670.445,1750.620
361817.71,3667.421,1750.136
361851.84,3664.392,1750.221
361885.37,3661.356,1750.342
361914.81,3658.311,1750.393
361947.73,3655.299,1750.164
361977.20,3652.289,1750.426
362003.51,3649.224,1750.515
362027.74,3646.199,1750.283
362057.27,3643.146,1750.167
362078.71,3640.126,1750.680
362100.97,3637.100,1750.423
362121.18,3634.095,1750.407
362138.41,3631.082,1750.207
362157.13,3628.081,1750.177
362172.37,3625.081,1750.252
362187.25,3622.064,1750.261
362201.01,3619.055,1750.273
362214.21,3616.051,1750.201
362226.22,3613.025,1750.207
362238.74,3609.972,1749.998
362249.37,3606.942,1750.272
362260.98,3603.893,1750.410
362270.83,3600.891,1750.288
362280.78,3597.816,1750.067
362291.02,3594.725,1749.865
362300.29,3591.660,1750.240
362308.65,3588.653,1750.032
362317.15,3585.633,1750.457
362325.49,3582.631,1750.309
362333.45,3579.596,1750.615
362341.34,3576.594,1750.459
362348.87,3573.547,1750.177
362356.57,3570.541,1750.017
362363.58,3567.537,1750.504
362370.37,3564.523,1750.110
362377.29,3561.514,1750.329
362384.22,3558.489,1750.113
362390.69,3555.459,1750.199
362397.09,3552.448,1750.309
362403.67,3549.391,1750.524
362410.54,3546.358,1750.187
362416.71,3543.309,1750.098
362422.39,3540.295,1750.333
362429.04,3537.264,1750.751
362434.53,3534.218,1750.141
362440.83,3531.163,1750.478
362446.49,3528.142,1750.163
362451.80,3525.109,1750.247
362457.85,3522.099,1750.335
362463.30,3519.056,1750.452
362468.79,3516.021,1750.430
362473.94,3513.009,1750.181
362479.84,3509.978,1750.402
362484.78,3506.969,1750.323
362489.88,3503.948,1750.445
362495.44,3500.873,1749.843
362500.68,3497.870,1749.853
362505.59,3494.863,1750.436
362510.57,3491.812,1750.367
362515.46,3488.804,1750.097
362520.36,3485.775,1750.091
362525.56,3482.764,1750.297
362530.21,3479.757,1750.345
362534.74,3476.724,1750.482
362539.81,3473.712,1750.344
362543.92,3470.643,1750.412
362549.05,3467.593,1750.216
362553.45,3464.539,1750.179
362558.00,3461.530,1750.234
362562.62,3458.451,1750.515
362566.88,3455.387,1750.509
362571.40,3452.329,1750.130
362575.43,3449.269,1750.225
362580.11,3446.236,1750.363
362584.47,3443.219,1750.475
362588.55,3440.165,1750.333
362592.62,3437.118,1750.270
362596.85,3434.028,1750.038
362601.37,3431.009,1750.282
362605.19,3427.917,1750.219
362609.15,3424.906,1750.209
362613.07,3421.901,1750.697
362616.94,3418.868,1750.510
362620.99,3415.835,1750.360
362624.79,3412.773,1750.248
362628.54,3409.738,1750.234
362632.33,3406.685,1750.101
362636.07,3403.652,1750.350
362639.86,3400.646,1750.186
362643.30,3397.628,1750.092
362647.21,3394.602,1750.404
362650.62,3391.522,1750.291
362654.23,3388.492,1750.125
362657.34,3385.465,1750.455
362660.70,3382.442,1750.116
362664.50,3379.436,1750.298
362667.68,3376.422,1750.409
362670.97,3373.383,1750.302
362674.42,3370.365,1750.256
362677.91,3367.353,1750.125
362681.01,3364.336,1750.350
362684.02,3361.288,1750.512
362687.44,3358.215,1750.495
362690.41,3355.183,1750.107
362693.54,3352.168,1750.080
362696.89,3349.098,1750.319
362699.89,3346.061,1750.022
362703.11,3343.009,1750.395
362705.74,3340.007,1750.100
362708.95,3336.946,1749.959
362711.90,3333.919,1750.500
362714.84,3330.900,1750.290
362717.68,3327.834,1750.056
362720.49,3324.827,1750.077
362723.21,3321.764,1750.081
362726.38,3318.764,1750.282
362728.84,3315.747,1750.455
362731.74,3312.701,1750.317
362734.49,3309.645,1750.411
362737.02,3306.628,1750.216
362739.98,3303.593,1750.527
362742.38,3300.565,1749.589
362744.95,3297.526,1750.155
362747.81,3294.515,1750.401
362750.22,3291.449,1750.318
362752.73,3288.373,1750.416
362755.25,3285.301,1750.351
362757.73,3282.267,1750.146
362760.28,3279.253,1750.327
362762.67,3276.217,1750.318
362764.85,3273.090,1750.580
362767.45,3270.085,1750.366
362769.82,3267.025,1750.705
362772.02,3264.003,1750.031
362774.17,3260.980,1750.281
362776.39,3257.964,1750.130
362778.81,3254.947,1750.135
362780.98,3251.940,1750.312
362783.17,3248.921,1750.197
362785.28,3245.878,1750.541
362787.32,3242.864,1750.283
362789.59,3239.784,1750.315
362791.75,3236.700,1750.292
362793.80,3233.683,1750.224
362795.90,3230.632,1749.935
362797.80,3227.584,1749.943
362799.86,3224.559,1750.364
362801.96,3221.502,1750.414
362803.91,3218.472,1750.463
362805.86,3215.471,1750.066
362807.75,3212.448,1750.553
362809.75,3209.405,1750.375
362811.70,3206.385,1750.391
362813.39,3203.338,1750.114
362815.05,3200.309,1750.332
362817.02,3197.308,1750.277
362818.89,3194.276,1750.115
362820.54,3191.269,1750.602
362822.30,3188.266,1750.436
362824.23,3185.236,1750.496
362825.73,3182.208,1750.636
362827.43,3179.176,1750.224
362829.20,3176.120,1750.113
362830.88,3173.096,1750.184
362832.53,3170.070,1750.570
362834.11,3167.031,1750.340
362835.68,3163.999,1750.214
362837.28,3160.976,1750.400
362838.75,3157.925,1750.258
362840.36,3154.850,1750.175
362842.03,3151.718,1750.076
362843.41,3148.693,1750.216
362844.95,3145.636,1750.384
362846.23,3142.632,1750.424
362847.84,3139.589,1750.299
362849.22,3136.575,1750.463
362850.63,3133.554,1750.313
362851.90,3130.544,1750.292
362853.23,3127.470,1750.160
362854.51,3124.421,1750.416
362855.56,3121.393,1750.101
362856.92,3118.384,1750.180
362858.21,3115.324,1750.224
362859.59,3112.251,1750.401
362860.67,3109.198,1750.249
362862.02,3106.162,1749.932
362863.10,3103.083,1750.324
362864.39,3100.066,1750.270
362865.50,3097.056,1750.225
362866.65,3093.988,1750.401
362867.81,3090.910,1750.778
362868.83,3087.903,1750.048
362869.89,3084.898,1750.195
362870.95,3081.865,1749.944
362872.06,3078.816,1750.081
362873.11,3075.813,1750.444
362874.07,3072.738,1750.254
362875.10,3069.703,1750.363
362876.24,3066.664,1750.432
362877.13,3063.650,1750.143
362878.10,3060.546,1750.198
362879.07,3057.509,1750.365
362879.97,3054.462,1749.797
362880.92,3051.461,1750.082
362881.87,3048.407,1750.380
362882.71,3045.355,1750.360
362883.63,3042.335,1750.223
362884.57,3039.277,1750.193
362885.34,3036.261,1750.190
362886.21,3033.259,1750.195
362887.01,3030.210,1750.165
362887.98,3027.168,1750.313
362888.85,3024.147,1750.166
362889.51,3021.129,1750.213
362890.38,3018.127,1750.126
362891.12,3015.039,1750.173
362891.93,3011.989,1750.328
362892.78,3008.986,1750.339
362893.45,3005.981,1750.139
362894.19,3002.965,1750.040
362894.72,3000.993,1750.287
362894.73,3001.195,1718.206
362894.75,3004.230,1400.590
362894.77,3009.679,912.619
362894.79,3015.268,478.344
362894.81,3019.828,178.017
362894.83,3022.896,9.719
362894.88,3026.230,-68.348
362895.19,3029.321,3.277
362895.69,3032.351,3.702
362896.54,3035.352,3.283
362897.65,3038.408,4.740
362899.00,3041.454,2.326
362900.32,3044.464,4.023
362901.87,3047.465,3.800
362903.69,3050.466,4.166
362905.58,3053.478,3.137
362907.50,3056.551,2.298
362909.77,3059.576,3.382
362912.13,3062.588,3.134
362914.71,3065.617,2.677
362917.14,3068.631,3.787
362919.88,3071.643,3.171
362922.96,3074.648,3.215
362926.17,3077.683,2.986
362929.85,3080.716,3.214
362933.26,3083.734,3.278
362936.69,3086.754,3.399
362941.15,3089.771,2.942
362945.49,3092.821,3.149
362949.85,3095.840,2.865
362954.51,3098.858,2.950
362959.35,3101.924,2.607
362965.43,3104.925,3.408
362970.50,3107.926,3.325
362976.54,3110.938,2.617
362983.30,3113.966,2.959
362989.56,3116.988,2.985
362997.56,3119.992,2.918
363004.18,3123.019,3.330
363011.41,3126.107,3.175
363020.13,3129.119,3.132
363028.98,3132.210,3.312
363039.53,3135.211,2.433
363049.23,3138.221,3.332
363059.40,3141.237,3.234
363071.59,3144.267,3.163
363083.35,3147.280,4.301
363096.66,3150.283,4.617
363110.24,3153.321,3.429
363124.97,3156.375,3.625
363141.35,3159.384,3.847
363157.17,3162.399,3.660
363173.74,3165.434,3.449
363192.69,3168.435,3.463
363211.70,3171.460,3.564
363232.52,3174.484,3.764
363254.58,3177.516,3.219
363277.58,3180.516,3.535
363300.07,3183.518,3.134
363326.80,3186.581,3.231
363354.99,3189.621,3.261
363383.88,3192.632,3.270
363413.65,3195.637,3.177
363444.29,3198.641,3.279
363476.54,3201.680,3.206
363494.72,3202.880,2.932
