time [sec],V [mV],I [mA]
05:51.2,3615.483,-1749.594
05:56.0,3618.535,-1750.218
06:00.6,3621.546,-1750.252
06:05.2,3624.571,-1749.978
06:10.4,3627.6,-1750.433
06:15.9,3630.627,-1749.984
06:20.5,3633.642,-1750.229
06:25.5,3636.645,-1750.283
06:31.0,3639.679,-1749.877
06:36.0,3642.689,-1750.479
06:41.6,3645.695,-1749.684
06:47.0,3648.705,-1750.4
06:52.6,3651.776,-1749.761
06:58.2,3654.784,-1749.836
07:03.6,3657.808,-1749.899
07:09.3,3660.809,-1749.933
07:15.1,3663.858,-1750.177
07:21.2,3666.898,-1750.102
07:26.8,3669.977,-1749.762
07:33.0,3673.055,-1750.077
07:39.3,3676.069,-1749.852
07:45.4,3679.129,-1750.129
07:51.8,3682.211,-1749.676
07:58.1,3685.219,-1749.961
08:04.4,3688.223,-1749.804
08:11.5,3691.262,-1750.145
08:18.1,3694.283,-1749.934
08:25.1,3697.375,-1749.909
08:31.8,3700.387,-1750.248
08:39.5,3703.463,-1749.904
08:47.0,3706.527,-1749.797
08:54.5,3709.539,-1750.233
09:01.6,3712.605,-1749.891
09:09.9,3715.624,-1749.986
09:17.5,3718.66,-1749.863
09:25.9,3721.671,-1749.774
09:35.2,3724.673,-1750.281
09:43.8,3727.727,-1750.201
09:52.5,3730.765,-1750.049
10:02.6,3733.824,-1750.078
10:12.1,3736.887,-1750.072
10:23.6,3739.908,-1750.004
10:33.8,3742.937,-1750.101
10:45.2,3745.955,-1750.046
10:58.1,3748.996,-1750.075
11:11.4,3752.001,-1749.823
11:26.7,3755.023,-1749.756
11:44.0,3758.028,-1749.864
12:04.3,3761.082,-1749.884
12:26.6,3764.094,-1750.142
12:50.0,3767.113,-1750.096
13:18.6,3770.134,-1749.552
13:49.4,3773.149,-1749.869
14:20.9,3776.158,-1750.318
14:52.3,3779.164,-1749.821
15:24.9,3782.185,-1749.748
16:01.8,3785.211,-1749.933
16:37.6,3788.229,-1749.987
17:13.1,3791.233,-1749.973
17:52.0,3794.239,-1750.152
18:26.0,3797.3,-1749.871
19:02.2,3800.311,-1750.036
19:38.2,3803.33,-1750.077
20:15.2,3806.363,-1749.338
20:53.8,3809.368,-1749.584
21:26.9,3812.409,-1750.079
22:03.2,3815.423,-1749.708
22:39.0,3818.455,-1749.782
23:14.4,3821.513,-1750.075
23:48.0,3824.528,-1750.13
24:23.3,3827.545,-1750.202
24:57.4,3830.58,-1750.133
25:30.3,3833.605,-1750.413
26:01.4,3836.611,-1749.99
26:33.0,3839.664,-1749.708
27:06.5,3842.665,-1749.7
27:38.2,3845.715,-1750.245
28:11.2,3848.77,-1750.143
28:39.6,3851.773,-1749.441
29:12.6,3854.805,-1750.135
29:44.5,3857.832,-1749.923
30:15.6,3860.837,-1749.835
30:46.2,3863.838,-1750.213
31:17.9,3866.844,-1749.753
31:48.7,3869.883,-1750.342
32:19.0,3872.891,-1749.52
32:54.5,3875.922,-1749.994
33:26.7,3878.927,-1750.109
33:58.8,3881.931,-1750.413
34:33.8,3884.939,-1750.26
35:08.7,3887.948,-1749.814
35:44.5,3890.953,-1749.953
36:19.5,3893.997,-1749.335
36:54.8,3897.007,-1749.771
37:33.4,3900.036,-1750.162
38:09.1,3903.075,-1749.822
38:42.9,3906.077,-1750.161
39:23.8,3909.097,-1750.652
40:03.4,3912.101,-1749.906
40:42.3,3915.161,-1750.124
41:20.7,3918.176,-1750
41:59.2,3921.186,-1750.152
42:42.3,3924.199,-1750.115
43:24.6,3927.202,-1750.318
44:05.8,3930.203,-1749.848
44:47.6,3933.209,-1750.141
45:34.2,3936.218,-1749.883
46:21.7,3939.291,-1749.958
47:08.4,3942.404,-1750.165
47:58.8,3945.408,-1750.056
48:50.1,3948.421,-1750.367
49:39.4,3951.422,-1750.526
50:30.7,3954.465,-1749.578
51:18.9,3957.5,-1749.082
52:12.7,3960.534,-1749.494
52:59.4,3963.554,-1749.887
53:49.0,3966.564,-1749.201
54:32.9,3969.57,-1750.178
55:18.9,3972.588,-1750.01
56:03.1,3975.607,-1750.001
56:48.5,3978.608,-1749.766
57:30.2,3981.63,-1750.154
58:10.1,3984.64,-1750.254
58:51.4,3987.674,-1750.211
59:34.4,3990.678,-1749.959
00:12.6,3993.68,-1749.701
00:52.9,3996.684,-1750.149
01:32.5,3999.781,-1750.196
02:11.8,4002.796,-1750.214
02:49.4,4005.801,-1750.087
03:29.1,4008.887,-1750.282
04:08.8,4011.92,-1750
04:50.1,4014.941,-1749.697
05:30.1,4017.961,-1749.922
06:10.5,4020.988,-1749.869
06:51.9,4023.995,-1750.237
07:33.4,4027,-1749.696
08:18.0,4030.03,-1749.736
09:04.3,4033.04,-1750
09:47.6,4036.086,-1749.766
10:36.3,4039.107,-1749.752
11:32.8,4042.119,-1750.514
12:27.5,4045.122,-1749.421
13:18.9,4048.154,-1749.971
14:18.9,4050.731,-1749.93
15:13.7,4053.745,-1750.48
16:13.7,4055.955,-1750.388
17:10.9,4058.984,-1749.914
18:10.9,4061.135,-1750.008
19:10.9,4063.848,-1749.82
20:10.9,4066.012,-1750.134
21:10.9,4068.248,-1749.891
22:10.9,4070.632,-1749.953
23:10.9,4073.24,-1750.065
24:10.9,4075.46,-1750.022
25:10.9,4077.621,-1749.858
26:10.9,4080.088,-1749.937
27:10.9,4082.349,-1749.948
28:10.9,4084.387,-1750.453
29:10.9,4086.771,-1749.856
30:10.9,4088.761,-1750.15
31:10.9,4090.909,-1750.082
32:10.9,4093.455,-1749.571
33:10.9,4095.563,-1749.785
34:10.9,4097.926,-1750.09
35:10.9,4100.768,-1749.583
36:10.9,4102.692,-1749.873
37:10.9,4105.2,-1750.08
38:10.9,4107.665,-1750.019
39:10.9,4110.424,-1749.922
40:10.9,4112.61,-1750.191
41:08.7,4115.649,-1749.937
42:08.7,4118.023,-1749.883
43:08.7,4120.885,-1750.36
44:05.1,4123.899,-1749.771
45:05.1,4126.36,-1749.899
45:58.2,4129.39,-1749.968
46:58.2,4131.852,-1749.924
47:49.1,4134.887,-1750.291
48:46.7,4137.922,-1749.95
49:39.4,4140.947,-1750
50:39.4,4143.376,-1750.026
51:23.8,4146.4,-1750.234
52:09.8,4149.405,-1750.316
53:08.7,4152.405,-1750.14
53:56.8,4155.449,-1749.234
54:42.9,4158.473,-1750.443
55:27.0,4161.491,-1749.804
56:12.4,4164.501,-1749.496
56:50.8,4167.537,-1750.11
57:28.3,4170.562,-1750.097
58:05.4,4173.618,-1749.98
58:42.8,4176.633,-1750.131
59:20.0,4179.635,-1750.006
59:53.2,4182.659,-1750.123
00:27.2,4185.712,-1750.105
00:56.1,4188.721,-1749.938
01:27.6,4191.746,-1750.152
01:54.2,4194.793,-1750.105
02:22.7,4197.793,-1749.667
02:36.6,4199.007,-1749.797
02:36.6,4198.763,-1717.364
02:36.6,4193.993,-1156.785
02:36.7,4189.433,-676.946
02:36.7,4185.586,-305.356
02:36.7,4182.039,-4.517
02:37.2,4179.03,0.903
02:38.9,4176.023,1.284
02:42.6,4173.004,1.221
02:48.0,4170.001,1.387
02:54.8,4166.984,1.444
03:03.3,4163.949,0.902
03:17.4,4160.913,1.302
03:35.1,4157.894,1.236
03:59.1,4154.882,1.676
04:38.4,4151.854,1.3
05:35.7,4148.801,1.052
06:35.7,4146.827,1.142
07:35.7,4145.089,1.341
08:35.7,4143.97,1.151
09:35.7,4142.838,1.504
10:35.7,4141.956,1.181
11:35.7,4141.142,1.169
12:35.7,4140.434,1.01
12:36.6,4140.437,1.198
12:36.6,4140.484,1.145
12:36.7,4135.27,616.813
12:36.7,4130.57,1088.068
12:36.7,4126.702,1450.547
12:36.7,4123.164,1742.625
12:37.1,4120.145,1748.072
12:39.0,4117.09,1748.269
12:42.4,4114.089,1748.355
12:47.4,4111.087,1748.721
12:53.7,4108.083,1748.913
13:01.8,4105.055,1748.614
13:10.0,4102.034,1748.615
13:21.3,4098.945,1749.041
13:33.3,4095.858,1748.698
13:48.5,4092.854,1748.702
14:03.6,4089.814,1748.696
14:20.9,4086.763,1748.315
14:40.6,4083.745,1748.267
15:00.1,4080.726,1749.257
15:19.4,4077.715,1748.75
15:43.0,4074.683,1749.081
16:05.2,4071.682,1748.52
16:28.8,4068.673,1748.722
16:49.9,4065.616,1748.502
17:14.2,4062.613,1748.789
17:38.0,4059.583,1748.653
18:01.7,4056.543,1748.865
18:22.5,4053.522,1748.542
18:48.4,4050.519,1748.529
19:13.4,4047.516,1748.368
19:38.2,4044.456,1748.698
20:01.7,4041.453,1748.24
20:26.7,4038.422,1748.767
20:53.1,4035.364,1748.516
21:18.4,4032.298,1748.234
21:45.6,4029.294,1748.405
22:12.9,4026.216,1748.577
22:43.9,4023.211,1748.619
23:14.5,4020.194,1748.536
23:48.1,4017.175,1748.549
24:23.4,4014.081,1748.987
25:05.4,4011.077,1748.753
25:45.8,4008.074,1748.728
26:29.6,4005.058,1748.532
27:22.2,4002.044,1748.478
28:13.8,3999.042,1748.504
29:11.6,3996.027,1748.639
30:11.6,3993.382,1748.671
31:11.6,3990.666,1748.537
32:11.6,3988.323,1749.068
33:11.6,3985.929,1748.822
34:11.6,3983.532,1748.425
35:11.6,3981.36,1748.575
36:11.6,3978.89,1748.534
37:11.6,3977.077,1748.349
38:11.6,3974.756,1748.916
39:11.6,3972.419,1748.94
40:11.6,3970.331,1748.613
41:11.6,3968.286,1748.723
42:11.6,3966.101,1748.768
43:11.6,3963.941,1748.276
44:11.6,3961.657,1748.359
45:11.6,3959.6,1748.646
46:11.6,3957.356,1748.407
47:11.6,3955.269,1748.724
48:11.6,3952.849,1748.566
49:11.6,3950.635,1748.558
50:11.6,3948.177,1748.778
51:11.6,3945.752,1748.689
52:08.4,3942.737,1748.756
53:08.4,3940.741,1748.801
54:05.1,3937.703,1748.255
55:05.1,3935.241,1748.691
55:57.2,3932.209,1748.59
56:57.2,3929.569,1748.787
57:47.8,3926.564,1749.276
58:45.5,3923.562,1749.234
59:41.6,3920.559,1748.669
00:30.6,3917.537,1748.795
01:21.8,3914.508,1748.511
02:11.1,3911.502,1748.599
02:56.4,3908.49,1748.471
03:47.5,3905.448,1748.577
04:32.0,3902.395,1748.761
05:16.7,3899.356,1748.896
06:02.1,3896.328,1748.712
06:41.4,3893.322,1748.527
07:27.7,3890.293,1748.913
08:09.3,3887.278,1748.629
08:51.4,3884.251,1748.947
09:32.4,3881.224,1748.74
10:12.0,3878.164,1748.581
10:53.9,3875.12,1748.69
11:36.0,3872.047,1748.912
12:17.4,3869.031,1748.236
12:57.1,3865.98,1748.74
13:36.4,3862.95,1748.443
14:18.5,3859.942,1748.673
15:02.1,3856.902,1748.266
15:43.5,3853.876,1748.78
16:25.4,3850.862,1748.732
17:09.9,3847.832,1748.96
17:51.6,3844.832,1748.625
18:36.6,3841.804,1748.54
19:21.8,3838.708,1748.56
20:08.3,3835.689,1748.871
20:52.8,3832.666,1748.382
21:40.0,3829.607,1748.605
22:25.2,3826.571,1748.519
23:15.4,3823.551,1748.938
24:00.7,3820.546,1749.039
24:45.8,3817.543,1748.589
25:38.6,3814.523,1748.242
26:24.9,3811.501,1748.587
27:14.5,3808.491,1748.683
28:02.5,3805.461,1748.283
28:53.2,3802.439,1748.417
29:45.0,3799.428,1748.74
30:32.2,3796.376,1748.759
31:23.5,3793.338,1748.649
32:15.8,3790.338,1748.547
33:02.0,3787.33,1748.968
33:52.6,3784.312,1748.373
34:37.5,3781.292,1748.767
35:26.2,3778.282,1748.875
36:13.1,3775.279,1748.735
36:56.7,3772.271,1748.68
37:40.8,3769.214,1748.408
38:25.8,3766.164,1748.703
39:07.7,3763.152,1748.721
39:50.1,3760.125,1748.741
40:30.6,3757.073,1748.09
41:10.0,3754.068,1748.859
41:52.1,3751.062,1748.419
42:29.7,3748.017,1748.426
43:05.8,3744.967,1748.768
43:44.5,3741.966,1748.615
44:21.8,3738.96,1748.677
44:57.3,3735.943,1748.587
45:33.4,3732.932,1747.952
46:08.5,3729.869,1748.815
46:43.4,3726.751,1748.742
47:18.6,3723.705,1748.814
47:52.2,3720.701,1748.815
48:27.8,3717.685,1748.814
48:59.5,3714.612,1748.249
49:29.9,3711.594,1748.614
50:05.0,3708.544,1749.194
50:36.0,3705.466,1748.721
51:18.7,3702.454,1749.077
51:54.1,3699.444,1748.991
52:32.4,3696.432,1748.724
53:13.5,3693.393,1748.697
53:56.2,3690.371,1748.171
54:36.4,3687.358,1748.515
55:15.6,3684.331,1748.655
55:57.5,3681.33,1748.514
56:36.0,3678.315,1748.692
57:12.6,3675.312,1748.587
57:51.3,3672.285,1748.482
58:28.0,3669.258,1748.634
59:00.8,3666.238,1748.228
59:33.1,3663.207,1748.472
00:04.8,3660.168,1749.216
00:34.3,3657.167,1748.477
01:00.8,3654.164,1749.279
01:27.6,3651.149,1748.923
01:51.0,3648.142,1748.827
02:14.1,3645.127,1748.36
02:36.1,3642.111,1748.857
02:55.4,3639.087,1748.463
03:12.1,3636.047,1748.489
03:27.6,3633.018,1748.976
03:42.9,3630.01,1748.907
03:57.1,3626.98,1748.675
04:09.2,3623.966,1749.012
04:22.9,3620.948,1748.479
04:33.9,3617.934,1748.514
04:44.4,3614.914,1748.689
04:55.4,3611.886,1748.985
05:05.8,3608.874,1748.743
05:14.7,3605.866,1748.657
05:23.4,3602.86,1748.265
05:33.1,3599.802,1748.571
05:41.4,3596.801,1748.746
05:49.6,3593.8,1748.469
05:57.7,3590.765,1748.966
06:06.2,3587.754,1748.661
06:13.1,3584.75,1748.641
06:19.8,3581.727,1748.658
06:27.1,3578.708,1748.656
06:34.8,3575.671,1749.008
06:41.2,3572.623,1748.51
06:47.9,3569.613,1748.778
06:54.4,3566.607,1748.705
07:00.8,3563.602,1748.435
07:07.2,3560.577,1748.708
07:13.3,3557.572,1748.392
07:19.2,3554.561,1748.73
07:25.5,3551.55,1748.421
07:31.6,3548.55,1748.43
07:37.4,3545.547,1748.461
07:43.1,3542.539,1748.327
07:48.4,3539.514,1748.486
07:54.2,3536.512,1748.399
07:59.7,3533.442,1748.31
08:05.4,3530.427,1748.404
08:10.5,3527.413,1748.803
08:16.1,3524.411,1748.51
08:21.6,3521.361,1748.773
08:26.2,3518.349,1748.946
08:31.9,3515.328,1748.682
08:36.7,3512.315,1748.411
08:41.6,3509.302,1748.54
08:46.8,3506.274,1748.651
08:51.4,3503.236,1748.507
08:56.2,3500.145,1748.849
09:01.0,3497.112,1748.577
09:05.8,3494.097,1748.324
09:10.6,3491.094,1748.194
09:14.8,3488.087,1748.7
09:19.4,3485.056,1748.609
09:24.2,3482.033,1748.646
09:28.3,3478.963,1749.098
09:32.7,3475.947,1748.703
09:37.4,3472.946,1748.507
09:41.2,3469.924,1748.564
09:45.6,3466.912,1748.573
09:50.1,3463.835,1748.365
09:54.2,3460.819,1748.983
09:58.6,3457.815,1748.465
10:02.6,3454.791,1748.631
10:06.5,3451.748,1748.44
10:10.8,3448.64,1748.952
10:15.0,3445.616,1748.22
10:18.7,3442.601,1748.102
10:22.4,3439.559,1748.955
10:26.5,3436.542,1748.986
10:30.3,3433.522,1749.125
10:34.1,3430.515,1748.595
10:37.6,3427.459,1748.705
10:41.6,3424.397,1748.803
10:45.4,3421.345,1749.224
10:48.8,3418.294,1749.139
10:52.5,3415.281,1748.844
10:55.9,3412.278,1748.789
10:59.6,3409.275,1748.759
11:02.9,3406.247,1748.873
11:06.4,3403.237,1748.598
11:09.8,3400.235,1748.652
11:13.5,3397.16,1748.696
11:16.7,3394.106,1748.406
11:20.3,3391.086,1748.462
11:23.5,3388.065,1748.691
11:26.9,3384.997,1748.88
11:30.1,3381.989,1748.537
11:33.1,3378.976,1748.215
11:36.3,3375.966,1748.927
11:39.5,3372.962,1748.229
11:42.6,3369.929,1748.992
11:45.7,3366.844,1749.084
11:48.8,3363.837,1748.772
11:51.8,3360.823,1748.896
11:54.5,3357.796,1748.261
11:57.8,3354.771,1748.5
12:00.7,3351.734,1748.905
12:03.3,3348.734,1748.685
12:06.2,3345.697,1748.957
12:09.2,3342.602,1748.763
12:11.7,3339.578,1748.638
12:14.9,3336.476,1748.403
12:17.6,3333.422,1748.849
12:20.3,3330.378,1749.222
12:23.1,3327.324,1748.439
12:25.8,3324.315,1748.347
12:28.3,3321.312,1749.022
12:30.8,3318.31,1748.049
12:33.5,3315.279,1748.722
12:36.1,3312.271,1748.731
12:38.3,3309.26,1748.321
12:40.9,3306.239,1748.774
12:43.4,3303.221,1748.955
12:45.8,3300.202,1748.641
12:48.2,3297.148,1748.841
12:50.5,3294.105,1749.017
12:53.0,3291.082,1748.347
12:55.3,3288.067,1748.507
12:57.7,3285.033,1748.699
13:00.2,3282.023,1748.531
13:02.3,3278.949,1748.659
13:04.6,3275.945,1748.649
13:06.8,3272.926,1748.403
13:09.1,3269.879,1748.211
13:11.2,3266.868,1748.17
13:13.3,3263.818,1748.753
13:15.5,3260.791,1748.573
13:17.7,3257.733,1749.045
13:19.9,3254.668,1748.411
13:21.9,3251.606,1748.722
13:24.0,3248.594,1748.543
13:26.1,3245.592,1748.685
13:27.8,3242.589,1748.685
13:29.8,3239.515,1748.741
13:32.0,3236.491,1748.242
13:33.8,3233.459,1748.589
13:35.7,3230.422,1748.95
13:37.6,3227.416,1748.868
13:39.5,3224.402,1748.82
13:41.4,3221.383,1748.598
13:43.2,3218.352,1748.213
13:45.0,3215.32,1748.469
13:46.7,3212.294,1748.796
13:48.5,3209.228,1748.808
13:50.4,3206.131,1748.37
13:51.9,3203.077,1749.207
13:53.7,3200.029,1748.724
13:55.5,3197.002,1748.85
13:57.2,3193.966,1748.683
13:58.7,3190.943,1748.351
14:00.4,3187.913,1748.651
14:02.0,3184.88,1748.568
14:03.7,3181.846,1748.547
14:05.1,3178.842,1748.539
14:06.6,3175.809,1748.648
14:08.4,3172.773,1748.364
14:09.8,3169.736,1748.582
14:11.3,3166.72,1748.223
14:12.8,3163.698,1748.689
14:14.1,3160.648,1748.463
14:15.6,3157.601,1748.837
14:17.0,3154.567,1748.767
14:18.3,3151.545,1748.436
14:19.8,3148.533,1748.706
14:21.0,3145.495,1748.779
14:22.4,3142.442,1748.749
14:23.8,3139.384,1748.603
14:25.1,3136.357,1748.85
14:26.2,3133.352,1748.427
14:27.6,3130.27,1748.709
14:28.9,3127.242,1748.632
14:30.0,3124.225,1748.675
14:31.0,3121.198,1748.771
14:32.2,3118.156,1749.105
14:33.3,3115.156,1748.624
14:34.5,3112.129,1748.642
14:35.5,3109.088,1748.531
14:36.8,3106.072,1747.891
14:37.8,3103.054,1748.557
14:38.9,3100.011,1748.642
14:39.9,3096.985,1748.977
14:41.0,3093.95,1748.364
14:42.0,3090.944,1748.558
14:43.0,3087.911,1748.348
14:43.9,3084.84,1748.665
14:44.9,3081.822,1748.863
14:45.8,3078.752,1748.745
14:46.8,3075.648,1748.787
14:47.8,3072.61,1748.7
14:48.6,3069.568,1748.488
14:49.5,3066.557,1749.062
14:50.4,3063.547,1748.384
14:51.3,3060.545,1748.57
14:52.2,3057.53,1748.89
14:53.0,3054.48,1748.791
14:53.9,3051.409,1748.419
14:54.6,3048.295,1748.292
14:55.4,3045.273,1748.665
14:56.3,3042.234,1748.886
14:57.1,3039.171,1748.452
14:57.7,3036.156,1749.106
14:58.5,3033.151,1748.045
14:59.3,3030.124,1749.047
15:00.1,3027.07,1748.389
15:00.8,3024.009,1748.543
15:01.5,3020.997,1748.749
15:02.2,3017.943,1748.625
15:03.0,3014.867,1748.746
15:03.6,3011.855,1748.52
15:04.3,3008.785,1748.601
15:05.0,3005.721,1748.38
15:05.7,3002.7,1748.371
15:06.0,3001.282,1749.224
,,
,,
