time [sec],V [mV],I [mA]
3 04:50:23.19,3388.993,-1748.879
3 04:50:25.35,3392.009,-1748.857
3 04:50:27.34,3395.011,-1748.901
3 04:50:29.45,3398.047,-1749.138
3 04:50:31.70,3401.068,-1748.918
3 04:50:33.73,3404.091,-1748.910
3 04:50:35.97,3407.093,-1748.779
3 04:50:38.30,3410.098,-1748.718
3 04:50:40.57,3413.116,-1748.797
3 04:50:42.84,3416.167,-1748.962
3 04:50:45.30,3419.216,-1748.917
3 04:50:47.72,3422.268,-1749.170
3 04:50:50.18,3425.276,-1748.748
3 04:50:52.81,3428.320,-1748.740
3 04:50:55.10,3431.370,-1748.463
3 04:50:57.72,3434.372,-1749.015
3 04:50:59.98,3437.383,-1748.792
3 04:51:02.74,3440.402,-1748.527
3 04:51:05.39,3443.457,-1748.861
3 04:51:07.89,3446.475,-1748.568
3 04:51:10.73,3449.581,-1748.784
3 04:51:13.43,3452.605,-1749.140
3 04:51:16.22,3455.608,-1748.909
3 04:51:18.96,3458.615,-1748.647
3 04:51:21.77,3461.681,-1749.103
3 04:51:24.50,3464.688,-1749.134
3 04:51:27.08,3467.704,-1748.801
3 04:51:30.07,3470.732,-1748.849
3 04:51:33.19,3473.743,-1748.660
3 04:51:36.11,3476.752,-1748.933
3 04:51:39.16,3479.759,-1748.825
3 04:51:41.82,3482.775,-1748.848
3 04:51:45.21,3485.832,-1748.656
3 04:51:48.25,3488.834,-1749.120
3 04:51:51.51,3491.861,-1749.114
3 04:51:54.35,3494.884,-1748.571
3 04:51:57.73,3497.908,-1748.486
3 04:52:01.21,3500.909,-1748.991
3 04:52:04.12,3503.925,-1748.683
3 04:52:07.64,3506.928,-1748.777
3 04:52:10.82,3509.964,-1748.134
3 04:52:14.08,3512.984,-1749.326
3 04:52:17.73,3516.032,-1748.502
3 04:52:21.18,3519.035,-1749.467
3 04:52:24.36,3522.051,-1749.478
3 04:52:28.11,3525.117,-1749.404
3 04:52:31.62,3528.171,-1748.580
3 04:52:35.35,3531.201,-1748.811
3 04:52:38.92,3534.277,-1749.228
3 04:52:42.51,3537.317,-1748.629
3 04:52:46.39,3540.371,-1748.527
3 04:52:50.30,3543.392,-1748.872
3 04:52:54.04,3546.442,-1748.223
3 04:52:57.99,3549.452,-1749.089
3 04:53:01.85,3552.515,-1748.632
3 04:53:05.42,3555.522,-1748.189
3 04:53:09.81,3558.559,-1748.852
3 04:53:13.81,3561.590,-1748.940
3 04:53:17.99,3564.611,-1748.950
3 04:53:21.98,3567.673,-1748.869
3 04:53:25.74,3570.676,-1749.385
3 04:53:30.33,3573.696,-1749.062
3 04:53:34.44,3576.719,-1749.305
3 04:53:38.73,3579.735,-1748.624
3 04:53:42.85,3582.758,-1748.605
3 04:53:47.37,3585.772,-1748.807
3 04:53:51.78,3588.775,-1749.199
3 04:53:56.45,3591.803,-1748.963
3 04:54:01.07,3594.811,-1748.880
3 04:54:05.63,3597.885,-1748.982
3 04:54:10.21,3600.932,-1748.630
3 04:54:14.78,3603.992,-1748.468
3 04:54:19.67,3607.016,-1748.592
3 04:54:24.30,3610.074,-1748.572
3 04:54:29.37,3613.083,-1748.736
3 04:54:34.08,3616.132,-1748.757
3 04:54:39.27,3619.156,-1748.532
3 04:54:44.11,3622.201,-1748.505
3 04:54:48.81,3625.236,-1748.739
3 04:54:53.95,3628.256,-1748.891
3 04:54:59.62,3631.272,-1748.717
3 04:55:04.78,3634.327,-1748.483
3 04:55:09.73,3637.353,-1748.625
3 04:55:15.38,3640.386,-1748.597
3 04:55:20.84,3643.407,-1749.691
3 04:55:27.25,3646.455,-1748.813
3 04:55:32.81,3649.482,-1749.661
3 04:55:38.28,3652.515,-1748.835
3 04:55:44.20,3655.578,-1747.571
3 04:55:50.23,3658.656,-1749.070
3 04:55:55.54,3661.692,-1749.175
3 04:56:01.85,3664.731,-1748.274
3 04:56:07.69,3667.753,-1749.371
3 04:56:13.88,3670.759,-1747.863
3 04:56:20.32,3673.796,-1748.560
3 04:56:26.64,3676.799,-1749.205
3 04:56:33.49,3679.863,-1748.860
3 04:56:40.09,3682.902,-1748.446
3 04:56:46.49,3685.929,-1749.960
3 04:56:53.28,3688.975,-1749.917
3 04:57:00.41,3691.990,-1747.530
3 04:57:06.65,3695.012,-1749.048
3 04:57:14.22,3698.040,-1748.902
3 04:57:21.06,3701.054,-1748.899
3 04:57:28.99,3704.068,-1748.495
3 04:57:36.34,3707.132,-1748.990
3 04:57:44.18,3710.168,-1749.834
3 04:57:52.43,3713.177,-1748.687
3 04:58:00.39,3716.238,-1749.502
3 04:58:08.99,3719.240,-1748.302
3 04:58:17.30,3722.257,-1747.688
3 04:58:25.79,3725.332,-1748.692
3 04:58:35.65,3728.335,-1748.902
3 04:58:44.19,3731.347,-1748.675
3 04:58:54.59,3734.418,-1747.508
3 04:59:05.56,3737.448,-1749.236
3 04:59:15.28,3740.469,-1749.181
3 04:59:27.41,3743.484,-1748.493
3 04:59:40.25,3746.487,-1748.589
3 04:59:53.60,3749.513,-1749.034
3 05:00:07.65,3752.521,-1749.186
3 05:00:23.52,3755.525,-1748.699
3 05:00:41.00,3758.540,-1748.853
3 05:01:02.87,3761.559,-1748.813
3 05:01:24.49,3764.589,-1748.547
3 05:01:49.93,3767.647,-1748.655
3 05:02:17.28,3770.649,-1748.479
3 05:02:49.02,3773.652,-1748.351
3 05:03:19.87,3776.701,-1748.744
3 05:03:51.13,3779.701,-1749.056
3 05:04:23.87,3782.709,-1748.790
3 05:04:56.68,3785.712,-1748.875
3 05:05:33.68,3788.743,-1748.832
3 05:06:05.83,3791.752,-1748.796
3 05:06:40.70,3794.763,-1748.913
3 05:07:15.58,3797.764,-1749.380
3 05:07:51.38,3800.807,-1748.632
3 05:08:24.80,3803.838,-1748.723
3 05:08:59.90,3806.896,-1749.122
3 05:09:36.46,3809.901,-1748.932
3 05:10:09.81,3812.930,-1749.007
3 05:10:44.57,3815.970,-1748.770
3 05:11:19.77,3819.010,-1748.735
3 05:11:51.74,3822.016,-1748.837
3 05:12:24.36,3825.041,-1748.997
3 05:12:57.24,3828.041,-1749.124
3 05:13:29.82,3831.047,-1748.310
3 05:14:02.23,3834.074,-1748.701
3 05:14:33.37,3837.109,-1748.715
3 05:15:03.96,3840.140,-1748.808
3 05:15:35.01,3843.201,-1748.672
3 05:16:07.47,3846.220,-1749.160
3 05:16:36.97,3849.277,-1747.575
3 05:17:07.68,3852.292,-1748.737
3 05:17:38.16,3855.320,-1748.511
3 05:18:07.61,3858.322,-1748.972
3 05:18:39.02,3861.332,-1748.889
3 05:19:08.42,3864.408,-1748.930
3 05:19:37.56,3867.410,-1748.748
3 05:20:09.76,3870.421,-1748.666
3 05:20:41.10,3873.436,-1748.790
3 05:21:12.87,3876.446,-1748.659
3 05:21:44.35,3879.455,-1748.633
3 05:22:16.16,3882.502,-1748.801
3 05:22:47.67,3885.508,-1749.080
3 05:23:19.83,3888.571,-1748.737
3 05:23:57.91,3891.607,-1749.205
3 05:24:29.20,3894.670,-1748.932
3 05:25:05.99,3897.728,-1749.050
3 05:25:41.61,3900.748,-1748.621
3 05:26:16.93,3903.778,-1748.575
3 05:26:51.61,3906.789,-1748.888
3 05:27:27.20,3909.829,-1749.024
3 05:28:04.12,3912.855,-1748.800
3 05:28:39.18,3915.860,-1748.915
3 05:29:18.57,3918.891,-1748.386
3 05:29:55.56,3921.968,-1748.653
3 05:30:34.02,3925.004,-1748.704
3 05:31:12.81,3928.019,-1748.907
3 05:31:52.03,3931.050,-1748.504
3 05:32:31.08,3934.078,-1749.049
3 05:33:14.15,3937.126,-1748.723
3 05:33:55.39,3940.155,-1748.383
3 05:34:35.83,3943.165,-1748.696
3 05:35:20.14,3946.179,-1748.823
3 05:36:02.44,3949.193,-1749.072
3 05:36:48.43,3952.198,-1748.664
3 05:37:28.33,3955.247,-1748.737
3 05:38:13.95,3958.248,-1748.772
3 05:38:58.60,3961.304,-1748.753
3 05:39:46.46,3964.309,-1748.552
3 05:40:31.23,3967.324,-1748.568
3 05:41:15.95,3970.352,-1748.551
3 05:42:02.89,3973.384,-1748.743
3 05:42:44.84,3976.397,-1748.673
3 05:43:27.34,3979.399,-1749.193
3 05:44:07.24,3982.416,-1748.900
3 05:44:51.49,3985.453,-1748.479
3 05:45:32.01,3988.497,-1749.087
3 05:46:13.81,3991.500,-1748.983
3 05:46:53.50,3994.534,-1748.966
3 05:47:34.89,3997.587,-1748.887
3 05:48:13.28,4000.601,-1748.992
3 05:48:55.08,4003.678,-1748.618
3 05:49:35.66,4006.682,-1748.517
3 05:50:15.09,4009.686,-1748.521
3 05:50:55.24,4012.724,-1748.379
3 05:51:32.92,4015.753,-1748.871
3 05:52:13.56,4018.759,-1748.258
3 05:52:56.32,4021.773,-1748.822
3 05:53:35.59,4024.785,-1749.532
3 05:54:19.13,4027.793,-1749.432
3 05:55:05.86,4030.831,-1748.727
3 05:55:49.94,4033.837,-1748.710
3 05:56:35.89,4036.858,-1748.478
3 05:57:25.06,4039.869,-1748.902
3 05:58:14.92,4042.911,-1749.111
3 05:59:09.85,4045.923,-1748.626
3 06:00:05.76,4048.934,-1748.737
3 06:01:03.49,4051.978,-1748.764
3 06:02:03.49,4054.558,-1748.835
3 06:03:03.37,4057.565,-1748.691
3 06:04:03.37,4060.296,-1749.064
3 06:05:03.37,4062.343,-1750.081
3 06:05:53.74,4065.355,-1748.640
3 06:06:53.74,4067.344,-1748.833
3 06:07:53.74,4069.652,-1748.435
3 06:08:53.74,4072.464,-1748.465
3 06:09:53.74,4074.479,-1748.898
3 06:10:53.74,4077.137,-1748.773
3 06:11:53.74,4079.108,-1748.702
3 06:12:53.74,4081.458,-1749.006
3 06:13:53.74,4084.117,-1748.773
3 06:14:53.74,4086.462,-1748.899
3 06:15:53.74,4088.489,-1748.846
3 06:16:53.74,4090.949,-1748.505
3 06:17:53.74,4093.079,-1749.411
3 06:18:53.74,4095.734,-1748.513
3 06:19:53.74,4098.079,-1748.695
3 06:20:53.74,4100.626,-1748.878
3 06:21:53.74,4102.583,-1748.961
3 06:22:48.25,4105.591,-1749.017
3 06:23:48.25,4107.357,-1748.640
3 06:24:45.49,4110.409,-1748.834
3 06:25:45.49,4112.490,-1749.012
3 06:26:38.37,4115.506,-1748.574
3 06:27:38.37,4117.769,-1749.060
3 06:28:35.64,4120.783,-1748.968
3 06:29:35.31,4123.787,-1748.800
3 06:30:35.31,4126.255,-1749.069
3 06:31:27.60,4129.276,-1748.843
3 06:32:21.79,4132.299,-1748.927
3 06:33:17.58,4135.323,-1748.569
3 06:34:11.70,4138.332,-1748.971
3 06:35:06.32,4141.332,-1748.675
3 06:35:58.69,4144.357,-1748.964
3 06:36:47.31,4147.366,-1748.900
3 06:37:32.65,4150.376,-1748.546
3 06:38:23.69,4153.409,-1748.698
3 06:39:08.46,4156.439,-1748.817
3 06:39:54.27,4159.447,-1748.220
3 06:40:35.50,4162.481,-1749.330
3 06:41:19.38,4165.490,-1748.389
3 06:41:55.01,4168.496,-1748.911
3 06:42:30.70,4171.504,-1748.604
3 06:43:09.41,4174.566,-1748.594
3 06:43:47.00,4177.633,-1748.905
3 06:44:23.49,4180.642,-1748.586
3 06:44:54.94,4183.663,-1748.802
3 06:45:30.70,4186.670,-1748.984
3 06:46:01.40,4189.679,-1748.744
3 06:46:32.10,4192.702,-1748.683
3 06:46:59.84,4195.715,-1748.589
3 06:47:28.44,4198.743,-1748.485
3 06:47:34.39,4199.196,-1748.993
3 06:47:34.40,4199.001,-1716.892
3 06:47:34.43,4194.509,-1156.972
3 06:47:34.45,4190.141,-676.639
3 06:47:34.47,4186.431,-304.105
3 06:47:34.50,4182.827,-2.280
3 06:47:34.83,4179.794,3.165
3 06:47:36.34,4176.765,2.694
3 06:47:39.70,4173.754,3.073
3 06:47:44.83,4170.738,2.386
3 06:47:51.87,4167.731,2.319
3 06:48:00.38,4164.707,3.522
3 06:48:13.63,4161.695,3.738
3 06:48:29.05,4158.660,3.205
3 06:48:54.12,4155.643,2.915
3 06:49:25.86,4152.593,2.957
3 06:50:15.53,4149.578,3.081
3 06:51:15.53,4147.277,3.331
3 06:52:15.53,4145.261,3.474
3 06:53:15.53,4143.331,3.287
3 06:54:15.53,4142.159,3.382
3 06:55:15.53,4141.361,3.626
3 06:56:15.53,4140.136,2.936
3 06:57:15.53,4139.445,3.286
3 06:57:34.39,4139.313,3.271
3 06:57:34.40,4139.332,3.248
3 06:57:34.45,4134.318,606.727
3 06:57:34.47,4129.807,1078.935
3 06:57:34.49,4125.945,1444.390
3 06:57:34.52,4122.497,1740.997
3 06:57:34.80,4119.478,1749.159
3 06:57:36.44,4116.450,1749.551
3 06:57:39.35,4113.417,1750.053
3 06:57:43.67,4110.396,1750.521
3 06:57:49.23,4107.373,1750.127
3 06:57:55.69,4104.324,1749.782
3 06:58:03.18,4101.259,1750.215
3 06:58:12.60,4098.246,1750.052
3 06:58:22.41,4095.246,1749.857
3 06:58:34.09,4092.219,1750.408
3 06:58:44.95,4089.215,1750.140
3 06:58:57.51,4086.210,1750.131
3 06:59:12.64,4083.173,1749.706
3 06:59:27.14,4080.111,1749.720
3 06:59:42.13,4077.088,1750.234
3 06:59:58.64,4074.066,1750.733
3 07:00:16.76,4071.037,1750.984
3 07:00:35.11,4068.013,1750.529
3 07:00:51.81,4064.999,1750.448
3 07:01:13.08,4061.997,1750.331
3 07:01:32.53,4058.992,1749.655
3 07:01:52.49,4055.975,1750.217
3 07:02:13.81,4052.974,1749.604
3 07:02:35.63,4049.946,1750.646
3 07:02:58.87,4046.895,1750.139
3 07:03:23.96,4043.859,1749.804
3 07:03:49.04,4040.824,1749.984
3 07:04:16.31,4037.790,1751.395
3 07:04:45.44,4034.782,1749.763
3 07:05:14.06,4031.748,1749.250
3 07:05:46.94,4028.732,1750.033
3 07:06:19.36,4025.701,1749.890
3 07:06:57.29,4022.655,1749.964
3 07:07:36.26,4019.639,1750.983
3 07:08:15.10,4016.583,1751.636
3 07:09:01.07,4013.529,1750.034
3 07:09:48.16,4010.519,1750.142
3 07:10:36.40,4007.497,1749.958
3 07:11:27.92,4004.482,1750.163
3 07:12:25.50,4001.462,1751.048
3 07:13:23.73,3998.450,1749.590
3 07:14:23.73,3995.883,1750.744
3 07:15:16.46,3992.865,1749.894
3 07:16:16.46,3990.385,1750.052
3 07:17:16.46,3987.961,1750.154
3 07:18:16.46,3985.285,1749.715
3 07:19:16.46,3982.558,1750.248
3 07:20:16.46,3980.292,1749.830
3 07:21:16.46,3978.103,1750.167
3 07:22:16.46,3975.550,1750.112
3 07:23:16.46,3973.218,1750.347
3 07:24:16.46,3970.782,1750.129
3 07:25:16.46,3968.926,1750.094
3 07:26:16.46,3966.374,1750.099
3 07:27:16.46,3964.286,1750.257
3 07:28:16.46,3961.854,1750.143
3 07:29:16.46,3959.474,1749.910
3 07:30:16.46,3956.633,1749.892
3 07:31:16.46,3954.375,1749.894
3 07:32:16.46,3952.226,1749.994
3 07:33:11.43,3949.192,1749.082
3 07:34:11.43,3947.228,1750.269
3 07:35:04.67,3944.208,1750.159
3 07:36:04.67,3941.903,1749.166
3 07:36:56.82,3938.864,1749.155
3 07:37:56.82,3936.295,1750.253
3 07:38:52.17,3933.249,1750.244
3 07:39:48.22,3930.240,1749.930
3 07:40:45.01,3927.221,1749.469
3 07:41:37.47,3924.193,1750.080
3 07:42:33.11,3921.162,1750.146
3 07:43:21.98,3918.116,1749.848
3 07:44:11.75,3915.086,1750.975
3 07:45:00.78,3912.073,1750.322
3 07:45:45.60,3909.051,1750.222
3 07:46:31.58,3906.031,1749.957
3 07:47:14.78,3903.023,1750.017
3 07:47:57.33,3900.018,1750.142
3 07:48:41.69,3897.016,1749.871
3 07:49:22.35,3893.990,1750.123
3 07:50:02.59,3890.968,1750.043
3 07:50:47.37,3887.956,1750.320
3 07:51:27.77,3884.945,1750.000
3 07:52:07.48,3881.940,1749.784
3 07:52:46.27,3878.866,1749.890
3 07:53:26.46,3875.857,1749.710
3 07:54:06.72,3872.779,1750.267
3 07:54:46.46,3869.769,1749.965
3 07:55:28.13,3866.764,1750.098
3 07:56:08.25,3863.756,1750.156
3 07:56:48.06,3860.723,1749.995
3 07:57:28.17,3857.720,1749.501
3 07:58:07.39,3854.704,1749.895
3 07:58:48.98,3851.703,1751.306
3 07:59:25.98,3848.684,1749.713
3 08:00:08.45,3845.675,1749.965
3 08:00:49.05,3842.669,1750.402
3 08:01:33.64,3839.637,1750.296
3 08:02:14.64,3836.620,1750.197
3 08:02:56.37,3833.616,1750.256
3 08:03:39.72,3830.607,1750.185
3 08:04:23.31,3827.604,1750.398
3 08:05:07.82,3824.581,1750.269
3 08:05:48.54,3821.574,1750.348
3 08:06:31.57,3818.570,1749.972
3 08:07:16.56,3815.534,1750.249
3 08:08:01.48,3812.433,1749.804
3 08:08:47.66,3809.427,1749.966
3 08:09:33.75,3806.391,1749.998
3 08:10:18.84,3803.379,1750.501
3 08:11:07.76,3800.346,1749.866
3 08:11:50.52,3797.262,1750.337
3 08:12:39.17,3794.242,1750.601
3 08:13:24.93,3791.180,1750.405
3 08:14:14.05,3788.146,1749.841
3 08:14:54.12,3785.086,1749.823
3 08:15:44.18,3782.067,1750.280
3 08:16:28.92,3779.059,1750.258
3 08:17:10.29,3776.052,1750.271
3 08:17:55.16,3773.041,1750.078
3 08:18:36.36,3770.025,1750.354
3 08:19:18.80,3766.942,1749.895
3 08:19:59.05,3763.942,1749.434
3 08:20:41.24,3760.892,1750.599
3 08:21:22.51,3757.889,1750.257
3 08:22:01.87,3754.888,1750.270
3 08:22:36.32,3751.870,1750.419
3 08:23:16.12,3748.825,1750.027
3 08:23:54.54,3745.815,1749.806
3 08:24:31.48,3742.761,1749.802
3 08:25:06.77,3739.760,1749.949
3 08:25:42.86,3736.707,1750.167
3 08:26:19.02,3733.702,1750.250
3 08:26:54.34,3730.679,1749.604
3 08:27:27.28,3727.670,1749.521
3 08:28:01.13,3724.654,1749.931
3 08:28:32.59,3721.643,1750.026
3 08:29:05.97,3718.640,1749.887
3 08:29:36.30,3715.601,1750.724
3 08:30:07.80,3712.596,1749.105
3 08:30:41.68,3709.536,1749.876
3 08:31:13.06,3706.430,1749.944
3 08:31:46.70,3703.422,1750.425
3 08:32:22.20,3700.378,1750.199
3 08:32:56.46,3697.351,1750.192
3 08:33:33.70,3694.346,1750.527
3 08:34:09.86,3691.290,1750.161
3 08:34:47.67,3688.289,1750.403
3 08:35:25.69,3685.272,1750.444
3 08:36:03.08,3682.253,1750.432
3 08:36:38.59,3679.184,1749.785
3 08:37:17.56,3676.183,1749.953
3 08:37:55.51,3673.149,1750.242
3 08:38:30.32,3670.128,1750.197
3 08:39:06.01,3667.121,1750.326
3 08:39:38.79,3664.105,1750.173
3 08:40:11.07,3661.096,1749.958
3 08:40:40.94,3658.084,1749.972
3 08:41:10.90,3655.059,1750.196
3 08:41:39.16,3652.046,1750.425
3 08:42:05.24,3649.022,1750.112
3 08:42:30.07,3645.991,1749.832
3 08:42:56.60,3642.936,1749.364
3 08:43:18.78,3639.893,1750.086
3 08:43:37.78,3636.884,1749.977
3 08:43:56.72,3633.825,1749.903
3 08:44:12.78,3630.782,1750.024
3 08:44:29.55,3627.772,1750.085
3 08:44:44.53,3624.764,1750.121
3 08:44:57.87,3621.747,1750.274
3 08:45:10.31,3618.719,1750.161
3 08:45:23.26,3615.669,1750.035
3 08:45:35.05,3612.613,1750.523
3 08:45:45.87,3609.551,1750.245
3 08:45:56.81,3606.519,1750.331
3 08:46:06.59,3603.511,1750.188
3 08:46:17.15,3600.496,1749.642
3 08:46:26.01,3597.473,1750.256
3 08:46:35.25,3594.455,1749.840
3 08:46:43.90,3591.415,1749.943
3 08:46:52.22,3588.378,1749.593
3 08:46:59.86,3585.352,1750.056
3 08:47:07.85,3582.348,1749.988
3 08:47:16.00,3579.329,1750.110
3 08:47:23.76,3576.285,1750.317
3 08:47:31.19,3573.271,1749.060
3 08:47:38.43,3570.269,1750.350
3 08:47:45.32,3567.249,1749.547
3 08:47:52.43,3564.228,1750.980
3 08:47:58.90,3561.220,1751.186
3 08:48:05.85,3558.192,1749.725
3 08:48:12.39,3555.182,1749.789
3 08:48:18.75,3552.153,1750.073
3 08:48:24.98,3549.147,1750.022
3 08:48:31.37,3546.097,1749.776
3 08:48:37.88,3543.078,1749.878
3 08:48:43.40,3540.077,1749.695
3 08:48:49.74,3537.061,1749.075
3 08:48:54.92,3534.058,1749.339
3 08:49:00.94,3531.055,1751.254
3 08:49:06.32,3528.044,1749.275
3 08:49:12.08,3525.035,1750.675
3 08:49:18.21,3521.963,1749.083
3 08:49:23.26,3518.962,1750.948
3 08:49:29.02,3515.927,1750.151
3 08:49:34.24,3512.887,1749.205
3 08:49:39.62,3509.883,1751.075
3 08:49:44.53,3506.849,1749.644
3 08:49:50.18,3503.783,1749.311
3 08:49:55.21,3500.757,1750.913
3 08:50:00.52,3497.696,1750.346
3 08:50:05.30,3494.684,1751.377
3 08:50:10.20,3491.644,1749.965
3 08:50:15.40,3488.618,1750.680
3 08:50:19.98,3485.612,1750.228
3 08:50:25.17,3482.586,1750.435
3 08:50:30.11,3479.560,1750.264
3 08:50:34.43,3476.553,1750.115
3 08:50:39.44,3473.526,1750.223
3 08:50:43.88,3470.510,1750.221
3 08:50:48.42,3467.486,1750.031
3 08:50:52.88,3464.404,1749.936
3 08:50:57.71,3461.384,1749.838
3 08:51:01.62,3458.358,1749.900
3 08:51:06.58,3455.323,1749.867
3 08:51:10.67,3452.321,1750.205
3 08:51:15.13,3449.233,1749.807
3 08:51:19.62,3446.224,1750.444
3 08:51:23.29,3443.218,1750.296
3 08:51:27.78,3440.189,1750.028
3 08:51:31.68,3437.174,1749.866
3 08:51:36.10,3434.129,1750.575
3 08:51:39.93,3431.109,1749.962
3 08:51:44.00,3428.076,1750.106
3 08:51:48.24,3425.066,1750.255
3 08:51:51.79,3422.014,1749.997
3 08:51:55.67,3418.993,1749.974
3 08:51:59.69,3415.974,1749.828
3 08:52:03.51,3412.938,1750.367
3 08:52:07.41,3409.935,1750.072
3 08:52:11.05,3406.867,1750.385
3 08:52:14.85,3403.855,1750.328
3 08:52:18.43,3400.853,1750.122
3 08:52:22.07,3397.842,1750.282
3 08:52:25.37,3394.830,1750.097
3 08:52:29.08,3391.808,1750.408
3 08:52:32.66,3388.771,1750.228
3 08:52:35.73,3385.755,1750.058
3 08:52:39.43,3382.735,1750.389
3 08:52:42.77,3379.721,1749.984
3 08:52:46.31,3376.658,1750.189
3 08:52:49.55,3373.619,1750.240
3 08:52:52.54,3370.541,1749.901
3 08:52:56.31,3367.537,1749.914
3 08:52:59.73,3364.536,1750.741
3 08:53:02.62,3361.510,1749.812
3 08:53:05.95,3358.496,1749.929
3 08:53:08.78,3355.474,1750.149
3 08:53:12.15,3352.469,1750.084
3 08:53:15.10,3349.451,1749.997
3 08:53:18.11,3346.411,1750.465
3 08:53:21.43,3343.375,1750.029
3 08:53:24.29,3340.370,1749.892
3 08:53:27.09,3337.366,1750.360
3 08:53:30.11,3334.314,1750.341
3 08:53:32.92,3331.311,1750.127
3 08:53:35.80,3328.283,1750.314
3 08:53:38.56,3325.274,1749.955
3 08:53:41.02,3322.246,1749.994
3 08:53:44.21,3319.239,1750.002
3 08:53:46.75,3316.235,1749.873
3 08:53:49.78,3313.220,1749.787
3 08:53:52.23,3310.209,1750.147
3 08:53:55.00,3307.155,1749.851
3 08:53:57.57,3304.145,1750.255
3 08:54:00.43,3301.075,1750.088
3 08:54:02.84,3298.056,1750.247
3 08:54:05.40,3295.041,1750.006
3 08:54:07.77,3292.040,1750.158
3 08:54:10.51,3288.985,1750.068
3 08:54:12.90,3285.984,1750.344
3 08:54:15.35,3282.916,1750.217
3 08:54:17.75,3279.912,1750.374
3 08:54:19.89,3276.896,1750.250
3 08:54:22.52,3273.797,1749.913
3 08:54:24.90,3270.745,1750.280
3 08:54:27.30,3267.717,1749.939
3 08:54:29.56,3264.692,1750.235
3 08:54:31.55,3261.657,1750.056
3 08:54:33.77,3258.589,1750.236
3 08:54:36.09,3255.579,1750.202
3 08:54:38.30,3252.578,1749.931
3 08:54:40.50,3249.570,1750.151
3 08:54:42.87,3246.508,1750.342
3 08:54:44.84,3243.498,1750.324
3 08:54:46.92,3240.495,1750.001
3 08:54:49.05,3237.444,1749.960
3 08:54:51.09,3234.416,1750.085
3 08:54:53.09,3231.416,1750.201
3 08:54:54.99,3228.386,1750.299
3 08:54:57.11,3225.360,1749.932
3 08:54:59.13,3222.313,1749.909
3 08:55:00.99,3219.291,1750.086
3 08:55:02.85,3216.194,1750.475
3 08:55:04.96,3213.190,1750.233
3 08:55:06.73,3210.146,1749.930
3 08:55:08.63,3207.131,1750.153
3 08:55:10.44,3204.084,1750.402
3 08:55:12.19,3201.015,1750.255
3 08:55:14.05,3198.011,1749.924
3 08:55:15.78,3194.958,1749.692
3 08:55:17.67,3191.931,1750.299
3 08:55:19.40,3188.921,1750.380
3 08:55:21.26,3185.902,1750.013
3 08:55:22.73,3182.844,1749.854
3 08:55:24.63,3179.797,1749.960
3 08:55:26.16,3176.774,1750.132
3 08:55:27.80,3173.768,1749.787
