time [sec],V [mV],I [mA]
0.0,3187.376,2.77
0.05,3192.663,-549.221
0.07,3198.053,-1028.559
0.09,3202.74,-1409.621
0.11,3206.127,-1652.459
0.15,3209.15,-1819.681
0.49,3212.168,-1747.963
0.99,3215.182,-1748.101
1.71,3218.28,-1748.245
2.61,3221.428,-1748.221
3.46,3224.501,-1748.413
4.36,3227.559,-1748.47
5.28,3230.566,-1748.248
6.14,3233.571,-1748.269
7.28,3236.582,-1748.205
8.21,3239.593,-1748.205
9.35,3242.6,-1748.087
10.33,3245.622,-1748.397
11.53,3248.662,-1748.187
12.56,3251.728,-1748.36
13.68,3254.799,-1748.43
14.8,3257.818,-1748.583
16.16,3260.844,-1748.671
17.23,3263.871,-1748.242
18.48,3266.932,-1748.202
19.67,3270.008,-1748.382
20.96,3273.027,-1748.6
22.22,3276.124,-1747.99
23.57,3279.198,-1748.512
24.84,3282.224,-1748.094
26.35,3285.224,-1748.195
27.62,3288.304,-1748.143
28.92,3291.32,-1748.333
30.33,3294.338,-1748.434
31.88,3297.388,-1748.476
33.27,3300.4,-1748.606
34.64,3303.483,-1748.278
36.06,3306.521,-1748.569
37.7,3309.584,-1748.343
39.13,3312.615,-1748.201
40.75,3315.672,-1748.332
42.38,3318.729,-1748.005
44.04,3321.734,-1748.265
45.6,3324.806,-1748.21
47.2,3327.836,-1748.293
48.99,3330.872,-1748.232
50.69,3333.886,-1748.751
52.26,3336.918,-1748.232
53.97,3339.933,-1748.155
55.66,3342.993,-1748.333
57.63,3346.004,-1748.197
59.32,3349.021,-1748.619
61.23,3352.065,-1747.953
63.12,3355.072,-1748.529
64.86,3358.081,-1748.479
66.48,3361.148,-1748.23
68.6,3364.157,-1748.562
70.53,3367.164,-1747.969
72.51,3370.19,-1748.532
74.45,3373.208,-1748.34
76.5,3376.22,-1748.317
78.55,3379.254,-1748.133
80.87,3382.273,-1748.265
82.7,3385.292,-1748.257
84.75,3388.312,-1748.298
87.0,3391.341,-1748.567
89.0,3394.366,-1748.4
91.35,3397.518,-1748.659
93.51,3400.532,-1748.402
95.95,3403.556,-1748.032
98.1,3406.591,-1748.47
100.41,3409.591,-1748.063
102.82,3412.637,-1748.317
105.1,3415.712,-1748.252
107.65,3418.746,-1748.344
109.88,3421.777,-1748.349
112.61,3424.799,-1748.812
114.97,3427.835,-1748.468
117.49,3430.839,-1748.292
119.97,3433.86,-1748.284
122.72,3436.889,-1748.59
125.17,3439.92,-1748.72
127.93,3442.931,-1748.483
130.37,3445.931,-1748.503
133.22,3448.966,-1747.945
136.19,3452.038,-1748.586
138.89,3455.064,-1748.334
141.71,3458.081,-1748.286
