time [sec],V [mV],I [mA]
13623.51,3198.373556,3.700403
13623.55,3201.385736,-311.396629
13623.57,3206.871986,-790.784299
13623.59,3212.700129,-1232.917190
13623.61,3217.356920,-1546.534181
13623.63,3220.604420,-1726.930737
13623.67,3223.660231,-1823.606730
13624.02,3226.663351,-1748.289704
13624.56,3229.663849,-1748.519182
13625.21,3232.677460,-1748.462200
13626.06,3235.765457,-1748.975635
13626.89,3238.815069,-1748.651862
13627.74,3241.852283,-1748.478174
13628.72,3244.856358,-1748.554230
13629.70,3247.876883,-1748.800874
13630.80,3250.920296,-1748.925567
13631.67,3253.938913,-1748.674631
13632.85,3256.986141,-1748.889208
13633.87,3259.995461,-1749.029636
13634.84,3263.000011,-1748.725057
13635.96,3266.073227,-1748.578310
13637.10,3269.096136,-1748.991251
13638.19,3272.130013,-1749.149561
13639.44,3275.187969,-1748.795033
13640.64,3278.199434,-1748.665929
13641.93,3281.282902,-1748.901963
13643.01,3284.294128,-1748.809695
13644.20,3287.363529,-1748.732686
13645.61,3290.374279,-1748.875380
13646.80,3293.382645,-1748.876929
13648.05,3296.394587,-1748.708487
13649.44,3299.424648,-1749.006867
13650.71,3302.482605,-1748.964429
13652.22,3305.500746,-1748.704314
13653.56,3308.525801,-1748.777151
13654.89,3311.529636,-1748.961449
13656.27,3314.545870,-1748.531342
13657.63,3317.596436,-1748.829842
13659.26,3320.675850,-1749.018550
13660.72,3323.688030,-1748.759985
13662.02,3326.689720,-1748.896837
13663.70,3329.717398,-1748.885632
13665.04,3332.836866,-1748.785734
13666.88,3335.881233,-1748.941898
13668.40,3338.926792,-1748.795748
13670.03,3341.932535,-1748.926282
13671.64,3344.982386,-1748.718739
13673.28,3348.002911,-1748.715043
13675.02,3351.064920,-1748.823643
13676.72,3354.098558,-1748.796463
13678.39,3357.103586,-1748.817444
13680.10,3360.141039,-1748.691678
13681.85,3363.175631,-1748.678684
13683.60,3366.236687,-1748.677611
13685.46,3369.236946,-1748.897433
13687.27,3372.312784,-1749.108911
13689.10,3375.325918,-1748.590589
13690.96,3378.348827,-1748.518825
13692.85,3381.354809,-1748.703718
13694.71,3384.432554,-1748.708844
13696.76,3387.479305,-1748.808146
13698.80,3390.529871,-1748.831511
13700.74,3393.539429,-1749.015450
13702.81,3396.564484,-1749.180198
13704.79,3399.565220,-1748.824835
13706.91,3402.648926,-1748.879790
13709.10,3405.675650,-1748.814702
13711.11,3408.675909,-1749.094009
13713.31,3411.690712,-1749.271870
13715.43,3414.713621,-1748.617649
13717.69,3417.754173,-1748.960733
13719.73,3420.788527,-1749.086022
13721.90,3423.821688,-1748.730659
13724.33,3426.860571,-1748.890281
13726.54,3429.936409,-1748.639345
13728.83,3432.963371,-1748.721123
13731.37,3435.978413,-1748.925090
13733.74,3438.985586,-1748.761415
13736.10,3442.027807,-1748.857617
13738.52,3445.034742,-1748.723865
13741.30,3448.054790,-1748.941422
13743.68,3451.113224,-1748.907566
13746.34,3454.135418,-1748.729229
13748.78,3457.157612,-1748.595119
13751.42,3460.160732,-1748.843908
13753.96,3463.204384,-1748.511672
13756.68,3466.243744,-1748.986959
13759.46,3469.295263,-1749.038100
13762.25,3472.329617,-1748.765707
13764.86,3475.351334,-1748.599529
13767.50,3478.425026,-1748.781562
13770.49,3481.446028,-1748.795867
13773.08,3484.451771,-1748.697877
13776.10,3487.462997,-1748.857021
13778.72,3490.499735,-1748.638153
13781.93,3493.570805,-1748.864889
13784.88,3496.592522,-1748.467684
13787.89,3499.612808,-1749.027848
13790.91,3502.635956,-1748.659015
13793.89,3505.686522,-1748.949766
13797.05,3508.701801,-1748.666406
13800.01,3511.713028,-1748.685360
13803.20,3514.715910,-1749.129415
13806.61,3517.729759,-1748.724818
13809.69,3520.799398,-1748.617768
13812.93,3523.809195,-1748.627186
13816.26,3526.833296,-1749.019623
13819.61,3529.903173,-1748.588324
13822.92,3532.908440,-1749.292374
13826.34,3535.921335,-1749.072313
13829.77,3538.923979,-1748.884797
13833.41,3541.929960,-1748.863578
13836.94,3544.944286,-1748.915553
13840.31,3547.977209,-1748.751521
13844.26,3551.048040,-1748.928666
13847.33,3554.060936,-1748.644829
13851.44,3557.147264,-1748.744607
13854.71,3560.171604,-1748.769045
13858.45,3563.194513,-1748.794198
13862.77,3566.213608,-1748.818994
13866.32,3569.315434,-1749.081373
13869.86,3572.362185,-1749.250412
13874.33,3575.373888,-1748.793006
13878.31,3578.410625,-1748.897791
13882.11,3581.420898,-1748.505354
13886.38,3584.422350,-1748.764992
13890.26,3587.453604,-1749.002576
13894.33,3590.500116,-1748.800039
13898.57,3593.530655,-1749.068260
13903.05,3596.583605,-1748.972178
13907.47,3599.595785,-1749.231339
13911.78,3602.643490,-1748.875976
13915.91,3605.665207,-1748.842478
13920.56,3608.674765,-1748.962760
13924.73,3611.698866,-1748.843908
