time [sec],V [mV],I [mA]
8147.92,3204.680920,2.463773
8147.96,3208.014011,-316.916674
8147.98,3213.443995,-796.562493
8148.00,3218.958378,-1237.367392
8148.02,3223.448038,-1549.345613
8148.04,3226.615191,-1728.399158
8148.09,3229.911804,-1819.656014
8148.38,3232.946873,-1747.431040
8148.92,3235.946894,-1748.108864
8149.64,3238.959551,-1748.630881
8150.38,3241.977215,-1747.460246
8151.15,3244.982243,-1748.230338
8152.14,3247.987747,-1747.818351
8153.11,3251.053333,-1748.890042
8154.04,3254.071712,-1748.236537
8155.07,3257.105589,-1748.887300
8155.96,3260.185242,-1747.538447
8156.99,3263.196707,-1748.481035
8158.09,3266.247272,-1748.738527
8159.15,3269.280672,-1747.435808
8160.31,3272.319078,-1748.144388
8161.40,3275.391579,-1748.010516
8162.50,3278.428078,-1748.788238
8163.66,3281.447649,-1747.174382
8164.83,3284.470797,-1747.710109
8166.14,3287.537575,-1748.383045
8167.25,3290.576458,-1747.718930
8168.53,3293.578148,-1747.869849
8169.70,3296.589375,-1748.182416
8171.08,3299.614668,-1747.639298
8172.24,3302.619934,-1747.957349
8173.58,3305.686474,-1748.062968
8174.99,3308.763266,-1748.431087
8176.18,3311.806202,-1748.463392
8177.62,3314.807653,-1748.280287
8179.05,3317.832708,-1748.407483
8180.50,3320.833683,-1748.366356
8181.94,3323.959351,-1748.423815
8183.30,3326.967716,-1748.023987
8184.81,3330.057859,-1748.188496
8186.34,3333.078384,-1748.226404
8187.71,3336.109400,-1748.059154
8189.39,3339.131355,-1748.298168
8190.79,3342.194080,-1748.545647
8192.34,3345.265388,-1748.440266
8194.10,3348.282099,-1748.461127
8195.74,3351.296186,-1748.140216
8197.28,3354.318142,-1748.690009
8198.80,3357.321024,-1748.376250
8200.56,3360.344172,-1747.969747
8202.39,3363.416672,-1748.415351
8204.07,3366.430998,-1748.407960
8205.75,3369.466305,-1748.124480
8207.52,3372.538328,-1748.594403
8209.35,3375.554800,-1748.295069
8211.31,3378.566265,-1748.366714
8213.02,3381.642342,-1748.240113
8214.92,3384.696960,-1748.270869
8216.56,3387.707233,-1748.052239
8218.53,3390.737057,-1748.274207
8220.47,3393.764019,-1748.230219
8222.54,3396.790743,-1748.137593
8224.46,3399.812460,-1747.986436
8226.47,3402.855158,-1748.239398
8228.61,3405.858040,-1748.519063
8230.56,3408.943653,-1748.200059
8232.70,3411.961317,-1748.293877
8234.77,3414.983034,-1748.167038
8236.91,3417.990685,-1748.423100
8239.02,3421.019316,-1748.179197
8241.13,3424.067736,-1748.260021
8243.53,3427.077055,-1748.126030
8245.71,3430.077553,-1748.509765
8247.92,3433.114529,-1748.083591
8250.06,3436.120510,-1748.773932
8252.65,3439.171314,-1749.240875
8254.85,3442.184210,-1748.191714
8257.31,3445.200443,-1748.192072
8259.79,3448.235035,-1748.256445
8262.28,3451.271534,-1747.763157
8264.62,3454.298258,-1748.389721
8267.14,3457.302809,-1748.397112
8269.68,3460.376024,-1748.171687
8272.21,3463.469028,-1748.259068
8274.61,3466.516018,-1748.323560
8277.44,3469.518423,-1748.135328
8280.09,3472.569942,-1748.268843
8282.75,3475.604773,-1748.735309
8285.57,3478.677988,-1747.966290
8288.03,3481.694460,-1748.284578
8290.84,3484.729528,-1748.873711
8293.64,3487.738371,-1747.674108
8296.55,3490.751982,-1748.263955
8299.35,3493.806601,-1747.430563
8302.24,3496.812582,-1748.600125
8305.45,3499.948502,-1747.735023
8308.27,3502.977610,-1748.274088
8311.31,3505.984545,-1748.655558
8314.37,3509.092093,-1747.646689
8317.56,3512.102604,-1748.659015
8320.21,3515.128851,-1748.329997
8323.56,3518.197298,-1747.821927
8326.69,3521.213293,-1748.883367
8330.08,3524.276257,-1747.084141
8333.24,3527.323961,-1748.973131
8336.22,3530.360460,-1748.503327
8339.64,3533.374071,-1748.968840
8343.13,3536.389589,-1749.150395
8346.34,3539.392948,-1747.892737
8349.56,3542.435408,-1748.292327
8353.26,3545.435905,-1747.891188
8356.35,3548.471689,-1748.300076
8360.32,3551.491499,-1748.128414
8363.59,3554.572821,-1748.806596
8367.40,3557.576418,-1748.047471
8371.09,3560.619831,-1748.260140
8374.52,3563.670158,-1748.216271
8378.24,3566.756487,-1748.461485
8382.22,3569.779396,-1748.023987
8386.01,3572.803259,-1748.547077
8389.77,3575.828791,-1748.601437
8393.57,3578.835249,-1748.081207
8397.76,3581.851482,-1748.585939
8401.84,3584.860086,-1748.195291
8405.60,3587.864161,-1748.227119
8409.45,3590.880394,-1748.255372
8413.67,3593.904257,-1748.085499
8417.43,3596.955299,-1748.177409
8421.90,3599.962950,-1747.927904
8426.25,3602.967501,-1748.294711
8430.66,3605.984449,-1747.811913
8434.65,3609.019041,-1747.139812
8439.25,3612.035275,-1749.149680
8443.99,3615.082264,-1747.656345
8448.58,3618.210316,-1748.490095
8452.93,3621.256351,-1748.284459
8457.77,3624.279499,-1748.164654
8462.17,3627.300262,-1748.248219
8466.72,3630.329609,-1748.193741
8472.08,3633.383274,-1748.205662
8476.61,3636.391878,-1748.320460
8481.72,3639.416933,-1748.532176
8486.75,3642.439127,-1747.884989
8491.97,3645.439863,-1748.104930
8497.53,3648.458481,-1748.567581
8502.51,3651.496649,-1748.322845
8507.62,3654.520273,-1748.734832
8512.87,3657.563686,-1748.547196
8518.41,3660.577297,-1747.289538
8523.86,3663.597584,-1747.243166
8529.29,3666.603327,-1747.694612
8534.74,3669.616938,-1748.209715
8540.39,3672.633648,-1747.677088
