time [sec],V [mV],I [mA]
45:29.2,3953.623,1749.355
46:29.2,3951.478,1750.042
47:29.2,3949.065,1749.998
48:29.2,3946.682,1749.758
49:28.4,3943.681,1749.73
50:28.4,3941.897,1749.92
51:20.9,3938.858,1749.874
52:20.9,3936.722,1749.739
53:14.9,3933.712,1748.826
54:11.6,3930.689,1749.877
55:10.6,3927.677,1749.784
56:05.1,3924.677,1749.87
57:01.4,3921.645,1749.818
57:50.4,3918.643,1749.889
58:41.4,3915.628,1749.125
59:30.3,3912.613,1749.609
00:16.7,3909.59,1749.863
01:03.7,3906.575,1749.604
01:49.6,3903.553,1749.337
02:34.5,3900.517,1749.099
03:18.7,3897.5,1749.706
04:00.9,3894.479,1749.327
04:42.9,3891.437,1749.04
05:28.3,3888.401,1750.01
06:09.6,3885.362,1750.018
06:47.8,3882.324,1749.611
07:32.2,3879.311,1749.771
08:14.7,3876.274,1749.961
08:57.6,3873.236,1749.34
09:38.9,3870.218,1750.15
10:23.7,3867.205,1749.344
11:06.8,3864.172,1749.004
11:47.5,3861.079,1749.919
12:32.1,3858.071,1750.429
13:15.2,3855.069,1749.867
14:01.8,3852.056,1749.806
14:47.1,3849.047,1749.675
15:32.5,3846.023,1749.845
16:15.9,3843.004,1749.765
17:07.5,3839.977,1749.69
17:56.9,3836.954,1749.789
18:42.5,3833.945,1750.176
19:33.9,3830.941,1749.778
20:21.5,3827.932,1749.996
21:13.1,3824.878,1749.73
22:04.4,3821.867,1749.588
22:54.7,3818.852,1749.772
23:48.7,3815.774,1749.721
24:40.4,3812.754,1749.836
25:35.0,3809.739,1749.832
26:26.9,3806.733,1749.641
27:19.9,3803.722,1749.831
28:12.2,3800.703,1749.712
29:04.6,3797.686,1749.439
29:54.2,3794.626,1749.828
30:52.5,3791.612,1749.9
31:44.3,3788.605,1749.755
32:32.9,3785.566,1749.975
33:25.7,3782.561,1749.65
34:13.6,3779.537,1749.292
35:00.8,3776.471,1749.67
35:52.4,3773.438,1749.716
36:38.8,3770.397,1749.75
37:24.4,3767.39,1750.109
38:05.6,3764.352,1749.626
38:50.5,3761.309,1749.768
39:33.8,3758.306,1749.683
40:13.4,3755.268,1749.422
40:52.0,3752.265,1749.464
41:33.6,3749.252,1749.795
42:10.6,3746.25,1749.683
42:49.7,3743.212,1749.879
43:29.7,3740.212,1749.857
44:04.1,3737.207,1749.807
44:41.3,3734.174,1750.086
45:16.2,3731.173,1749.668
45:50.5,3728.172,1749.38
46:24.8,3725.17,1749.896
46:58.9,3722.165,1749.66
47:31.0,3719.135,1749.759
48:06.3,3716.135,1749.792
48:39.0,3713.13,1749.414
49:13.0,3710.099,1749.377
49:45.8,3707.094,1750.095
50:26.3,3704.05,1749.676
51:01.9,3701.009,1749.753
51:41.3,3697.997,1749.414
52:21.8,3694.978,1749.722
53:05.3,3691.975,1749.947
53:43.6,3688.961,1749.528
54:25.7,3685.957,1749.708
55:07.6,3682.897,1749.888
55:47.2,3679.853,1749.921
56:27.1,3676.785,1750.009
57:06.8,3673.765,1749.637
57:39.0,3670.735,1749.635
58:16.7,3667.665,1749.98
58:50.0,3664.663,1749.639
59:20.5,3661.656,1749.652
59:49.9,3658.653,1749.886
00:15.8,3655.65,1749.895
00:43.4,3652.635,1749.505
01:06.3,3649.631,1749.759
01:28.0,3646.614,1749.965
01:52.9,3643.594,1749.859
02:11.0,3640.56,1749.761
02:29.5,3637.544,1749.243
02:45.4,3634.493,1749.759
03:00.5,3631.466,1749.887
03:14.1,3628.404,1749.5
03:27.9,3625.403,1749.597
03:39.0,3622.391,1749.42
03:52.0,3619.384,1749.991
04:03.0,3616.381,1749.601
04:12.4,3613.381,1749.836
04:23.1,3610.366,1749.496
04:32.7,3607.339,1749.549
04:42.2,3604.328,1749.69
04:50.2,3601.316,1749.555
04:59.1,3598.301,1749.754
05:07.9,3595.297,1749.996
05:15.7,3592.262,1749.815
05:23.3,3589.245,1749.611
05:31.0,3586.24,1749.527
05:38.2,3583.229,1749.85
05:45.6,3580.203,1749.857
05:52.6,3577.178,1749.806
05:59.5,3574.121,1749.98
06:06.6,3571.025,1749.724
06:13.4,3568.008,1749.781
06:19.8,3564.934,1749.707
06:26.5,3561.909,1749.645
06:33.0,3558.875,1749.977
06:39.1,3555.862,1749.539
06:44.8,3552.824,1749.38
06:50.8,3549.767,1749.494
06:57.3,3546.745,1749.737
07:03.2,3543.697,1749.776
07:08.8,3540.695,1749.376
07:14.7,3537.69,1749.943
07:19.8,3534.659,1749.582
07:25.8,3531.623,1749.883
07:30.8,3528.581,1749.727
07:36.7,3525.524,1749.741
07:42.2,3522.517,1749.854
07:47.4,3519.48,1749.672
07:52.5,3516.466,1749.53
07:57.7,3513.434,1750.07
08:02.8,3510.393,1749.596
08:07.8,3507.367,1749.732
08:12.7,3504.33,1749.823
08:17.6,3501.279,1749.927
08:22.7,3498.232,1749.984
08:27.3,3495.228,1749.855
08:32.0,3492.208,1749.56
08:36.7,3489.167,1749.267
08:41.2,3486.167,1749.627
08:46.1,3483.159,1749.787
08:50.5,3480.145,1749.876
08:54.9,3477.137,1749.883
08:59.6,3474.118,1750.052
09:03.8,3471.114,1749.521
09:08.6,3468.103,1749.462
09:12.4,3465.036,1749.383
09:17.1,3462.008,1749.704
09:21.1,3458.969,1749.658
09:25.5,3455.963,1749.653
09:29.7,3452.94,1749.799
09:33.7,3449.914,1749.671
09:37.6,3446.91,1749.63
09:42.0,3443.856,1749.864
09:46.1,3440.802,1749.868
09:49.8,3437.783,1749.74
09:53.9,3434.777,1749.798
09:57.6,3431.747,1749.9
10:01.6,3428.702,1749.834
10:05.4,3425.676,1749.813
10:09.2,3422.643,1749.756
10:13.1,3419.61,1749.518
10:16.8,3416.587,1749.795
10:20.5,3413.566,1749.437
10:24.1,3410.514,1749.708
10:27.5,3407.486,1749.515
10:30.9,3404.393,1749.288
10:34.8,3401.374,1749.791
10:38.3,3398.292,1749.852
10:41.6,3395.282,1749.735
10:45.4,3392.256,1749.937
10:48.5,3389.222,1749.85
10:52.0,3386.171,1749.956
10:55.3,3383.16,1749.426
10:58.5,3380.128,1749.719
11:01.7,3377.082,1749.56
11:04.8,3374.064,1749.554
11:08.0,3371.043,1749.294
11:11.3,3368.001,1749.338
11:14.3,3364.982,1749.92
11:17.4,3361.962,1749.747
11:20.5,3358.924,1750.239
11:23.4,3355.909,1749.576
11:26.2,3352.907,1749.773
11:29.4,3349.875,1749.528
11:32.5,3346.864,1749.467
11:35.3,3343.851,1749.706
11:38.0,3340.85,1749.851
11:41.0,3337.805,1749.686
11:43.7,3334.788,1749.786
11:46.5,3331.785,1750.141
11:49.3,3328.768,1749.811
11:52.0,3325.756,1749.708
11:54.7,3322.744,1749.687
11:57.5,3319.686,1749.935
12:00.1,3316.649,1749.614
12:02.9,3313.642,1749.803
12:05.2,3310.62,1749.536
12:07.8,3307.618,1749.879
12:10.4,3304.594,1750.084
12:13.0,3301.558,1749.919
12:15.4,3298.549,1750.014
12:17.9,3295.525,1749.37
12:20.3,3292.497,1749.844
12:22.7,3289.48,1749.76
12:25.0,3286.435,1749.834
12:27.4,3283.432,1749.76
12:29.6,3280.398,1749.625
12:31.8,3277.374,1750.035
12:34.3,3274.365,1749.811
12:36.5,3271.307,1749.729
12:39.0,3268.283,1749.819
12:41.1,3265.263,1749.53
12:43.1,3262.257,1749.858
12:45.4,3259.251,1749.719
12:47.5,3256.241,1749.734
12:49.7,3253.24,1749.737
12:51.4,3250.22,1749.902
12:53.7,3247.171,1750.081
12:55.9,3244.145,1749.649
12:57.8,3241.134,1749.878
12:59.8,3238.09,1749.732
13:01.8,3235.065,1749.651
13:03.8,3232.057,1749.807
13:05.6,3229.013,1749.666
13:07.6,3225.998,1749.68
13:09.4,3222.981,1749.606
13:11.2,3219.954,1749.772
13:13.2,3216.952,1749.66
13:14.9,3213.951,1750.052
13:16.8,3210.918,1749.672
13:18.4,3207.902,1749.841
13:20.5,3204.888,1749.869
13:22.1,3201.885,1749.775
13:23.8,3198.832,1749.86
13:25.4,3195.794,1749.768
13:27.3,3192.789,1749.836
13:28.9,3189.742,1750.037
13:30.6,3186.734,1749.702
13:32.2,3183.665,1749.606
13:33.9,3180.652,1749.954
13:35.4,3177.613,1749.878
13:37.0,3174.566,1749.668
13:38.5,3171.553,1749.72
13:40.0,3168.519,1750.005
13:41.6,3165.499,1749.937
13:42.8,3162.482,1749.773
13:44.6,3159.404,1749.982
13:46.0,3156.389,1749.858
13:47.4,3153.344,1749.545
13:48.7,3150.289,1749.797
13:50.2,3147.288,1749.744
13:51.6,3144.24,1750.068
13:52.9,3141.225,1749.858
13:54.3,3138.208,1749.967
13:55.4,3135.125,1749.923
13:56.8,3132.121,1749.453
13:58.1,3129.097,1749.852
13:59.3,3126.09,1749.695
14:00.3,3123.049,1749.747
14:01.5,3120.036,1750.048
14:02.6,3117.018,1749.532
14:03.8,3113.889,1749.646
14:04.8,3110.872,1749.429
14:06.0,3107.871,1749.625
14:07.1,3104.838,1749.893
14:08.2,3101.822,1749.742
14:09.4,3098.796,1749.581
14:10.3,3095.764,1749.99
14:11.4,3092.74,1749.739
14:12.4,3089.7,1749.789
14:13.5,3086.663,1750.091
14:14.5,3083.591,1749.778
14:15.4,3080.567,1749.739
14:16.4,3077.549,1749.965
14:17.3,3074.479,1749.577
14:18.3,3071.47,1749.859
14:19.1,3068.454,1749.588
14:20.0,3065.454,1749.707
14:21.0,3062.442,1749.865
14:21.8,3059.439,1749.672
14:22.7,3056.417,1749.617
14:23.5,3053.4,1749.772
14:24.4,3050.372,1749.925
14:25.1,3047.313,1750.151
14:26.0,3044.272,1749.628
14:26.8,3041.24,1749.61
14:27.6,3038.202,1749.765
14:28.4,3035.189,1749.736
14:29.1,3032.181,1749.83
14:29.8,3029.15,1749.789
14:30.6,3026.123,1749.799
14:31.4,3023.075,1749.653
14:32.0,3020.007,1749.734
14:32.8,3016.927,1749.603
14:33.5,3013.899,1749.776
14:34.2,3010.877,1749.859
14:34.9,3007.76,1749.521
14:35.6,3004.756,1749.626
14:36.2,3001.739,1749.771
14:36.3,3001.643,1749.761
