time [sec],V [mV],I [mA]
2 03:17:14.00,-6937.747,1646.931
2 03:18:04.02,-6942.493,1671.226
2 03:18:51.13,-6948.009,1694.107
2 03:19:39.89,-6954.338,1717.79
2 03:20:24.81,-6958.726,1739.607
2 03:21:06.17,-6963.37,1759.695
2 03:21:49.82,-6968.676,1780.896
2 03:22:37.05,-6974.862,1803.835
2 03:23:19.58,-6979.488,1824.491
2 03:23:59.33,-6985.755,1843.798
2 03:24:41.61,-6990.18,1864.333
2 03:25:25.15,-6996.527,1885.48
2 03:26:06.23,-7001.595,1905.433
2 03:26:48.45,-7005.532,1925.939
2 03:27:26.59,-7010.857,1944.464
2 03:28:09.47,-7018.27,1965.291
2 03:28:50.86,-7022.131,1985.394
2 03:29:31.32,-7027.469,2005.046
2 03:30:16.15,-7031.95,2026.819
2 03:30:59.32,-7038.548,2047.787
2 03:31:38.70,-7042.224,2066.914
2 03:32:26.08,-7048.845,2089.926
2 03:33:12.03,-7054.031,2112.244
2 03:34:02.74,-7060.455,2136.874
2 03:34:53.19,-7064.152,2161.378
2 03:35:43.85,-7070.925,2185.983
2 03:36:40.65,-7074.747,2213.571
2 03:37:38.15,-7080.217,2241.499
2 03:38:36.96,-7084.714,2270.063
2 03:39:36.96,-7089.654,2299.205
2 03:40:36.96,-7094.235,2328.347
2 03:41:36.96,-7098.488,2357.489
2 03:42:35.92,-7103.41,2386.126
2 03:43:35.92,-7109.357,2415.268
2 03:44:35.92,-7111.629,2444.41
2 03:45:35.92,-7116.133,2473.552
2 03:46:35.92,-7120.682,2502.694
2 03:47:35.92,-7123.562,2531.836
2 03:48:35.92,-7128.556,2560.978
2 03:49:35.92,-7131.371,2590.12
2 03:50:35.92,-7135.283,2619.261
2 03:51:30.44,-7140.738,2645.741
2 03:52:30.44,-7143.443,2674.883
2 03:53:30.44,-7148.799,2704.025
2 03:54:30.44,-7151.581,2733.167
2 03:55:30.44,-7153.936,2762.309
2 03:56:30.44,-7158.181,2791.45
2 03:57:30.44,-7163.833,2820.592
2 03:58:30.44,-7168.9,2849.734
2 03:59:30.44,-7170.502,2878.875
2 04:00:30.44,-7173.858,2908.018
2 04:01:30.44,-7178.618,2937.16
2 04:02:29.47,-7184.624,2965.83
2 04:03:29.47,-7186.808,2994.972
2 04:04:24.11,-7192.15,3021.511
2 04:05:24.11,-7195.978,3050.653
2 04:06:22.75,-7200.248,3079.135
2 04:07:22.75,-7204.518,3108.277
2 04:08:21.68,-7210.201,3136.899
2 04:09:21.68,-7213.319,3166.041
2 04:10:17.99,-7219.531,3193.391
2 04:11:17.99,-7223.67,3222.533
2 04:12:14.75,-7228.367,3250.101
2 04:13:14.75,-7233.1,3279.243
2 04:14:11.33,-7237.322,3306.724
2 04:15:09.71,-7242.536,3335.079
2 04:16:07.98,-7249.199,3363.38
2 04:17:04.20,-7253.723,3390.686
2 04:18:00.10,-7259.283,3417.837
2 04:18:48.54,-7264.223,3441.364
2 04:19:40.80,-7269.835,3466.746
2 04:20:31.21,-7275.267,3491.23
2 04:21:15.02,-7280.635,3512.509
2 04:22:02.14,-7287.157,3535.395
2 04:22:41.74,-7290.672,3554.628
2 04:23:21.40,-7297.423,3573.891
2 04:24:03.88,-7300.691,3594.523
2 04:24:39.65,-7306.927,3611.897
2 04:25:15.14,-7311.642,3629.134
2 04:25:51.90,-7318.566,3646.989
2 04:26:26.13,-7322.496,3663.615
2 04:26:56.68,-7328.642,3678.453
2 04:27:27.58,-7334.379,3693.461
2 04:27:56.79,-7340.198,3707.648
2 04:28:14.30,-7342.649,3716.153
2 04:28:14.31,-7207.276,0.0
2 04:28:14.34,-4850.224,0.0
2 04:28:14.36,-2832.846,0.0
2 04:28:14.38,-1272.078,0.0
2 04:28:14.41,-9.914,0.0
2 04:28:14.93,12.974,0.0
2 04:28:16.60,13.117,0.0
2 04:28:20.50,14.146,0.0
2 04:28:25.68,13.81,0.0
2 04:28:33.39,13.959,0.0
2 04:28:42.02,14.107,0.0
2 04:28:56.40,14.289,0.0
2 04:29:14.08,12.961,0.0
2 04:29:40.19,13.838,0.0
2 04:30:17.50,16.012,0.0
2 04:31:15.51,13.224,0.0
2 04:32:15.51,14.268,0.0
2 04:33:15.51,13.024,0.0
2 04:34:15.51,13.773,0.0
2 04:35:15.51,15.149,0.0
2 04:36:15.51,14.689,0.0
2 04:37:15.51,13.633,0.0
2 04:38:14.30,12.986,0.0
2 04:38:14.31,12.627,0.0
2 04:38:14.36,2506.678,0.019
2 04:38:14.38,4456.019,0.029
2 04:38:14.40,5962.126,0.039
2 04:38:14.43,7181.067,0.053
2 04:38:14.98,7211.261,0.32
2 04:38:16.85,7208.703,1.229
2 04:38:20.89,7203.063,3.193
2 04:38:27.16,7198.563,6.24
2 04:38:33.22,7191.152,9.185
2 04:38:42.20,7187.026,13.55
2 04:38:53.19,7181.664,18.891
2 04:39:05.31,7176.328,24.782
2 04:39:19.79,7170.971,31.82
2 04:39:35.37,7166.616,39.392
2 04:39:54.58,7159.572,48.729
2 04:40:15.66,7154.902,58.975
2 04:40:37.15,7149.532,69.42
2 04:41:03.12,7143.892,82.042
2 04:41:29.64,7140.36,94.931
2 04:41:57.06,7132.297,108.258
2 04:42:24.60,7128.235,121.643
2 04:42:52.53,7122.953,135.218
2 04:43:26.70,7120.025,151.826
2 04:43:55.29,7113.072,165.722
2 04:44:27.80,7107.393,181.523
2 04:44:58.64,7101.872,196.512
2 04:45:29.58,7097.829,211.549
2 04:45:58.02,7090.4,225.372
2 04:46:30.34,7086.985,241.08
2 04:47:00.05,7078.438,255.52
2 04:47:28.96,7075.595,269.571
2 04:47:57.97,7071.131,283.67
2 04:48:28.14,7065.176,298.333
2 04:48:57.52,7059.185,312.613
2 04:49:26.72,7053.951,326.805
2 04:49:56.47,7048.303,341.264
2 04:50:27.81,7043.633,356.496
2 04:50:59.43,7036.176,371.864
2 04:51:34.06,7032.089,388.695
2 04:52:10.27,7028.787,406.294
2 04:52:48.40,7022.145,424.826
2 04:53:29.01,7015.948,444.564
2 04:54:14.32,7009.688,466.586
2 04:55:01.23,7005.542,489.385
2 04:55:57.12,7002.177,516.549
2 04:56:56.57,6996.179,545.443
2 04:57:56.57,6991.192,574.605
2 04:58:53.79,6987.429,602.415
2 04:59:53.79,6983.203,631.576
2 05:00:53.79,6977.923,660.738
2 05:01:53.79,6975.279,689.9
2 05:02:53.79,6969.776,719.061
2 05:03:53.79,6966.684,748.223
2 05:04:53.79,6960.863,777.384
2 05:05:53.79,6958.36,806.545
2 05:06:53.79,6954.216,835.707
2 05:07:53.79,6949.925,864.869
2 05:08:53.79,6948.422,894.03
2 05:09:53.79,6944.562,923.192
2 05:10:53.79,6939.321,952.353
2 05:11:53.79,6936.038,981.515
2 05:12:53.79,6933.55,1010.676
2 05:13:53.79,6928.689,1039.837
2 05:14:53.79,6925.189,1068.999
2 05:15:53.79,6920.7,1098.16
2 05:16:53.79,6917.583,1127.322
2 05:17:53.79,6914.3,1156.483
2 05:18:53.79,6909.62,1185.644
2 05:19:53.79,6905.478,1214.806
2 05:20:53.79,6900.759,1243.967
2 05:21:53.79,6895.697,1273.129
2 05:22:53.79,6889.183,1302.291
2 05:23:53.79,6885.824,1331.452
2 05:24:47.36,6879.935,1357.488
2 05:25:42.83,6875.709,1384.448
2 05:26:40.28,6869.608,1412.37
2 05:27:36.07,6864.04,1439.485
2 05:28:30.85,6859.818,1466.109
2 05:29:20.11,6852.981,1490.051
2 05:30:09.05,6849.423,1513.837
2 05:30:58.50,6842.816,1537.871
2 05:31:41.89,6838.738,1558.96
2 05:32:34.42,6832.687,1584.49
2 05:33:16.78,6829.296,1605.078
2 05:33:59.09,6822.236,1625.642
2 05:34:43.22,6817.493,1647.09
2 05:35:25.52,6813.076,1667.649
2 05:36:09.49,6806.359,1689.019
2 05:36:54.72,6800.475,1711.002
2 05:37:34.09,6794.982,1730.136
2 05:38:15.83,6790.69,1750.423
2 05:38:59.74,6785.789,1771.764
2 05:39:41.19,6779.572,1791.91
2 05:40:22.37,6774.164,1811.924
2 05:41:04.48,6769.078,1832.391
2 05:41:47.95,6764.737,1853.518
2 05:42:33.87,6759.743,1875.837
2 05:43:17.56,6754.744,1897.071
2 05:44:01.29,6747.448,1918.325
2 05:44:43.95,6743.197,1939.059
2 05:45:28.66,6737.229,1960.789
2 05:46:14.39,6732.595,1983.015
2 05:47:00.88,6727.93,2005.61
2 05:47:45.81,6722.137,2027.447
2 05:48:34.54,6716.416,2051.131
2 05:49:23.33,6711.328,2074.844
2 05:50:12.77,6706.325,2098.873
2 05:51:02.55,6699.895,2123.067
2 05:51:50.66,6695.498,2146.45
2 05:52:43.65,6691.397,2172.204
2 05:53:31.63,6684.5,2195.524
2 05:54:21.04,6680.268,2219.537
2 05:55:12.57,6674.727,2244.582
2 05:56:05.15,6668.882,2270.137
2 05:56:53.01,6664.113,2293.398
2 05:57:51.99,6661.104,2322.064
2 05:58:41.55,6654.171,2346.151
2 05:59:35.19,6648.541,2372.221
2 06:00:27.93,6643.559,2397.854
2 06:01:19.33,6638.435,2422.836
2 06:02:12.91,6632.407,2448.877
2 06:03:03.74,6627.948,2473.582
2 06:03:53.49,6622.4,2497.762
2 06:04:44.64,6616.27,2522.622
2 06:05:30.75,6611.218,2545.033
2 06:06:26.64,6606.223,2572.197
2 06:07:11.53,6599.64,2594.015
2 06:07:58.13,6595.066,2616.664
2 06:08:43.11,6589.687,2638.525
2 06:09:26.86,6585.463,2659.789
2 06:10:10.68,6579.704,2681.087
2 06:10:53.41,6574.18,2701.854
2 06:11:35.27,6568.746,2722.2
2 06:12:15.11,6562.389,2741.563
2 06:12:54.42,6558.286,2760.669
2 06:13:32.23,6551.845,2779.045
2 06:14:14.81,6547.67,2799.741
2 06:14:50.84,6541.769,2817.252
2 06:15:29.52,6535.87,2836.052
2 06:16:05.80,6531.622,2853.685
2 06:16:39.87,6526.187,2870.244
2 06:17:14.87,6521.199,2887.254
2 06:17:49.92,6515.913,2904.289
2 06:18:20.98,6510.339,2919.385
2 06:18:56.16,6504.45,2936.484
2 06:19:29.45,6499.363,2952.663
2 06:20:02.36,6494.256,2968.658
2 06:20:39.71,6489.73,2986.812
2 06:21:15.07,6483.703,3003.998
2 06:21:49.62,6478.392,3020.789
2 06:22:26.18,6472.838,3038.559
2 06:23:02.74,6467.624,3056.328
2 06:23:47.51,6462.667,3078.087
2 06:24:26.58,6457.108,3097.076
2 06:25:05.03,6452.067,3115.764
2 06:25:47.29,6446.214,3136.303
2 06:26:25.93,6441.189,3155.083
2 06:27:03.70,6435.736,3173.44
2 06:27:44.36,6430.587,3193.202
2 06:28:21.25,6425.347,3211.132
2 06:28:57.72,6419.359,3228.857
2 06:29:31.49,6415.545,3245.27
2 06:30:04.43,6410.692,3261.279
2 06:30:35.49,6403.876,3276.375
2 06:31:04.92,6398.479,3290.679
2 06:31:31.72,6393.836,3303.705
2 06:31:57.95,6388.625,3316.453
2 06:32:21.91,6383.86,3328.098
2 06:32:45.50,6377.966,3339.563
2 06:33:07.43,6373.891,3350.222
2 06:33:27.42,6368.199,3359.938
2 06:33:45.78,6362.816,3368.861
2 06:34:02.86,6357.673,3377.162
2 06:34:17.74,6351.348,3384.395
2 06:34:31.56,6345.83,3391.111
2 06:34:45.74,6341.218,3398.003
2 06:34:58.14,6336.691,3404.03
2 06:35:10.76,6329.61,3410.163
2 06:35:21.27,6325.072,3415.272
2 06:35:32.09,6319.844,3420.53
2 06:35:43.19,6314.242,3425.925
2 06:35:53.21,6309.599,3430.795
2 06:36:02.80,6303.768,3435.457
2 06:36:11.96,6298.955,3439.909
2 06:36:21.09,6294.328,3444.346
2 06:36:29.14,6289.728,3448.259
2 06:36:37.58,6282.825,3452.36
2 06:36:45.63,6278.124,3456.273
2 06:36:53.27,6272.746,3459.986
2 06:37:00.96,6267.335,3463.724
2 06:37:08.88,6261.636,3467.573
2 06:37:16.20,6256.904,3471.131
2 06:37:22.92,6250.87,3474.397
2 06:37:30.21,6245.148,3477.94
2 06:37:36.58,6240.921,3481.036
2 06:37:43.94,6234.425,3484.613
2 06:37:49.99,6230.585,3487.554
2 06:37:56.52,6223.738,3490.728
2 06:38:02.81,6219.976,3493.785
2 06:38:09.04,6214.12,3496.813
2 06:38:15.80,6209.258,3500.098
2 06:38:21.98,6202.916,3503.102
2 06:38:28.14,6197.479,3506.096
2 06:38:33.73,6192.394,3508.813
2 06:38:39.39,6188.471,3511.564
2 06:38:45.68,6182.834,3514.621
2 06:38:51.23,6176.267,3517.318
2 06:38:57.01,6170.8,3520.128
2 06:39:02.52,6165.79,3522.805
2 06:39:08.02,6160.942,3525.478
2 06:39:13.40,6156.628,3528.093
2 06:39:18.60,6149.559,3530.62
2 06:39:24.42,6144.631,3533.449
2 06:39:29.74,6139.687,3536.035
2 06:39:35.15,6135.611,3538.665
2 06:39:40.36,6129.164,3541.197
2 06:39:45.39,6122.796,3543.641
2 06:39:50.54,6118.082,3546.144
2 06:39:55.67,6112.962,3548.638
2 06:40:00.45,6108.522,3550.961
2 06:40:05.21,6102.847,3553.274
2 06:40:10.00,6097.312,3555.602
2 06:40:15.13,6092.158,3558.095
2 06:40:19.85,6086.411,3560.39
2 06:40:24.78,6081.609,3562.786
2 06:40:29.36,6076.125,3565.012
2 06:40:34.12,6070.429,3567.325
2 06:40:38.74,6064.888,3569.571
2 06:40:43.18,6059.247,3571.729
2 06:40:47.54,6054.369,3573.848
2 06:40:52.38,6048.662,3576.2
2 06:40:56.40,6043.751,3578.154
2 06:41:01.14,6038.874,3580.457
2 06:41:05.41,6033.681,3582.533
2 06:41:10.04,6026.511,3584.784
2 06:41:14.10,6022.82,3586.756
2 06:41:18.09,6017.807,3588.696
2 06:41:22.20,6011.797,3590.694
2 06:41:26.70,6006.941,3592.88
2 06:41:30.55,6002.1,3594.752
2 06:41:34.31,5996.635,3596.579
2 06:41:38.64,5990.689,3598.684
2 06:41:42.54,5985.483,3600.58
2 06:41:46.52,5979.777,3602.513
2 06:41:50.23,5975.211,3604.317
2 06:41:54.11,5969.775,3606.203
2 06:41:58.04,5964.828,3608.112
2 06:42:01.83,5958.823,3609.955
2 06:42:05.31,5954.087,3611.646
2 06:42:09.33,5948.334,3613.6
2 06:42:12.74,5942.929,3615.257
2 06:42:16.45,5937.325,3617.06
2 06:42:20.02,5932.81,3618.795
2 06:42:23.62,5928.031,3620.545
2 06:42:27.09,5921.668,3622.232
2 06:42:30.54,5916.455,3623.909
2 06:42:34.10,5910.951,3625.639
2 06:42:37.59,5906.432,3627.335
2 06:42:40.36,5900.135,3628.681
2 06:42:44.02,5896.02,3630.46
2 06:42:47.19,5889.012,3632.001
2 06:42:50.55,5885.163,3633.633
2 06:42:53.94,5879.006,3635.281
2 06:42:56.90,5873.958,3636.72
2 06:42:59.97,5869.356,3638.212
2 06:43:03.20,5863.262,3639.781
2 06:43:06.57,5858.752,3641.419
2 06:43:09.46,5853.128,3642.824
2 06:43:12.47,5847.308,3644.287
2 06:43:15.62,5840.968,3645.818
2 06:43:18.53,5836.489,3647.232
2 06:43:21.21,5832.921,3648.535
2 06:43:24.36,5826.717,3650.066
2 06:43:27.42,5820.859,3651.553
2 06:43:30.30,5816.306,3652.953
2 06:43:32.95,5810.32,3654.241
2 06:43:35.65,5806.15,3655.553
2 06:43:38.72,5800.461,3657.045
2 06:43:41.50,5794.183,3658.396
2 06:43:44.00,5789.168,3659.612
2 06:43:46.73,5783.403,3660.938
2 06:43:49.49,5779.543,3662.28
2 06:43:51.98,5774.191,3663.49
2 06:43:54.66,5767.721,3664.792
2 06:43:57.05,5762.334,3665.954
2 06:43:59.64,5756.739,3667.213
2 06:44:02.10,5751.593,3668.409
2 06:44:04.54,5746.328,3669.595
2 06:44:07.21,5741.659,3670.892
2 06:44:09.70,5736.574,3672.102
2 06:44:11.87,5730.291,3673.157
2 06:44:14.32,5723.993,3674.348
2 06:44:16.76,5719.428,3675.534
2 06:44:19.17,5715.146,3676.705
2 06:44:21.34,5709.907,3677.76
2 06:44:23.65,5704.287,3678.882
2 06:44:25.86,5698.673,3679.957
2 06:44:28.07,5693.192,3681.031
2 06:44:30.30,5689.283,3682.115
2 06:44:32.25,5682.328,3683.062
2 06:44:34.61,5677.759,3684.209
2 06:44:36.67,5672.755,3685.21
2 06:44:38.61,5666.402,3686.153
2 06:44:40.80,5662.317,3687.218
2 06:44:42.79,5657.32,3688.185
2 06:44:44.88,5650.712,3689.201
2 06:44:46.88,5646.178,3690.173
2 06:44:48.91,5639.722,3691.159
2 06:44:50.68,5635.452,3692.02
2 06:44:52.71,5630.092,3693.006
2 06:44:54.61,5623.416,3693.93
2 06:44:56.59,5618.945,3694.893
2 06:44:58.05,5613.756,3695.602
2 06:45:00.20,5608.148,3696.647
2 06:45:01.95,5603.24,3697.497
2 06:45:03.68,5598.541,3698.338
2 06:45:05.50,5592.384,3699.223
2 06:45:07.16,5587.396,3700.03
2 06:45:08.85,5581.732,3700.851
2 06:45:10.50,5576.453,3701.653
2 06:45:12.36,5572.121,3702.557
2 06:45:14.03,5567.021,3703.369
2 06:45:15.68,5560.925,3704.17
2 06:45:17.29,5556.134,3704.953
2 06:45:18.89,5550.925,3705.73
2 06:45:20.37,5544.41,3706.45
2 06:45:22.07,5539.988,3707.276
2 06:45:23.58,5535.629,3708.01
2 06:45:25.15,5529.371,3708.773
2 06:45:26.59,5524.666,3709.473
2 06:45:28.04,5519.129,3710.178
2 06:45:29.60,5513.218,3710.936
2 06:45:31.01,5507.394,3711.622
2 06:45:32.45,5502.797,3712.321
