time [sec],V [mV],I [mA]
840.96,3759.212,-1748.846
871.33,3762.261,-1748.508
901.69,3765.27,-1748.137
931.86,3768.283,-1747.651
963.25,3771.291,-1748.274
996.85,3774.317,-1748.521
1031.94,3777.409,-1748.01
1066.63,3780.422,-1747.97
1102.18,3783.429,-1748.426
1137.24,3786.453,-1748.112
1172.39,3789.48,-1748.942
1207.56,3792.501,-1747.38
1245.81,3795.539,-1748.483
1283.38,3798.574,-1748.216
1319.04,3801.609,-1748.268
1355.45,3804.61,-1748.475
1389.33,3807.626,-1748.153
1424.86,3810.669,-1747.794
1462.54,3813.685,-1748.713
1497.2,3816.709,-1748.534
1532.08,3819.737,-1748.748
1566.16,3822.782,-1748.266
1600.55,3825.783,-1748.209
1633.44,3828.804,-1748.479
1666.21,3831.83,-1748.343
1697.57,3834.88,-1748.337
1732.8,3837.926,-1748.502
1764.74,3840.939,-1748.245
1796.5,3843.947,-1747.926
1830.5,3846.967,-1748.807
1864.28,3849.992,-1748.293
1895.11,3853.018,-1748.101
1930.45,3856.112,-1748.296
1965.1,3859.113,-1748.074
2000.43,3862.177,-1748.394
2035.23,3865.196,-1748.395
2070.85,3868.22,-1748.175
2110.8,3871.232,-1748.436
2144.91,3874.242,-1748.318
2186.75,3877.248,-1747.749
2223.77,3880.255,-1748.79
2266.38,3883.308,-1747.962
2304.2,3886.316,-1747.722
2341.66,3889.317,-1748.615
2384.03,3892.351,-1748.855
2420.8,3895.371,-1748.197
2465.07,3898.407,-1748.369
2510.54,3901.428,-1748.055
2553.02,3904.458,-1748.219
2596.27,3907.471,-1748.239
2644.55,3910.5,-1748.149
2691.99,3913.542,-1747.996
2744.08,3916.56,-1748.884
2795.5,3919.568,-1748.547
2848.23,3922.599,-1748.077
2908.23,3925.361,-1748.029
2966.88,3928.399,-1748.636
3026.88,3930.898,-1748.127
3086.5,3933.951,-1748.384
3146.5,3936.428,-1748.709
3205.31,3939.435,-1748.802
3265.31,3941.799,-1748.902
3322.8,3944.82,-1748.374
3382.8,3947.282,-1748.218
3442.46,3950.286,-1748.423
3501.18,3953.305,-1747.703
3561.18,3955.912,-1748.272
3612.36,3958.913,-1748.312
3668.38,3961.925,-1748.268
3727.6,3964.934,-1748.217
3783.29,3967.957,-1747.861
3836.83,3970.985,-1748.419
3889.18,3973.999,-1748.001
3937.69,3977.021,-1747.776
3989.27,3980.072,-1748.303
4034.78,3983.083,-1748.088
4081.0,3986.085,-1747.774
4128.55,3989.146,-1748.328
4174.53,3992.156,-1748.492
4217.15,3995.203,-1748.476
4261.24,3998.234,-1748.198
4305.72,4001.249,-1748.475
4349.02,4004.255,-1748.645
4390.37,4007.266,-1748.0
4432.66,4010.356,-1748.496
4477.07,4013.382,-1748.816
4518.16,4016.388,-1747.73
4560.88,4019.404,-1748.683
4605.7,4022.447,-1747.719
4650.33,4025.465,-1748.3
4697.04,4028.492,-1748.429
4739.96,4031.507,-1748.202
4792.12,4034.509,-1748.01
4840.75,4037.538,-1748.52
4892.97,4040.539,-1747.772
4945.48,4043.561,-1748.623
5001.52,4046.577,-1748.338
5061.52,4049.069,-1749.128
5112.64,4052.074,-1747.967
5172.64,4054.469,-1748.029
5230.88,4057.512,-1748.187
5290.88,4060.043,-1748.537
5350.88,4062.333,-1748.012
5410.88,4064.568,-1748.777
5470.88,4066.946,-1748.251
5530.88,4069.084,-1748.457
5590.88,4071.426,-1748.812
5650.88,4073.527,-1748.477
5710.88,4075.54,-1748.721
5770.88,4077.958,-1748.249
5830.88,4079.926,-1748.819
5890.88,4081.948,-1748.493
5944.98,4084.965,-1748.033
6004.98,4086.39,-1748.347
6064.98,4088.087,-1748.259
6124.98,4090.628,-1748.078
6184.98,4092.694,-1748.319
6244.98,4094.572,-1748.199
6304.98,4097.011,-1748.465
6364.98,4098.998,-1748.081
6424.98,4101.131,-1748.151
6484.98,4103.586,-1748.117
6544.98,4105.567,-1748.322
6604.98,4107.945,-1748.58
6664.98,4110.126,-1748.625
6724.98,4112.229,-1748.088
6784.98,4114.477,-1748.554
6844.98,4116.564,-1748.2
6904.98,4118.799,-1748.23
6964.98,4121.029,-1748.466
7024.98,4123.393,-1748.216
7084.98,4125.598,-1748.116
7144.98,4127.912,-1748.501
7204.98,4130.382,-1748.668
7264.98,4132.917,-1748.423
7324.98,4135.325,-1748.918
7383.94,4138.364,-1748.272
7443.94,4140.672,-1748.451
7503.94,4143.236,-1748.187
7558.03,4146.236,-1748.509
7611.57,4149.258,-1748.584
7671.57,4151.62,-1747.661
7719.98,4154.626,-1748.124
7773.08,4157.656,-1748.199
7826.05,4160.672,-1748.077
7873.08,4163.682,-1748.503
7926.04,4166.769,-1747.916
7966.87,4169.789,-1748.528
8011.09,4172.796,-1748.356
8050.58,4175.807,-1748.037
8088.22,4178.827,-1748.4
8125.96,4181.851,-1748.25
8163.62,4184.86,-1748.067
8197.89,4187.863,-1748.491
8230.87,4190.878,-1748.845
8262.04,4193.902,-1748.352
8290.18,4196.942,-1748.25
8311.4,4198.795,-1748.274
8311.41,4198.584,-1715.789
8311.44,4194.217,-1156.367
8311.46,4190.114,-676.758
8311.48,4186.797,-305.643
8311.51,4183.692,-5.276
8312.16,4180.674,0.459
8314.01,4177.671,0.324
8317.92,4174.634,0.217
8324.05,4171.631,0.022
8331.22,4168.541,0.458
8340.08,4165.498,0.575
8355.18,4162.495,0.171
8370.49,4159.495,-0.433
8397.82,4156.47,-0.004
8433.46,4153.435,-0.106
8487.28,4150.434,-0.384
8547.28,4148.792,0.045
8607.28,4147.389,-0.001
8667.28,4146.208,0.171
8727.28,4144.916,-0.163
8787.28,4144.219,0.233
8847.28,4143.355,0.063
8907.28,4143.098,0.136
8911.4,4142.74,-0.04
8911.41,4142.654,-0.126
8911.45,4139.552,377.092
8911.47,4135.55,861.383
8911.49,4131.984,1287.387
8911.52,4128.488,1676.594
8911.95,4125.425,1749.148
8913.97,4122.349,1749.48
8917.9,4119.334,1749.886
8924.14,4116.217,1750.011
8931.01,4113.199,1749.857
8940.19,4110.166,1749.712
8950.27,4107.157,1749.648
8963.33,4104.084,1749.924
8978.88,4101.07,1749.693
8995.38,4098.003,1749.91
9015.37,4094.982,1748.955
9038.9,4091.966,1749.657
9063.54,4088.963,1749.825
9090.45,4085.939,1749.932
9121.08,4082.938,1749.761
9153.11,4079.933,1749.839
9190.25,4076.921,1749.647
9226.77,4073.915,1749.822
9264.12,4070.885,1749.584
9306.64,4067.811,1749.928
9349.46,4064.753,1749.79
9390.22,4061.734,1749.813
9434.27,4058.714,1749.359
9480.37,4055.686,1749.937
9527.0,4052.675,1749.423
9567.24,4049.652,1749.599
9617.26,4046.629,1749.924
9663.34,4043.586,1749.788
9708.17,4040.563,1749.402
9754.09,4037.517,1749.709
9802.29,4034.493,1749.948
9847.97,4031.453,1749.718
9891.27,4028.43,1749.99
9936.73,4025.368,1749.648
9982.07,4022.357,1750.201
10028.4,4019.336,1749.6
10072.45,4016.288,1749.428
10118.02,4013.268,1749.611
10165.57,4010.259,1749.747
10211.24,4007.223,1749.985
10258.0,4004.217,1749.938
10304.57,4001.201,1749.444
10354.94,3998.195,1750.205
10408.83,3995.17,1749.67
10465.96,3992.161,1750.178
10525.96,3989.748,1749.35
10584.49,3986.73,1750.456
10644.49,3984.358,1749.74
10704.49,3982.62,1749.731
10764.49,3980.028,1749.921
10824.49,3978.458,1750.328
10884.49,3976.241,1749.833
10944.49,3974.376,1749.735
11004.49,3972.497,1750.174
11064.49,3970.773,1749.57
11124.49,3968.915,1750.092
11184.49,3966.891,1749.4
11244.49,3965.103,1750.322
11304.49,3963.156,1749.4
11364.49,3961.05,1749.459
11424.49,3959.188,1750.097
11484.49,3957.329,1749.935
11544.49,3955.023,1749.817
11604.49,3952.597,1749.93
11664.49,3950.603,1749.607
11719.92,3947.56,1749.866
11779.92,3945.723,1749.754
11836.24,3942.711,1749.693
11896.24,3940.696,1749.931
11955.18,3937.653,1749.573
12015.18,3934.996,1749.313
12065.49,3931.967,1749.629
12125.49,3929.689,1749.528
12169.81,3926.686,1749.566
12219.43,3923.68,1750.08
12277.37,3920.678,1749.957
12327.63,3917.672,1749.45
12377.92,3914.639,1749.301
12425.22,3911.624,1749.413
12472.1,3908.617,1749.865
12521.96,3905.614,1749.811
12564.21,3902.581,1749.831
12604.95,3899.58,1749.428
12650.9,3896.499,1750.06
12697.63,3893.428,1749.957
12740.8,3890.371,1749.734
12785.95,3887.351,1749.503
12829.32,3884.315,1749.681
12875.61,3881.311,1749.975
12918.12,3878.288,1749.73
12960.69,3875.264,1749.794
13010.91,3872.233,1749.341
13054.46,3869.224,1749.372
13102.2,3866.201,1749.492
13149.09,3863.143,1749.937
13199.04,3860.141,1749.876
13248.65,3857.123,1749.372
13297.46,3854.092,1749.85
13346.63,3851.091,1749.631
13402.48,3848.068,1749.316
13451.75,3845.065,1749.679
13504.45,3842.022,1749.901
13559.86,3839.005,1749.534
13618.0,3836.001,1749.774
13673.46,3832.963,1750.114
13730.74,3829.961,1749.467
13789.04,3826.955,1749.625
13847.96,3823.944,1749.66
13905.92,3820.939,1749.597
13962.5,3817.935,1749.562
14022.5,3815.449,1749.841
14071.19,3812.42,1749.538
14129.94,3809.401,1749.551
14189.94,3806.721,1749.372
14245.81,3803.704,1749.464
14303.99,3800.703,1749.869
14363.99,3797.883,1749.961
14415.82,3794.878,1749.593
14475.63,3791.815,1749.831
14531.46,3788.769,1749.57
14585.71,3785.749,1749.841
14642.2,3782.732,1748.761
14697.48,3779.717,1749.915
14747.55,3776.682,1750.129
14799.73,3773.571,1749.814
14850.94,3770.525,1749.937
14899.86,3767.516,1749.356
14949.01,3764.478,1749.493
14995.65,3761.474,1749.743
15037.92,3758.457,1749.635
15084.77,3755.404,1749.906
15127.25,3752.358,1749.943
15170.55,3749.319,1749.685
15212.44,3746.314,1750.262
15253.57,3743.295,1749.774
15291.38,3740.266,1750.14
15329.99,3737.23,1750.055
15368.69,3734.228,1749.985
15405.01,3731.209,1750.109
15439.77,3728.204,1749.951
15480.7,3725.148,1749.835
15514.04,3722.121,1749.547
15549.58,3719.1,1749.636
15586.01,3716.035,1749.12
15623.57,3712.956,1749.662
15657.9,3709.95,1749.632
15698.16,3706.931,1750.03
15732.92,3703.909,1749.71
15770.9,3700.853,1750.075
15808.61,3697.839,1749.539
15844.86,3694.831,1749.329
15888.02,3691.748,1749.405
15929.43,3688.7,1749.816
15971.9,3685.685,1749.665
16012.34,3682.673,1749.569
16050.85,3679.636,1749.837
16089.94,3676.631,1750.032
16126.5,3673.599,1749.469
16159.92,3670.599,1749.919
16193.38,3667.591,1749.856
16222.79,3664.543,1749.701
16254.2,3661.51,1749.766
16283.06,3658.475,1749.632
16308.51,3655.464,1749.871
16334.61,3652.448,1749.662
16357.15,3649.386,1750.063
16379.43,3646.304,1749.835
16403.2,3643.238,1749.542
16422.4,3640.228,1749.346
16441.41,3637.216,1749.841
16457.3,3634.202,1749.82
16474.06,3631.201,1750.043
16489.95,3628.186,1749.929
16503.68,3625.175,1749.904
16516.46,3622.155,1749.646
16530.31,3619.144,1749.531
16543.32,3616.126,1750.023
16556.01,3613.11,1749.997
16567.45,3610.104,1750.168
16577.59,3607.086,1749.306
16588.93,3604.076,1749.988
16598.15,3601.072,1749.584
16607.99,3598.044,1749.846
16617.79,3595.044,1750.048
16626.79,3592.011,1749.514
16635.37,3589.006,1749.471
16643.89,3585.981,1750.228
16651.82,3582.931,1750.098
16660.09,3579.89,1749.821
16667.89,3576.854,1749.653
16675.31,3573.844,1749.651
16683.39,3570.843,1749.688
16690.04,3567.833,1750.424
16696.56,3564.779,1750.075
16704.31,3561.7,1749.578
16710.73,3558.659,1750.095
16717.5,3555.548,1749.606
16724.2,3552.517,1749.805
16730.41,3549.49,1749.698
16736.94,3546.483,1750.002
16742.78,3543.431,1749.515
16749.14,3540.388,1749.387
16755.33,3537.355,1749.571
16761.01,3534.283,1750.021
16766.79,3531.249,1749.793
16772.57,3528.223,1749.613
16778.37,3525.115,1749.534
16784.35,3522.007,1749.831
16789.96,3518.899,1749.527
16795.3,3515.894,1749.544
16800.2,3512.893,1749.117
16806.27,3509.843,1749.976
16811.66,3506.787,1749.564
16816.97,3503.769,1749.812
16821.97,3500.721,1749.393
16827.63,3497.663,1749.871
16832.32,3494.616,1749.832
16837.51,3491.565,1749.629
16842.6,3488.557,1749.875
16847.65,3485.549,1749.591
16851.85,3482.549,1750.144
16857.3,3479.546,1749.788
16862.36,3476.509,1750.232
16867.06,3473.5,1749.892
16871.75,3470.488,1749.589
16876.36,3467.47,1750.117
16881.05,3464.459,1749.756
16885.72,3461.439,1749.775
16890.29,3458.424,1749.905
16894.75,3455.401,1749.89
16899.14,3452.361,1749.669
16903.83,3449.333,1749.874
16908.37,3446.29,1749.952
16912.67,3443.229,1749.507
16916.86,3440.193,1749.799
16921.28,3437.191,1749.575
16925.32,3434.154,1750.251
16929.42,3431.102,1749.353
16933.74,3428.073,1749.474
16938.12,3425.072,1749.976
16942.03,3422.068,1749.538
16945.93,3419.057,1749.618
16950.0,3416.053,1750.022
16953.82,3413.021,1749.719
16957.92,3409.984,1749.838
16961.87,3406.963,1749.837
16965.83,3403.963,1749.902
16969.5,3400.937,1749.918
16973.26,3397.937,1749.948
16976.86,3394.909,1749.644
16980.59,3391.823,1749.534
16984.47,3388.788,1749.954
16988.03,3385.785,1750.068
16991.47,3382.765,1749.632
16994.97,3379.725,1749.804
16998.5,3376.712,1749.483
17002.11,3373.683,1749.492
17005.33,3370.662,1749.806
17009.37,3367.571,1749.931
17012.29,3364.57,1749.544
17015.84,3361.511,1749.575
17019.22,3358.506,1749.621
17022.38,3355.473,1749.697
17025.61,3352.445,1749.716
17028.79,3349.436,1749.609
17031.84,3346.391,1749.494
17035.3,3343.367,1749.754
17038.48,3340.351,1750.075
17041.59,3337.351,1749.927
17044.36,3334.288,1749.711
17047.51,3331.22,1749.799
17050.51,3328.197,1749.635
17053.67,3325.16,1749.877
17056.48,3322.157,1749.726
17059.6,3319.134,1750.169
17062.35,3316.089,1749.765
17065.34,3313.071,1749.475
17067.88,3310.056,1749.816
17070.93,3306.999,1749.718
17073.72,3303.893,1749.516
17076.41,3300.891,1749.842
17078.97,3297.89,1749.824
17081.68,3294.859,1749.935
17084.26,3291.799,1749.332
17086.88,3288.74,1749.957
17089.75,3285.701,1749.621
17092.04,3282.686,1750.271
17094.69,3279.665,1749.696
17097.1,3276.612,1750.018
17099.56,3273.579,1749.708
17102.07,3270.567,1749.918
17104.6,3267.562,1749.991
17106.8,3264.533,1749.922
17109.34,3261.445,1749.843
17111.41,3258.398,1749.901
17113.84,3255.384,1749.922
17116.21,3252.336,1749.764
17118.34,3249.315,1749.581
17120.65,3246.31,1749.743
17122.8,3243.29,1749.963
17125.01,3240.25,1749.52
17127.24,3237.216,1749.932
17129.15,3234.211,1750.152
17131.35,3231.201,1749.715
17133.45,3228.19,1749.904
17135.55,3225.152,1749.655
17137.6,3222.1,1749.488
17139.63,3219.061,1749.525
17141.8,3216.031,1750.075
17143.52,3212.984,1749.89
17145.47,3209.976,1749.535
17147.37,3206.923,1749.928
17149.31,3203.912,1749.988
17151.19,3200.887,1749.937
17153.03,3197.798,1749.478
17154.96,3194.733,1749.822
17156.66,3191.7,1749.978
17158.59,3188.699,1749.634
17160.18,3185.651,1749.636
17161.94,3182.615,1749.448
17163.64,3179.615,1749.617
17165.33,3176.606,1749.838
17167.07,3173.55,1749.896
17168.67,3170.54,1749.657
17170.14,3167.443,1749.557
17171.88,3164.358,1749.626
17173.41,3161.315,1749.606
17175.06,3158.27,1749.945
17176.52,3155.158,1749.971
17178.08,3152.139,1749.455
17179.52,3149.065,1749.953
17180.95,3146.009,1749.683
17182.59,3142.972,1749.732
17183.96,3139.902,1750.137
17185.41,3136.832,1749.951
17186.65,3133.813,1749.603
17188.12,3130.79,1749.483
17189.31,3127.761,1750.149
17190.77,3124.65,1750.09
17191.93,3121.636,1749.949
17193.06,3118.615,1750.081
17194.45,3115.589,1749.754
17195.61,3112.578,1750.145
17196.82,3109.489,1749.855
17198.08,3106.484,1749.676
17199.3,3103.418,1749.274
17200.43,3100.315,1750.069
17201.59,3097.253,1749.283
17202.82,3094.193,1749.461
17203.97,3091.174,1749.835
17204.9,3088.168,1749.747
17206.11,3085.15,1749.911
17207.11,3082.099,1749.826
17208.13,3079.079,1749.864
17209.13,3076.035,1749.789
17210.3,3072.983,1749.597
17211.18,3069.955,1749.894
17212.24,3066.894,1749.593
17213.15,3063.861,1749.46
17214.24,3060.824,1749.902
17215.1,3057.738,1749.765
17216.02,3054.72,1749.757
17216.96,3051.701,1749.755
17217.76,3048.652,1749.529
17218.67,3045.588,1749.628
17219.62,3042.503,1750.123
17220.37,3039.502,1749.549
17221.31,3036.473,1749.987
17222.05,3033.451,1749.867
17222.89,3030.346,1750.055
17223.65,3027.313,1749.322
17224.44,3024.312,1749.667
17225.27,3021.286,1749.877
17225.99,3018.26,1749.829
17226.67,3015.23,1749.851
17227.41,3012.197,1749.804
17228.2,3009.161,1749.838
17228.93,3006.116,1749.13
17229.62,3003.09,1750.071
17230.05,3000.972,1750.451
