time [sec],V [mV],I [mA]
188542.7,3186.196,-0.092
188542.74,3189.218,-328.183
188542.76,3194.417,-808.781
188542.78,3199.475,-1246.57
188542.8,3203.286,-1554.87
188542.83,3206.516,-1778.846
188543.15,3209.612,-1747.872
188543.63,3212.68,-1748.217
188544.35,3215.72,-1748.35
188545.09,3218.755,-1748.074
188545.96,3221.787,-1748.395
188546.92,3224.816,-1747.946
188548.01,3227.857,-1748.698
188548.91,3230.911,-1748.122
188549.87,3233.95,-1747.763
188550.95,3236.968,-1748.646
188552.17,3239.995,-1748.211
188553.17,3243.004,-1748.306
188554.26,3246.03,-1747.131
188555.44,3249.044,-1748.645
188556.46,3252.071,-1748.063
188557.74,3255.085,-1748.016
188558.98,3258.134,-1747.667
188560.19,3261.208,-1748.463
188561.52,3264.21,-1749.092
188562.79,3267.235,-1747.388
188564.11,3270.257,-1747.94
188565.42,3273.285,-1748.194
188566.7,3276.36,-1747.777
188568.09,3279.433,-1748.139
188569.39,3282.487,-1748.41
188570.86,3285.549,-1748.82
188572.26,3288.601,-1748.978
188573.89,3291.625,-1748.474
188575.25,3294.671,-1748.386
188576.8,3297.676,-1747.855
188578.25,3300.732,-1748.279
188579.78,3303.739,-1747.98
188581.29,3306.752,-1748.35
188582.96,3309.834,-1748.246
188584.57,3312.854,-1747.574
188586.14,3315.892,-1748.083
188587.85,3318.954,-1749.247
188589.51,3321.996,-1748.372
188591.19,3325.077,-1748.727
188592.86,3328.1,-1748.289
188594.64,3331.136,-1748.155
188596.41,3334.156,-1748.147
188598.15,3337.184,-1747.58
188599.92,3340.216,-1748.09
188601.77,3343.268,-1748.395
188603.71,3346.296,-1748.158
188605.7,3349.333,-1748.397
188607.4,3352.343,-1748.062
188609.53,3355.35,-1748.159
188611.39,3358.41,-1748.174
188613.43,3361.452,-1748.027
188615.26,3364.488,-1748.076
188617.33,3367.492,-1748.204
188619.47,3370.492,-1748.32
188621.44,3373.508,-1747.849
188623.79,3376.6,-1748.298
188625.71,3379.661,-1748.13
188628.1,3382.734,-1748.907
188630.34,3385.756,-1747.774
188632.53,3388.789,-1747.609
188634.7,3391.797,-1748.192
188636.99,3394.844,-1748.522
188639.33,3397.871,-1748.628
188641.5,3400.89,-1748.056
188644.15,3403.903,-1747.445
188646.52,3406.91,-1747.937
188648.86,3409.937,-1748.289
188651.31,3412.985,-1748.177
188653.98,3416.0,-1747.959
188656.48,3419.028,-1747.997
188658.95,3422.058,-1748.37
188661.51,3425.062,-1748.135
188664.12,3428.073,-1748.576
188666.99,3431.08,-1748.355
188669.57,3434.102,-1748.1
188672.26,3437.13,-1747.745
188675.05,3440.165,-1748.318
188677.95,3443.169,-1748.089
188680.76,3446.202,-1747.904
188683.52,3449.239,-1748.695
188686.59,3452.289,-1748.189
