time [sec],V [mV],I [mA]
6482.72,3191.878,2.635
6482.76,3195.003,-313.453
6482.78,3200.385,-792.611
6482.80,3205.837,-1234.089
6482.82,3210.274,-1547.160
6482.84,3213.480,-1726.964
6482.89,3216.629,-1819.021
6483.23,3219.665,-1748.492
6483.91,3222.680,-1748.775
6484.56,3225.780,-1748.991
6485.40,3228.801,-1748.347
6486.26,3231.807,-1748.517
6487.20,3234.886,-1748.432
6488.07,3237.947,-1748.600
6489.02,3241.006,-1748.904
6490.04,3244.009,-1748.593
6491.04,3247.049,-1748.637
6492.09,3250.120,-1748.550
6493.07,3253.181,-1748.461
6494.26,3256.214,-1748.520
6495.44,3259.261,-1748.639
6496.47,3262.339,-1748.940
6497.48,3265.384,-1748.666
6498.71,3268.401,-1748.689
6499.92,3271.482,-1748.786
6501.08,3274.488,-1748.706
6502.36,3277.505,-1748.852
6503.68,3280.538,-1748.801
6504.81,3283.608,-1748.653
6506.25,3286.739,-1748.770
6507.63,3289.849,-1748.877
6508.76,3292.971,-1748.943
6510.33,3296.031,-1749.206
6511.79,3299.090,-1748.885
6513.09,3302.155,-1748.659
6514.39,3305.156,-1748.872
6515.89,3308.218,-1749.000
6517.26,3311.229,-1749.045
6518.73,3314.323,-1748.633
6520.25,3317.334,-1748.951
6521.77,3320.364,-1748.907
6523.22,3323.403,-1748.735
6524.86,3326.406,-1748.922
6526.43,3329.479,-1748.662
6527.97,3332.513,-1748.701
6529.42,3335.521,-1748.741
6531.36,3338.646,-1748.923
6532.78,3341.738,-1748.647
6534.55,3344.752,-1748.326
6536.39,3347.880,-1748.995
6537.88,3350.945,-1748.556
6539.49,3353.969,-1748.464
6541.48,3357.008,-1748.493
6543.26,3360.043,-1748.506
6545.27,3363.050,-1748.502
6547.06,3366.053,-1749.277
6548.75,3369.054,-1748.777
6550.69,3372.106,-1748.327
6552.58,3375.119,-1748.829
6554.56,3378.172,-1748.814
6556.59,3381.186,-1748.868
6558.40,3384.192,-1748.864
6560.37,3387.286,-1748.857
6562.38,3390.332,-1749.033
6564.52,3393.345,-1748.591
6566.55,3396.364,-1748.662
6568.74,3399.415,-1748.792
6570.83,3402.437,-1748.693
6572.91,3405.442,-1748.634
6575.10,3408.478,-1748.579
6577.34,3411.501,-1748.642
6579.48,3414.523,-1748.579
6581.89,3417.544,-1748.724
6584.31,3420.558,-1748.630
6586.49,3423.580,-1748.702
6588.81,3426.585,-1748.941
6591.15,3429.608,-1748.554
6593.63,3432.623,-1748.531
6595.82,3435.636,-1748.537
6598.28,3438.642,-1748.686
6600.81,3441.717,-1748.579
6603.52,3444.725,-1748.925
6605.92,3447.776,-1748.707
6608.66,3450.838,-1748.790
6611.09,3453.880,-1748.734
6613.67,3456.903,-1748.546
6616.54,3459.908,-1748.704
6618.85,3462.925,-1748.494
6621.74,3465.971,-1748.627
6624.49,3468.983,-1748.879
6627.08,3471.997,-1748.872
6630.01,3475.000,-1748.979
6632.46,3478.012,-1749.030
6635.70,3481.036,-1748.779
6638.55,3484.071,-1748.728
6641.37,3487.080,-1748.532
6644.50,3490.092,-1748.598
6647.15,3493.145,-1748.517
6650.23,3496.146,-1748.777
6653.14,3499.178,-1748.634
6656.48,3502.238,-1748.648
6659.59,3505.320,-1748.682
6662.78,3508.321,-1748.604
6666.05,3511.394,-1748.699
6668.69,3514.397,-1748.396
6672.56,3517.464,-1748.960
6675.71,3520.466,-1748.685
6678.45,3523.536,-1748.429
6682.22,3526.565,-1749.012
6685.27,3529.617,-1748.463
6689.13,3532.631,-1748.726
6692.71,3535.644,-1748.538
6696.07,3538.654,-1748.676
6699.35,3541.657,-1748.680
6703.31,3544.658,-1748.826
6706.81,3547.753,-1748.580
6710.34,3550.850,-1748.817
6714.54,3553.865,-1748.778
6718.28,3556.937,-1748.326
6721.89,3559.957,-1748.606
6725.40,3562.972,-1748.691
6729.19,3565.978,-1748.510
6733.23,3569.061,-1748.943
6737.26,3572.089,-1748.670
6741.23,3575.097,-1748.348
6745.32,3578.144,-1748.638
6749.63,3581.164,-1748.833
6753.79,3584.167,-1748.832
6757.65,3587.241,-1748.618
6762.16,3590.356,-1748.526
6766.38,3593.440,-1748.461
6770.45,3596.441,-1748.917
6774.96,3599.574,-1748.681
6779.66,3602.618,-1749.014
6784.16,3605.636,-1748.835
6788.41,3608.637,-1748.734
6793.04,3611.653,-1748.445
6797.43,3614.695,-1748.385
6802.45,3617.713,-1748.586
6806.80,3620.714,-1748.584
6811.87,3623.749,-1748.736
6816.25,3626.791,-1748.807
6820.85,3629.801,-1748.888
6826.08,3632.823,-1748.770
6831.26,3635.831,-1748.262
6836.11,3638.886,-1748.725
6841.58,3641.906,-1748.815
6847.20,3644.910,-1748.582
6852.82,3647.920,-1748.782
6857.51,3651.029,-1748.795
6863.28,3654.039,-1748.549
6868.72,3657.117,-1748.820
6873.89,3660.118,-1748.535
6879.76,3663.160,-1748.862
6885.72,3666.172,-1748.979
6891.13,3669.185,-1748.441
6896.80,3672.245,-1748.193
6902.93,3675.288,-1748.440
6909.66,3678.337,-1748.841
6915.28,3681.347,-1748.919
6921.34,3684.396,-1748.579
6928.14,3687.407,-1748.735
6934.83,3690.429,-1748.715
6940.68,3693.451,-1748.330
6947.34,3696.478,-1748.670
6954.92,3699.542,-1748.481
6961.34,3702.553,-1748.415
6968.31,3705.600,-1748.754
6976.12,3708.649,-1748.785
6983.34,3711.665,-1748.721
6990.45,3714.700,-1748.919
6998.57,3717.757,-1748.356
7006.37,3720.760,-1748.810
7014.64,3723.764,-1748.765
7022.78,3726.838,-1748.725
7032.35,3729.871,-1748.582
7041.68,3732.889,-1748.731
7050.63,3735.890,-1748.520
7061.01,3738.901,-1748.544
7070.72,3741.937,-1748.860
7082.94,3744.973,-1748.570
7094.46,3747.976,-1748.457
7107.25,3750.998,-1748.565
7121.15,3754.056,-1748.812
7137.91,3757.061,-1748.649
7154.47,3760.098,-1748.616
7173.55,3763.125,-1748.439
7197.14,3766.152,-1748.722
7222.38,3769.202,-1748.845
7252.09,3772.212,-1748.804
