time [sec],V [mV],I [mA]
6442.70,3199.943304,3.060902
6442.74,3203.189611,-315.429807
6442.76,3208.629370,-794.934213
6442.78,3214.306116,-1235.991836
6442.80,3218.822002,-1548.370600
6442.82,3221.954346,-1727.588773
6442.87,3224.984407,-1819.013119
6443.17,3228.045225,-1748.306155
6443.83,3231.095314,-1748.390675
6444.56,3234.140635,-1748.735309
6445.32,3237.163067,-1748.865008
6446.26,3240.179539,-1748.572588
6447.11,3243.217945,-1748.794556
6448.07,3246.235371,-1748.824358
6448.99,3249.280214,-1748.468518
6450.07,3252.321720,-1748.879910
6451.11,3255.380869,-1748.737812
6452.21,3258.394718,-1748.567104
6453.26,3261.399031,-1748.599768
6454.32,3264.424562,-1748.861551
6455.34,3267.431498,-1749.012828
6456.47,3270.440578,-1748.421550
6457.74,3273.461342,-1748.746991
6458.90,3276.469469,-1748.856902
6459.94,3279.470921,-1748.983145
6461.26,3282.505751,-1748.909712
6462.49,3285.520315,-1748.625994
6463.78,3288.557768,-1748.714328
6464.97,3291.599751,-1748.607635
6466.36,3294.635057,-1748.682976
6467.61,3297.713995,-1748.932600
6468.99,3300.740242,-1748.918056
6470.32,3303.785563,-1748.844743
6471.74,3306.787729,-1748.735666
6472.98,3309.858561,-1748.880506
6474.65,3312.869072,-1748.689413
6475.94,3315.882921,-1748.704791
6477.27,3318.922758,-1748.852968
6478.92,3321.950912,-1748.784065
6480.42,3324.976206,-1748.700976
6481.95,3327.998638,-1748.924971
6483.46,3331.120968,-1748.559713
6485.03,3334.159851,-1748.614430
6486.66,3337.179422,-1748.607159
6488.39,3340.210676,-1748.680830
6489.65,3343.233824,-1748.526335
6491.49,3346.323252,-1748.541236
6493.29,3349.337101,-1748.462319
6494.88,3352.372646,-1748.584151
6496.62,3355.389833,-1748.817086
6498.47,3358.481884,-1748.939276
6500.30,3361.505270,-1748.735785
6501.96,3364.571571,-1748.561025
6503.51,3367.574453,-1748.819590
6505.51,3370.579004,-1748.754621
6507.39,3373.640776,-1748.521805
6509.23,3376.669645,-1748.801112
6511.11,3379.709959,-1748.603225
6513.10,3382.723331,-1748.513341
6515.21,3385.756731,-1748.980284
6516.88,3388.788462,-1748.935461
6518.92,3391.839981,-1748.662591
6521.03,3394.897699,-1748.872161
6522.96,3397.926092,-1748.615384
6525.18,3400.963783,-1748.654246
6527.40,3403.977633,-1748.695731
6529.44,3407.072544,-1748.755932
6531.74,3410.099268,-1748.495817
6533.73,3413.101673,-1748.898149
6536.04,3416.109800,-1749.022603
6538.39,3419.217110,-1748.872399
6540.84,3422.229767,-1749.004006
6542.69,3425.254107,-1748.805404
6544.93,3428.261042,-1748.776793
6547.38,3431.304932,-1748.505116
6549.99,3434.367657,-1748.882771
6552.50,3437.427521,-1748.798847
6554.88,3440.462112,-1748.829722
6557.30,3443.475246,-1748.605371
6559.53,3446.509838,-1748.579264
6562.30,3449.521303,-1748.799920
6564.92,3452.572107,-1748.902678
6567.37,3455.583096,-1748.918056
6569.97,3458.606482,-1748.578787
6572.65,3461.650133,-1748.619676
6575.26,3464.650869,-1748.952508
6578.18,3467.662334,-1748.823166
6580.60,3470.667362,-1748.859882
6583.37,3473.732233,-1748.952866
6586.25,3476.745129,-1748.650193
6589.19,3479.795694,-1748.932838
6592.03,3482.824564,-1748.697400
6594.98,3485.830307,-1748.758793
6597.78,3488.874674,-1748.858929
6600.48,3491.886377,-1748.722553
6603.69,3494.896412,-1748.962283
6606.68,3497.913837,-1748.464704
6609.65,3500.939608,-1748.859882
6612.88,3503.968000,-1748.850465
6615.85,3506.988287,-1749.130130
6618.79,3510.040998,-1748.780012
6622.32,3513.097048,-1748.613000
6625.40,3516.129017,-1748.443246
6628.80,3519.209623,-1748.531222
6632.13,3522.285700,-1748.880029
6635.54,3525.338173,-1748.773098
6638.79,3528.406382,-1748.975277
6642.03,3531.433582,-1748.742223
6645.76,3534.471273,-1748.702645
6649.15,3537.521362,-1748.821378
6652.37,3540.544748,-1748.627067
6656.11,3543.561220,-1748.713017
6659.67,3546.570778,-1748.737454
6663.39,3549.580097,-1748.803377
6667.02,3552.684307,-1749.037623
6670.73,3555.708170,-1749.033689
6674.38,3558.770180,-1748.454809
6678.37,3561.792374,-1748.512506
6682.02,3564.793110,-1748.652697
6685.86,3567.828417,-1748.789072
6689.82,3570.866585,-1748.663783
6693.71,3573.868513,-1748.917460
6697.71,3576.906681,-1748.767138
6701.67,3579.909086,-1749.055266
6705.68,3582.938433,-1748.713374
6710.23,3585.970402,-1748.665810
6714.10,3588.992357,-1748.894572
6718.31,3591.995239,-1748.482227
6722.51,3594.998598,-1748.516679
6726.70,3598.000765,-1748.754025
6731.39,3601.074934,-1748.826742
6735.36,3604.089499,-1748.622060
6739.95,3607.097387,-1748.480201
6744.23,3610.109091,-1748.742223
6749.02,3613.129854,-1748.707891
6753.63,3616.166353,-1748.544574
6758.14,3619.226456,-1748.786330
6762.71,3622.230530,-1748.680472
6767.86,3625.285387,-1748.980045
6772.47,3628.300905,-1748.541117
6777.64,3631.301403,-1748.678684
6782.19,3634.320259,-1748.780370
6787.30,3637.384892,-1748.456240
6792.14,3640.435457,-1748.776674
6797.61,3643.464327,-1748.842716
6803.20,3646.467209,-1748.674393
6808.43,3649.500608,-1749.156356
6813.70,3652.525187,-1748.521805
6819.10,3655.548096,-1748.933315
6824.42,3658.608913,-1749.034286
6829.96,3661.627054,-1748.469114
6835.75,3664.653540,-1748.897195
6841.33,3667.720556,-1749.010205
6847.23,3670.769453,-1749.061823
6853.47,3673.791170,-1748.531342
6859.31,3676.794052,-1748.735189
6865.27,3679.813623,-1748.720050
6871.34,3682.815075,-1748.719096
6877.02,3685.881615,-1748.641372
6883.83,3688.888550,-1748.566270
6890.08,3691.920042,-1748.577118
6896.77,3694.921732,-1748.854876
6903.93,3697.967529,-1748.904943
6910.17,3701.012373,-1748.768806
6917.13,3704.012632,-1749.132991
6924.29,3707.023621,-1749.103785
6931.47,3710.086584,-1748.556614
6939.22,3713.097811,-1748.895884
6946.46,3716.124535,-1748.616695
6954.51,3719.139814,-1748.951316
6962.08,3722.145319,-1748.608470
6971.05,3725.166321,-1748.724818
6979.23,3728.193283,-1749.034166
6988.35,3731.198788,-1748.749495
6996.48,3734.202385,-1748.717189
7006.49,3737.234831,-1748.769164
7016.14,3740.264893,-1748.694777
7026.73,3743.322134,-1748.822689
7037.84,3746.323109,-1748.784781
7049.62,3749.354601,-1748.824477
7062.98,3752.368927,-1749.138236
7076.81,3755.405188,-1748.714328
7090.67,3758.476496,-1748.952985
7109.15,3761.479616,-1748.674273
7130.24,3764.504910,-1748.540878
7151.96,3767.560959,-1748.661518
7179.10,3770.572424,-1748.860359
7205.22,3773.590088,-1748.721480
7234.16,3776.609898,-1748.741150
7267.66,3779.636145,-1748.674870
7297.19,3782.666445,-1748.662829
7333.84,3785.684109,-1748.571873
7367.50,3788.704157,-1748.794436
7401.40,3791.741848,-1748.718739
7435.38,3794.743776,-1748.736382
7467.10,3797.743797,-1748.792887
7504.49,3800.786257,-1748.817801
7540.62,3803.831339,-1748.752594
7573.23,3806.836128,-1748.645067
7611.26,3809.852123,-1748.390913
7643.95,3812.901020,-1748.918414
7679.29,3815.915585,-1748.478293
7714.33,3818.922997,-1748.823166
7745.21,3821.923971,-1748.508811
7778.96,3824.958324,-1748.725176
7813.64,3828.013182,-1748.885274
7846.26,3831.028223,-1748.870015
7876.98,3834.028482,-1748.880148
7908.80,3837.049961,-1748.756647
7939.75,3840.102196,-1748.742819
7972.05,3843.122244,-1748.779416
8001.20,3846.198320,-1748.603225
8032.26,3849.222660,-1748.505235
8061.41,3852.277517,-1748.767972
8091.00,3855.295420,-1748.578668
8121.35,3858.297586,-1748.418570
8149.13,3861.322403,-1748.827338
8178.11,3864.366531,-1748.812795
8208.14,3867.391586,-1748.960614
8237.04,3870.438814,-1748.770118
8266.54,3873.450518,-1748.925328
8298.63,3876.485109,-1748.966932
8327.78,3879.526138,-1748.632789
8358.64,3882.545471,-1748.703599
8389.92,3885.554314,-1749.126792
8418.70,3888.613224,-1748.946786
8453.24,3891.628981,-1748.569608
8484.21,3894.638538,-1748.965740
8514.81,3897.654295,-1748.796463
8549.33,3900.660753,-1748.616457
8583.58,3903.666973,-1748.803496
8615.25,3906.682253,-1748.637676
8648.53,3909.696817,-1748.656273
8681.94,3912.700415,-1748.697639
8715.83,3915.789366,-1748.852372
8752.09,3918.817043,-1749.028087
8786.22,3921.872854,-1748.847842
8821.40,3924.894810,-1748.605967
8857.67,3927.915812,-1748.628497
8893.35,3930.977821,-1748.765469
8929.86,3933.981895,-1748.808742
8965.60,3936.989784,-1748.871922
9004.13,3940.008402,-1748.735905
9041.93,3943.080187,-1748.550296
9076.98,3946.093798,-1748.531342
9120.58,3949.131966,-1748.906493
9157.65,3952.140331,-1748.742580
9197.40,3955.166817,-1748.625278
9239.81,3958.198071,-1748.807073
9278.51,3961.226702,-1748.697519
9321.37,3964.238882,-1748.721361
9361.67,3967.260838,-1748.598933
9403.23,3970.281124,-1749.114037
9444.23,3973.282337,-1748.854280
9486.19,3976.283550,-1748.853326
9524.91,3979.285240,-1748.972178
9563.79,3982.293606,-1748.759270
9605.91,3985.334396,-1748.699546
9644.69,3988.337517,-1748.832583
9684.26,3991.353750,-1748.814344
9718.57,3994.426727,-1748.811841
9761.17,3997.457981,-1748.640776
9801.93,4000.478745,-1748.917341
9839.69,4003.479481,-1748.947144
9877.81,4006.517410,-1748.760581
9915.19,4009.552956,-1748.649955
9955.95,4012.611389,-1748.693466
9994.60,4015.612602,-1748.925328
10031.19,4018.613338,-1748.780012
10072.78,4021.623135,-1748.714209
10114.46,4024.638653,-1748.592257
10152.87,4027.657032,-1748.416185
10198.44,4030.686378,-1748.856187
10242.52,4033.739567,-1749.000669
10287.40,4036.768436,-1748.639584
10336.91,4039.775848,-1748.998046
10388.05,4042.829514,-1748.767495
10440.73,4045.853138,-1748.795629
10492.59,4048.890114,-1749.095321
10552.59,4051.864147,-1748.906612
10610.79,4054.866791,-1748.933911
10670.79,4057.486057,-1748.599172
10730.79,4060.298443,-1748.698235
10790.79,4062.918663,-1748.688221
10850.79,4065.374374,-1748.853803
10910.79,4067.967892,-1748.713970
10970.79,4070.593834,-1748.606563
11030.79,4073.062420,-1748.966813
11090.79,4075.302601,-1748.667717
11150.79,4077.565670,-1748.656988
11210.79,4080.032825,-1748.767495
11270.79,4082.577229,-1748.855114
11330.79,4084.923744,-1748.815060
11390.79,4086.791992,-1748.631597
11450.64,4089.832783,-1748.646617
11510.64,4091.716766,-1748.668075
11570.64,4094.083786,-1748.840094
11629.16,4097.155571,-1749.046326
