time [sec],V [mV],I [mA]
4762.5,3987.418,-1749.76
4806.66,3990.433,-1749.894
4848.06,3993.451,-1749.787
4886.0,3996.461,-1749.857
4927.36,3999.546,-1750.338
4966.29,4002.564,-1749.747
5005.29,4005.596,-1749.657
5048.95,4008.608,-1749.677
5086.55,4011.651,-1749.728
5124.84,4014.68,-1749.691
5162.43,4017.781,-1749.943
5202.81,4020.792,-1749.747
5240.26,4023.821,-1749.65
5284.22,4026.842,-1749.598
5325.9,4029.854,-1749.609
5368.56,4032.885,-1749.843
5412.62,4035.895,-1749.64
5459.9,4038.898,-1749.787
5507.02,4041.934,-1749.574
5559.87,4044.966,-1749.947
5609.36,4048.045,-1749.723
5669.36,4050.904,-1749.793
5725.31,4053.914,-1749.692
5785.31,4056.203,-1749.645
5845.31,4059.219,-1749.845
5905.31,4061.339,-1749.766
5965.31,4063.927,-1750.117
6025.31,4066.459,-1749.515
6085.31,4068.371,-1749.819
6145.31,4070.635,-1749.756
6205.31,4072.712,-1749.758
6265.31,4074.67,-1749.607
6325.31,4077.078,-1749.345
6385.31,4078.853,-1749.826
6445.31,4080.832,-1749.851
6505.31,4082.762,-1749.879
6565.31,4084.631,-1749.577
6625.31,4086.032,-1749.366
6685.31,4087.606,-1749.571
6745.31,4089.771,-1749.887
6805.31,4091.357,-1749.564
6865.31,4092.942,-1750.023
6925.31,4094.932,-1750.002
6985.31,4096.161,-1749.861
7045.31,4098.019,-1749.822
7105.31,4099.493,-1750.138
7165.31,4101.347,-1749.726
7225.31,4102.806,-1749.617
7285.31,4104.518,-1749.542
7345.31,4105.958,-1749.804
7405.31,4107.626,-1750.017
7465.31,4109.138,-1749.7
7525.31,4111.11,-1749.551
7585.31,4112.832,-1749.68
7645.31,4114.708,-1749.702
7705.31,4116.374,-1749.756
7765.31,4117.836,-1749.846
7825.31,4120.077,-1749.977
7885.31,4121.844,-1749.531
7945.31,4123.798,-1749.532
8005.31,4125.882,-1749.868
8065.31,4127.742,-1749.589
8125.31,4129.781,-1749.951
8185.31,4132.159,-1749.519
8245.31,4134.247,-1749.808
8305.31,4136.317,-1749.59
8365.01,4139.371,-1749.775
8425.01,4141.569,-1749.762
8485.01,4143.897,-1749.758
8538.82,4146.953,-1749.895
8598.82,4149.57,-1749.871
8652.97,4152.571,-1749.715
8712.31,4155.583,-1749.491
8769.25,4158.588,-1749.703
8819.78,4161.605,-1749.184
8870.6,4164.624,-1749.606
8912.97,4167.662,-1749.755
8957.82,4170.665,-1750.198
8999.66,4173.668,-1749.913
9041.43,4176.694,-1749.427
9079.68,4179.775,-1749.673
9115.97,4182.786,-1749.17
9148.14,4185.789,-1749.73
9184.85,4188.822,-1749.482
9217.0,4191.885,-1749.599
9245.55,4194.886,-1749.754
9273.46,4197.944,-1749.369
9286.5,4198.928,-1750.322
9286.51,4198.756,-1717.911
9286.54,4194.291,-1156.201
9286.56,4190.163,-675.015
9286.58,4186.711,-302.379
9286.61,4183.709,-0.406
9287.32,4180.682,4.987
9289.31,4177.65,5.374
9293.62,4174.64,4.679
9299.02,4171.585,4.896
9306.32,4168.578,4.784
9314.96,4165.568,4.698
9329.01,4162.53,5.441
9345.83,4159.493,5.157
9369.38,4156.49,5.522
9400.8,4153.435,5.533
9443.22,4150.408,4.657
9503.22,4148.612,5.179
9563.22,4146.973,5.371
9623.22,4145.616,5.077
9683.22,4144.756,5.428
9743.22,4143.436,5.286
9803.22,4142.751,5.268
9863.22,4142.43,5.199
9886.5,4142.177,5.659
9886.51,4142.112,5.515
9886.56,4137.434,597.686
9886.58,4133.362,1070.221
9886.6,4129.919,1438.016
9886.63,4126.795,1737.772
9887.7,4123.787,1749.196
9890.68,4120.759,1749.494
9895.41,4117.754,1749.635
9902.86,4114.655,1750.33
9911.17,4111.647,1749.407
9921.5,4108.573,1748.911
9933.94,4105.534,1749.455
9947.47,4102.498,1749.316
9964.38,4099.494,1749.976
9982.57,4096.493,1749.069
10006.36,4093.45,1749.458
10031.02,4090.421,1750.226
10059.29,4087.42,1749.244
10090.28,4084.392,1749.913
10123.35,4081.383,1749.807
10158.2,4078.338,1749.294
10198.93,4075.306,1749.43
10233.77,4072.302,1749.255
10284.22,4069.282,1749.354
10330.92,4066.25,1749.201
10383.13,4063.169,1749.592
10439.35,4060.136,1749.792
10487.97,4057.113,1749.685
10541.93,4054.095,1749.665
10599.6,4051.079,1749.553
10658.82,4048.065,1749.516
10718.82,4045.755,1749.721
10775.61,4042.721,1749.298
10835.61,4040.27,1749.553
10895.61,4037.39,1748.904
10955.61,4035.219,1749.602
11011.25,4032.2,1749.737
11071.25,4029.905,1749.712
11131.25,4027.628,1749.781
11191.25,4025.251,1749.384
11251.25,4022.567,1749.909
11311.25,4020.299,1749.042
11371.25,4017.883,1749.671
11431.25,4015.441,1749.413
11491.25,4013.063,1749.527
11551.25,4010.656,1749.625
11611.25,4008.327,1749.354
11671.25,4005.979,1750.698
11731.25,4003.766,1749.663
11788.63,4000.763,1749.268
11848.63,3998.829,1750.157
11905.92,3995.792,1749.712
11965.92,3993.119,1750.17
12025.92,3990.966,1749.283
12081.72,3987.941,1749.524
12141.72,3985.417,1749.563
12201.72,3982.933,1749.781
12257.33,3979.927,1749.295
12317.33,3978.186,1749.7
12367.43,3975.137,1749.564
12427.43,3973.583,1749.609
12487.43,3971.549,1749.311
12547.43,3969.848,1750.092
12607.43,3967.248,1749.95
12667.43,3965.223,1750.012
12727.43,3963.408,1749.564
12787.43,3961.701,1749.331
12847.43,3959.942,1749.664
12907.43,3957.942,1749.771
12967.43,3955.83,1749.679
13027.43,3954.151,1749.064
13087.43,3951.567,1749.579
13147.43,3949.353,1749.548
13207.43,3947.031,1749.478
13267.43,3944.085,1749.675
13327.43,3941.985,1749.716
13387.43,3939.417,1749.533
13442.85,3936.383,1749.949
13502.85,3934.196,1749.546
13543.95,3931.178,1749.334
13601.27,3928.173,1749.684
13651.88,3925.142,1749.516
13703.69,3922.137,1749.84
13753.06,3919.133,1749.562
13801.73,3916.109,1749.552
13849.9,3913.062,1749.532
13894.94,3910.028,1749.265
13942.23,3906.956,1749.685
13984.13,3903.833,1749.158
14031.88,3900.829,1749.315
14074.62,3897.82,1749.701
14118.32,3894.762,1749.319
14159.86,3891.758,1749.813
14207.28,3888.726,1748.774
14247.88,3885.72,1749.695
14292.71,3882.699,1749.59
14338.75,3879.67,1749.758
14383.8,3876.664,1749.543
14428.3,3873.625,1749.46
14477.19,3870.621,1749.3
14527.84,3867.615,1749.683
14577.1,3864.595,1749.289
14629.65,3861.595,1749.829
14684.79,3858.584,1749.66
14743.59,3855.558,1749.335
14802.64,3852.539,1749.894
14862.64,3849.8,1749.465
14919.91,3846.76,1749.439
14979.91,3844.537,1749.642
15039.91,3841.782,1749.881
15099.91,3839.447,1749.783
15159.91,3836.862,1749.809
15219.91,3834.472,1749.679
15279.91,3831.949,1749.738
15339.91,3829.811,1749.582
15399.91,3827.518,1749.631
15459.91,3825.01,1749.799
