time [sec],V [mV],I [mA]
10409.90,3648.232,-1749.060
10415.12,3651.262,-1748.788
10420.23,3654.271,-1748.992
10425.79,3657.277,-1748.931
10431.17,3660.311,-1748.930
10436.78,3663.313,-1748.738
10442.18,3666.318,-1749.361
10447.68,3669.320,-1749.154
10453.54,3672.338,-1748.937
10458.92,3675.352,-1748.894
10465.54,3678.386,-1749.117
10471.48,3681.409,-1749.157
10477.43,3684.417,-1748.768
10484.12,3687.475,-1748.826
10490.16,3690.489,-1749.004
10496.65,3693.524,-1748.842
10503.12,3696.532,-1748.604
10509.80,3699.544,-1748.763
10516.66,3702.578,-1749.095
10523.27,3705.623,-1749.005
10530.52,3708.660,-1749.000
10538.46,3711.661,-1748.848
10545.52,3714.678,-1748.879
10552.88,3717.683,-1749.077
10561.07,3720.735,-1749.218
10568.72,3723.778,-1748.914
10577.13,3726.837,-1748.803
10586.13,3729.841,-1748.952
10594.58,3732.881,-1748.375
10603.07,3735.882,-1748.698
10613.48,3738.932,-1748.875
10623.02,3741.934,-1748.842
10634.55,3744.954,-1748.350
10645.44,3747.968,-1748.995
10657.64,3750.987,-1749.118
10670.80,3754.019,-1749.025
10686.44,3757.042,-1749.262
10702.87,3760.080,-1748.744
10721.82,3763.100,-1748.831
10741.78,3766.179,-1748.854
10768.01,3769.196,-1748.727
10793.11,3772.220,-1749.348
10822.30,3775.243,-1748.530
10854.57,3778.261,-1748.763
10885.44,3781.285,-1748.828
10918.40,3784.287,-1748.897
10952.07,3787.289,-1748.674
10983.86,3790.297,-1748.950
11021.11,3793.308,-1748.898
11055.56,3796.315,-1748.950
11089.42,3799.323,-1748.979
11127.07,3802.345,-1748.863
11161.60,3805.368,-1749.279
11196.45,3808.384,-1748.697
11232.16,3811.409,-1749.104
11265.98,3814.522,-1748.868
11303.67,3817.560,-1748.939
11336.45,3820.567,-1748.911
11368.43,3823.577,-1748.980
11403.91,3826.657,-1748.753
11436.88,3829.682,-1749.264
11466.68,3832.691,-1749.235
11499.62,3835.710,-1748.877
11531.78,3838.718,-1748.816
11563.14,3841.729,-1748.827
11594.11,3844.734,-1748.967
11621.17,3847.743,-1748.708
11651.59,3850.785,-1749.098
11683.58,3853.786,-1748.691
11710.24,3856.834,-1749.041
11741.28,3859.849,-1748.951
11771.25,3862.889,-1749.107
11799.62,3865.892,-1748.636
11828.14,3868.916,-1748.852
11859.05,3871.954,-1749.026
11888.71,3875.000,-1748.878
11919.37,3878.052,-1749.226
11949.79,3881.083,-1749.137
11980.78,3884.113,-1748.521
12012.66,3887.126,-1748.539
12042.73,3890.132,-1749.239
12076.28,3893.192,-1748.642
12109.28,3896.197,-1749.218
12142.24,3899.219,-1748.519
12174.88,3902.225,-1748.797
12203.91,3905.242,-1749.053
12240.93,3908.262,-1749.014
12272.57,3911.287,-1748.645
12306.69,3914.294,-1748.874
12341.98,3917.299,-1748.770
12374.14,3920.375,-1748.457
12411.23,3923.403,-1748.591
12447.57,3926.445,-1748.428
12483.09,3929.446,-1748.824
12520.25,3932.449,-1749.354
12556.94,3935.453,-1748.865
12594.23,3938.473,-1748.908
12631.78,3941.513,-1749.021
12670.61,3944.533,-1748.941
12708.24,3947.539,-1748.911
12747.17,3950.558,-1749.354
12785.39,3953.562,-1748.558
12829.55,3956.575,-1748.925
12870.98,3959.613,-1749.044
12911.82,3962.674,-1748.916
12953.04,3965.711,-1748.699
12996.69,3968.724,-1748.945
13038.69,3971.741,-1749.321
13079.02,3974.759,-1748.934
13119.81,3977.819,-1749.213
13161.15,3980.846,-1748.465
13199.20,3983.876,-1748.519
13240.59,3986.876,-1748.674
13277.69,3989.893,-1748.690
13318.25,3992.934,-1749.067
13355.35,3995.941,-1748.889
13393.79,3998.980,-1748.741
13432.63,4002.003,-1748.655
13471.67,4005.007,-1748.905
13509.15,4008.033,-1749.151
13547.49,4011.043,-1748.916
13586.84,4014.046,-1748.718
13623.93,4017.059,-1748.941
13662.19,4020.102,-1748.971
13705.78,4023.114,-1748.697
13746.37,4026.171,-1748.922
13786.62,4029.202,-1749.106
13831.61,4032.237,-1748.641
13874.85,4035.244,-1749.249
13922.20,4038.293,-1748.851
13971.88,4041.345,-1748.760
14024.69,4044.349,-1748.745
14077.62,4047.368,-1748.632
14134.14,4050.390,-1749.144
14193.06,4053.398,-1749.318
14253.06,4056.052,-1749.190
14310.73,4059.055,-1749.053
14370.73,4061.414,-1748.991
14430.73,4063.990,-1748.870
14490.73,4066.810,-1748.661
14550.73,4068.921,-1748.894
14610.73,4071.420,-1748.949
14670.73,4074.104,-1749.311
14730.73,4076.231,-1749.019
14790.73,4078.559,-1748.989
14850.73,4080.622,-1748.881
14910.73,4083.224,-1749.034
14970.73,4085.620,-1749.234
15030.73,4088.137,-1748.595
15090.73,4090.649,-1749.071
15150.73,4092.657,-1748.899
15207.87,4095.699,-1749.014
15267.87,4097.942,-1748.719
15327.87,4100.543,-1748.884
15387.87,4102.595,-1748.899
15447.84,4105.633,-1748.780
15507.84,4107.700,-1749.026
15563.23,4110.727,-1748.702
15623.23,4113.242,-1748.792
15683.23,4115.808,-1749.190
15740.35,4118.811,-1748.848
15799.83,4121.831,-1748.793
15857.34,4124.846,-1748.911
15917.26,4127.855,-1748.764
15972.59,4130.880,-1748.854
16025.10,4133.909,-1748.729
16080.71,4136.931,-1749.336
16130.30,4139.942,-1749.182
16180.11,4142.950,-1749.270
16226.40,4146.025,-1748.640
16271.51,4149.030,-1748.909
16317.42,4152.062,-1748.745
16358.87,4155.134,-1748.808
16401.60,4158.169,-1748.739
16443.43,4161.205,-1748.462
16480.84,4164.211,-1748.913
16520.70,4167.213,-1748.785
16554.10,4170.271,-1748.739
16588.00,4173.300,-1748.768
16623.41,4176.359,-1748.639
16659.84,4179.398,-1748.619
16691.39,4182.407,-1748.627
16722.76,4185.436,-1748.773
16753.28,4188.463,-1748.918
16781.67,4191.470,-1749.243
16809.21,4194.477,-1748.908
16837.12,4197.534,-1749.084
16851.75,4199.121,-1748.796
16851.76,4198.968,-1716.518
16851.79,4194.263,-1156.430
16851.81,4189.548,-676.199
16851.83,4185.491,-303.839
16851.86,4181.727,-1.824
16852.16,4178.713,3.249
16853.43,4175.703,2.912
16856.60,4172.656,3.339
16861.40,4169.644,3.195
16867.20,4166.643,3.135
16875.69,4163.614,2.662
16887.19,4160.583,3.163
16902.17,4157.556,2.932
16921.34,4154.548,3.021
16945.74,4151.537,3.287
16983.33,4148.533,3.312
17031.88,4145.531,3.585
17089.96,4142.528,3.328
17149.96,4140.578,3.599
17209.96,4139.037,2.975
17269.96,4137.168,3.256
17329.96,4135.780,3.071
17389.96,4134.672,3.229
17449.96,4133.427,3.254
17451.75,4133.681,3.489
17451.76,4133.720,3.358
17451.81,4128.617,605.941
17451.83,4124.002,1078.391
17451.85,4119.984,1444.194
17451.87,4116.942,1672.539
17451.92,4113.875,1823.401
17452.80,4110.866,1750.402
17454.78,4107.860,1749.866
17457.92,4104.836,1750.310
17461.93,4101.827,1750.078
17466.44,4098.782,1750.189
17472.79,4095.780,1750.247
17479.23,4092.767,1750.435
17486.11,4089.726,1750.141
17493.78,4086.715,1750.063
17502.17,4083.704,1750.232
17511.85,4080.702,1750.283
17521.79,4077.660,1750.047
17532.67,4074.638,1750.774
17544.70,4071.616,1750.500
17556.89,4068.610,1750.420
17570.37,4065.575,1750.165
17584.32,4062.545,1750.170
17599.79,4059.530,1750.022
17615.32,4056.518,1750.180
17631.33,4053.503,1750.502
17649.16,4050.484,1750.543
17669.12,4047.480,1750.350
17688.66,4044.415,1750.285
17711.58,4041.378,1750.240
17733.77,4038.369,1750.519
17759.00,4035.298,1750.121
17786.77,4032.209,1750.473
17818.74,4029.166,1750.095
17852.17,4026.149,1750.017
17886.19,4023.142,1750.152
17923.95,4020.137,1750.249
17964.89,4017.132,1750.070
18008.51,4014.085,1750.218
18055.22,4011.085,1750.170
18104.24,4008.046,1750.378
18151.69,4005.023,1750.625
18210.94,4002.011,1750.069
18267.60,3998.999,1750.147
18323.05,3995.984,1750.070
18379.84,3992.980,1750.152
18439.84,3990.577,1750.612
18492.97,3987.567,1750.498
18552.97,3985.088,1750.201
18612.97,3982.523,1750.452
18672.97,3980.013,1749.929
18732.97,3977.519,1750.189
18792.97,3975.010,1750.055
18852.97,3972.645,1750.183
18912.97,3969.967,1750.051
18972.97,3967.867,1750.324
19032.97,3965.686,1750.387
19092.97,3962.918,1750.203
19152.97,3960.592,1750.355
19212.97,3958.296,1750.320
19272.97,3956.070,1750.327
19331.65,3953.060,1749.889
19391.65,3950.763,1750.294
19451.65,3948.241,1750.173
19511.65,3945.926,1750.335
19562.67,3942.879,1750.339
19622.67,3940.664,1750.215
19674.08,3937.617,1750.354
19732.83,3934.616,1750.317
19790.59,3931.606,1750.575
19850.59,3928.944,1750.298
19902.41,3925.930,1750.593
19952.90,3922.856,1750.572
20004.51,3919.848,1750.222
20055.09,3916.827,1750.157
20102.88,3913.816,1750.021
20149.99,3910.762,1750.085
20195.17,3907.760,1750.302
20241.56,3904.738,1750.177
20284.64,3901.691,1750.336
20329.13,3898.691,1750.250
20369.55,3895.688,1750.285
20411.43,3892.661,1750.185
20449.79,3889.637,1749.999
20490.27,3886.630,1750.309
20531.70,3883.629,1750.286
20570.83,3880.610,1750.280
20608.03,3877.567,1750.471
20646.81,3874.506,1750.326
20688.42,3871.466,1750.335
20726.57,3868.400,1750.345
20766.19,3865.393,1750.406
20803.83,3862.310,1750.672
20844.01,3859.306,1750.258
20882.61,3856.282,1750.170
20920.90,3853.251,1750.166
20959.20,3850.223,1750.201
20997.00,3847.203,1750.287
21035.60,3844.169,1750.152
21076.55,3841.083,1750.494
21118.51,3838.079,1750.123
21158.32,3835.027,1750.221
21200.88,3831.978,1750.249
21235.63,3828.956,1750.455
21275.57,3825.935,1750.444
21319.71,3822.917,1750.211
21361.25,3819.854,1750.208
21403.72,3816.850,1750.257
21446.09,3813.850,1750.386
21488.27,3810.850,1749.981
21528.69,3807.834,1750.390
21573.40,3804.829,1749.989
21616.82,3801.825,1750.358
21661.62,3798.750,1750.419
21706.03,3795.717,1750.723
21750.13,3792.706,1750.802
21791.12,3789.702,1750.068
21834.97,3786.676,1749.940
21879.41,3783.666,1750.479
21921.50,3780.632,1750.201
21966.74,3777.632,1750.010
22008.66,3774.630,1750.206
22048.64,3771.603,1750.194
22085.69,3768.586,1750.040
22126.78,3765.533,1750.208
22166.71,3762.488,1750.219
22205.53,3759.469,1749.879
22240.47,3756.447,1750.381
22278.02,3753.423,1750.317
22314.81,3750.423,1750.243
22350.94,3747.404,1750.163
22385.45,3744.394,1750.104
22421.40,3741.336,1750.180
22457.00,3738.328,1750.165
22489.39,3735.321,1750.262
22522.63,3732.277,1750.222
22556.73,3729.259,1750.121
22588.50,3726.245,1749.961
22621.38,3723.205,1750.134
22653.01,3720.155,1750.212
22684.69,3717.154,1750.215
22715.07,3714.135,1750.578
22743.37,3711.117,1750.241
22777.48,3708.087,1750.437
22811.78,3705.056,1750.133
22843.17,3702.035,1749.846
22877.11,3699.019,1750.460
22912.97,3695.959,1750.257
22950.18,3692.934,1750.552
22988.53,3689.916,1750.113
23023.48,3686.899,1750.331
23064.84,3683.892,1750.365
23101.58,3680.855,1750.118
23141.81,3677.820,1749.960
23180.06,3674.811,1749.967
23215.56,3671.769,1750.207
23253.61,3668.751,1750.142
23288.59,3665.713,1750.140
23321.17,3662.682,1750.194
23353.89,3659.664,1749.837
23382.91,3656.663,1750.328
23412.78,3653.626,1750.310
23438.81,3650.589,1750.183
23464.01,3647.580,1750.055
23490.96,3644.571,1750.289
23513.55,3641.517,1750.291
23533.13,3638.508,1750.266
23552.92,3635.465,1750.270
23568.86,3632.459,1750.178
23586.06,3629.442,1750.089
23601.08,3626.436,1749.985
23614.42,3623.408,1750.430
23628.34,3620.358,1750.313
23640.79,3617.356,1750.344
23651.71,3614.347,1750.089
23663.33,3611.345,1750.229
23674.37,3608.308,1750.241
23684.19,3605.306,1750.096
23693.00,3602.281,1750.389
23703.12,3599.258,1750.516
23712.17,3596.211,1749.989
23719.90,3593.179,1750.023
23728.98,3590.178,1750.523
23736.52,3587.156,1750.053
23744.31,3584.156,1750.443
23751.87,3581.153,1750.180
23759.06,3578.144,1750.249
23766.65,3575.139,1750.504
23773.03,3572.060,1750.712
23780.31,3569.011,1750.338
23786.52,3565.964,1750.000
23793.61,3562.882,1750.281
23800.12,3559.874,1750.348
23806.15,3556.847,1749.947
23812.58,3553.782,1750.365
23818.44,3550.779,1750.315
23824.30,3547.775,1750.196
23830.22,3544.686,1750.228
23836.07,3541.652,1750.469
23842.05,3538.640,1750.222
23847.47,3535.622,1750.300
23853.13,3532.593,1750.369
23858.19,3529.592,1750.520
23863.40,3526.495,1750.158
23868.93,3523.467,1750.368
23874.06,3520.397,1750.299
23879.24,3517.376,1750.170
23884.53,3514.376,1750.229
23889.38,3511.348,1750.400
23894.01,3508.314,1750.000
23899.22,3505.219,1750.267
23904.02,3502.176,1750.190
23908.78,3499.173,1750.317
23913.35,3496.167,1750.242
23918.12,3493.106,1750.289
23922.85,3490.087,1750.473
23927.57,3487.036,1750.637
23931.76,3484.031,1750.520
23936.59,3480.926,1750.049
23941.30,3477.857,1750.425
23945.40,3474.831,1750.138
23949.86,3471.828,1750.270
23953.96,3468.822,1750.092
23958.52,3465.820,1750.384
23962.72,3462.769,1750.170
23966.20,3459.731,1750.296
23970.77,3456.715,1750.509
23974.69,3453.708,1750.302
23978.71,3450.676,1750.363
23983.13,3447.591,1750.051
23986.87,3444.590,1750.047
23991.28,3441.528,1751.222
23994.70,3438.516,1750.636
23998.48,3435.484,1751.477
24002.71,3432.477,1750.557
24006.27,3429.416,1749.627
24009.76,3426.405,1751.096
24013.52,3423.326,1749.669
24017.42,3420.317,1750.784
24021.08,3417.239,1749.159
24024.47,3414.230,1748.783
24028.43,3411.226,1749.622
24031.91,3408.209,1749.333
24035.32,3405.176,1750.240
24038.56,3402.161,1750.372
24042.00,3399.122,1751.269
24045.38,3396.091,1750.071
24048.73,3393.081,1750.363
24052.09,3390.075,1750.356
24055.17,3387.045,1750.279
24058.42,3384.022,1749.893
24061.74,3381.016,1750.681
24065.11,3377.962,1750.116
24068.12,3374.884,1750.906
24071.17,3371.866,1750.736
24074.22,3368.841,1749.889
24077.26,3365.819,1750.141
24080.31,3362.810,1749.967
24083.49,3359.741,1749.611
24086.17,3356.718,1750.593
24089.46,3353.629,1751.004
24092.58,3350.628,1750.479
24095.08,3347.551,1750.460
24098.03,3344.549,1749.657
24101.00,3341.496,1750.191
24103.81,3338.495,1750.317
24106.80,3335.467,1748.953
24109.20,3332.453,1750.934
24111.95,3329.395,1750.621
24114.88,3326.365,1749.906
24117.32,3323.356,1749.672
24120.14,3320.312,1750.153
24122.62,3317.300,1750.345
24125.05,3314.288,1750.337
24127.79,3311.271,1750.324
24130.24,3308.219,1750.237
24132.80,3305.207,1750.445
24135.36,3302.188,1750.172
24137.70,3299.171,1750.069
24139.93,3296.125,1749.834
24142.65,3293.086,1750.170
24145.03,3289.990,1750.273
24147.29,3286.953,1750.233
24149.77,3283.937,1750.225
24151.95,3280.901,1750.347
24154.40,3277.883,1750.298
24156.69,3274.865,1750.209
24158.85,3271.843,1750.243
24160.99,3268.833,1750.603
24163.20,3265.800,1749.922
24165.33,3262.785,1750.181
24167.37,3259.731,1750.298
24169.51,3256.729,1750.429
24171.62,3253.649,1750.431
24173.76,3250.643,1750.085
24175.88,3247.572,1750.152
24177.93,3244.543,1750.064
24179.59,3241.537,1750.511
24181.83,3238.528,1750.429
24183.85,3235.497,1750.245
24185.80,3232.496,1750.156
24187.55,3229.465,1750.084
24189.47,3226.432,1750.337
24191.31,3223.427,1750.423
24193.44,3220.414,1750.752
24195.16,3217.388,1750.830
24197.03,3214.342,1750.205
24198.74,3211.266,1750.301
24200.63,3208.242,1750.197
24202.40,3205.227,1750.206
24204.08,3202.194,1750.433
24205.97,3199.147,1750.483
24207.51,3196.080,1750.520
24209.35,3193.048,1750.193
24211.05,3190.035,1750.167
24212.63,3187.011,1750.354
24214.21,3183.995,1750.404
24215.85,3180.927,1750.042
24217.47,3177.915,1750.347
24218.98,3174.913,1750.755
24220.65,3171.896,1750.588
24222.10,3168.847,1750.360
24223.57,3165.846,1750.263
24225.09,3162.812,1750.213
24226.55,3159.792,1750.240
24228.12,3156.785,1750.268
24229.40,3153.723,1750.469
24230.81,3150.715,1750.101
24232.23,3147.665,1750.237
24233.55,3144.595,1750.286
24235.03,3141.499,1750.169
24236.34,3138.491,1750.165
24237.71,3135.474,1750.157
24238.90,3132.409,1750.343
24240.13,3129.380,1750.005
24241.52,3126.361,1750.277
24242.64,3123.294,1750.317
24243.70,3120.266,1750.262
24244.99,3117.258,1750.508
24246.02,3114.209,1750.351
24247.20,3111.146,1750.078
24248.52,3108.096,1749.969
24249.55,3105.059,1750.557
24250.69,3102.027,1750.671
24251.70,3098.996,1750.258
24252.89,3095.995,1750.532
24253.84,3092.984,1750.044
24254.96,3089.977,1750.655
24255.90,3086.971,1750.165
24257.06,3083.879,1750.278
24258.01,3080.805,1750.409
24258.89,3077.752,1750.321
24259.98,3074.707,1750.377
24260.87,3071.668,1750.174
24261.84,3068.563,1750.220
24262.72,3065.470,1750.471
24263.65,3062.414,1750.325
24264.56,3059.387,1750.023
24265.46,3056.386,1750.435
24266.31,3053.355,1750.040
24267.21,3050.355,1749.951
24267.97,3047.323,1750.040
24268.80,3044.282,1750.090
24269.64,3041.198,1749.746
24270.48,3038.154,1750.330
24271.31,3035.129,1750.395
24271.95,3032.077,1750.236
24272.79,3029.054,1750.189
24273.52,3026.041,1750.170
24274.35,3023.013,1750.052
24275.01,3019.965,1750.172
24275.72,3016.956,1749.895
24276.56,3013.944,1750.540
24277.26,3010.909,1750.343
24277.88,3007.870,1750.185
24278.55,3004.836,1750.319
24279.23,3001.832,1750.515
24279.48,3000.991,1750.673
24279.49,3001.123,1718.566
24279.51,3004.186,1400.764
24279.53,3009.931,912.544
24279.54,3012.942,680.891
24279.56,3018.280,309.620
24279.58,3022.159,78.001
24279.61,3025.713,-61.983
24279.74,3028.753,5.490
24280.22,3031.763,3.500
24281.01,3034.783,3.630
24281.91,3037.797,3.373
24283.32,3040.873,3.544
24284.66,3043.885,3.262
24286.15,3046.896,3.312
24288.06,3050.070,3.299
24290.17,3053.138,3.343
24292.30,3056.182,3.162
24294.72,3059.253,3.386
24297.25,3062.317,3.342
24299.86,3065.368,3.503
24302.65,3068.396,3.400
24305.62,3071.414,3.478
24308.98,3074.445,3.386
24312.58,3077.478,3.596
24316.18,3080.490,3.570
24319.89,3083.511,2.948
24323.92,3086.516,3.354
24328.35,3089.520,3.428
24332.69,3092.520,3.740
24337.82,3095.544,3.340
24343.06,3098.574,3.512
24348.88,3101.581,3.279
24354.66,3104.696,3.496
24360.35,3107.719,3.543
24367.86,3110.739,3.279
24374.88,3113.749,3.309
24382.37,3116.750,3.501
24389.84,3119.828,3.328
24397.49,3122.900,3.363
24405.62,3125.933,3.223
24415.28,3128.966,3.341
24425.21,3132.063,3.326
24435.76,3135.092,3.584
24447.37,3138.106,3.365
24459.33,3141.163,3.583
24471.32,3144.212,3.323
24486.01,3147.212,3.557
24499.81,3150.228,3.304
24515.53,3153.239,3.608
24530.68,3156.259,3.294
24548.69,3159.313,3.655
24565.87,3162.315,3.498
24583.80,3165.340,3.539
24603.56,3168.361,3.577
24624.65,3171.382,3.645
24647.02,3174.407,3.857
24670.78,3177.422,3.805
24694.73,3180.436,3.823
24720.91,3183.475,3.980
24748.78,3186.476,3.604
24778.74,3189.495,3.660
24808.37,3192.511,3.667
24838.37,3195.535,3.427
24874.36,3198.543,3.342
24879.48,3198.754,3.264
