time [sec],V [mV],I [mA]
29748.49,3204.196930,1.106336
29748.53,3207.270384,-321.794808
29748.55,3212.760210,-801.658988
29748.57,3218.514204,-1241.117716
29748.59,3223.177433,-1551.412463
29748.61,3226.472616,-1728.935480
29748.65,3229.646444,-1822.589040
29748.96,3232.663393,-1747.526884
29749.53,3235.743046,-1748.199105
29750.22,3238.818407,-1748.108745
29751.08,3241.887093,-1748.180032
29751.85,3244.913578,-1748.216748
29752.89,3247.922421,-1748.175263
29753.75,3250.929594,-1748.272657
29754.73,3253.949165,-1748.238444
29755.72,3256.954193,-1748.271346
29756.60,3259.984970,-1748.051405
29757.70,3262.996435,-1748.032570
29758.81,3266.019106,-1747.875094
29759.76,3269.114494,-1748.386145
29761.01,3272.123575,-1747.934580
29762.02,3275.165796,-1748.900056
29763.04,3278.210163,-1748.184681
29764.24,3281.242132,-1748.073459
29765.47,3284.316778,-1748.438239
29766.63,3287.321806,-1748.648524
29767.81,3290.402651,-1748.364449
29769.25,3293.553352,-1748.714805
29770.46,3296.612263,-1747.960687
29771.69,3299.621820,-1748.174310
29772.87,3302.653074,-1748.831630
29774.33,3305.663586,-1747.573614
29775.56,3308.667898,-1748.257756
29776.91,3311.698198,-1747.652531
29778.13,3314.702272,-1748.394370
29779.61,3317.707539,-1747.972012
29780.96,3320.737600,-1748.359084
29782.38,3323.746204,-1748.412490
29783.87,3326.762676,-1748.023629
29785.40,3329.804659,-1748.434067
29786.82,3332.827568,-1748.292565
29788.20,3335.838318,-1748.304367
29789.87,3338.879347,-1748.338342
29791.35,3341.918707,-1747.986317
29793.00,3344.970226,-1748.058319
29794.55,3347.980499,-1748.178720
29796.17,3351.102352,-1747.962475
29797.83,3354.155064,-1748.231649
29799.55,3357.180595,-1748.061657
29801.21,3360.244989,-1748.049140
29802.87,3363.271475,-1748.465180
29804.53,3366.282463,-1748.508453
29806.25,3369.289875,-1748.105288
29808.15,3372.319937,-1748.239756
29809.93,3375.335932,-1748.296499
29811.60,3378.424168,-1748.055577
29813.57,3381.472349,-1747.950077
29815.32,3384.485006,-1748.558879
29817.26,3387.522936,-1748.272657
29819.11,3390.573978,-1748.899698
29820.98,3393.583775,-1748.094678
29822.94,3396.595478,-1748.192668
29825.02,3399.615288,-1747.955918
29827.05,3402.628422,-1748.573661
29828.93,3405.647755,-1748.678207
29830.90,3408.654213,-1748.317242
29833.12,3411.665678,-1748.113990
29835.23,3414.712429,-1748.186231
29837.54,3417.723179,-1748.089075
29839.54,3420.731544,-1748.388171
29841.58,3423.780918,-1748.172164
29843.99,3426.795244,-1747.507811
29845.97,3429.795980,-1747.849464
29848.25,3432.845116,-1748.438835
29850.56,3435.862780,-1748.206019
29853.06,3438.877344,-1748.267055
29855.39,3441.893816,-1748.455286
29857.72,3444.904566,-1748.252749
29860.13,3447.934389,-1748.332858
29862.56,3450.957060,-1748.283267
29865.09,3453.957319,-1748.348117
29867.35,3456.960440,-1748.181343
29870.09,3459.963322,-1747.716188
29872.56,3462.970734,-1748.474360
29874.84,3465.971470,-1748.114228
29877.56,3469.004154,-1748.610735
29880.30,3472.014904,-1748.774529
29882.73,3475.026131,-1747.921586
29885.50,3478.026390,-1748.469710
29888.15,3481.052399,-1747.993350
29891.33,3484.080076,-1748.132348
29894.00,3487.089634,-1748.212576
29896.63,3490.143776,-1748.071074
29899.61,3493.150234,-1748.695970
29902.10,3496.172667,-1747.772574
29905.23,3499.199629,-1748.567343
29908.18,3502.207756,-1748.545170
29911.22,3505.236149,-1748.451829
29914.37,3508.248329,-1748.206377
29917.26,3511.295319,-1748.120070
29920.42,3514.323473,-1748.417854
29923.52,3517.337084,-1748.188138
29926.56,3520.360231,-1748.452902
29929.90,3523.385048,-1747.934341
29932.89,3526.454926,-1748.139024
29936.11,3529.502153,-1748.173356
29939.36,3532.510757,-1747.779727
29943.08,3535.534382,-1748.670697
29946.12,3538.553953,-1747.794628
29949.61,3541.583300,-1747.940302
29952.85,3544.594049,-1748.505473
29956.22,3547.632217,-1748.026133
29960.09,3550.693512,-1748.270273
29963.74,3553.722858,-1748.548865
29967.31,3556.732655,-1748.310447
29970.70,3559.749842,-1747.881889
29974.42,3562.777042,-1748.723149
29978.21,3565.799952,-1748.055220
29981.91,3568.812847,-1748.300314
29985.16,3571.824551,-1748.294473
29989.37,3574.892044,-1748.546243
29993.24,3577.904701,-1748.295665
29997.58,3580.936670,-1748.205781
30001.35,3583.968163,-1748.365402
30005.31,3586.991549,-1748.103142
30009.37,3590.017796,-1747.953892
30013.30,3593.018293,-1748.404145
30017.49,3596.054554,-1748.413563
30021.66,3599.102497,-1748.224378
30025.89,3602.109671,-1748.178005
30030.28,3605.119705,-1748.514533
30034.73,3608.125448,-1748.490095
30039.11,3611.130953,-1748.518586
30043.52,3614.181280,-1748.059869
30047.66,3617.215872,-1748.520851
30052.73,3620.216846,-1748.597264
30056.97,3623.241663,-1748.245001
30061.84,3626.275301,-1748.790383
30065.85,3629.316330,-1748.308063
30071.44,3632.380962,-1748.238206
30076.00,3635.390997,-1748.027682
30080.81,3638.424635,-1747.374177
30085.76,3641.460896,-1748.217225
30091.23,3644.469976,-1748.101115
30096.57,3647.554159,-1748.592019
30101.66,3650.566578,-1748.148322
30106.94,3653.591871,-1748.071909
30111.90,3656.643867,-1747.486234
30117.15,3659.655571,-1748.355389
30123.11,3662.667990,-1748.067737
30128.36,3665.702105,-1748.324871
30134.02,3668.716669,-1748.178601
30140.06,3671.791553,-1748.171568
30145.60,3674.805164,-1748.359203
30151.12,3677.862406,-1748.150826
30157.63,3680.892706,-1748.036861
30163.06,3683.923721,-1748.254776
30169.33,3686.929703,-1748.167396
30174.86,3689.955711,-1747.954488
30181.29,3693.029165,-1748.484969
30188.25,3696.053267,-1748.504758
30194.61,3699.115276,-1748.238444
30200.38,3702.119112,-1748.245358
30207.92,3705.159664,-1748.074889
30214.57,3708.180189,-1747.879505
30221.59,3711.209297,-1748.016953
30228.78,3714.279890,-1748.100162
30236.02,3717.300415,-1747.962236
30243.47,3720.301628,-1747.679830
30251.71,3723.353148,-1748.195887
30258.76,3726.360083,-1747.884750
30267.69,3729.367495,-1748.027921
30276.10,3732.376814,-1748.254657
30284.23,3735.389471,-1748.186946
30293.61,3738.389969,-1748.388886
30302.14,3741.399050,-1748.227000
30312.01,3744.409323,-1748.244524
30321.58,3747.482061,-1747.937799
30332.92,3750.490427,-1748.466969
30344.36,3753.513575,-1748.262644
30356.47,3756.551981,-1748.141289
30370.12,3759.597063,-1748.167396
30385.02,3762.631893,-1748.117566
30401.03,3765.632153,-1748.353124
30421.01,3768.662930,-1748.062253
30442.32,3771.685362,-1748.308539
30465.87,3774.689674,-1748.215318
30494.90,3777.697325,-1748.346329
30526.10,3780.698776,-1748.175025
30557.20,3783.737898,-1748.263478
30591.12,3786.750078,-1748.144269
30623.74,3789.806843,-1747.163296
30657.12,3792.824745,-1748.533249
30694.51,3795.832157,-1748.217344
30727.58,3798.873663,-1748.593450
30765.96,3801.910877,-1748.049140
30799.47,3804.961920,-1747.949004
30834.34,3807.968616,-1748.583436
30870.85,3810.990572,-1747.965455
30906.35,3813.995123,-1748.206615
30940.68,3817.006826,-1748.080969
30972.90,3820.007801,-1748.814702
31006.27,3823.090792,-1748.274922
31039.53,3826.125622,-1748.148561
31073.50,3829.127312,-1748.212814
31104.83,3832.129240,-1748.714089
31137.32,3835.141420,-1748.729348
31167.22,3838.152170,-1748.456717
31199.30,3841.185093,-1747.816205
31230.77,3844.205379,-1748.368263
31261.20,3847.240448,-1748.505473
31290.08,3850.288153,-1748.279452
31319.32,3853.384018,-1748.441339
31348.50,3856.401920,-1748.544931
31376.82,3859.478235,-1748.403549
31407.20,3862.487078,-1748.392940
31432.87,3865.495920,-1748.273373
31462.36,3868.511677,-1748.099685
31489.54,3871.557236,-1748.659253
31518.99,3874.584436,-1748.260498
31547.02,3877.601624,-1748.395801
31575.75,3880.646467,-1748.257041
31605.97,3883.687496,-1748.417258
31634.75,3886.723042,-1748.170018
31663.44,3889.766932,-1747.130036
31692.07,3892.795801,-1748.146534
31723.26,3895.880699,-1747.445107
31754.32,3898.895502,-1748.053551
31784.36,3901.911259,-1748.141289
31815.43,3904.930592,-1747.895837
31846.27,3907.986879,-1748.298287
31877.82,3910.992622,-1747.973680
31909.28,3914.016247,-1747.355580
31940.46,3917.092800,-1748.099566
31973.67,3920.117617,-1748.110652
32005.10,3923.126221,-1748.159528
32038.29,3926.151037,-1748.220921
32070.27,3929.173946,-1748.245001
32104.39,3932.232380,-1748.185873
32136.80,3935.258627,-1748.174787
32168.55,3938.276768,-1748.393774
32202.00,3941.293955,-1748.231530
32233.83,3944.306374,-1748.160362
32268.33,3947.323322,-1748.148084
32300.72,3950.345755,-1748.063445
32334.79,3953.353643,-1748.063207
