time [sec],V [mV],I [mA]
08:49:10.26,3191.613,2.374
08:49:10.30,3194.645,-317.597
08:49:10.32,3200.029,-797.613
08:49:10.34,3205.553,-1237.932
08:49:10.36,3209.902,-1549.445
08:49:10.39,3213.828,-1777.191
08:49:10.59,3216.904,-1745.325
08:49:11.02,3219.920,-1748.355
08:49:11.71,3222.962,-1748.389
08:49:12.46,3225.982,-1748.274
08:49:13.33,3229.050,-1748.749
08:49:14.18,3232.077,-1748.611
08:49:15.15,3235.150,-1748.716
08:49:16.07,3238.171,-1748.649
08:49:17.06,3241.197,-1748.714
08:49:18.04,3244.216,-1749.082
08:49:19.04,3247.252,-1748.521
08:49:20.05,3250.253,-1748.930
08:49:21.19,3253.258,-1748.653
08:49:22.26,3256.259,-1748.235
08:49:23.39,3259.333,-1749.026
08:49:24.38,3262.364,-1748.225
08:49:25.61,3265.380,-1748.829
08:49:26.82,3268.424,-1749.007
08:49:28.01,3271.446,-1748.376
08:49:29.25,3274.449,-1748.953
08:49:30.51,3277.524,-1748.875
08:49:31.79,3280.539,-1749.079
08:49:33.05,3283.556,-1748.352
08:49:34.25,3286.674,-1748.719
08:49:35.76,3289.677,-1748.409
08:49:37.12,3292.700,-1748.749
08:49:38.43,3295.705,-1748.946
08:49:39.79,3298.710,-1748.258
08:49:41.08,3301.725,-1748.525
08:49:42.63,3304.742,-1748.414
08:49:43.97,3307.778,-1749.223
08:49:45.37,3310.779,-1748.429
08:49:46.96,3313.814,-1748.557
08:49:48.49,3316.840,-1748.786
08:49:49.96,3319.908,-1749.181
08:49:51.53,3322.931,-1748.520
08:49:53.04,3325.963,-1748.909
08:49:54.63,3328.995,-1749.126
08:49:56.33,3332.014,-1748.779
08:49:57.89,3335.026,-1748.928
08:49:59.60,3338.102,-1748.963
08:50:01.25,3341.119,-1748.367
08:50:03.01,3344.166,-1748.799
08:50:04.80,3347.212,-1748.587
08:50:06.40,3350.231,-1748.691
08:50:08.19,3353.256,-1749.018
08:50:10.16,3356.259,-1748.773
08:50:11.82,3359.287,-1748.552
08:50:13.86,3362.336,-1749.172
08:50:15.48,3365.425,-1748.561
08:50:17.43,3368.425,-1748.776
08:50:19.32,3371.467,-1748.729
08:50:21.42,3374.511,-1748.380
08:50:23.10,3377.517,-1748.775
08:50:25.25,3380.548,-1748.762
08:50:27.27,3383.595,-1748.382
08:50:29.23,3386.615,-1749.096
08:50:31.31,3389.621,-1748.537
08:50:33.40,3392.624,-1748.888
08:50:35.58,3395.645,-1748.695
08:50:37.40,3398.648,-1748.122
08:50:39.75,3401.679,-1748.589
08:50:41.94,3404.802,-1749.168
08:50:44.10,3407.837,-1748.808
08:50:46.41,3410.841,-1748.489
08:50:48.65,3413.846,-1748.668
08:50:51.14,3416.906,-1749.078
08:50:53.55,3419.925,-1748.655
08:50:55.93,3422.943,-1748.546
08:50:58.18,3425.964,-1748.636
08:51:00.75,3428.977,-1748.844
08:51:02.92,3432.015,-1748.156
08:51:05.50,3435.056,-1748.739
08:51:08.11,3438.137,-1748.852
08:51:10.42,3441.139,-1748.647
08:51:12.98,3444.158,-1748.582
08:51:15.89,3447.159,-1748.391
08:51:18.30,3450.186,-1748.395
08:51:20.96,3453.209,-1748.873
08:51:23.77,3456.242,-1748.569
08:51:26.52,3459.297,-1748.932
08:51:29.07,3462.350,-1748.948
08:51:31.92,3465.359,-1748.916
08:51:34.48,3468.378,-1748.496
08:51:37.71,3471.416,-1748.238
08:51:40.43,3474.435,-1748.589
08:51:43.25,3477.446,-1748.903
08:51:46.38,3480.449,-1748.629
08:51:49.37,3483.469,-1748.935
08:51:52.30,3486.527,-1748.653
08:51:55.28,3489.534,-1748.400
08:51:58.44,3492.535,-1748.809
08:52:01.46,3495.543,-1748.333
08:52:04.38,3498.570,-1748.860
08:52:07.65,3501.582,-1748.520
08:52:10.96,3504.597,-1748.805
08:52:14.26,3507.617,-1749.092
08:52:17.25,3510.626,-1748.627
08:52:20.37,3513.654,-1749.005
08:52:23.89,3516.668,-1748.838
08:52:27.14,3519.710,-1748.744
08:52:30.58,3522.718,-1748.231
08:52:34.30,3525.772,-1748.746
08:52:37.59,3528.823,-1748.674
08:52:40.99,3531.875,-1748.754
08:52:44.79,3534.888,-1748.546
