time [sec],V [mV],I [mA]
6429.54,3197.732449,3.487262
6429.59,3203.258514,-545.116365
6429.61,3209.163189,-1025.036812
6429.63,3214.514256,-1407.319188
6429.65,3218.502522,-1651.618242
6429.68,3221.806288,-1806.080341
6429.87,3224.854231,-1745.729446
6430.33,3227.925539,-1748.463035
6430.95,3230.983973,-1748.438001
6431.88,3234.071732,-1748.583317
6432.62,3237.106800,-1748.510599
6433.52,3240.140200,-1749.013543
6434.46,3243.179083,-1749.110579
6435.37,3246.216536,-1748.720169
6436.46,3249.263048,-1748.738527
6437.50,3252.329111,-1748.559594
6438.49,3255.356789,-1748.767853
6439.55,3258.423805,-1748.990297
6440.56,3261.436939,-1749.100804
6441.67,3264.467716,-1749.071717
6442.77,3267.481327,-1749.180555
6443.84,3270.549297,-1749.034166
6445.17,3273.596048,-1748.875022
6446.29,3276.627064,-1748.584270
6447.36,3279.653549,-1748.705745
6448.74,3282.655478,-1749.158263
6449.85,3285.690308,-1748.771667
6451.11,3288.713932,-1748.873472
6452.33,3291.782856,-1748.802423
6453.77,3294.792652,-1749.046445
6455.08,3297.881126,-1749.098897
6456.40,3300.894499,-1749.043822
6457.62,3303.953171,-1749.096990
6459.08,3307.016611,-1748.730183
6460.62,3310.049057,-1749.055982
6461.94,3313.091040,-1748.820186
6463.32,3316.102982,-1749.019504
6464.80,3319.114923,-1748.722911
6466.19,3322.138309,-1748.748660
6467.77,3325.200319,-1749.346137
6469.28,3328.213215,-1749.108076
6470.75,3331.213951,-1749.017000
6472.28,3334.216356,-1749.166489
6473.96,3337.250948,-1748.880982
6475.46,3340.260983,-1748.868108
6477.03,3343.351364,-1748.755217
6478.72,3346.380711,-1748.741865
6480.33,3349.392414,-1748.948574
6482.06,3352.395773,-1748.682380
6483.82,3355.404615,-1748.755693
6485.59,3358.460188,-1748.708606
6487.35,3361.492634,-1748.632431
6489.14,3364.516497,-1748.957276
6490.69,3367.530823,-1748.954415
6492.71,3370.610476,-1749.039650
6494.45,3373.641253,-1749.002576
6496.23,3376.652241,-1749.255896
6498.38,3379.706144,-1748.453259
6499.95,3382.756710,-1748.734355
6502.05,3385.780811,-1748.866796
6503.98,3388.829947,-1748.659372
6505.94,3391.831875,-1748.633742
6508.08,3394.851208,-1748.991013
6509.86,3397.856951,-1748.497725
6512.04,3400.872231,-1748.831272
6514.22,3403.901339,-1749.232888
6516.12,3406.915665,-1748.653412
6518.42,3409.943819,-1748.728871
6520.68,3413.035870,-1749.004602
6522.78,3416.056395,-1748.706698
6525.10,3419.058800,-1748.831868
6527.23,3422.086239,-1748.543859
6529.47,3425.135851,-1748.699546
6531.83,3428.154945,-1748.649597
6534.22,3431.174040,-1748.864889
6536.42,3434.188366,-1749.015808
6538.70,3437.191725,-1748.921752
6541.16,3440.205574,-1748.687387
6543.62,3443.261385,-1748.762369
6545.97,3446.273327,-1749.158502
6548.54,3449.283838,-1748.775601
6551.30,3452.300072,-1748.826504
6553.64,3455.317020,-1748.785496
6556.26,3458.369970,-1749.127269
6559.00,3461.370707,-1748.913169
6561.46,3464.434385,-1749.341726
6564.08,3467.451811,-1749.007106
6566.79,3470.480680,-1749.099016
6569.46,3473.531485,-1748.980045
6572.52,3476.538181,-1748.651743
6574.99,3479.616642,-1748.978496
6578.05,3482.696056,-1749.002218
6580.94,3485.738277,-1749.296904
