time [sec],V [mV],I [mA]
8184.17,3200.348854,3.230002
8184.21,3203.392267,-313.070953
8184.23,3208.935976,-792.313218
8184.25,3214.780092,-1233.668923
8184.27,3219.577312,-1546.616673
8184.29,3222.805500,-1726.596236
8184.35,3225.899458,-1810.717106
8184.64,3228.921175,-1747.874618
8185.22,3231.962919,-1748.375535
8185.89,3235.064030,-1748.669624
8186.78,3238.191843,-1748.520494
8187.65,3241.230965,-1748.465657
8188.52,3244.309664,-1748.597503
8189.55,3247.392416,-1748.914719
8190.41,3250.397205,-1748.404264
8191.46,3253.412247,-1748.420596
8192.37,3256.435394,-1748.822927
8193.44,3259.465218,-1748.399019
8194.50,3262.515545,-1748.693705
8195.53,3265.559673,-1748.572588
8196.71,3268.610716,-1748.290300
8197.87,3271.621227,-1748.806477
8198.93,3274.630308,-1748.337746
8200.00,3277.664661,-1748.941302
8201.21,3280.719519,-1748.888254
8202.39,3283.736229,-1748.593211
8203.67,3286.902666,-1748.275876
8204.99,3289.915562,-1748.201132
8206.16,3292.933702,-1748.287559
8207.27,3295.943499,-1748.549104
8208.71,3299.008369,-1748.338461
8210.07,3302.062273,-1748.620272
8211.26,3305.069447,-1748.464346
8212.69,3308.085918,-1748.553872
8213.99,3311.127663,-1748.801112
8215.46,3314.149141,-1748.353124
8216.86,3317.206383,-1748.652935
8218.18,3320.230007,-1748.958468
8219.65,3323.252678,-1748.998165
8221.27,3326.275826,-1748.862624
8222.57,3329.301119,-1748.902440
8224.16,3332.345247,-1748.680353
8225.66,3335.417747,-1748.949766
8227.33,3338.438034,-1748.625994
8228.75,3341.492414,-1748.778105
8230.38,3344.512224,-1748.989701
8232.00,3347.549438,-1748.974562
8233.79,3350.609064,-1748.945236
8235.41,3353.669167,-1748.368621
8237.08,3356.686592,-1748.556495
8238.80,3359.741211,-1748.607397
8240.60,3362.801790,-1748.815656
8242.22,3365.851879,-1748.591304
8243.87,3368.853569,-1748.616219
8245.81,3371.879816,-1748.516202
8247.58,3374.883890,-1748.295546
8249.47,3377.909422,-1748.916149
