time [sec],V [mV],I [mA]
8190.17,3198.835135,2.742168
8190.22,3204.440117,-547.586501
8190.24,3210.330963,-1026.836872
8190.26,3215.697289,-1408.324242
8190.28,3219.727516,-1651.883006
8190.31,3223.159313,-1805.554390
8190.51,3226.254225,-1745.997190
8191.02,3229.300499,-1748.207808
8191.66,3232.319593,-1748.605609
8192.50,3235.421896,-1748.355269
8193.35,3238.440037,-1748.647690
8194.12,3241.539001,-1748.048544
8195.07,3244.572401,-1748.342872
8196.01,3247.627497,-1748.531103
8197.03,3250.648022,-1748.762608
8198.05,3253.656626,-1748.158932
8198.99,3256.754637,-1748.686314
8200.07,3259.774685,-1747.887850
8201.12,3262.798548,-1748.683691
8202.12,3265.820503,-1748.720646
8203.28,3268.855572,-1748.594642
8204.41,3271.862745,-1748.862982
8205.47,3274.907112,-1748.639345
8206.66,3277.932882,-1748.456717
8207.80,3280.943871,-1748.523712
8209.05,3283.944368,-1748.836398
8210.25,3286.954165,-1748.751402
8211.44,3289.980888,-1748.221278
8212.72,3292.988300,-1748.488307
8213.90,3296.002865,-1748.648882
8215.19,3299.007416,-1748.464823
8216.60,3302.035093,-1748.540163
8217.89,3305.041552,-1748.357654
8219.23,3308.079004,-1748.354554
8220.61,3311.102152,-1748.849988
8221.93,3314.155817,-1748.628974
8223.35,3317.200184,-1748.551965
8224.96,3320.211649,-1748.764873
8226.32,3323.250055,-1748.347878
8227.80,3326.288462,-1748.612761
8229.21,3329.321146,-1748.626947
8230.74,3332.357407,-1748.754144
8232.23,3335.402012,-1748.660922
8233.80,3338.426113,-1748.235703
8235.42,3341.450453,-1748.445630
8236.84,3344.465017,-1748.556614
8238.54,3347.469807,-1748.448968
8240.32,3350.517035,-1748.448849
8241.78,3353.556395,-1748.774409
8243.57,3356.565714,-1748.732209
8245.17,3359.677553,-1748.922229
8246.99,3362.722158,-1748.572230
8248.76,3365.735054,-1748.692036
8250.54,3368.781805,-1748.330474
8252.35,3371.796370,-1748.738885
8254.12,3374.802589,-1748.538375
8255.85,3377.852440,-1748.496175
8257.88,3380.883455,-1748.625159
8259.57,3383.954287,-1748.712420
8261.68,3386.976004,-1748.603463
8263.35,3390.055656,-1748.739004
8265.39,3393.080473,-1748.496056
8267.41,3396.122456,-1748.322964
8269.62,3399.141073,-1748.270631
8271.66,3402.178288,-1748.548150
8273.44,3405.258417,-1748.540044
8275.47,3408.278465,-1748.594880
8277.80,3411.317348,-1748.708606
8280.00,3414.334536,-1748.500109
8282.11,3417.357683,-1748.677611
8284.29,3420.370340,-1748.845816
8286.43,3423.415422,-1748.742104
8288.69,3426.437855,-1748.858213
8291.04,3429.461241,-1748.453140
8293.38,3432.526112,-1748.688340
8295.73,3435.541630,-1748.891830
8297.91,3438.554525,-1748.552203
8300.25,3441.554546,-1748.671293
8302.53,3444.655418,-1748.646617
8305.19,3447.673559,-1748.809338
8307.64,3450.690746,-1749.136686
8310.37,3453.703403,-1749.137282
8312.62,3456.770658,-1748.985648
8315.24,3459.834814,-1748.235583
8317.71,3462.846994,-1748.849988
8320.18,3465.865612,-1748.647928
8322.91,3468.908310,-1748.992562
8325.86,3471.960545,-1748.938560
8328.25,3474.962950,-1747.942567
8331.04,3477.994442,-1748.790145
8333.68,3481.022596,-1748.335242
8336.64,3484.054089,-1748.056293
8339.43,3487.106562,-1748.633504
8342.24,3490.108728,-1748.440623
8345.13,3493.109941,-1748.638034
8348.02,3496.112347,-1748.740435
8350.74,3499.119282,-1748.655319
8353.81,3502.232075,-1748.849630
8356.90,3505.269766,-1748.805404
8360.17,3508.275270,-1748.667955
8362.97,3511.287928,-1748.563409
8365.99,3514.333010,-1748.761654
8369.25,3517.355919,-1748.168945
8372.28,3520.392656,-1749.225974
8375.50,3523.469448,-1748.533607
8378.65,3526.479721,-1748.917937
8382.18,3529.515028,-1747.796178
8385.55,3532.565117,-1747.984052
8388.89,3535.618305,-1748.562813
8392.17,3538.621187,-1748.192549
8395.84,3541.699648,-1748.648524
8399.05,3544.722795,-1748.795152
8402.80,3547.728539,-1748.449445
8406.34,3550.739050,-1748.009324
8409.65,3553.757906,-1748.629928
8412.99,3556.771994,-1748.091221
8416.99,3559.776068,-1748.345733
8420.39,3562.782288,-1748.556972
8424.48,3565.797329,-1748.287678
8428.30,3568.887472,-1748.568416
8432.03,3571.889877,-1748.950481
8435.71,3574.900389,-1748.476386
8439.76,3577.923059,-1748.523116
8443.54,3580.933094,-1748.885870
8447.58,3583.937407,-1748.482943
8451.93,3587.074041,-1748.701096
8455.89,3590.154171,-1748.612165
8459.98,3593.156099,-1748.772383
8464.19,3596.191168,-1748.715281
8468.90,3599.257231,-1748.866916
8472.88,3602.280855,-1748.829126
8477.11,3605.301857,-1748.632669
8481.83,3608.306408,-1748.920083
8485.99,3611.371994,-1748.712897
8490.77,3614.382982,-1748.567104
8495.13,3617.393970,-1748.324037
8499.31,3620.412827,-1748.766661
8504.05,3623.453617,-1748.441577
8508.70,3626.459837,-1748.080015
8513.11,3629.473686,-1748.379230
8518.27,3632.529736,-1748.337984
8523.68,3635.602236,-1748.878837
8528.42,3638.632536,-1748.650312
8533.43,3641.665936,-1748.539329
8538.63,3644.754171,-1748.536825
8544.31,3647.821665,-1748.558760
8549.38,3650.843620,-1748.545289
8554.53,3653.901815,-1748.839736
8560.38,3656.935692,-1749.337077
8565.61,3659.940243,-1748.611808
8570.94,3662.960529,-1748.340249
8576.79,3665.975094,-1748.949051
8581.67,3668.976784,-1749.097943
8587.73,3671.992064,-1748.072267
8593.40,3675.031662,-1749.093890
8599.43,3678.043127,-1748.833179
8604.92,3681.049347,-1748.372912
8611.34,3684.078932,-1748.661041
8617.61,3687.149525,-1748.280525
8624.31,3690.198183,-1748.422027
8630.05,3693.198919,-1748.513937
8636.48,3696.254253,-1748.612881
8642.96,3699.262142,-1748.495817
8649.60,3702.327490,-1748.853326
8656.87,3705.344677,-1748.685479
8663.94,3708.381414,-1748.552561
8670.77,3711.458206,-1748.215914
8677.90,3714.478731,-1748.465538
8685.24,3717.568159,-1748.549342
8693.01,3720.569849,-1748.571634
8700.91,3723.607540,-1748.627305
8708.59,3726.626635,-1748.679757
8716.70,3729.629040,-1748.818755
8725.32,3732.630968,-1748.700619
8733.89,3735.665083,-1748.527646
8742.13,3738.694191,-1748.397470
8752.14,3741.747379,-1748.510361
8762.36,3744.793653,-1748.829246
8773.39,3747.820854,-1747.952342
8783.79,3750.840187,-1748.519421
8795.42,3753.852606,-1749.058723
8808.44,3756.908417,-1748.777747
8824.06,3759.959221,-1748.990655
8840.17,3762.970209,-1748.714805
8858.51,3765.975952,-1748.327374
8879.77,3768.996239,-1748.161554
8902.94,3772.007227,-1747.968674
8930.19,3775.031805,-1748.548269
8960.18,3778.072834,-1748.859167
8992.06,3781.078577,-1748.075128
9022.21,3784.079313,-1748.579264
9055.19,3787.080526,-1748.576403
9089.70,3790.099382,-1748.626590
9125.47,3793.117046,-1749.236822
9159.88,3796.121836,-1748.286009
9195.01,3799.245834,-1748.702884
9232.53,3802.249908,-1749.032497
9266.05,3805.267096,-1748.856783
9302.47,3808.270931,-1748.703957
9337.99,3811.271667,-1748.087287
9368.20,3814.330816,-1748.409152
9407.80,3817.428112,-1748.871922
9439.65,3820.437193,-1748.235464
9471.86,3823.460579,-1748.629689
9507.97,3826.469898,-1747.654200
9541.09,3829.475164,-1748.679280
9571.86,3832.520485,-1748.682141
9604.84,3835.554361,-1748.512506
9636.49,3838.589430,-1749.120235
9668.03,3841.592073,-1748.302579
9698.77,3844.596386,-1749.110818
9728.19,3847.630978,-1748.644352
9757.79,3850.641966,-1748.337746
9786.58,3853.659630,-1748.423576
9815.68,3856.680632,-1748.793006
9844.77,3859.693766,-1747.995853
9871.20,3862.735033,-1748.321772
9900.77,3865.736008,-1748.317719
9929.76,3868.752241,-1748.358250
9957.89,3871.775150,-1748.347402
9988.49,3874.787092,-1748.483539
10017.83,3877.794266,-1748.938918
10045.05,3880.805254,-1748.612523
10074.80,3883.841515,-1749.127507
10105.64,3886.893988,-1748.498440
10135.20,3889.941454,-1748.314738
10166.60,3892.968893,-1748.512506
10197.74,3895.981312,-1748.754025
10228.97,3899.041891,-1748.869419
10262.38,3902.085543,-1748.595238
10292.40,3905.112267,-1748.636723
10322.31,3908.148766,-1748.548508
10357.93,3911.172867,-1748.342872
10388.17,3914.244890,-1748.363495
10422.98,3917.271137,-1748.513699
10455.47,3920.291424,-1748.276353
10488.42,3923.318148,-1748.356700
10521.50,3926.351547,-1747.970104
10554.05,3929.353476,-1749.013543
10589.88,3932.371616,-1748.689532
10622.85,3935.389757,-1748.537183
10657.25,3938.425779,-1748.296976
10692.98,3941.464186,-1748.790383
10729.37,3944.471359,-1748.379111
10764.40,3947.497606,-1748.378158
10798.84,3950.500011,-1748.833537
10836.19,3953.506470,-1748.418808
10872.76,3956.551313,-1749.059200
10905.57,3959.553003,-1748.326898
10945.75,3962.556839,-1747.887611
10982.11,3965.558290,-1748.687744
11022.39,3968.601942,-1748.582721
11061.12,3971.619844,-1748.431444
11098.54,3974.622011,-1748.864532
11137.08,3977.640152,-1749.011278
11177.69,3980.647326,-1748.574376
11215.18,3983.710527,-1748.319983
11251.85,3986.713409,-1748.175263
11290.46,3989.724398,-1748.801947
11326.88,3992.728233,-1748.533607
11362.74,3995.745897,-1748.533726
11401.73,3998.761177,-1748.450637
11437.99,4001.777649,-1748.765588
11475.30,4004.811764,-1748.644471
11515.30,4007.830620,-1748.514652
11549.82,4010.835648,-1748.549938
11589.54,4013.843536,-1748.585582
11626.82,4016.852379,-1748.072028
11662.95,4019.910336,-1748.133302
11701.67,4022.913933,-1748.858690
11745.34,4025.972843,-1748.695254
11786.44,4029.011726,-1748.418093
11830.64,4032.048225,-1748.653054
11873.64,4035.068035,-1748.525500
11921.10,4038.094997,-1748.520374
11969.89,4041.105747,-1748.291373
12015.60,4044.118404,-1748.420596
12071.06,4047.153473,-1748.336315
12125.95,4050.164223,-1749.033093
12181.09,4053.195000,-1748.452425
12241.09,4055.523396,-1749.099612
12295.02,4058.538914,-1748.801231
12355.02,4060.883522,-1749.034762
12411.26,4063.901901,-1748.816490
12471.26,4066.129208,-1748.630524
12531.26,4068.907738,-1748.326063
12591.26,4070.610523,-1748.337507
12644.70,4073.617935,-1748.683095
12704.70,4075.761318,-1748.969555
12764.70,4078.116894,-1749.093175
12824.70,4080.617428,-1748.886466
12884.70,4082.952023,-1748.597264
12944.70,4085.413933,-1748.692513
13004.70,4087.267399,-1748.887539
13059.48,4090.298176,-1749.002814
13119.48,4092.679501,-1748.653412
13179.48,4095.101833,-1748.315930
13239.48,4097.385883,-1748.657465
13299.48,4099.850655,-1748.526216
13359.48,4102.010727,-1748.810291
13414.34,4105.032444,-1748.642921
13474.34,4107.468128,-1748.334050
13534.34,4110.304356,-1748.930097
13594.34,4112.710953,-1748.831391
13648.68,4115.721226,-1748.658895
13707.14,4118.778229,-1748.739719
13767.14,4121.300220,-1749.036312
13816.61,4124.335289,-1748.419285
13876.61,4126.595020,-1748.784065
13918.79,4129.625797,-1748.802066
13973.10,4132.694244,-1748.272061
14028.94,4135.707855,-1748.517990
14076.89,4138.727188,-1748.547077
14126.05,4141.768932,-1748.832345
14170.01,4144.855976,-1748.431206
14217.87,4147.891045,-1748.513460
14258.58,4150.921822,-1748.390079
14302.12,4153.966904,-1748.106718
14346.06,4157.029152,-1748.283029
14386.24,4160.039902,-1748.499990
14424.64,4163.051128,-1748.921871
14461.96,4166.067123,-1748.543978
14491.86,4169.101238,-1748.632431
14526.59,4172.103882,-1748.542666
14558.72,4175.130844,-1748.825431
14591.90,4178.213596,-1748.906851
14622.82,4181.251049,-1748.966098
14652.11,4184.255600,-1748.338103
14684.03,4187.270164,-1748.619318
14710.81,4190.275669,-1748.543382
14739.08,4193.349361,-1748.487592
14765.12,4196.358204,-1748.842478
14786.62,4198.830605,-1748.640180
14786.63,4198.607445,-1716.610312
14786.66,4193.964481,-1156.723976
14786.68,4189.306736,-676.488578
