time [sec],V [mV],I [mA]
24572.26,3450.356,-1748.992
24574.62,3453.411,-1748.813
24577.24,3456.424,-1748.762
24579.89,3459.454,-1748.862
24582.44,3462.476,-1748.435
24585.00,3465.518,-1748.724
24587.93,3468.590,-1749.149
24590.58,3471.609,-1749.004
24593.28,3474.617,-1748.796
24596.08,3477.633,-1748.814
24599.17,3480.693,-1749.173
24601.70,3483.750,-1748.863
24604.92,3486.750,-1748.840
24607.65,3489.783,-1749.052
24610.67,3492.809,-1749.510
24613.66,3495.815,-1748.630
24616.41,3498.819,-1749.259
24619.65,3501.845,-1748.966
24622.52,3504.862,-1748.819
24625.86,3507.873,-1748.573
24629.16,3510.876,-1748.963
24632.18,3513.879,-1748.997
24635.30,3516.893,-1749.096
24638.62,3519.920,-1748.856
24641.71,3522.930,-1748.965
24645.02,3525.958,-1748.585
24648.28,3528.959,-1749.167
24651.35,3532.013,-1748.997
24654.97,3535.072,-1749.164
24658.89,3538.115,-1748.310
24662.16,3541.151,-1749.186
24666.02,3544.154,-1748.841
24669.19,3547.174,-1749.104
24673.09,3550.176,-1748.988
24676.57,3553.214,-1748.582
24680.17,3556.218,-1749.074
24684.05,3559.224,-1748.763
24687.78,3562.268,-1749.173
24691.47,3565.269,-1748.608
24695.45,3568.318,-1749.036
24699.28,3571.341,-1748.818
24703.32,3574.403,-1748.751
24707.37,3577.434,-1748.908
24711.58,3580.453,-1748.898
24715.69,3583.515,-1749.090
24719.77,3586.534,-1748.765
24723.73,3589.537,-1748.808
24727.96,3592.560,-1748.556
24732.29,3595.613,-1748.551
24736.64,3598.671,-1748.755
24740.91,3601.724,-1748.641
24745.50,3604.751,-1749.158
24749.70,3607.754,-1749.058
24754.26,3610.777,-1749.166
24758.69,3613.802,-1749.171
24763.73,3616.807,-1749.122
24768.07,3619.890,-1748.442
24772.91,3622.916,-1749.086
24777.69,3625.929,-1749.290
24782.07,3628.936,-1748.687
24787.04,3631.938,-1748.800
24791.87,3634.951,-1749.163
24797.30,3637.999,-1748.363
24802.20,3641.034,-1749.132
24807.29,3644.049,-1748.891
24813.24,3647.108,-1748.759
24818.47,3650.115,-1749.108
24823.79,3653.156,-1749.014
24829.15,3656.193,-1748.818
24834.64,3659.232,-1748.494
24840.05,3662.233,-1748.528
24845.81,3665.355,-1749.135
24851.47,3668.361,-1748.941
24857.33,3671.402,-1748.903
24863.47,3674.409,-1748.853
24869.03,3677.432,-1748.967
24875.37,3680.496,-1748.496
24881.68,3683.501,-1748.783
24887.78,3686.514,-1748.976
24893.91,3689.520,-1748.944
24900.46,3692.526,-1748.583
24906.93,3695.555,-1748.808
24913.39,3698.623,-1748.917
24920.44,3701.681,-1748.641
24927.73,3704.689,-1749.187
24934.85,3707.695,-1748.859
24941.94,3710.735,-1748.814
24949.32,3713.743,-1748.929
24957.04,3716.752,-1748.837
24964.85,3719.766,-1748.978
24972.83,3722.775,-1748.796
24981.37,3725.799,-1748.852
24989.48,3728.845,-1749.000
24998.33,3731.875,-1748.996
25007.21,3734.918,-1748.751
25016.79,3737.927,-1748.707
25026.78,3741.001,-1748.909
25037.97,3744.043,-1749.178
25049.37,3747.045,-1749.231
25061.59,3750.084,-1748.712
25075.12,3753.120,-1749.022
25088.42,3756.124,-1748.666
25104.25,3759.135,-1748.988
25122.61,3762.136,-1749.043
25141.71,3765.138,-1749.030
25165.77,3768.151,-1748.909
25191.13,3771.196,-1749.028
25220.27,3774.208,-1748.804
25250.82,3777.235,-1748.885
25282.80,3780.246,-1748.679
25315.36,3783.299,-1748.920
25349.04,3786.333,-1748.884
25380.54,3789.356,-1748.977
25416.75,3792.370,-1749.009
25451.89,3795.401,-1749.040
25488.12,3798.405,-1749.250
25522.30,3801.429,-1749.038
25559.51,3804.463,-1748.875
25594.08,3807.491,-1748.865
25631.84,3810.574,-1748.339
25664.46,3813.574,-1748.789
25699.79,3816.580,-1748.770
25733.37,3819.596,-1749.163
25768.47,3822.597,-1749.141
25800.46,3825.620,-1748.934
25833.62,3828.638,-1748.981
25864.30,3831.642,-1748.556
25896.62,3834.650,-1748.802
25929.14,3837.678,-1748.808
25958.25,3840.685,-1748.895
25989.83,3843.766,-1748.992
26020.30,3846.828,-1748.766
26050.75,3849.830,-1748.730
26081.10,3852.832,-1748.847
26109.36,3855.891,-1749.018
26139.62,3858.905,-1748.756
26169.49,3861.927,-1748.606
26197.43,3865.005,-1748.611
26228.23,3868.008,-1748.869
26258.15,3871.040,-1748.665
26287.10,3874.047,-1748.798
26318.78,3877.048,-1748.695
26345.37,3880.083,-1748.801
26378.51,3883.094,-1748.726
26408.00,3886.105,-1748.638
26440.22,3889.146,-1748.801
26474.46,3892.198,-1748.811
26507.32,3895.217,-1748.853
26537.89,3898.224,-1748.784
26572.31,3901.232,-1748.738
26605.95,3904.242,-1748.753
26638.46,3907.256,-1748.637
26669.24,3910.264,-1748.950
26703.70,3913.274,-1748.850
26738.81,3916.289,-1748.925
26774.48,3919.354,-1748.525
26809.52,3922.430,-1748.808
26845.35,3925.473,-1748.844
26880.43,3928.487,-1749.176
26917.25,3931.521,-1748.877
26953.60,3934.561,-1748.838
26991.16,3937.583,-1748.706
27030.97,3940.644,-1748.959
27069.60,3943.645,-1748.593
27106.52,3946.663,-1748.883
27146.86,3949.673,-1748.712
27185.00,3952.701,-1748.947
27226.86,3955.704,-1748.864
27268.88,3958.710,-1748.674
27306.65,3961.728,-1748.762
27350.70,3964.764,-1748.680
27394.63,3967.785,-1748.787
27435.08,3970.808,-1748.720
27478.03,3973.844,-1748.532
27519.03,3976.858,-1748.932
27560.40,3979.891,-1748.758
27599.03,3982.927,-1748.593
27639.35,3985.938,-1749.363
27676.72,3988.969,-1748.590
27717.89,3991.974,-1749.045
27754.89,3994.989,-1748.905
27792.38,3998.017,-1748.921
27834.21,4001.027,-1748.916
27869.37,4004.038,-1748.909
27908.26,4007.064,-1748.830
27949.59,4010.079,-1748.867
27987.54,4013.094,-1748.669
28024.97,4016.128,-1749.124
28064.99,4019.155,-1748.704
28101.74,4022.177,-1748.684
28145.13,4025.181,-1748.870
28186.28,4028.206,-1748.664
28230.87,4031.213,-1748.659
28272.70,4034.215,-1748.953
28319.87,4037.220,-1748.771
28369.94,4040.268,-1748.935
28417.85,4043.287,-1748.824
28470.62,4046.293,-1748.813
28529.57,4049.297,-1748.854
28584.55,4052.306,-1748.678
28644.55,4054.919,-1748.586
28703.51,4057.920,-1748.571
28763.51,4060.300,-1748.971
28823.51,4062.867,-1748.570
28883.51,4065.679,-1748.683
28943.51,4068.004,-1748.782
29003.51,4070.449,-1748.765
29063.51,4073.015,-1748.603
29123.51,4075.180,-1748.915
29183.51,4077.744,-1748.993
29243.51,4080.055,-1748.555
29303.51,4082.712,-1748.561
29363.51,4085.033,-1749.040
29423.51,4087.430,-1748.778
29483.51,4089.827,-1748.738
29543.51,4092.107,-1748.698
29603.51,4094.159,-1748.828
29661.89,4097.198,-1748.671
29721.89,4099.025,-1748.669
29779.43,4102.049,-1748.941
29839.43,4103.956,-1748.890
29895.20,4106.970,-1748.809
29955.20,4108.935,-1749.268
30008.32,4111.998,-1748.771
30068.32,4114.178,-1748.792
30123.44,4117.187,-1748.550
30183.44,4119.521,-1748.832
30233.77,4122.522,-1748.736
30291.63,4125.536,-1748.852
30348.27,4128.548,-1748.755
30406.55,4131.576,-1748.770
30459.86,4134.583,-1748.875
30513.44,4137.585,-1748.695
30563.20,4140.644,-1748.900
30610.86,4143.674,-1748.769
30658.15,4146.722,-1748.612
30696.95,4149.725,-1748.715
30747.22,4152.820,-1748.706
30789.27,4155.839,-1748.774
30833.82,4158.866,-1748.535
30873.16,4161.879,-1748.626
30913.84,4164.880,-1748.903
30949.29,4167.964,-1748.556
30983.81,4170.967,-1748.900
31018.47,4173.984,-1748.845
31053.93,4177.000,-1748.864
31085.94,4180.008,-1748.857
31120.26,4183.022,-1748.996
31151.12,4186.037,-1748.648
31181.81,4189.110,-1748.332
31208.70,4192.130,-1748.614
31238.82,4195.132,-1748.778
31266.53,4198.133,-1748.610
31274.49,4198.536,-1748.719
31274.50,4198.258,-1716.554
31274.53,4193.573,-1156.535
31274.55,4189.243,-676.211
31274.57,4185.414,-303.972
31274.60,4181.670,-2.416
31274.98,4178.572,2.822
31276.45,4175.518,2.683
31279.41,4172.505,2.573
31284.10,4169.497,2.662
31290.09,4166.459,2.583
31299.03,4163.447,2.712
31311.46,4160.413,2.696
31327.28,4157.377,2.813
31346.66,4154.330,2.766
31374.04,4151.306,2.585
31409.40,4148.283,2.828
31460.07,4145.249,3.034
31520.07,4142.857,2.934
31580.07,4140.738,2.948
31640.07,4138.712,3.005
31700.07,4137.142,2.760
31760.07,4135.942,2.679
31820.07,4134.739,3.091
31874.49,4133.875,2.767
31874.50,4133.930,2.778
31874.54,4130.885,370.587
31874.56,4126.451,853.457
31874.58,4122.005,1281.116
31874.60,4118.593,1576.633
31874.63,4115.534,1786.237
31875.17,4112.472,1750.010
31876.25,4109.456,1750.358
31879.06,4106.418,1750.232
31882.94,4103.383,1750.269
31888.00,4100.286,1750.170
31893.35,4097.268,1750.374
31900.30,4094.225,1750.191
31907.03,4091.182,1750.447
31915.03,4088.176,1750.479
31923.10,4085.132,1750.400
31932.97,4082.079,1750.182
31942.99,4079.068,1750.273
31953.89,4076.030,1750.537
31965.57,4072.967,1750.490
31977.70,4069.950,1750.331
31990.64,4066.937,1750.306
32005.85,4063.905,1750.210
32020.17,4060.801,1750.455
32035.92,4057.798,1750.196
32053.66,4054.763,1750.319
32071.31,4051.729,1750.377
32090.77,4048.696,1750.747
32110.44,4045.662,1750.517
32131.99,4042.619,1750.230
32153.63,4039.612,1750.130
32180.23,4036.604,1750.252
32204.91,4033.526,1750.359
32234.16,4030.519,1750.640
32267.73,4027.467,1750.126
32299.15,4024.459,1749.994
32337.82,4021.413,1750.367
32379.49,4018.377,1750.336
32419.96,4015.352,1750.233
32465.45,4012.329,1750.367
32514.63,4009.280,1750.130
32569.34,4006.265,1750.365
32616.09,4003.259,1750.077
32673.17,4000.207,1750.219
32727.79,3997.180,1750.330
32784.78,3994.170,1749.905
32844.78,3991.755,1750.239
32898.13,3988.709,1749.911
32958.13,3986.561,1750.253
33014.51,3983.520,1750.146
33074.51,3981.477,1750.648
33133.18,3978.419,1750.451
33193.18,3976.395,1750.335
33253.18,3974.070,1750.376
33313.18,3971.649,1750.419
33373.18,3969.463,1750.488
33432.28,3966.380,1750.409
33492.28,3964.420,1750.160
33552.28,3962.276,1750.447
33611.13,3959.274,1750.577
33671.13,3957.381,1750.225
33731.13,3954.774,1750.223
33791.13,3952.435,1750.081
33846.08,3949.377,1750.063
33906.08,3947.425,1750.480
33957.86,3944.416,1750.606
34017.86,3942.185,1750.206
34073.34,3939.158,1750.523
34133.34,3936.685,1750.369
34188.48,3933.678,1750.250
34245.32,3930.673,1750.117
34299.95,3927.634,1750.405
34353.57,3924.604,1750.118
34408.31,3921.591,1750.224
34455.42,3918.590,1750.596
34508.87,3915.566,1750.287
34554.15,3912.551,1750.232
34602.28,3909.542,1750.162
34647.11,3906.491,1750.395
34692.30,3903.487,1750.420
34734.55,3900.464,1750.462
34777.42,3897.442,1750.329
34819.08,3894.438,1749.979
34860.54,3891.406,1750.414
34898.09,3888.397,1749.995
34940.67,3885.333,1750.255
34980.44,3882.264,1750.306
35019.76,3879.250,1750.145
35059.25,3876.205,1750.489
35098.85,3873.175,1750.190
35137.23,3870.169,1750.580
35176.26,3867.150,1750.577
35215.47,3864.094,1750.444
35254.65,3861.083,1750.541
35291.98,3858.076,1750.387
35329.66,3855.070,1750.189
35368.60,3852.045,1749.972
35407.25,3849.044,1750.152
35446.65,3846.005,1750.266
35485.46,3843.000,1750.415
35527.58,3839.973,1750.182
35566.12,3836.953,1750.423
35604.58,3833.945,1750.750
35645.33,3830.944,1750.284
35684.89,3827.884,1750.396
35728.42,3824.869,1750.220
35766.91,3821.849,1750.427
35808.74,3818.801,1750.290
35851.79,3815.800,1750.279
35894.92,3812.789,1750.376
35936.30,3809.773,1750.345
35979.18,3806.742,1750.175
36023.91,3803.720,1750.435
36067.07,3800.668,1750.435
36109.62,3797.662,1750.444
36153.33,3794.615,1750.125
36196.35,3791.614,1750.222
36241.83,3788.572,1750.136
36285.74,3785.570,1750.230
36326.89,3782.570,1750.626
36369.27,3779.560,1750.075
36412.21,3776.557,1750.276
36454.84,3773.546,1750.386
36493.22,3770.541,1750.297
36532.73,3767.534,1750.241
36573.61,3764.524,1750.221
36610.36,3761.500,1750.376
36650.81,3758.492,1749.976
36687.00,3755.423,1750.185
36724.67,3752.420,1750.291
36758.41,3749.418,1750.363
36796.17,3746.400,1750.273
36830.24,3743.399,1750.255
36867.40,3740.342,1750.265
36900.78,3737.315,1749.999
36935.97,3734.314,1750.182
36968.44,3731.299,1750.452
37001.91,3728.293,1750.476
37035.51,3725.252,1750.629
37065.93,3722.227,1750.275
37096.83,3719.226,1750.149
37129.76,3716.225,1750.344
37159.69,3713.208,1750.249
37191.53,3710.204,1749.995
37220.76,3707.203,1750.071
37253.19,3704.138,1750.236
37286.84,3701.128,1749.956
37319.25,3698.084,1750.053
37355.43,3695.033,1750.102
37393.28,3691.978,1750.387
37432.02,3688.945,1750.578
37469.84,3685.919,1750.194
37509.51,3682.896,1750.327
37547.54,3679.894,1750.378
37587.56,3676.867,1749.961
37623.74,3673.860,1750.244
37660.12,3670.815,1750.053
37697.90,3667.788,1749.880
37731.06,3664.770,1750.430
37761.02,3661.734,1750.234
37796.41,3658.715,1750.171
37825.63,3655.655,1750.221
37854.47,3652.575,1750.002
37880.83,3649.571,1750.253
37906.31,3646.571,1750.429
37930.62,3643.571,1750.093
37954.06,3640.541,1750.620
37974.55,3637.535,1750.157
37992.78,3634.501,1750.301
38010.05,3631.443,1750.135
38026.26,3628.369,1750.179
38039.44,3625.367,1750.286
38054.24,3622.297,1750.202
38068.28,3619.234,1750.475
38080.34,3616.225,1750.244
38090.69,3613.136,1750.135
38102.90,3610.131,1750.440
38112.75,3607.107,1750.469
38122.81,3604.106,1750.507
38132.91,3601.091,1750.451
38141.30,3598.047,1750.300
38150.15,3595.034,1750.107
38158.33,3592.020,1749.830
38166.88,3588.987,1750.099
38175.41,3585.957,1750.581
38182.72,3582.943,1750.274
38190.48,3579.912,1750.237
38197.59,3576.875,1750.317
38204.58,3573.840,1750.335
38212.04,3570.800,1750.242
38218.64,3567.765,1750.125
38225.47,3564.755,1750.193
38231.80,3561.735,1750.213
38238.14,3558.718,1750.249
38244.51,3555.685,1750.255
38250.34,3552.659,1750.148
38256.01,3549.655,1750.230
38262.69,3546.641,1750.487
38268.67,3543.608,1750.413
38274.31,3540.583,1750.208
38279.71,3537.535,1750.115
38285.78,3534.504,1750.437
38290.95,3531.484,1750.392
38295.88,3528.462,1750.225
38301.51,3525.413,1750.052
38306.93,3522.384,1750.336
38312.08,3519.332,1750.612
38317.45,3516.321,1750.349
38322.46,3513.255,1750.625
38326.84,3510.213,1749.960
38332.54,3507.205,1750.457
38337.20,3504.171,1750.081
38341.62,3501.170,1750.239
38347.24,3498.096,1750.497
38351.85,3495.070,1750.168
38356.05,3492.054,1750.089
38361.41,3489.045,1750.388
38365.66,3486.013,1750.148
38370.51,3482.934,1750.390
38374.79,3479.914,1750.422
38379.18,3476.861,1750.185
38383.77,3473.833,1750.461
38387.99,3470.807,1750.412
38392.45,3467.798,1750.459
38396.57,3464.692,1750.446
38400.92,3461.672,1750.013
38404.93,3458.570,1750.008
38409.43,3455.550,1750.359
38413.05,3452.542,1750.364
38417.48,3449.518,1750.144
38421.61,3446.507,1750.310
38425.44,3443.484,1749.961
38429.37,3440.475,1750.303
38433.16,3437.435,1750.374
38436.99,3434.390,1750.730
38440.95,3431.380,1750.450
38444.76,3428.371,1750.179
38448.38,3425.359,1750.355
38452.25,3422.325,1750.763
38455.64,3419.291,1749.940
38459.51,3416.276,1749.936
38463.31,3413.273,1750.264
38466.63,3410.267,1750.276
38470.16,3407.265,1750.430
38473.76,3404.230,1750.491
38477.09,3401.210,1750.832
38480.31,3398.196,1750.266
38483.77,3395.133,1750.319
38487.20,3392.075,1750.383
38490.60,3389.004,1749.983
38493.82,3386.002,1750.560
38497.06,3382.949,1750.401
38500.57,3379.826,1750.668
38503.80,3376.823,1750.515
38506.48,3373.754,1750.014
38509.70,3370.746,1750.300
38512.98,3367.720,1750.189
38516.18,3364.635,1750.234
38519.20,3361.589,1749.876
38522.22,3358.518,1750.783
38524.99,3355.515,1750.340
38528.19,3352.512,1750.240
38531.11,3349.509,1749.960
38533.99,3346.469,1750.198
38536.90,3343.424,1750.406
38539.81,3340.377,1750.338
38542.52,3337.339,1749.867
38545.55,3334.292,1750.065
38548.04,3331.219,1750.232
38550.93,3328.217,1750.171
38553.46,3325.184,1750.124
38555.89,3322.179,1750.058
38558.85,3319.164,1750.131
38561.54,3316.130,1750.307
38564.25,3313.029,1750.282
38566.53,3310.014,1750.256
38569.23,3306.996,1750.102
38571.73,3303.949,1750.086
38574.05,3300.879,1750.095
38576.57,3297.863,1750.308
38578.90,3294.839,1750.173
38581.44,3291.818,1750.223
38583.72,3288.800,1750.230
38586.07,3285.764,1750.395
38588.48,3282.730,1750.187
38590.96,3279.711,1750.207
38593.22,3276.656,1750.043
38595.32,3273.655,1750.175
38597.66,3270.568,1750.354
38599.89,3267.519,1750.261
38602.15,3264.446,1750.162
38604.37,3261.432,1750.176
38606.39,3258.418,1749.825
38608.47,3255.394,1750.401
38610.39,3252.358,1750.423
38612.74,3249.338,1750.503
38614.70,3246.314,1750.462
38616.53,3243.309,1750.342
38618.62,3240.304,1749.875
38620.54,3237.293,1750.221
38622.65,3234.275,1750.026
38624.81,3231.274,1750.386
38626.57,3228.255,1750.157
38628.12,3225.204,1749.984
38630.33,3222.185,1750.203
38632.15,3219.139,1750.725
38633.99,3216.095,1750.251
38635.88,3213.022,1750.160
38637.73,3209.951,1750.367
38639.50,3206.946,1750.499
38641.30,3203.927,1750.228
38642.98,3200.920,1749.959
38644.84,3197.915,1749.770
38646.19,3194.816,1749.913
38648.07,3191.780,1750.248
38649.95,3188.772,1750.074
38651.50,3185.763,1750.140
38653.10,3182.718,1750.408
38654.55,3179.701,1749.882
38656.24,3176.694,1750.179
38657.85,3173.591,1750.255
38659.39,3170.541,1750.181
38660.87,3167.534,1750.122
38662.44,3164.486,1750.581
38663.95,3161.478,1750.141
38665.52,3158.456,1750.353
38666.92,3155.421,1750.391
38668.31,3152.413,1749.998
38669.67,3149.410,1750.269
38670.98,3146.402,1750.171
38672.48,3143.366,1750.214
38673.68,3140.365,1750.073
38675.09,3137.347,1750.568
38676.41,3134.342,1750.340
38677.67,3131.315,1750.365
38679.25,3128.305,1750.639
38680.23,3125.267,1750.669
38681.31,3122.230,1750.193
38682.34,3119.219,1749.925
38683.62,3116.166,1749.975
38684.72,3113.131,1750.249
38685.76,3110.113,1750.017
38687.09,3107.003,1750.335
38688.32,3103.975,1750.303
38689.27,3100.919,1750.182
38690.37,3097.911,1750.200
38691.37,3094.807,1750.201
38692.62,3091.759,1750.057
38693.65,3088.708,1750.324
38694.71,3085.689,1750.572
38695.75,3082.621,1750.147
38696.69,3079.556,1750.367
38697.75,3076.489,1750.434
38698.67,3073.468,1750.086
38699.65,3070.379,1750.353
38700.56,3067.377,1750.037
38701.46,3064.338,1750.305
38702.28,3061.299,1750.394
38703.28,3058.230,1750.340
38704.11,3055.223,1750.229
38705.00,3052.181,1750.552
38705.87,3049.150,1750.557
38706.71,3046.103,1750.101
38707.58,3043.009,1750.145
38708.37,3039.881,1750.306
38709.13,3036.865,1750.387
38709.99,3033.848,1750.289
38710.70,3030.784,1750.343
38711.50,3027.768,1750.203
38712.26,3024.693,1750.335
38713.09,3021.624,1750.574
38713.76,3018.616,1750.308
38714.50,3015.578,1750.570
38715.18,3012.548,1750.419
38715.94,3009.501,1750.151
38716.67,3006.473,1750.286
38717.34,3003.468,1750.558
38717.89,3000.950,1750.317
38717.90,3001.124,1718.180
38717.92,3004.208,1400.299
38717.94,3009.859,912.030
38717.96,3015.594,477.382
38717.98,3020.257,176.696
38718.00,3023.656,8.404
38718.04,3026.890,-74.528
38718.29,3029.992,3.180
38718.82,3033.081,3.322
38719.75,3036.083,3.276
38721.08,3039.101,3.067
38722.21,3042.166,2.996
38723.69,3045.220,2.868
38725.54,3048.349,3.139
38727.25,3051.384,2.596
38729.15,3054.393,3.347
38731.44,3057.474,3.059
38733.96,3060.563,2.978
38736.46,3063.596,3.061
38738.58,3066.693,3.069
38742.12,3069.756,3.009
38744.77,3072.791,2.997
38748.15,3075.810,3.196
38751.61,3078.830,2.954
38755.18,3081.856,2.836
38759.01,3084.934,3.047
38762.86,3087.947,2.952
38767.41,3091.038,3.151
38772.22,3094.059,3.029
38776.74,3097.150,3.027
38781.41,3100.162,3.001
38787.84,3103.173,2.792
38793.26,3106.204,2.764
38799.94,3109.307,2.949
38806.54,3112.372,3.194
38813.93,3115.418,2.877
38821.63,3118.438,3.049
38829.01,3121.453,2.831
38835.77,3124.505,2.898
38844.70,3127.508,2.952
38853.59,3130.527,2.850
38862.99,3133.566,2.891
38874.57,3136.571,3.089
38885.31,3139.627,3.251
38896.44,3142.671,2.853
38910.18,3145.679,2.850
38923.34,3148.723,2.880
38935.90,3151.752,3.143
38952.69,3154.804,2.888
38968.00,3157.841,2.988
38984.15,3160.851,3.044
39001.34,3163.897,3.479
39021.06,3166.905,3.052
39040.33,3169.959,2.948
39059.29,3172.968,2.966
39083.37,3175.972,2.373
39104.63,3178.989,2.910
39128.12,3181.999,3.292
39156.10,3185.026,2.862
39183.86,3188.103,2.961
39212.42,3191.121,2.837
39242.62,3194.124,2.984
39273.99,3197.148,2.899
39306.40,3200.156,2.914
39317.89,3200.642,3.017
