time [sec],V [mV],I [mA]
53:57.9,3524.214,-1748.756
54:01.6,3527.297,-1748.704
54:05.5,3530.351,-1748.41
54:09.3,3533.363,-1748.748
54:13.1,3536.407,-1748.837
54:16.7,3539.422,-1748.479
54:21.0,3542.432,-1748.592
54:24.7,3545.44,-1748.583
54:28.6,3548.45,-1748.134
54:32.8,3551.464,-1748.229
54:36.7,3554.517,-1748.548
54:40.8,3557.537,-1748.516
54:44.5,3560.566,-1748.482
54:49.1,3563.574,-1748.346
54:53.4,3566.648,-1748.696
54:57.5,3569.656,-1748.092
55:01.7,3572.661,-1748.105
55:06.2,3575.669,-1748.497
55:10.5,3578.701,-1748.447
55:15.2,3581.759,-1748.72
55:19.6,3584.762,-1748.213
55:24.1,3587.766,-1748.578
55:29.0,3590.775,-1748.569
55:33.9,3593.81,-1748.5
55:38.0,3596.827,-1748.324
55:43.0,3599.872,-1748.342
55:47.8,3602.99,-1748.496
55:53.1,3605.992,-1748.498
55:57.6,3608.997,-1748.242
56:02.4,3612.009,-1748.473
56:08.0,3615.047,-1748.215
56:13.2,3618.052,-1748.372
56:18.1,3621.056,-1748.29
56:23.0,3624.069,-1748.413
56:28.7,3627.1,-1748.76
56:33.9,3630.128,-1748.523
56:39.6,3633.169,-1748.24
56:44.7,3636.181,-1748.531
56:50.0,3639.2,-1748.794
56:55.4,3642.266,-1748.066
57:01.9,3645.276,-1748.711
57:07.8,3648.296,-1748.573
57:14.1,3651.323,-1748.263
57:19.0,3654.406,-1748.337
57:25.4,3657.408,-1748.326
57:31.5,3660.418,-1748.51
57:37.8,3663.523,-1748.22
57:43.8,3666.528,-1748.1
57:49.7,3669.535,-1748.333
57:56.1,3672.538,-1748.385
58:02.6,3675.569,-1748.574
58:09.5,3678.594,-1749.309
58:16.1,3681.629,-1748.132
58:22.3,3684.665,-1747.969
58:29.3,3687.671,-1748.224
58:36.1,3690.698,-1748.562
58:42.7,3693.716,-1748.327
58:50.5,3696.721,-1748.467
58:57.8,3699.751,-1748.224
59:04.8,3702.751,-1748.252
59:12.2,3705.761,-1748.441
59:20.8,3708.763,-1748.302
59:28.1,3711.823,-1748.21
59:36.2,3714.835,-1748.352
59:44.1,3717.836,-1748.507
59:53.1,3720.891,-1748.56
00:02.3,3723.892,-1748.447
00:10.7,3726.905,-1748.792
00:20.5,3729.995,-1748.319
00:30.5,3733.001,-1748.325
00:40.8,3736.005,-1748.355
00:51.4,3739.02,-1748.619
01:02.1,3742.074,-1748.585
01:14.7,3745.085,-1748.687
01:29.2,3748.091,-1748.372
01:42.9,3751.106,-1748.392
01:59.2,3754.144,-1748.378
02:18.7,3757.148,-1748.451
02:40.5,3760.185,-1748.477
03:05.2,3763.191,-1748.11
03:31.9,3766.219,-1748.522
04:02.0,3769.226,-1748.599
04:31.7,3772.231,-1748.748
05:02.4,3775.244,-1748.206
05:38.5,3778.255,-1748.389
06:11.0,3781.259,-1748.543
06:45.6,3784.269,-1749.061
07:20.1,3787.272,-1748.044
07:55.4,3790.274,-1748.517
08:32.9,3793.275,-1748.823
09:08.0,3796.277,-1748.631
09:44.4,3799.32,-1748.497
10:21.1,3802.353,-1748.442
10:58.2,3805.379,-1748.305
11:33.8,3808.408,-1748.565
12:08.8,3811.435,-1748.521
12:45.2,3814.446,-1748.581
13:21.3,3817.512,-1748.296
13:55.4,3820.55,-1748.268
14:29.7,3823.564,-1748.395
15:05.6,3826.582,-1748.437
15:38.3,3829.633,-1748.769
16:10.8,3832.666,-1748.353
16:44.8,3835.668,-1748.336
17:16.3,3838.688,-1747.995
17:51.1,3841.708,-1748.149
18:22.2,3844.728,-1748.465
18:53.5,3847.821,-1748.073
19:26.1,3850.832,-1748.366
19:57.1,3853.833,-1749.234
20:29.3,3856.873,-1748.883
20:59.9,3859.947,-1748.405
21:32.2,3862.964,-1748.614
22:03.5,3865.976,-1748.358
22:38.7,3869.061,-1748.451
23:10.3,3872.077,-1748.607
23:47.1,3875.08,-1748.611
24:19.8,3878.098,-1748.33
24:55.0,3881.108,-1748.729
25:32.9,3884.142,-1748.406
26:08.9,3887.146,-1747.023
26:45.5,3890.244,-1748.146
27:24.4,3893.248,-1748.299
28:00.0,3896.285,-1748.238
28:42.5,3899.321,-1748.565
29:18.8,3902.324,-1748.59
29:55.1,3905.335,-1748.264
30:37.2,3908.369,-1748.825
31:15.0,3911.378,-1747.86
31:56.9,3914.399,-1748.562
32:38.5,3917.405,-1748.642
33:21.6,3920.417,-1748.372
34:06.8,3923.423,-1748.034
34:52.0,3926.443,-1748.175
35:37.7,3929.473,-1748.407
36:28.6,3932.507,-1748.053
37:18.5,3935.56,-1748.167
38:10.3,3938.58,-1747.499
39:06.1,3941.604,-1748.765
39:58.4,3944.618,-1748.108
40:52.0,3947.731,-1748.482
41:50.1,3950.749,-1748.453
42:42.1,3953.764,-1748.395
43:41.8,3956.807,-1748.363
44:33.9,3959.834,-1749.435
45:28.2,3962.851,-1748.539
46:18.6,3965.873,-1749.351
47:08.3,3968.874,-1748.249
47:59.7,3971.884,-1748.4
48:45.5,3974.9,-1747.149
49:30.6,3977.97,-1748.384
50:19.8,3980.985,-1748.394
51:00.4,3983.997,-1748.405
51:45.3,3987.034,-1748.286
52:28.7,3990.036,-1748.092
53:11.5,3993.101,-1748.31
53:51.8,3996.122,-1748.128
54:34.6,3999.123,-1748.712
55:12.7,4002.135,-1748.291
55:55.3,4005.183,-1748.562
56:35.7,4008.218,-1747.585
57:14.4,4011.309,-1748.739
58:00.0,4014.335,-1747.865
58:37.8,4017.367,-1747.73
59:19.2,4020.373,-1749.425
00:01.5,4023.456,-1748.531
00:44.1,4026.47,-1748.608
01:31.3,4029.491,-1748.525
02:16.8,4032.505,-1748.306
03:01.3,4035.517,-1748.568
03:53.4,4038.519,-1748.728
04:45.7,4041.56,-1748.696
05:38.4,4044.569,-1748.198
06:33.1,4047.597,-1748.46
07:32.9,4050.599,-1748.431
08:32.9,4053.252,-1748.635
09:32.9,4056.073,-1748.326
10:32.9,4058.313,-1748.524
11:32.9,4060.873,-1748.209
12:29.2,4063.888,-1748.163
13:29.2,4065.816,-1748.537
14:29.2,4068.129,-1748.548
15:29.2,4070.342,-1748.519
16:29.2,4072.737,-1748.579
17:29.2,4075.206,-1748.407
18:29.2,4077.479,-1748.413
19:29.2,4079.768,-1748.531
20:29.2,4081.713,-1748.686
21:29.2,4084.233,-1748.499
22:29.2,4086.272,-1748.625
23:29.2,4088.418,-1748.264
24:29.2,4090.444,-1748.327
25:29.2,4092.541,-1748.645
26:29.2,4094.809,-1748.679
27:29.2,4097.238,-1748.852
28:29.2,4099.536,-1748.328
29:29.2,4101.91,-1748.784
30:29.2,4103.825,-1748.231
31:29.2,4106.442,-1748.767
32:29.2,4108.958,-1748.395
33:29.2,4111.477,-1748.288
34:29.2,4113.972,-1748.144
35:28.6,4116.975,-1748.42
36:28.6,4119.019,-1748.349
37:26.4,4122.022,-1748.502
38:26.4,4124.112,-1748.782
39:21.0,4127.127,-1748.172
40:20.9,4129.504,-1748.128
41:20.8,4132.524,-1748.384
42:20.8,4134.903,-1748.333
43:16.6,4137.929,-1748.69
44:14.5,4140.944,-1748.802
45:14.5,4143.306,-1748.175
46:00.0,4146.32,-1748.069
46:49.3,4149.344,-1748.205
47:49.3,4152.349,-1748.397
48:38.6,4155.365,-1748.624
49:27.4,4158.398,-1748.304
50:16.0,4161.43,-1748.297
51:02.6,4164.457,-1748.532
51:47.6,4167.473,-1748.496
52:26.4,4170.515,-1748.137
53:07.0,4173.538,-1748.096
53:44.3,4176.541,-1748.803
54:23.3,4179.642,-1748.669
54:56.9,4182.681,-1748.517
55:33.6,4185.743,-1748.508
56:04.4,4188.788,-1748.473
56:37.4,4191.792,-1748.485
57:07.2,4194.81,-1748.33
57:34.7,4197.816,-1748.482
57:49.9,4199.221,-1748.8
57:49.9,4199.033,-1716.672
57:49.9,4194.453,-1156.247
57:50.0,4190.228,-676.034
57:50.0,4186.551,-303.806
57:50.0,4183.09,-2.355
57:50.5,4180.028,2.956
57:52.5,4177.015,3.077
57:55.8,4173.988,3.25
58:01.4,4170.967,3.583
58:08.6,4167.93,3.871
58:17.5,4164.917,3.801
58:31.8,4161.901,3.421
58:48.9,4158.884,3.405
59:17.2,4155.86,3.598
59:53.4,4152.858,3.181
00:53.4,4150.117,3.803
01:53.4,4148.084,3.44
02:53.4,4146.721,3.454
03:53.4,4145.161,3.688
04:53.4,4144.456,3.339
05:53.4,4143.452,3.145
06:53.4,4142.571,3.392
07:49.9,4142.17,3.247
07:49.9,4142.144,3.271
07:50.0,4137.159,604.762
07:50.0,4132.883,1077.221
07:50.0,4129.262,1443.204
07:50.0,4125.886,1740.339
07:50.5,4122.852,1749.345
07:52.4,4119.823,1749.549
07:56.7,4116.78,1749.684
08:02.0,4113.772,1749.532
08:08.5,4110.691,1750.093
08:17.2,4107.666,1749.423
08:26.8,4104.621,1749.815
08:39.9,4101.609,1749.422
08:54.2,4098.588,1749.516
09:10.5,4095.545,1749.643
09:27.4,4092.539,1749.646
09:49.7,4089.536,1749.632
10:11.0,4086.516,1749.873
10:35.6,4083.514,1749.545
11:02.2,4080.463,1749.638
11:28.9,4077.435,1749.846
11:58.3,4074.384,1749.875
12:27.9,4071.378,1749.641
12:58.6,4068.377,1749.633
13:29.4,4065.372,1749.291
14:01.5,4062.29,1749.691
14:33.9,4059.274,1749.816
15:03.6,4056.269,1749.637
15:35.1,4053.267,1749.864
16:04.9,4050.217,1749.651
16:36.4,4047.208,1750.188
17:06.2,4044.178,1749.377
17:33.9,4041.173,1749.656
18:05.4,4038.169,1749.792
18:33.4,4035.146,1749.681
19:01.9,4032.115,1749.696
19:32.6,4029.101,1749.55
20:01.4,4026.042,1749.808
20:34.1,4023.024,1749.867
21:06.2,4019.988,1750.329
21:37.5,4016.981,1749.554
22:13.7,4013.973,1749.756
22:54.1,4010.93,1749.522
23:33.8,4007.895,1750.358
24:22.0,4004.83,1749.292
25:11.7,4001.807,1749.343
26:06.0,3998.738,1749.669
27:03.3,3995.691,1749.869
28:03.3,3993.498,1749.671
29:00.2,3990.485,1750.682
30:00.2,3987.966,1750.265
31:00.2,3985.883,1749.805
32:00.2,3983.948,1749.716
33:00.2,3981.642,1750.075
34:00.2,3979.369,1749.515
35:00.2,3977.491,1749.739
36:00.2,3975.501,1749.454
37:00.2,3973.206,1750.055
38:00.2,3971.221,1749.368
39:00.2,3968.983,1749.61
40:00.2,3967.4,1749.598
41:00.2,3965.303,1750.802
42:00.2,3963.602,1749.498
43:00.2,3961.238,1749.852
44:00.2,3959.163,1749.733
45:00.2,3956.71,1749.917
46:00.2,3954.593,1749.81
47:00.2,3952.491,1750.173
47:57.5,3949.477,1749.983
48:57.5,3947.268,1750.516
49:57.5,3945.224,1749.564
50:57.5,3942.665,1749.858
51:55.9,3939.605,1749.821
52:55.9,3937.189,1749.988
53:52.3,3934.176,1749.38
54:51.7,3931.135,1749.521
55:50.4,3928.133,1749.752
56:47.6,3925.12,1749.875
57:40.4,3922.058,1749.499
58:33.8,3919.048,1749.525
59:23.7,3916.007,1750.251
00:12.6,3912.953,1749.66
01:00.4,3909.945,1749.702
01:46.2,3906.871,1749.477
02:30.8,3903.825,1749.653
03:17.8,3900.771,1749.774
04:01.8,3897.77,1749.748
04:45.6,3894.717,1750.035
05:27.4,3891.714,1749.717
06:13.1,3888.648,1749.78
06:53.7,3885.576,1750.214
07:38.0,3882.56,1749.563
08:19.2,3879.513,1749.343
09:02.2,3876.507,1749.182
09:45.3,3873.503,1749.641
10:25.6,3870.5,1749.899
11:08.6,3867.419,1750.09
11:53.6,3864.404,1749.914
12:35.1,3861.382,1749.576
13:16.2,3858.375,1749.674
14:05.2,3855.373,1750.0
14:48.8,3852.373,1749.43
15:31.6,3849.369,1749.385
16:18.2,3846.349,1749.828
17:05.5,3843.349,1749.535
17:52.7,3840.333,1749.466
18:41.6,3837.33,1749.664
19:29.2,3834.289,1750.046
20:20.2,3831.283,1749.52
21:09.9,3828.271,1749.281
21:58.4,3825.269,1749.863
22:49.7,3822.267,1749.774
23:41.9,3819.265,1749.88
24:32.2,3816.246,1749.926
25:22.0,3813.164,1749.338
26:14.6,3810.143,1749.761
27:08.0,3807.141,1749.792
28:02.6,3804.132,1749.556
28:54.1,3801.108,1749.544
29:49.9,3798.041,1750.216
30:42.0,3794.998,1749.8
31:34.5,3791.992,1749.572
32:23.9,3788.982,1749.52
33:14.7,3785.942,1749.768
34:05.5,3782.939,1749.741
34:56.5,3779.917,1750.002
35:43.8,3776.917,1749.557
36:31.2,3773.913,1749.591
37:18.9,3770.891,1749.54
38:04.1,3767.884,1749.747
38:49.2,3764.858,1749.631
39:32.5,3761.858,1749.682
40:17.6,3758.857,1749.336
40:56.7,3755.835,1749.927
41:35.8,3752.82,1749.701
42:18.7,3749.812,1749.822
42:55.9,3746.794,1749.744
43:33.3,3743.759,1749.721
44:13.2,3740.726,1749.75
44:50.2,3737.677,1750.127
45:26.6,3734.667,1749.526
46:03.4,3731.617,1750.2
46:39.4,3728.597,1749.825
47:15.3,3725.59,1749.495
47:48.3,3722.543,1749.934
48:21.0,3719.519,1749.936
48:55.0,3716.456,1749.623
49:28.7,3713.454,1749.932
50:03.3,3710.415,1749.476
50:38.2,3707.413,1749.729
51:12.8,3704.353,1749.53
51:51.0,3701.339,1749.677
52:29.0,3698.33,1749.55
53:05.9,3695.326,1749.558
53:46.9,3692.318,1748.699
54:31.7,3689.306,1749.868
55:11.0,3686.288,1749.836
55:49.4,3683.265,1749.266
56:30.7,3680.236,1749.859
57:11.6,3677.213,1749.682
57:48.6,3674.204,1749.777
58:24.4,3671.171,1749.813
58:59.8,3668.169,1749.433
59:32.4,3665.138,1749.405
00:04.4,3662.12,1749.49
00:34.2,3659.078,1750.068
01:03.2,3656.071,1748.706
01:30.2,3653.071,1748.476
01:54.1,3650.062,1749.485
02:17.2,3647.037,1748.739
02:39.2,3644.009,1749.711
03:01.6,3641.008,1749.69
03:18.4,3637.996,1749.432
03:35.6,3634.972,1749.684
03:51.9,3631.946,1749.688
04:06.7,3628.886,1750.382
04:20.7,3625.87,1750.177
04:32.7,3622.857,1749.664
04:44.9,3619.777,1749.813
04:56.8,3616.751,1749.733
05:07.6,3613.675,1749.836
05:18.2,3610.606,1750.179
05:28.8,3607.587,1749.717
05:38.2,3604.564,1750.114
05:46.9,3601.505,1749.642
05:56.1,3598.469,1750.301
06:04.8,3595.451,1749.607
06:12.8,3592.445,1750.853
06:20.4,3589.429,1750.019
06:28.5,3586.384,1748.658
06:36.2,3583.355,1750.062
06:43.6,3580.285,1749.63
06:50.9,3577.28,1749.782
06:57.4,3574.279,1749.987
07:04.9,3571.279,1750.111
07:10.6,3568.255,1749.694
07:18.1,3565.22,1749.017
07:24.4,3562.187,1750.132
07:31.2,3559.145,1749.184
07:36.8,3556.111,1749.547
07:43.6,3553.073,1749.823
07:49.9,3549.963,1749.333
07:56.3,3546.926,1749.607
08:02.5,3543.884,1749.707
08:07.9,3540.854,1749.689
08:14.2,3537.802,1750.279
08:19.4,3534.715,1749.068
08:25.5,3531.676,1749.305
08:30.8,3528.637,1749.713
08:36.1,3525.582,1749.637
08:41.4,3522.57,1749.598
08:47.6,3519.471,1749.543
08:52.9,3516.465,1749.542
08:58.0,3513.428,1749.658
09:03.2,3510.422,1749.869
09:08.0,3507.348,1750.112
09:13.4,3504.28,1749.454
09:18.3,3501.269,1749.925
09:23.7,3498.228,1750.259
09:28.2,3495.188,1749.681
09:32.9,3492.181,1749.752
09:38.1,3489.143,1749.873
09:42.8,3486.111,1750.136
09:47.4,3483.094,1749.983
09:52.1,3480.053,1749.578
09:57.2,3476.979,1749.181
10:01.5,3473.917,1749.62
10:06.0,3470.869,1749.492
10:10.4,3467.812,1749.783
10:14.8,3464.777,1749.495
10:19.6,3461.723,1749.79
10:23.8,3458.712,1749.596
10:28.1,3455.708,1749.555
10:32.7,3452.646,1749.73
10:36.9,3449.619,1749.531
10:40.8,3446.613,1749.701
10:44.8,3443.597,1749.528
10:48.8,3440.593,1749.962
10:53.3,3437.553,1749.705
10:57.2,3434.545,1749.923
11:01.0,3431.521,1749.883
11:05.1,3428.48,1749.587
11:08.9,3425.478,1749.526
11:12.6,3422.458,1750.298
11:16.7,3419.456,1749.495
11:20.5,3416.43,1749.65
11:24.4,3413.388,1749.536
11:27.8,3410.388,1749.164
11:31.3,3407.356,1749.695
11:35.1,3404.339,1749.76
11:39.1,3401.298,1749.498
11:42.5,3398.275,1749.272
11:45.8,3395.239,1749.862
11:49.2,3392.21,1749.827
11:52.7,3389.185,1749.941
11:56.0,3386.152,1749.306
11:59.7,3383.142,1749.587
12:03.0,3380.14,1749.684
12:06.5,3377.077,1749.537
12:09.6,3374.058,1749.672
12:12.8,3371.041,1749.676
12:16.0,3368.038,1749.979
12:19.2,3365.014,1749.725
12:22.3,3361.976,1749.696
12:25.5,3358.954,1749.737
12:28.4,3355.946,1749.565
12:31.5,3352.89,1749.834
12:34.4,3349.791,1749.36
12:37.7,3346.737,1749.86
12:40.8,3343.697,1749.472
12:43.7,3340.662,1749.626
12:46.6,3337.66,1749.124
12:49.5,3334.61,1749.726
12:52.4,3331.605,1750.037
12:54.8,3328.601,1749.843
12:57.9,3325.513,1749.724
13:00.7,3322.48,1749.861
13:03.4,3319.46,1749.866
13:06.3,3316.441,1749.797
13:09.0,3313.429,1749.684
13:11.4,3310.416,1749.739
13:14.2,3307.376,1750.169
13:16.5,3304.335,1749.815
13:19.4,3301.324,1749.786
13:21.7,3298.289,1749.83
13:24.2,3295.281,1750.177
13:26.8,3292.26,1749.511
13:29.2,3289.227,1749.416
13:31.7,3286.224,1749.846
13:34.2,3283.164,1749.723
13:36.4,3280.131,1749.532
13:39.0,3277.125,1749.563
13:41.3,3274.105,1749.437
13:43.4,3271.065,1749.3
13:45.7,3267.955,1749.552
13:48.1,3264.935,1749.759
13:50.2,3261.929,1749.236
13:52.5,3258.896,1749.963
13:54.6,3255.882,1749.764
13:56.7,3252.839,1748.905
13:58.9,3249.801,1750.326
14:01.1,3246.792,1749.687
14:03.0,3243.776,1748.328
14:05.2,3240.709,1749.111
14:07.4,3237.698,1749.282
14:09.2,3234.686,1748.703
14:11.3,3231.631,1748.446
14:13.0,3228.592,1750.354
14:15.2,3225.557,1749.893
14:17.0,3222.482,1749.25
14:19.2,3219.446,1750.064
14:21.0,3216.409,1750.101
14:22.7,3213.388,1749.99
14:24.6,3210.342,1749.748
14:26.6,3207.303,1749.909
14:28.2,3204.294,1749.89
14:30.1,3201.251,1750.111
14:31.8,3198.223,1749.622
14:33.5,3195.22,1749.985
14:35.2,3192.219,1750.198
14:36.9,3189.18,1748.416
14:38.5,3186.166,1750.34
14:40.2,3183.08,1748.132
14:41.9,3180.072,1750.721
14:43.6,3177.024,1749.009
14:45.1,3174.006,1748.599
14:46.6,3170.954,1749.692
14:48.3,3167.915,1750.638
14:49.8,3164.915,1749.096
14:51.2,3161.876,1750.242
14:52.7,3158.844,1749.975
14:54.2,3155.831,1749.418
14:55.6,3152.828,1750.7
14:57.1,3149.8,1749.62
14:58.5,3146.7,1749.811
14:59.9,3143.631,1750.096
15:01.3,3140.619,1750.272
15:02.6,3137.558,1749.025
15:03.9,3134.502,1750.872
15:05.2,3131.454,1750.289
15:06.6,3128.38,1749.773
15:07.7,3125.356,1749.046
15:08.8,3122.337,1749.138
15:10.0,3119.227,1749.277
15:11.3,3116.189,1749.184
15:12.3,3113.162,1748.5
15:13.4,3110.138,1749.826
15:14.7,3107.046,1750.347
15:15.8,3103.977,1750.705
15:17.0,3100.976,1749.583
15:18.0,3097.959,1749.731
15:19.0,3094.944,1751.177
15:20.1,3091.924,1749.333
15:21.1,3088.892,1748.726
15:22.1,3085.89,1749.666
15:23.2,3082.841,1749.827
15:24.2,3079.836,1749.11
15:25.2,3076.796,1749.485
15:26.1,3073.701,1748.96
15:27.1,3070.642,1749.66
15:28.0,3067.613,1750.419
15:28.9,3064.591,1749.657
15:29.8,3061.54,1749.883
15:30.7,3058.452,1749.856
15:31.6,3055.396,1750.002
15:32.3,3052.378,1749.895
15:33.3,3049.334,1749.784
15:34.0,3046.307,1750.044
15:34.9,3043.286,1749.588
15:35.8,3040.257,1749.521
15:36.5,3037.171,1749.802
15:37.4,3034.114,1749.957
15:38.1,3031.098,1749.127
15:38.9,3028.051,1750.041
15:39.7,3025.032,1749.831
15:40.4,3021.983,1749.428
15:41.2,3018.937,1750.19
15:41.8,3015.934,1749.236
15:42.5,3012.897,1749.73
15:43.3,3009.842,1749.801
15:44.0,3006.833,1750.201
15:44.6,3003.754,1749.654
15:45.2,3000.977,1749.806
