time [sec],V [mV],I [mA]
4511.60,3205.728,2.142
4511.65,3211.063,-547.380
4511.67,3216.539,-1026.828
4511.69,3221.590,-1408.592
4511.71,3225.414,-1652.260
4511.74,3228.658,-1805.924
4511.97,3231.685,-1747.566
4512.45,3234.759,-1748.997
4513.18,3237.790,-1748.361
4514.01,3240.818,-1748.705
4514.90,3243.867,-1748.974
4515.85,3246.965,-1749.134
4516.85,3249.994,-1748.865
4517.91,3253.032,-1748.937
4518.90,3256.074,-1748.960
4520.03,3259.133,-1748.842
4521.07,3262.136,-1748.809
4522.19,3265.176,-1748.802
4523.39,3268.183,-1748.530
4524.47,3271.204,-1748.990
4525.79,3274.285,-1749.286
4526.82,3277.303,-1748.786
4528.14,3280.308,-1748.663
4529.49,3283.344,-1748.613
4530.69,3286.432,-1748.878
4531.92,3289.459,-1748.756
4533.43,3292.521,-1748.998
4534.64,3295.571,-1748.780
4535.99,3298.615,-1748.927
4537.31,3301.703,-1748.746
4538.85,3304.765,-1748.671
4540.31,3307.790,-1749.076
4541.64,3310.808,-1748.817
4543.16,3313.904,-1748.740
4544.75,3316.958,-1748.710
4546.13,3319.958,-1748.980
4547.68,3323.015,-1748.737
4549.28,3326.048,-1749.054
4550.89,3329.140,-1748.798
4552.66,3332.144,-1748.850
4554.08,3335.200,-1748.515
4555.86,3338.250,-1748.899
4557.40,3341.278,-1748.700
4559.02,3344.330,-1748.760
4560.78,3347.354,-1748.605
4562.55,3350.387,-1748.671
4564.53,3353.396,-1748.787
4566.12,3356.400,-1749.176
4567.97,3359.414,-1749.157
4569.89,3362.444,-1748.751
4571.68,3365.465,-1748.872
4573.53,3368.474,-1748.613
4575.56,3371.497,-1748.853
4577.30,3374.505,-1748.825
4579.45,3377.532,-1748.914
4581.44,3380.546,-1748.723
4583.44,3383.549,-1748.884
4585.33,3386.587,-1748.906
4587.31,3389.591,-1749.072
4589.48,3392.621,-1748.542
4591.57,3395.638,-1748.662
4593.81,3398.657,-1748.636
4595.86,3401.718,-1748.728
4598.15,3404.749,-1748.778
4600.35,3407.765,-1748.984
4602.68,3410.786,-1748.744
4604.90,3413.799,-1748.510
4607.35,3416.894,-1748.533
4609.62,3419.903,-1748.927
4611.93,3422.909,-1748.839
4614.30,3425.962,-1748.899
4617.02,3428.971,-1748.539
4619.28,3431.983,-1748.830
4621.91,3434.991,-1748.785
4624.37,3438.009,-1748.540
4626.90,3441.029,-1748.882
4629.48,3444.031,-1748.773
4632.06,3447.040,-1748.930
4634.56,3450.079,-1748.712
4637.55,3453.114,-1749.149
4640.30,3456.119,-1749.000
4643.14,3459.238,-1749.153
4645.72,3462.241,-1748.958
4648.53,3465.329,-1748.760
4651.83,3468.413,-1748.748
4654.43,3471.451,-1748.855
4657.24,3474.460,-1748.762
4660.39,3477.517,-1748.893
4662.93,3480.549,-1748.819
4666.39,3483.624,-1748.798
4669.41,3486.650,-1748.704
4672.44,3489.680,-1748.860
4675.45,3492.680,-1748.662
4678.84,3495.725,-1749.154
4681.78,3498.727,-1748.897
4685.08,3501.796,-1748.881
4688.53,3504.856,-1748.523
4691.74,3507.857,-1749.082
4694.99,3510.919,-1748.600
4698.28,3513.933,-1748.692
4701.63,3516.936,-1748.963
4705.24,3519.991,-1748.907
4708.78,3522.995,-1748.708
4712.07,3526.020,-1749.041
4715.85,3529.040,-1748.562
4719.16,3532.076,-1748.790
4723.28,3535.080,-1748.800
4726.58,3538.118,-1748.948
4730.46,3541.190,-1748.965
4733.48,3544.197,-1749.092
4737.72,3547.208,-1748.937
4741.84,3550.208,-1748.872
4745.44,3553.225,-1749.122
4749.25,3556.269,-1748.834
4753.25,3559.276,-1749.045
4757.13,3562.376,-1749.043
4761.19,3565.407,-1748.781
4765.59,3568.421,-1748.971
4769.19,3571.429,-1748.707
4773.89,3574.434,-1748.635
4777.80,3577.458,-1748.805
4782.12,3580.507,-1748.916
4786.22,3583.508,-1748.984
4790.86,3586.555,-1748.986
4795.07,3589.582,-1748.709
4799.19,3592.586,-1748.783
4803.91,3595.594,-1749.037
4808.63,3598.611,-1748.865
4812.92,3601.659,-1748.585
4817.37,3604.659,-1748.379
4822.26,3607.691,-1748.819
4826.99,3610.710,-1748.884
4831.78,3613.756,-1748.724
4836.66,3616.880,-1748.662
4841.47,3619.933,-1748.670
4847.09,3622.964,-1749.126
4851.72,3625.968,-1749.032
4856.65,3629.005,-1748.514
4862.05,3632.019,-1749.144
4867.54,3635.057,-1748.869
4872.69,3638.087,-1749.070
4878.00,3641.090,-1748.691
4883.60,3644.099,-1748.636
4889.30,3647.121,-1749.111
4894.98,3650.128,-1748.687
4900.23,3653.141,-1748.625
4906.13,3656.141,-1748.916
4911.59,3659.185,-1748.801
4917.49,3662.190,-1748.969
4923.82,3665.208,-1748.380
4929.74,3668.231,-1748.929
4935.73,3671.246,-1749.014
4941.57,3674.270,-1748.796
4947.91,3677.291,-1748.937
4954.98,3680.338,-1748.873
4961.70,3683.388,-1749.092
4968.34,3686.470,-1748.897
4975.13,3689.524,-1749.044
4982.04,3692.544,-1748.480
4988.80,3695.610,-1748.993
4996.23,3698.613,-1748.878
5003.30,3701.652,-1749.171
5011.33,3704.697,-1748.871
5018.78,3707.726,-1748.943
5026.93,3710.776,-1748.853
5035.55,3713.821,-1748.836
5044.02,3716.850,-1749.043
5052.21,3719.850,-1748.745
5060.44,3722.875,-1748.764
5070.07,3725.903,-1748.690
5079.22,3728.929,-1749.098
5089.22,3731.929,-1748.871
5099.02,3734.988,-1748.881
5109.65,3738.013,-1749.171
5121.12,3741.024,-1748.856
5133.26,3744.048,-1748.473
5145.84,3747.052,-1748.947
5159.42,3750.108,-1748.867
5174.45,3753.158,-1748.999
5190.41,3756.195,-1748.869
5206.77,3759.197,-1748.960
5229.18,3762.237,-1748.626
5253.27,3765.268,-1748.892
5278.68,3768.295,-1748.973
5307.09,3771.341,-1748.819
5336.54,3774.406,-1749.131
5368.64,3777.415,-1749.140
5398.98,3780.452,-1748.831
5433.72,3783.464,-1748.864
5466.31,3786.499,-1748.601
5502.30,3789.544,-1748.596
5535.14,3792.547,-1748.739
5569.47,3795.572,-1748.585
5603.71,3798.626,-1748.770
5639.26,3801.641,-1748.757
5672.94,3804.651,-1748.888
5707.84,3807.662,-1748.880
5740.86,3810.706,-1748.883
5777.66,3813.724,-1749.093
5809.68,3816.728,-1748.914
5843.67,3819.731,-1748.997
5873.84,3822.740,-1748.498
5907.44,3825.772,-1748.858
5942.64,3828.814,-1749.099
5973.92,3831.851,-1749.313
6008.08,3834.886,-1749.176
6037.78,3837.905,-1748.688
6069.35,3840.943,-1749.222
6101.75,3843.953,-1748.919
6132.54,3846.966,-1748.898
6163.13,3850.021,-1748.990
6193.63,3853.039,-1748.938
6222.58,3856.083,-1748.793
6255.54,3859.114,-1748.811
6285.11,3862.148,-1748.877
6316.11,3865.168,-1748.767
6346.70,3868.176,-1748.576
6378.44,3871.179,-1748.543
6410.82,3874.179,-1748.814
6441.34,3877.241,-1748.958
6475.52,3880.293,-1748.732
6507.20,3883.322,-1748.749
6543.17,3886.324,-1749.161
6573.24,3889.332,-1748.449
6609.62,3892.345,-1748.721
6644.39,3895.370,-1748.839
6678.83,3898.438,-1748.760
6713.51,3901.449,-1748.786
6749.33,3904.472,-1748.968
6787.98,3907.485,-1748.870
6823.82,3910.563,-1749.195
6860.72,3913.575,-1748.728
6899.17,3916.580,-1748.892
