time [sec],V [mV],I [mA]
53:18.0,3518.39,-1748.731
53:21.5,3521.405,-1748.903
53:24.9,3524.425,-1748.789
53:28.6,3527.459,-1749.068
53:32.2,3530.473,-1748.852
53:36.2,3533.487,-1749.134
53:39.6,3536.538,-1748.979
53:43.3,3539.573,-1748.759
53:47.2,3542.661,-1748.617
53:51.1,3545.668,-1748.838
53:55.0,3548.729,-1748.876
53:59.0,3551.767,-1748.334
54:02.8,3554.815,-1748.651
54:07.1,3557.823,-1748.776
54:11.0,3560.824,-1748.64
54:15.0,3563.874,-1748.352
54:19.2,3566.899,-1748.582
54:23.4,3569.919,-1748.344
54:27.6,3572.969,-1748.468
54:31.6,3576.056,-1748.866
54:36.0,3579.062,-1748.65
54:40.7,3582.092,-1748.878
54:45.4,3585.127,-1748.785
54:49.5,3588.152,-1749.318
54:53.9,3591.192,-1748.793
54:58.7,3594.222,-1748.634
55:03.3,3597.273,-1748.656
55:07.9,3600.274,-1749.492
55:12.6,3603.277,-1748.826
55:17.4,3606.294,-1748.387
55:22.0,3609.376,-1747.839
55:27.2,3612.377,-1749.007
55:32.1,3615.387,-1748.989
55:37.0,3618.398,-1748.507
55:42.1,3621.398,-1748.986
55:46.8,3624.401,-1748.166
55:51.9,3627.52,-1748.775
55:57.9,3630.544,-1748.647
56:02.8,3633.573,-1748.877
56:07.8,3636.574,-1748.665
56:13.4,3639.575,-1748.655
56:18.7,3642.575,-1748.23
56:24.7,3645.626,-1748.765
56:30.9,3648.646,-1748.548
56:36.0,3651.647,-1748.934
56:42.0,3654.656,-1748.568
56:47.6,3657.68,-1748.693
56:53.6,3660.756,-1749.063
56:59.3,3663.77,-1748.349
57:05.9,3666.81,-1749.016
57:11.8,3669.859,-1748.644
57:18.0,3672.906,-1748.558
57:24.4,3675.941,-1748.327
57:31.1,3678.956,-1749.441
57:37.5,3681.96,-1749.094
57:43.8,3684.973,-1748.444
57:50.5,3687.982,-1748.724
57:57.5,3691.039,-1749.324
58:04.2,3694.076,-1748.842
58:11.1,3697.082,-1748.838
58:18.8,3700.099,-1749.347
58:26.0,3703.122,-1748.665
58:33.0,3706.179,-1748.638
58:41.4,3709.192,-1748.396
58:49.0,3712.227,-1749.444
58:57.3,3715.276,-1748.765
59:05.4,3718.34,-1748.633
59:14.0,3721.347,-1749.149
59:22.5,3724.373,-1749.295
59:31.7,3727.38,-1748.273
59:41.2,3730.396,-1748.741
59:50.3,3733.479,-1748.33
00:00.5,3736.5,-1748.177
00:11.6,3739.507,-1748.418
00:22.5,3742.512,-1748.78
00:34.5,3745.514,-1748.367
00:47.8,3748.541,-1748.856
01:02.0,3751.546,-1748.536
01:18.2,3754.552,-1748.735
01:35.4,3757.584,-1748.781
01:55.9,3760.637,-1748.639
02:19.9,3763.643,-1748.668
02:44.9,3766.648,-1748.726
03:14.3,3769.666,-1748.593
03:41.8,3772.751,-1748.744
04:14.0,3775.785,-1748.739
04:48.5,3778.795,-1748.921
05:21.4,3781.796,-1748.593
05:56.0,3784.827,-1748.453
06:33.0,3787.889,-1748.926
07:02.3,3790.942,-1748.527
07:44.4,3794.008,-1748.572
08:19.5,3797.043,-1748.403
08:52.9,3800.057,-1748.434
09:28.5,3803.093,-1748.644
10:06.1,3806.145,-1748.474
10:44.8,3809.234,-1748.953
11:20.5,3812.236,-1748.662
11:54.8,3815.252,-1748.675
12:30.4,3818.261,-1748.993
13:04.2,3821.286,-1748.165
13:37.9,3824.304,-1748.603
14:12.7,3827.315,-1748.167
14:45.7,3830.352,-1748.705
15:15.8,3833.37,-1748.451
15:50.9,3836.397,-1748.936
16:23.4,3839.478,-1748.65
16:58.0,3842.519,-1748.119
17:28.5,3845.558,-1748.534
17:59.4,3848.56,-1747.973
18:30.6,3851.577,-1748.878
19:02.6,3854.578,-1748.695
19:32.6,3857.598,-1748.365
20:02.8,3860.601,-1748.754
20:35.0,3863.607,-1748.449
21:06.8,3866.649,-1748.506
21:37.9,3869.65,-1748.627
22:06.7,3872.656,-1748.773
22:44.4,3875.664,-1748.435
23:14.7,3878.69,-1748.553
23:51.5,3881.718,-1748.871
24:25.9,3884.757,-1748.581
25:00.9,3887.779,-1748.682
25:36.9,3890.822,-1748.695
26:16.1,3893.844,-1748.689
26:51.8,3896.865,-1748.558
27:27.1,3899.955,-1748.476
28:06.8,3902.98,-1748.647
28:45.1,3906.022,-1748.62
29:22.5,3909.041,-1748.704
30:00.4,3912.066,-1748.028
30:39.7,3915.107,-1748.67
31:21.2,3918.122,-1748.517
32:00.9,3921.13,-1748.477
32:44.6,3924.136,-1749.028
33:27.9,3927.181,-1748.815
34:09.4,3930.186,-1748.733
34:57.2,3933.218,-1748.828
35:42.1,3936.242,-1748.86
36:33.2,3939.271,-1748.807
37:23.3,3942.318,-1748.71
38:10.9,3945.334,-1748.556
39:02.8,3948.354,-1748.327
39:53.0,3951.4,-1748.28
40:43.5,3954.419,-1748.63
41:37.4,3957.43,-1748.62
42:29.1,3960.435,-1748.475
43:14.8,3963.47,-1748.865
44:09.1,3966.474,-1749.024
44:56.9,3969.507,-1748.649
45:43.7,3972.522,-1748.412
46:31.5,3975.525,-1748.773
47:15.4,3978.591,-1748.617
48:02.0,3981.617,-1748.586
48:42.2,3984.63,-1748.686
49:25.7,3987.66,-1748.557
50:07.9,3990.665,-1749.899
50:48.8,3993.672,-1748.592
51:30.1,3996.722,-1747.938
52:08.8,3999.74,-1748.182
52:50.5,4002.74,-1748.434
53:34.2,4005.766,-1748.556
54:12.9,4008.821,-1748.488
54:51.6,4011.898,-1748.522
55:34.5,4014.906,-1748.856
56:14.9,4017.911,-1748.638
56:57.1,4020.943,-1748.733
57:38.8,4023.97,-1748.322
58:20.0,4027.002,-1748.729
59:08.1,4030.057,-1748.702
59:51.7,4033.076,-1748.539
00:39.1,4036.112,-1748.653
01:30.2,4039.134,-1747.789
02:20.8,4042.155,-1748.623
03:14.0,4045.209,-1748.268
04:08.2,4048.215,-1748.918
05:08.2,4051.244,-1748.353
06:08.2,4053.519,-1748.552
07:00.0,4056.552,-1747.552
08:00.0,4058.923,-1748.631
09:00.0,4061.612,-1748.748
10:00.0,4064.005,-1748.634
11:00.0,4066.428,-1748.757
12:00.0,4068.595,-1748.752
13:00.0,4071.158,-1748.496
14:00.0,4073.76,-1748.555
15:00.0,4075.844,-1748.631
16:00.0,4077.833,-1748.571
17:00.0,4080.268,-1748.628
18:00.0,4082.526,-1748.04
19:00.0,4084.877,-1748.343
20:00.0,4086.632,-1750.092
20:58.1,4089.642,-1748.265
21:58.1,4091.129,-1748.508
22:58.1,4093.812,-1748.865
23:58.1,4096.238,-1748.801
24:58.0,4098.625,-1748.691
25:58.0,4100.678,-1748.433
26:58.0,4102.963,-1748.436
27:58.0,4105.511,-1748.547
28:58.0,4107.704,-1748.955
29:58.0,4110.324,-1748.809
30:58.0,4113.109,-1748.552
31:58.0,4115.746,-1748.684
32:58.1,4118.212,-1748.656
33:58.0,4121.028,-1748.623
34:58.1,4123.614,-1748.529
35:53.4,4126.616,-1748.83
36:53.4,4129.103,-1748.308
37:45.7,4132.123,-1748.586
38:45.7,4135.016,-1748.794
39:45.7,4137.644,-1748.535
40:35.7,4140.672,-1748.708
41:35.7,4143.361,-1748.371
42:24.2,4146.372,-1748.706
43:14.3,4149.415,-1748.51
44:10.6,4152.462,-1748.569
45:01.1,4155.504,-1748.407
45:49.4,4158.527,-1748.441
46:34.8,4161.561,-1748.66
47:23.5,4164.576,-1748.547
48:04.9,4167.583,-1748.281
48:41.8,4170.61,-1748.567
49:21.7,4173.613,-1748.368
49:58.5,4176.62,-1748.587
50:36.2,4179.637,-1748.382
51:10.7,4182.666,-1748.432
51:45.4,4185.675,-1748.709
52:16.1,4188.744,-1748.621
52:48.4,4191.798,-1748.681
53:19.0,4194.821,-1748.407
53:46.6,4197.894,-1748.678
53:55.7,4198.565,-1748.269
53:55.7,4198.377,-1716.038
53:55.7,4193.895,-1155.823
53:55.8,4189.613,-675.509
53:55.8,4185.978,-303.335
53:55.8,4182.632,-1.928
53:56.2,4179.61,3.34
53:57.7,4176.597,3.63
54:01.1,4173.566,3.441
54:06.1,4170.558,3.746
54:13.0,4167.54,3.507
54:22.2,4164.5,3.319
54:34.6,4161.465,3.455
54:51.8,4158.46,3.272
55:15.5,4155.425,3.51
55:50.2,4152.402,3.406
56:50.1,4149.352,3.487
57:50.1,4147.427,3.356
58:50.1,4145.719,3.5
59:50.1,4144.533,3.671
00:50.1,4143.414,3.313
01:50.1,4142.378,3.727
02:50.1,4141.784,3.786
03:50.1,4141.053,3.758
03:55.7,4141.078,3.664
03:55.7,4141.089,3.678
03:55.8,4136.065,600.795
03:55.8,4131.595,1073.745
03:55.8,4127.902,1440.968
03:55.8,4124.535,1739.639
03:56.2,4121.436,1749.452
03:58.1,4118.433,1749.553
04:01.8,4115.419,1749.818
04:06.4,4112.406,1749.904
04:13.6,4109.401,1749.948
04:21.5,4106.307,1749.789
04:31.8,4103.267,1749.74
04:43.0,4100.237,1749.816
04:56.3,4097.148,1749.831
05:11.5,4094.128,1749.564
05:28.6,4091.032,1749.883
05:47.2,4088.007,1749.49
06:08.0,4085.001,1749.725
06:29.2,4081.988,1749.371
06:51.7,4078.973,1750.062
07:17.3,4075.929,1749.772
07:40.7,4072.891,1749.877
08:04.7,4069.877,1749.824
08:33.3,4066.854,1749.735
08:58.1,4063.852,1749.789
09:24.4,4060.849,1749.68
09:48.9,4057.811,1749.764
10:14.6,4054.805,1750.303
10:43.2,4051.781,1749.991
11:07.6,4048.686,1749.517
11:33.5,4045.676,1749.748
12:00.1,4042.663,1749.875
12:26.3,4039.654,1749.794
12:52.6,4036.628,1749.6
13:21.2,4033.58,1749.828
13:47.1,4030.518,1750.064
14:18.5,4027.516,1749.748
14:49.4,4024.483,1749.652
15:22.6,4021.458,1749.727
15:58.8,4018.434,1749.931
16:36.6,4015.41,1749.714
17:13.6,4012.395,1749.838
17:57.3,4009.388,1749.75
18:43.4,4006.35,1749.843
19:33.7,4003.335,1749.874
20:27.1,4000.331,1750.283
21:25.1,3997.317,1749.973
22:25.1,3994.922,1749.765
23:20.7,3991.896,1749.73
24:20.7,3989.628,1749.729
25:20.7,3987.089,1749.73
26:20.7,3984.9,1750.047
27:20.7,3982.877,1749.503
28:20.7,3980.238,1749.722
29:20.7,3978.349,1749.906
30:20.7,3976.087,1749.64
31:20.7,3973.846,1749.761
32:20.7,3971.692,1749.633
33:20.7,3969.714,1749.584
34:20.7,3967.466,1750.014
35:20.7,3965.641,1749.767
36:20.7,3963.159,1749.732
37:20.7,3961.202,1749.6
38:20.7,3958.913,1750.052
39:20.7,3956.403,1749.601
40:20.7,3954.473,1750.076
41:20.7,3951.751,1749.835
42:20.7,3949.644,1749.89
43:20.7,3946.78,1749.767
44:20.7,3944.311,1749.679
45:20.7,3941.861,1749.878
46:15.6,3938.845,1750.021
47:15.6,3936.517,1749.557
48:08.0,3933.505,1749.78
49:06.6,3930.502,1749.949
50:02.6,3927.491,1749.563
51:00.6,3924.489,1749.729
51:54.9,3921.475,1749.895
52:46.9,3918.382,1749.898
53:37.7,3915.32,1749.609
54:29.6,3912.25,1749.541
55:16.0,3909.207,1749.889
55:59.1,3906.146,1749.747
56:48.1,3903.121,1749.909
57:31.4,3900.11,1750.07
58:15.8,3897.098,1749.804
58:57.6,3894.092,1750.267
59:40.4,3891.092,1750.084
00:25.8,3888.09,1750.007
01:06.4,3885.076,1749.982
01:47.4,3882.035,1749.899
02:28.6,3879.017,1749.86
03:11.2,3876.004,1750.123
03:49.2,3872.999,1749.903
04:33.8,3869.981,1750.131
05:17.0,3866.958,1750.058
05:58.7,3863.893,1749.907
06:39.7,3860.874,1750.122
07:22.1,3857.866,1750.113
08:06.4,3854.866,1749.705
08:50.6,3851.856,1750.294
09:34.1,3848.851,1750.011
10:16.9,3845.805,1750.138
11:03.0,3842.794,1749.691
11:49.9,3839.783,1749.895
12:37.6,3836.781,1749.685
13:21.2,3833.744,1749.876
14:08.2,3830.736,1749.745
14:55.7,3827.695,1749.631
15:46.0,3824.688,1749.818
16:32.3,3821.682,1749.948
17:17.3,3818.658,1749.629
18:10.6,3815.619,1749.611
18:57.6,3812.595,1749.79
19:48.6,3809.588,1749.849
20:41.7,3806.541,1749.544
21:31.0,3803.528,1749.648
22:22.6,3800.489,1750.295
23:07.7,3797.487,1749.873
24:02.2,3794.466,1749.537
24:52.6,3791.44,1749.353
25:42.7,3788.439,1749.137
26:31.1,3785.41,1749.708
27:21.9,3782.401,1749.835
28:06.0,3779.397,1749.964
28:54.4,3776.382,1749.583
29:40.2,3773.365,1749.687
30:24.1,3770.352,1749.806
31:10.3,3767.32,1749.933
31:51.0,3764.27,1749.945
32:34.4,3761.25,1749.111
33:19.5,3758.24,1749.906
33:58.1,3755.189,1750.177
34:34.3,3752.143,1749.633
35:18.5,3749.143,1749.929
35:55.5,3746.121,1749.859
36:32.1,3743.111,1749.717
37:11.6,3740.077,1749.7
37:45.3,3737.066,1749.795
38:24.9,3734.027,1749.683
39:00.2,3730.995,1749.126
39:33.4,3727.88,1749.535
40:09.7,3724.877,1749.694
40:44.0,3721.84,1749.927
41:15.4,3718.826,1749.804
41:48.1,3715.778,1749.523
42:19.1,3712.767,1749.655
42:55.2,3709.708,1750.1
43:29.3,3706.661,1749.743
44:04.0,3703.658,1749.541
44:40.2,3700.629,1749.994
45:17.0,3697.553,1749.581
45:58.9,3694.513,1750.083
46:35.7,3691.487,1749.344
47:16.3,3688.461,1749.832
47:56.8,3685.446,1748.698
48:36.7,3682.443,1750.065
49:13.9,3679.437,1750.022
49:53.8,3676.421,1749.943
50:30.8,3673.417,1750.089
51:05.4,3670.404,1749.789
51:41.1,3667.384,1749.657
52:15.1,3664.362,1749.319
52:47.3,3661.281,1748.724
53:17.0,3658.268,1749.679
53:46.0,3655.256,1749.999
54:12.2,3652.242,1749.447
54:35.4,3649.173,1749.961
55:00.7,3646.173,1749.75
55:25.0,3643.155,1750.008
55:45.6,3640.089,1749.588
56:04.7,3637.066,1749.805
56:20.7,3634.045,1750.377
56:36.6,3630.992,1749.894
56:52.2,3627.988,1749.64
57:05.4,3624.952,1749.641
57:17.7,3621.87,1749.751
57:30.2,3618.815,1750.023
57:42.7,3615.809,1748.595
57:53.1,3612.806,1749.084
58:03.5,3609.765,1749.699
58:13.5,3606.756,1750.971
58:23.1,3603.753,1750.138
58:32.3,3600.744,1749.826
58:40.5,3597.739,1749.967
58:49.2,3594.69,1750.404
58:57.4,3591.619,1749.87
59:05.5,3588.583,1749.685
59:12.9,3585.576,1749.64
59:20.8,3582.525,1749.665
59:28.6,3579.518,1749.595
59:35.7,3576.517,1749.811
59:42.8,3573.459,1750.052
59:49.9,3570.419,1750.149
59:56.9,3567.351,1749.946
00:03.7,3564.345,1750.0
00:09.6,3561.332,1749.699
00:16.2,3558.294,1749.928
00:22.7,3555.266,1749.698
00:28.7,3552.257,1750.394
00:35.1,3549.205,1749.544
00:41.1,3546.192,1749.611
00:46.9,3543.186,1749.988
00:53.0,3540.172,1749.706
00:58.8,3537.122,1749.74
01:04.1,3534.111,1750.062
01:10.4,3531.102,1749.812
01:15.2,3528.101,1750.037
01:21.2,3525.038,1749.906
01:26.8,3521.963,1749.857
01:31.7,3518.932,1749.812
01:37.1,3515.926,1749.448
01:42.7,3512.83,1749.768
01:47.8,3509.805,1749.767
01:52.9,3506.798,1749.735
01:58.0,3503.783,1749.577
02:03.1,3500.749,1749.838
02:07.8,3497.74,1749.732
02:13.1,3494.693,1749.94
02:17.4,3491.658,1749.82
02:22.0,3488.655,1749.888
02:27.5,3485.617,1749.891
02:32.2,3482.543,1750.051
02:36.5,3479.468,1750.235
02:41.4,3476.454,1749.628
02:46.0,3473.444,1749.818
02:50.5,3470.43,1749.372
02:55.1,3467.373,1750.033
02:59.2,3464.366,1749.767
03:03.6,3461.349,1749.633
03:08.3,3458.332,1749.957
03:12.1,3455.316,1749.93
03:16.8,3452.309,1749.397
03:20.7,3449.243,1749.777
03:25.2,3446.166,1749.934
03:29.3,3443.145,1749.969
03:33.1,3440.136,1749.571
03:37.3,3437.107,1749.75
03:41.1,3434.061,1749.915
03:45.4,3431.024,1749.443
03:49.2,3428.015,1749.365
03:53.3,3424.97,1749.761
03:56.8,3421.946,1749.914
04:00.6,3418.943,1749.913
04:04.4,3415.914,1750.092
04:08.3,3412.826,1749.908
04:11.6,3409.785,1749.825
04:15.5,3406.731,1749.758
04:19.1,3403.721,1749.685
04:22.8,3400.72,1749.916
04:26.0,3397.687,1749.47
04:29.8,3394.642,1749.892
04:33.1,3391.632,1749.843
04:36.7,3388.6,1749.969
04:40.1,3385.544,1749.805
04:43.3,3382.527,1749.93
04:46.5,3379.5,1749.856
04:50.2,3376.46,1749.812
04:53.4,3373.434,1749.902
04:56.5,3370.431,1749.913
04:59.6,3367.428,1749.979
05:03.0,3364.373,1749.855
05:05.9,3361.351,1749.89
05:09.2,3358.336,1749.716
05:12.0,3355.303,1749.574
05:15.2,3352.211,1749.71
05:18.0,3349.188,1749.709
05:21.4,3346.123,1749.582
05:24.4,3343.106,1750.109
05:27.2,3340.074,1749.807
05:30.0,3337.069,1749.661
05:32.8,3334.041,1749.808
05:35.8,3330.997,1749.955
05:38.3,3327.971,1749.571
05:41.4,3324.954,1750.083
05:43.7,3321.906,1750.195
05:46.8,3318.87,1749.822
05:49.5,3315.835,1749.753
05:52.1,3312.759,1749.496
05:55.0,3309.69,1750.056
05:57.4,3306.675,1749.69
06:00.2,3303.625,1749.368
06:02.7,3300.598,1749.737
06:05.2,3297.582,1749.681
06:07.7,3294.57,1749.801
06:09.8,3291.56,1749.628
06:12.6,3288.552,1749.783
06:14.8,3285.518,1749.766
06:17.4,3282.44,1749.942
06:20.0,3279.418,1749.663
06:22.3,3276.399,1749.922
06:24.3,3273.399,1749.737
06:26.8,3270.359,1749.913
06:28.9,3267.356,1749.623
06:31.1,3264.349,1750.2
06:33.4,3261.301,1750.076
06:35.4,3258.297,1749.837
06:37.6,3255.271,1749.639
06:39.8,3252.27,1749.791
06:41.9,3249.26,1750.276
06:44.0,3246.23,1749.856
06:45.9,3243.202,1749.683
06:48.0,3240.186,1750.404
06:50.1,3237.185,1750.02
06:52.1,3234.155,1750.041
06:54.1,3231.13,1749.907
06:56.2,3228.112,1749.948
06:57.9,3225.11,1750.023
06:59.9,3222.104,1750.194
07:01.8,3219.073,1750.007
07:03.7,3216.005,1749.988
07:05.7,3212.984,1749.823
07:07.3,3209.939,1749.763
07:09.2,3206.939,1749.823
07:11.0,3203.92,1749.897
07:12.8,3200.905,1750.119
07:14.6,3197.881,1749.56
07:16.2,3194.873,1749.809
07:17.8,3191.87,1750.119
07:19.7,3188.864,1749.714
07:21.3,3185.844,1750.108
07:22.9,3182.84,1750.107
07:24.4,3179.831,1749.282
07:26.2,3176.8,1749.73
07:27.8,3173.791,1749.744
07:29.3,3170.786,1749.562
07:30.9,3167.692,1749.996
07:32.4,3164.655,1749.728
07:33.9,3161.637,1749.987
07:35.4,3158.607,1749.444
07:37.0,3155.555,1749.841
07:38.4,3152.524,1749.702
07:39.6,3149.511,1749.74
07:41.2,3146.479,1749.679
07:42.5,3143.462,1749.847
07:43.8,3140.419,1749.631
07:45.1,3137.408,1749.93
07:46.5,3134.389,1749.501
07:47.8,3131.35,1750.329
07:49.1,3128.298,1749.637
07:50.3,3125.291,1749.749
07:51.4,3122.228,1749.743
07:52.6,3119.208,1749.832
07:53.8,3116.189,1750.198
07:55.0,3113.175,1749.567
07:56.0,3110.144,1749.569
07:57.3,3107.126,1749.865
07:58.4,3104.118,1749.923
07:59.5,3101.089,1749.802
08:00.6,3098.076,1749.905
08:01.6,3095.047,1750.069
08:02.6,3092.023,1750.219
08:03.9,3088.997,1750.047
08:04.8,3085.94,1749.864
08:05.7,3082.934,1749.486
08:06.7,3079.85,1749.858
08:07.7,3076.821,1749.825
08:08.7,3073.805,1750.106
08:09.6,3070.765,1749.976
08:10.6,3067.755,1749.836
08:11.5,3064.75,1749.83
08:12.4,3061.709,1749.568
08:13.3,3058.686,1749.804
08:14.2,3055.599,1749.672
08:15.1,3052.528,1750.109
08:15.8,3049.492,1749.564
08:16.7,3046.454,1749.567
08:17.7,3043.453,1749.721
08:18.4,3040.442,1749.869
08:19.1,3037.41,1749.761
08:20.0,3034.349,1750.145
08:20.8,3031.297,1749.754
08:21.5,3028.273,1749.972
08:22.3,3025.206,1749.607
08:23.1,3022.163,1750.133
08:23.8,3019.129,1749.605
08:24.6,3016.099,1749.787
08:25.3,3013.058,1749.876
08:26.0,3009.958,1750.03
08:26.7,3006.957,1749.749
08:27.4,3003.94,1749.639
08:28.1,3000.976,1749.729
